FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alfie,Mawson,DEF,SWA,5000000,1,38,3.8,7.6e-07,7.6e-06,0,31822,0,12,0,0,0,1,0,7.6,3182,0,0,38,0,1.0,0,5.0,1,0,4,0,0,1.3,38572,0,0,0,0,900,15491,0,0,200,Brighton,Burnley,Bournemouth,Chelsea,Stoke,4.6,4.4,4.1,4.6,4.2,4.8,2.9,3.3,5.3,3.4,5.6,3.6,3.7,4.6,4.8,3.2,4.2,4.4,4.7,4.3,3.6,2.9,4.4,3.6,3.4,3.3,4.2,4.0,28.3
Chancel,Mbemba,DEF,NEW,4000000,0,15,0.5,1.25e-07,3.75e-06,0,333722,0,5,0,0,0,0,0,3.8,35326,0,0,15,0,0.0,0,0.0,3,0,1,0,0,12.9,808712,0,0,0,1,408,17789,0,0,81,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,14.6
James,McArthur,MID,CRY,4400000,0,11,0.3666666666666671,8.33333333333333e-08,2.5e-06,0,156483,1,7,0,0,0,0,0,2.5,11729,-1,0,11,1,0.3,0,1.3,0,0,0,0,0,2.6,68057,0,0,0,0,448,148,0,0,46,Tottenham,Everton,Stoke,Brighton,West Brom,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.6
Gareth,McAuley,DEF,WBA,4800000,1,3,0.1,2.08333333333333e-08,6.25e-07,0,69819,0,4,0,0,0,0,0,0.6,1341,-2,0,3,2,0.2,0,1.0,0,0,0,0,0,0.7,3772,0,0,0,0,110,546,0,0,28,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Oliver,McBurnie,FWD,SWA,4500000,1,4,0.133333333333333,2.96296296296296e-08,8.888888888888891e-07,0,86836,0,1,0,0,0,0,0,0.9,2613,0,0,4,0,0.1,0,0.3,0,0,0,0,0,1.1,24245,0,0,0,0,30,5803,0,0,12,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2013,0,0,0,0,0,0,0,0.0,97,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,564,0,0,0,0,0,29,0,0,0,Burnley,Liverpool,Everton,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1623,0,0,0,0,0,0,0,0.0,70,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,272,0,0,0,0,0,17,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4900000,1,9,0.3,6.122448979591839e-08,1.8367346938775502e-06,0,6708,2,2,0,0,0,0,0,1.8,281,-1,0,9,1,0.1,0,0.7,0,0,2,0,0,0.1,4428,0,0,0,0,229,55,0,0,23,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.5
Sam,McQueen,DEF,SOU,4300000,0,2,0.0666666666666667,1.55038759689922e-08,4.65116279069767e-07,0,3279,0,0,0,0,0,0,0,0.5,141,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,997,0,0,0,0,20,64,0,0,5,Burnley,Liverpool,Everton,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,17695,0,0,0,0,0,0,0,0.0,2994,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,38402,0,0,0,0,0,3983,0,0,0,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,9,37,3.7,8.22222222222222e-07,8.22222222222222e-06,0,246719,1,9,0,0,0,0,0,8.2,7794,0,0,37,0,0.9,0,4.0,4,0,4,0,0,7.3,140188,0,0,0,1,900,26845,0,0,179,Southampton,Swansea,Arsenal,Bournemouth,Leicester,4.1,3.3,5.0,3.7,2.7,4.0,4.3,3.9,3.8,2.4,3.8,4.9,4.4,3.9,3.2,3.2,3.5,3.9,3.8,3.6,3.6,3.9,5.1,3.8,3.6,4.8,2.6,4.4,50.5
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.566666666666667,8.99470899470899e-08,2.6984126984127003e-06,0,106940,2,1,0,0,0,0,0,2.7,922,-2,1,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87175,0,0,0,0,298,39,-1,0,84,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3460,0,0,0,0,0,0,0,0.0,51,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1214,0,0,0,0,0,11,0,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,0,23,2.6,5.2e-07,4.6e-06,0,7614,2,5,0,0,0,1,0,4.6,2714,0,0,23,0,0.7,0,3.3,3,0,2,0,0,0.2,13190,0,0,0,0,598,570,0,0,140,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,1.3,1.8,1.3,1.8,2.9,3.5,1.3,1.5,1.6,2.5,1.5,2.8,1.3,2.6,1.6,2.3,1.9,1.3,2.2,1.4,2.9,1.5,3.3,2.2,2.7,1.8,2.1,32.3
Per,Mertesacker,DEF,ARS,4900000,2,12,0.4,8.16326530612245e-08,2.44897959183673e-06,0,23937,0,5,0,0,0,1,0,2.4,2801,-1,0,12,1,0.8,0,4.0,2,0,0,0,0,0.7,22539,0,0,0,1,270,2309,0,0,61,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.8
Roque,Mesa,MID,SWA,4400000,0,4,0.133333333333333,3.03030303030303e-08,9.09090909090909e-07,0,29294,0,3,0,0,0,0,0,0.9,1475,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,0.5,24876,0,0,0,0,132,177,0,0,23,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Simon,Mignolet,GLK,LIV,4900000,6,31,3.4,6.93877551020408e-07,6.326530612244901e-06,0,47169,2,16,0,21,0,0,0,6.3,2512,-1,0,31,1,0.8,0,4.0,0,0,3,0,0,1.5,29110,0,0,1,0,810,5499,0,0,161,West Ham,Southampton,Chelsea,Stoke,Brighton,2.4,3.9,3.6,2.4,2.6,3.9,4.9,2.4,1.7,3.4,3.8,2.6,3.2,2.3,2.5,3.9,2.8,4.8,4.6,1.7,4.0,3.2,1.8,4.3,2.6,4.2,2.8,4.7,15.8
Luka,Milivojevic,MID,CRY,4600000,9,21,2.3,5e-07,4.56521739130435e-06,0,55336,1,18,0,0,0,1,0,4.6,1086,-4,0,21,4,0.9,0,4.0,2,0,0,0,0,0.4,9449,0,0,0,0,649,3665,0,0,111,Tottenham,Everton,Stoke,Brighton,West Brom,1.3,2.9,2.0,1.2,1.2,2.4,1.4,1.3,2.0,2.7,1.2,1.6,2.1,1.2,1.4,2.5,2.0,1.6,1.8,1.6,1.3,2.3,1.7,2.0,1.7,2.3,1.3,2.2,28.3
James,Milner,DEF,LIV,6200000,12,23,0.766666666666667,1.23655913978495e-07,3.70967741935484e-06,0,232106,0,8,0,0,0,0,0,3.7,2729,-3,0,23,3,0.6,0,4.0,3,0,2,0,1,2.7,27422,0,0,0,1,422,8485,0,0,121,West Ham,Southampton,Chelsea,Stoke,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,41.9
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,14205,1,4,0,0,0,0,0,0.0,479,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2089,0,0,0,0,135,29,0,0,17,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6100000,1,3,0.1,1.63934426229508e-08,4.918032786885251e-07,0,102488,1,5,0,0,0,0,0,0.5,1750,-4,0,3,4,0.0,0,0.3,0,0,0,0,0,1.0,7241,0,0,0,0,72,543,0,0,15,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
Aleksandar,Mitrovic,FWD,NEW,4800000,0,6,0.2,4.1666666666666696e-08,1.25e-06,0,120965,0,0,0,0,0,1,0,1.3,3928,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,1.0,37293,0,0,0,0,30,1477,0,0,27,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.0
Henrikh,Mkhitaryan,MID,MUN,8100000,3,50,5.0,6.172839506172841e-07,6.17283950617284e-06,0,1246014,1,2,0,0,0,1,0,6.1,163203,1,1,50,-1,0.3,0,2.3,4,0,8,0,5,16.2,1555232,0,0,0,1,724,7288,-1,0,188,Chelsea,Newcastle,Brighton,Watford,Arsenal,5.0,7.4,6.4,5.1,3.3,4.5,7.2,4.0,4.3,6.5,5.9,5.3,6.4,4.5,4.2,7.1,4.1,5.6,4.6,7.0,4.4,6.9,2.9,6.8,5.2,7.5,3.8,5.0,70.5
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,230,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,393,0,0,0,0,0,55,0,0,0,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,2,51,5.1,9.107142857142858e-07,9.107142857142861e-06,0,258893,0,13,0,0,0,2,0,9.1,60729,1,0,51,-1,0.6,0,3.3,8,0,4,0,0,10.9,533211,0,0,0,1,900,25259,0,0,263,Man City,Tottenham,Burnley,Huddersfield,Man Utd,3.1,6.9,4.4,7.6,7.1,4.8,4.0,7.6,7.6,4.4,4.4,6.6,4.2,7.6,3.9,6.9,4.4,6.0,4.4,7.1,2.8,7.4,7.0,3.5,7.6,2.6,7.6,4.3,49.2
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2817,0,0,0,0,0,0,0,0.0,36,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,232,0,0,0,0,0,2,0,0,0,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5600000,2,38,3.8,6.785714285714289e-07,6.7857142857142895e-06,0,456393,1,11,0,0,0,2,0,6.8,20936,1,0,38,-1,0.6,0,3.3,3,0,4,0,1,8.1,708650,0,0,0,1,825,14877,0,0,194,West Brom,Bournemouth,Man City,Arsenal,Everton,4.6,3.7,2.8,2.3,4.2,4.2,3.6,3.7,3.5,4.3,4.3,3.0,5.1,3.0,4.8,2.0,4.9,2.8,2.9,4.6,5.0,2.9,2.6,3.1,3.5,5.6,2.0,5.3,62.0
Alvaro,Morata,FWD,CHE,10300000,5,55,6.1,5.92233009708738e-07,5.33980582524272e-06,0,1444197,2,3,0,0,0,6,0,5.3,170644,3,0,55,-3,0.2,0,2.0,8,0,5,0,3,18.3,1903727,0,0,0,2,626,61444,0,0,169,Man Utd,West Brom,Liverpool,Swansea,Newcastle,6.9,8.1,7.0,6.2,8.0,7.7,7.6,6.2,8.2,8.0,7.7,6.0,7.7,8.2,7.7,9.1,8.2,6.2,7.5,8.2,7.7,5.6,8.0,8.4,7.7,8.3,8.4,7.3,82.8
Alberto,Moreno,DEF,LIV,4500000,6,27,3.4,7.555555555555559e-07,6e-06,0,93876,0,15,0,0,0,0,0,6.0,4901,0,0,27,0,1.0,0,4.3,2,0,3,0,1,3.4,160359,0,0,0,0,720,27978,0,0,190,West Ham,Southampton,Chelsea,Stoke,Brighton,2.4,3.9,3.6,2.4,2.6,3.9,4.9,2.4,1.7,3.4,3.8,2.6,3.2,2.3,2.5,3.9,2.8,4.8,4.6,1.7,4.0,3.2,1.8,4.3,2.6,4.2,2.8,4.7,40.6
Wes,Morgan,DEF,LEI,4500000,6,25,2.5,5.55555555555556e-07,5.55555555555556e-06,0,91930,2,14,0,0,0,0,0,5.6,3804,0,0,25,0,0.7,0,3.3,0,0,3,0,0,2.8,58456,0,0,0,0,900,5405,0,0,147,Stoke,Man City,West Ham,Tottenham,Burnley,1.8,1.8,1.7,2.3,2.7,1.5,2.1,3.8,2.3,2.8,1.3,3.0,2.1,2.4,1.3,1.9,1.3,2.5,2.6,1.9,3.1,1.9,2.9,1.9,2.3,2.8,3.0,1.9,28.7
James,Morrison,MID,WBA,5500000,0,13,0.4333333333333329,7.87878787878788e-08,2.36363636363636e-06,0,2630,0,1,0,0,0,1,0,2.4,158,0,0,13,0,0.0,0,0.0,0,0,2,0,0,0.0,2501,0,0,0,0,205,6,0,0,35,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6400000,0,22,0.733333333333333,1.1458333333333301e-07,3.4375e-06,0,41939,1,3,0,0,0,0,0,3.4,2727,-1,1,22,1,0.0,0,0.3,0,0,3,0,0,0.7,26659,0,0,0,0,470,46,-1,0,79,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.8
Steve,Mounie,FWD,HUD,5800000,1,19,3.2,5.51724137931035e-07,3.27586206896552e-06,0,298954,2,4,0,0,0,2,0,3.3,3141,-2,0,19,2,0.1,0,0.7,3,0,3,0,0,0.9,269677,0,0,0,0,396,805,0,0,59,West Brom,Bournemouth,Man City,Arsenal,Everton,4.0,3.1,2.9,1.6,3.3,3.9,2.5,3.6,2.7,4.2,3.3,2.3,3.9,3.2,4.1,1.6,4.1,2.5,2.2,2.9,4.8,2.1,2.6,3.1,2.5,4.6,2.2,4.1,26.5
Lys,Mousset,FWD,BOU,4900000,0,7,0.23333333333333303,4.76190476190476e-08,1.4285714285714301e-06,0,6011,0,2,0,0,0,0,0,1.4,482,-1,0,7,1,0.2,0,1.0,0,0,1,0,0,0.1,5012,0,0,0,0,107,258,0,0,15,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4283,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,59,0,0,0,0,0,2,0,0,0,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,13947,0,0,0,0,0,0,0,0.0,508,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,4041,0,0,0,0,0,127,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5100000,1,5,0.166666666666667,3.26797385620915e-08,9.80392156862745e-07,0,8882,0,0,0,0,0,0,0,1.0,181,-4,0,5,4,0.1,0,0.7,0,0,0,0,0,0.1,955,0,0,0,0,89,43,0,0,12,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Jamie,Murphy,MID,BHA,4800000,0,6,0.2,4.1666666666666696e-08,1.25e-06,0,3056,0,4,0,0,0,0,0,1.3,140,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.1,1097,0,0,0,0,166,67,0,0,25,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Glenn,Murray,FWD,BHA,5700000,6,26,3.3,5.789473684210529e-07,4.56140350877193e-06,0,32289,2,5,0,0,0,3,0,4.6,5257,-3,0,26,3,1.2,0,7.0,4,0,2,0,0,1.1,58273,0,0,0,1,393,29016,0,0,68,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,2.8,4.3,1.8,4.9,4.2,2.5,2.4,3.4,3.2,2.7,2.3,4.2,2.8,2.6,2.9,4.0,3.4,3.0,4.2,3.5,2.4,3.8,3.8,3.7,2.7,2.5,3.4,2.1,27.1
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,23203,0,0,0,0,0,0,0,0.0,598,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.4,2967,0,0,0,0,0,182,-1,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.0666666666666667,1.3888888888888899e-08,4.1666666666666704e-07,0,3436,0,0,0,0,0,0,0,0.4,168,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,1428,0,0,0,0,26,41,0,0,-2,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Shkodran,Mustafi,DEF,ARS,5300000,0,26,0.866666666666667,1.63522012578616e-07,4.90566037735849e-06,0,95524,0,1,0,0,0,0,0,4.9,3278,-2,0,26,2,0.0,0,0.0,0,0,4,0,0,1.1,42987,0,0,0,0,450,112,0,0,128,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.0,0.5,0.4,0.7,0.5,0.4,0.4,0.6,0.7,0.7,0.4,0.4,0.4,1.3,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.7,0.4,0.6,0.4,24.6
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,170,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,300,0,0,0,0,0,37,0,0,0,Tottenham,Everton,Stoke,Brighton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0333333333333333,8.33333333333333e-09,2.5e-07,0,57226,1,1,0,2,0,0,0,0.3,2838,0,0,1,0,0.1,0,0.3,0,0,0,0,0,3.6,37927,0,0,0,0,90,2548,0,0,7,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4800000,1,7,0.23333333333333303,4.8611111111111105e-08,1.4583333333333299e-06,0,2704,0,5,0,0,0,0,0,1.5,96,-2,0,7,2,0.4,0,1.7,0,0,1,0,0,0.0,1030,0,0,0,0,166,63,0,0,13,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Kyle,Naughton,DEF,SWA,4600000,1,37,3.7,8.043478260869571e-07,8.04347826086956e-06,0,151791,1,12,0,0,0,0,0,8.0,9338,1,0,37,-1,0.6,0,2.7,4,0,4,0,1,5.7,331569,0,0,0,1,897,11556,0,0,194,Brighton,Burnley,Bournemouth,Chelsea,Stoke,4.5,4.2,4.0,4.5,4.0,4.6,2.8,3.2,5.1,3.2,5.4,3.4,3.6,4.5,4.6,3.0,4.0,4.3,4.6,4.2,3.5,2.8,4.3,3.4,3.2,3.1,4.1,3.8,34.6
Wilfred,Ndidi,MID,LEI,4900000,3,21,2.1,4.28571428571429e-07,4.28571428571429e-06,0,22550,2,14,0,0,0,0,0,4.3,1263,-1,0,21,1,0.5,0,2.3,0,0,3,0,0,0.4,15320,0,0,0,0,900,925,0,0,101,Stoke,Man City,West Ham,Tottenham,Burnley,1.1,1.0,1.2,1.3,1.8,1.1,1.3,2.2,1.6,1.4,1.0,2.0,1.4,1.2,1.7,1.9,1.0,1.7,2.1,1.0,2.3,1.0,2.2,1.2,1.5,1.2,2.2,1.1,28.2
Reiss,Nelson,MID,ARS,4900000,0,0,0.0,0.0,0.0,0,2337,0,0,0,0,0,0,0,0.0,81,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,979,0,0,0,0,0,29,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,1398,0,0,0,0,0,0,0,0.0,1398,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4029,0,0,0,0,0,4029,0,0,0,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
