FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Jese,MID,STK,5800000,4,22,0.916666666666667,1.58045977011494e-07,3.79310344827586e-06,0,420033,0,9,0,0,0,1,0,3.8,17768,-2,0,22,2,0.3,0,2.0,2,0,1,0,1,5.1,570143,0,0,0,1,371,9070,0,0,61,Bournemouth,Watford,Leicester,Brighton,Crystal Palace,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,23.9
,Jesus,FWD,MCI,10700000,13,47,6.7,6.261682242990651e-07,4.39252336448598e-06,0,656190,1,4,0,0,0,6,0,4.4,39290,2,-1,47,-2,0.6,0,6.0,9,0,3,0,1,24.1,1281259,0,0,0,2,475,276663,1,0,179,Burnley,West Brom,Arsenal,Leicester,Huddersfield,7.6,8.6,10.0,8.7,8.3,7.3,10.0,6.8,8.7,6.0,9.6,8.5,8.7,7.3,7.9,9.0,9.2,9.2,9.3,6.1,6.9,8.5,9.9,8.7,7.8,8.8,7.0,7.4,8.5,9.7,68.8
,Joel Pereira,GLK,MUN,3900000,0,0,0.0,0.0,0.0,0,36140,0,0,0,0,0,0,0,0.0,5171,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.9,72209,0,0,0,0,0,8833,0,0,0,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4300000,0,1,0.0416666666666667,9.68992248062015e-09,2.3255813953488398e-07,0,22717,0,4,0,0,0,0,0,0.2,849,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.3,4056,0,0,0,0,91,323,0,0,20,Bournemouth,Watford,Leicester,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Phil,Jones,DEF,MUN,5300000,7,48,6.0,1.13207547169811e-06,9.0566037735849e-06,0,268032,0,2,0,0,0,0,0,9.2,21445,3,-1,48,-3,1.4,0,7.3,5,0,7,0,0,11.4,763760,0,0,0,1,720,160318,1,0,230,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,0.0,7.7,7.6,8.5,9.0,8.5,4.4,6.3,9.0,6.7,5.2,7.9,7.5,5.5,9.0,7.3,8.1,8.9,6.1,7.9,6.8,9.0,6.0,7.1,5.4,9.0,6.3,9.0,6.3,7.7,19.5
,Joselu,FWD,NEW,5500000,2,23,3.3,6e-07,4.18181818181818e-06,0,49526,1,4,0,0,0,2,0,4.2,9057,0,0,23,0,0.7,0,4.0,3,0,2,0,0,1.4,105131,0,0,0,0,479,10650,0,0,63,Crystal Palace,Burnley,Bournemouth,Man Utd,Watford,4.7,3.0,4.5,1.8,2.9,2.7,2.7,4.0,4.4,1.6,2.1,2.7,4.5,3.5,2.7,2.5,3.0,3.7,3.1,3.1,2.3,2.8,2.8,3.5,2.7,4.6,3.4,3.8,3.6,2.6,47.8
Christian,Kabasele,DEF,WAT,4500000,1,16,2.3,5.11111111111111e-07,3.55555555555556e-06,0,3383,1,10,0,0,0,0,0,3.6,283,0,0,16,0,0.3,0,1.3,0,0,2,0,0,0.1,5888,0,0,0,0,548,291,0,0,100,Chelsea,Stoke,Everton,West Ham,Newcastle,2.5,1.7,1.7,2.3,1.9,1.2,1.2,2.4,3.2,1.8,2.4,1.2,1.2,1.7,1.2,1.6,1.9,1.2,1.9,1.2,2.0,1.3,1.8,1.8,1.2,2.4,2.8,2.7,1.5,1.5,16.7
Younes,Kaboul,DEF,WAT,4400000,0,7,0.29166666666666696,6.62878787878788e-08,1.59090909090909e-06,0,18365,0,3,0,0,0,0,0,1.6,560,-1,0,7,1,0.0,0,0.0,0,0,1,0,0,0.2,3087,0,0,0,0,151,26,0,0,35,Chelsea,Stoke,Everton,West Ham,Newcastle,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,5.0
Elias,Kachunga,MID,HUD,6000000,2,22,2.8,4.66666666666667e-07,3.6666666666666704e-06,0,18153,1,8,0,0,0,0,0,3.7,1522,0,0,22,0,0.3,0,2.0,0,0,4,0,1,0.3,12712,0,0,0,0,663,147,0,0,67,Man Utd,Liverpool,West Brom,Bournemouth,Man City,2.1,1.5,2.7,2.4,1.5,1.6,2.8,2.9,2.3,2.4,2.7,2.9,2.4,2.2,3.8,1.8,2.7,1.4,3.6,1.8,2.3,2.9,3.3,2.1,1.6,1.7,2.5,3.6,1.4,4.1,23.6
Sullay,Kaikai,MID,CRY,4400000,0,1,0.0416666666666667,9.46969696969697e-09,2.2727272727272702e-07,0,6787,0,0,0,0,0,0,0,0.2,1694,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,11399,0,0,0,0,13,2494,0,0,5,Newcastle,West Ham,Tottenham,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12800000,2,47,5.9,4.609375e-07,3.671875e-06,0,902305,2,5,0,0,0,6,0,3.7,161661,3,0,47,-3,0.7,0,9.3,9,0,5,0,0,40.4,1280499,0,0,0,3,702,33767,0,0,154,Liverpool,Man Utd,Crystal Palace,Arsenal,West Brom,7.3,6.1,7.3,5.5,7.0,7.9,8.9,7.7,8.0,7.5,8.2,5.2,8.1,7.8,7.3,8.7,5.7,7.1,8.4,8.2,6.3,7.9,6.8,7.8,7.9,5.0,7.8,5.3,7.7,7.2,98.7
N'Golo,Kante,MID,CHE,5000000,0,24,3.4,6.8e-07,4.8e-06,0,662747,1,6,0,0,0,1,0,4.7,149402,0,1,24,0,0.3,0,1.3,3,0,3,0,0,14.8,463359,0,0,0,0,630,1099,-1,0,153,Watford,Bournemouth,Man Utd,West Brom,Liverpool,0.0,0.0,2.3,3.0,2.5,3.3,3.4,3.1,3.4,2.5,4.2,3.3,3.3,2.7,3.5,2.8,4.2,3.8,3.0,2.1,2.5,3.8,3.8,2.0,4.4,4.1,3.1,4.5,3.1,3.4,37.6
Loris,Karius,GLK,LIV,4900000,0,6,0.25,5.10204081632653e-08,1.22448979591837e-06,0,4348,0,0,0,0,0,0,0,1.2,183,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.2,1636,0,0,0,0,90,48,0,0,23,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Orestis,Karnezis,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,180,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,304,0,0,0,0,0,30,0,0,0,Chelsea,Stoke,Everton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beram,Kayal,MID,BHA,4400000,0,0,0.0,0.0,0.0,0,3875,0,0,0,0,0,0,0,0.0,212,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1396,0,0,0,0,0,96,0,0,0,West Ham,Southampton,Swansea,Stoke,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Keane,DEF,EVE,5400000,2,16,2.3,4.25925925925926e-07,2.96296296296296e-06,0,390498,0,12,0,0,0,0,0,3.0,15267,-1,0,16,1,0.2,0,1.3,2,0,1,0,0,7.3,120116,0,0,0,0,630,1058,0,0,134,Arsenal,Leicester,Watford,Crystal Palace,Southampton,3.0,1.2,1.9,2.7,2.0,3.0,2.5,1.3,1.4,1.6,1.9,1.9,1.5,1.8,2.2,2.7,1.9,1.2,3.4,2.4,1.8,3.1,1.4,1.3,2.5,1.6,2.1,1.9,1.7,1.4,23.3
Martin,Kelly,DEF,CRY,4300000,0,0,0.0,0.0,0.0,0,8076,0,2,0,0,0,0,0,0.0,305,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1177,0,0,0,0,49,88,0,0,5,Newcastle,West Ham,Tottenham,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
,Kenedy,MID,CHE,4800000,0,0,0.0,0.0,0.0,0,2017,0,0,0,0,0,0,0,0.0,88,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,682,0,0,0,0,0,64,0,0,0,Watford,Bournemouth,Man Utd,West Brom,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4400000,0,1,0.0416666666666667,9.46969696969697e-09,2.2727272727272702e-07,0,4280,0,0,0,0,0,0,0,0.2,279,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,1493,0,0,0,0,14,74,0,0,10,Arsenal,Leicester,Watford,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
,Ki Sung-yueng,MID,SWA,4900000,1,1,0.0416666666666667,8.50340136054422e-09,2.04081632653061e-07,0,443,0,0,0,0,0,0,0,0.2,33,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.0,424,0,0,0,0,17,163,0,0,0,Leicester,Arsenal,Brighton,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Kiko Femenia,DEF,WAT,4500000,2,33,4.7,1.04444444444444e-06,7.33333333333333e-06,0,110980,0,7,0,0,0,0,0,7.3,12397,0,0,33,0,0.4,0,1.7,6,0,3,0,1,4.7,313691,0,0,0,1,583,10737,0,0,149,Chelsea,Stoke,Everton,West Ham,Newcastle,6.7,5.1,5.1,6.4,5.6,4.0,3.9,6.5,6.6,5.4,6.3,4.0,3.4,5.0,3.7,4.9,5.6,4.1,5.6,4.1,5.7,4.2,5.4,5.3,4.0,6.5,5.6,7.0,4.6,4.6,20.7
Andy,King,MID,LEI,4500000,1,12,0.5,1.11111111111111e-07,2.66666666666667e-06,0,86723,0,7,0,0,0,0,0,2.7,13868,0,0,12,0,0.3,0,1.3,1,0,0,0,1,3.9,224776,0,0,0,0,301,2196,0,0,46,Swansea,Everton,Stoke,Man City,West Ham,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,9.8
Joshua,King,FWD,BOU,7100000,2,21,2.6,3.66197183098592e-07,2.95774647887324e-06,0,248069,0,11,0,0,0,1,0,3.0,6366,-4,1,21,4,0.5,0,3.7,1,0,1,0,0,1.7,44395,0,0,0,0,708,3426,-1,0,72,Stoke,Chelsea,Newcastle,Huddersfield,Swansea,2.2,1.9,1.6,2.6,1.7,2.2,2.1,2.4,1.3,3.0,1.5,3.3,3.3,1.7,3.5,1.3,1.7,3.7,1.5,2.8,1.7,1.6,2.8,2.3,3.6,1.4,2.3,2.1,2.0,1.8,45.0
Stephen,Kingsley,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,5096,0,0,0,0,0,0,0,0.0,106,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,183,0,0,0,0,0,4,0,0,0,Leicester,Arsenal,Brighton,Burnley,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy,Klaassen,MID,EVE,7100000,0,4,0.166666666666667,2.3474178403755896e-08,5.63380281690141e-07,0,76855,0,4,0,0,0,0,0,0.6,979,-4,0,4,4,0.0,0,0.3,0,0,0,0,0,0.4,4269,0,0,0,0,187,111,0,0,10,Arsenal,Leicester,Watford,Crystal Palace,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
