FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Gareth,McAuley,DEF,WBA,5200000,1,109,4.0,7.69230769230769e-07,2.09615384615385e-05,0,542169,4,34,0,0,0,6,0,21.0,10996,7,0,109,-7,1.2,0,6.3,12,0,5,0,1,32.6,1432051,1,339,0,4,2430,32267,0,0,451,Everton,Arsenal,Man Utd,Watford,Southampton,3.4,5.7,3.4,3.4,5.6,6.0,4.0,4.8,3.0,5.0,3.9
Oliver,McBurnie,FWD,SWA,4500000,0,4,0.0493827160493827,1.09739368998628e-08,8.888888888888891e-07,0,5468,0,2,0,0,0,0,0,0.9,84,0,0,4,0,0.0,0,0.0,0,0,0,0,0,0.1,6529,0,0,0,0,66,74,0,0,14,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5736,0,0,0,0,0,0,0,0.0,37,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,747,0,82,0,0,0,10,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,1,23,0.283950617283951,5.9156378600822994e-08,4.79166666666667e-06,0,14028,2,10,0,0,0,1,0,4.8,270,-2,0,23,2,0.1,0,0.7,0,0,0,0,1,0.2,6610,0,365,0,0,613,101,0,0,100,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,38,0.46913580246913594,9.57420005039053e-08,7.755102040816329e-06,0,13175,6,16,0,0,0,1,0,7.8,66,-1,0,38,1,0.1,0,0.3,1,0,2,0,2,0.1,9552,0,336,0,0,926,52,0,0,161,Everton,Arsenal,Man Utd,Watford,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3135,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3170,0,0,0,0,0,13,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1010,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,404,0,0,0,0,0,7,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8622,0,0,0,0,0,0,0,0.0,58,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4308,0,27,0,0,0,0,0,0,0,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.148148148148148,3.52733686067019e-08,2.8571428571428602e-06,0,15280,0,9,0,0,0,0,0,2.9,58,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4900,1,28,0,0,353,18,0,0,58,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4200000,0,19,0.23456790123456797,5.584950029394469e-08,4.52380952380952e-06,0,5470,0,8,0,0,0,0,0,4.5,342,-3,0,19,3,0.0,0,0.0,0,0,1,0,1,0.1,8531,0,0,0,0,495,350,0,0,112,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4700000,0,72,2.7,5.744680851063829e-07,1.53191489361702e-05,0,84261,4,40,0,0,0,1,0,15.3,4742,2,0,72,-2,0.3,0,1.3,2,0,6,0,2,3.7,208876,1,0,0,0,2430,2639,0,0,455,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,2.2,1.4,3.4,3.6,1.6,1.4,2.4,2.3,3.6,2.1,3.8
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0740740740740741,1.68350168350168e-08,1.36363636363636e-06,0,30831,1,5,0,0,0,0,0,1.4,82,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3615,0,0,0,0,269,28,0,0,26,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5369,0,0,0,0,0,0,0,0.0,57,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1536,0,265,0,0,0,48,0,0,0,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,32,1.7,3.8636363636363604e-07,7.272727272727271e-06,0,17798,2,22,0,0,0,1,0,7.3,156,-1,0,32,1,0.1,0,0.3,0,0,2,0,0,0.2,15529,0,0,0,0,953,110,0,0,177,Swansea,Everton,West Ham,Middlesbrough,Man City,1.2,0.8,0.9,1.4,0.8,0.8,1.6,0.8,1.7,0.9,1.1
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3865,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,452,0,18,0,0,0,3,0,0,0,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,2,64,3.8,8.085106382978721e-07,1.3617021276595698e-05,0,134008,0,22,0,33,0,0,0,13.6,1648,-3,0,64,3,0.9,0,4.0,5,0,4,0,0,3.0,141393,0,340,2,1,1530,20221,0,0,299,Burnley,Man City,Everton,Bournemouth,Stoke,5.1,3.6,4.7,5.4,3.8,3.9,5.0,3.0,5.3,4.5,4.8
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,316,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,324,0,0,0,0,0,2,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5251,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1940,0,209,0,0,0,5,0,0,0,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,3,8,0.0987654320987654,1.9753086419753102e-08,1.6e-06,0,190,0,1,0,0,0,0,0,1.6,57,0,0,8,0,0.5,0,2.7,0,0,2,0,0,0.0,602,0,0,0,0,270,51,0,0,38,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6500000,2,107,4.3,6.61538461538462e-07,1.64615384615385e-05,0,504074,5,27,0,0,0,6,0,16.5,8617,0,0,107,0,0.3,0,2.0,14,0,7,0,4,5.4,639954,0,508,0,3,2178,11378,0,0,515,Burnley,Man City,Everton,Bournemouth,Stoke,6.3,3.1,5.2,5.0,3.4,3.2,4.6,4.4,4.9,2.8,5.5
Tyrone,Mings,DEF,BOU,4500000,2,4,0.0493827160493827,1.09739368998628e-08,8.888888888888891e-07,0,1848,0,16,0,0,0,0,0,0.9,162,0,0,4,0,0.3,0,1.3,2,0,0,0,0,0.1,1600,2,1,0,0,506,68,0,0,89,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,4,84,3.4,5.66666666666667e-07,1.4000000000000001e-05,0,299712,1,17,0,0,0,3,0,14.0,2569,-5,1,84,5,0.5,0,2.7,5,0,7,0,6,2.4,330971,0,245,0,1,1409,5751,-1,0,280,West Brom,Hull City,Liverpool,Man Utd,Leicester,3.4,4.5,1.7,2.7,4.5,4.6,1.9,2.9,2.6,4.4,1.8
Henrikh,Mkhitaryan,MID,MUN,8800000,0,50,0.6172839506172839,7.014590347923679e-08,5.68181818181818e-06,0,388314,1,6,0,0,0,3,0,5.7,8374,-7,0,50,7,0.2,0,1.5,3,0,6,0,1,2.1,189102,0,0,0,1,885,1272,0,0,200,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5900000,1,71,3.0,5.084745762711859e-07,1.20338983050847e-05,0,240273,3,30,0,0,0,0,0,12.0,4233,-1,0,71,1,0.1,0,0.5,6,0,6,0,2,3.3,129954,0,511,0,0,2073,174,0,0,443,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,2.9,3.0,4.0,3.4,2.6,3.0,2.2,2.5,2.9,3.2
Jefferson,Montero,MID,SWA,5000000,0,16,0.19753086419753102,3.9506172839506204e-08,3.2e-06,0,8524,0,9,0,0,0,0,0,3.2,14,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2381,0,202,0,0,347,8,0,0,70,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,12,0.148148148148148,3.36700336700337e-08,2.7272727272727298e-06,0,148492,1,7,0,0,0,0,0,2.7,343,-6,0,12,6,0.1,0,0.3,1,0,0,0,1,1.5,17394,0,394,0,0,290,128,0,0,67,Burnley,Man City,Everton,Bournemouth,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,2,63,2.3,4.8936170212766e-07,1.3404255319148899e-05,0,794594,3,45,0,0,0,1,0,13.4,8436,-3,0,63,3,0.4,0,1.7,0,0,5,0,1,12.0,298522,0,549,0,0,2430,1292,0,0,360,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,2.1,2.8,2.2,1.2,2.0,2.6,1.7,2.2,1.5,2.8
James,Morrison,MID,WBA,4700000,2,73,0.9012345679012349,1.91752035723667e-07,1.5531914893617003e-05,0,40320,2,16,0,0,0,5,0,15.5,7328,-3,0,73,3,0.6,0,3.0,4,0,4,0,2,2.6,145898,0,266,0,0,1316,4663,0,0,269,Everton,Arsenal,Man Utd,Watford,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5
Victor,Moses,MID,CHE,5600000,3,88,3.4,6.071428571428571e-07,1.57142857142857e-05,0,220703,3,9,0,0,0,3,0,15.7,13951,1,0,88,-1,0.6,0,3.3,6,0,14,0,3,2.9,319169,0,127,0,1,1833,2691,0,0,380,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,2.4,3.1,2.7,2.4,2.8,3.4,2.4,3.9,2.3,4.4
Lys,Mousset,FWD,BOU,5100000,0,3,0.037037037037037,7.262164124909221e-09,5.882352941176471e-07,0,3396,0,1,0,0,0,0,0,0.6,31,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,0.1,1482,0,0,0,0,37,35,0,0,3,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4100000,0,23,0.283950617283951,6.92562481180367e-08,5.60975609756098e-06,0,42928,1,3,0,0,0,1,0,5.6,1691,-4,0,23,4,0.0,0,0.0,3,0,2,0,0,0.7,62342,0,111,0,1,289,253,0,0,88,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,0,36,0.444444444444444,6.44122383252818e-08,5.21739130434783e-06,0,414843,1,18,0,0,0,2,0,5.2,574,-6,0,36,6,0.0,0,0.0,5,0,1,0,0,3.1,78353,0,0,0,0,703,82,0,0,122,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Shkodran,Mustafi,DEF,ARS,5800000,1,58,3.1,5.344827586206899e-07,1e-05,0,106672,6,21,0,0,0,1,0,10.0,2396,-2,0,58,2,0.7,0,4.0,3,0,5,0,1,1.3,128519,0,0,0,0,1644,494,0,0,359,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,3.1,3.2,4.2,3.5,2.7,3.2,2.3,2.6,3.0,3.4
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,19204,0,1,0,0,0,0,0,1.0,597,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20166,0,54,0,0,53,39,0,0,17,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,36600,0,0,0,0,0,0,0,0.0,220,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3283,0,218,0,0,0,30,0,0,0,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,2,12,0.148148148148148,2.69360269360269e-08,2.1818181818181803e-06,0,2021,0,4,0,0,0,0,0,2.2,222,0,0,12,0,0.2,0,1.3,0,0,0,0,2,0.1,4173,0,0,0,0,141,287,0,0,32,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12803,0,0,0,0,0,0,0,0.2,30,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1250,0,164,0,0,16,20,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,1,35,1.6,3.7209302325581396e-07,8.139534883720931e-06,0,54716,4,44,0,0,0,0,0,8.1,3193,-2,0,35,2,0.5,0,2.3,3,0,3,0,0,0.9,44201,1,239,0,0,1923,437,0,0,343,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.0,1.2,1.3,1.4,1.4,0.8,1.5,0.8,1.2,0.8,1.5
Jesus,Navas,MID,MCI,6100000,1,25,0.30864197530864196,5.0597045132564293e-08,4.0983606557377095e-06,0,39331,1,10,0,0,0,0,0,4.1,236,-4,0,25,4,0.0,0,0.3,0,0,1,0,2,0.6,15361,0,408,0,0,566,72,0,0,114,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alfred,N'Diaye,MID,HUL,4500000,2,16,0.19753086419753102,4.38957475994513e-08,3.55555555555556e-06,0,15054,0,5,0,0,0,1,0,3.6,3812,0,0,16,0,0.4,0,2.0,2,0,1,0,0,1.2,66942,0,0,0,0,337,976,0,0,77,Swansea,Everton,West Ham,Middlesbrough,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,5,17,0.20987654320987698,4.28319475938524e-08,3.4693877551020403e-06,0,880,0,14,0,0,0,0,0,3.5,200,-1,0,17,1,0.6,0,3.0,0,0,0,0,1,0.0,2296,0,0,0,0,630,384,0,0,112,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Didier,Ndong,MID,SUN,4800000,2,49,2.3,4.79166666666667e-07,1.0208333333333301e-05,0,2189,4,35,0,0,0,1,0,10.2,247,-2,0,49,2,0.4,0,2.0,1,0,4,0,1,0.0,3199,0,0,0,0,1756,39,0,0,272,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,2.6,1.7,1.5,1.8,1.4,1.2,1.9,1.7,1.9,1.2
Alvaro,Negredo,FWD,MID,6200000,0,92,3.7,5.967741935483871e-07,1.48387096774194e-05,0,1607440,4,26,0,0,0,6,0,14.8,42096,-3,0,92,3,0.2,0,1.0,13,0,8,0,4,11.0,1507529,0,0,0,3,2074,1520,0,0,280,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,3.8,4.1,4.1,5.2,4.2,3.6,4.2,2.6,4.7,3.7
Julien,Ngoy,FWD,STK,4500000,0,5,0.0617283950617284,1.37174211248285e-08,1.11111111111111e-06,0,4635,0,1,0,0,0,0,0,1.1,214,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6533,0,0,0,0,49,68,0,0,16,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,6000000,2,19,0.23456790123456797,3.9094650205761304e-08,3.1666666666666697e-06,0,25162,1,9,0,0,0,1,0,3.2,10027,0,0,19,0,0.3,0,2.0,3,0,0,0,1,0.5,46887,0,0,0,0,410,490,0,0,78,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oumar,Niasse,FWD,HUL,5600000,2,13,0.160493827160494,2.8659611992945296e-08,2.32142857142857e-06,0,10113,1,7,0,0,0,1,0,2.3,1323,-4,0,13,4,0.3,0,1.7,0,0,1,0,0,0.3,21202,0,19,0,0,338,3078,0,0,32,Swansea,Everton,West Ham,Middlesbrough,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1954,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,457,0,38,0,0,0,2,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0617283950617284,9.077705156136528e-09,7.352941176470591e-07,0,575,0,0,0,0,0,0,0,0.7,3,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,537,0,0,0,0,40,3,0,0,15,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,2,64,2.6,4.19354838709677e-07,1.0322580645161301e-05,0,128122,7,36,0,0,0,3,0,10.3,347,-3,0,64,3,0.3,1,1.7,5,0,6,0,0,1.3,22012,0,581,0,1,2051,612,0,0,354,Bournemouth,Leicester,Hull City,Arsenal,Swansea,1.7,2.9,2.2,1.3,2.2,2.4,2.3,1.7,2.1,1.6,1.8
,Nolito,MID,MCI,8400000,1,51,0.62962962962963,7.49559082892416e-08,6.0714285714285694e-06,0,257337,3,6,0,0,0,4,0,6.1,205,-6,0,51,6,0.1,0,0.7,2,0,3,0,3,1.0,213439,0,0,0,1,745,25,0,1,163,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,42486,0,0,0,0,0,0,0,0.0,2386,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.9,45327,0,10,0,0,0,3877,0,0,0,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.271604938271605,5.77882847386393e-08,4.6808510638297895e-06,0,5149,2,15,0,0,0,0,0,4.7,16,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1587,0,0,0,0,677,6,0,0,113,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,26599,0,5,0,0,0,0,0,2.4,143,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11241,0,0,0,0,320,6,0,0,49,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,30995,0,0,0,0,0,0,0,0.9,121,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,9935,0,0,0,0,43,14,0,0,11,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,2,57,2.6,5.90909090909091e-07,1.29545454545455e-05,0,74718,5,23,0,0,0,0,0,13.0,1968,-1,0,57,1,0.3,0,1.3,6,0,4,0,1,1.8,112688,0,275,0,1,1819,2038,0,0,321,Everton,Arsenal,Man Utd,Watford,Southampton,1.7,3.2,1.7,1.7,3.1,3.5,2.1,2.6,1.4,2.7,2.0
Pedro,Obiang,MID,WHU,4400000,2,52,0.641975308641975,1.45903479236813e-07,1.18181818181818e-05,0,24647,6,26,0,0,0,1,0,11.8,1672,-1,0,52,1,0.4,0,1.7,6,0,4,0,2,0.8,43792,0,163,0,1,1607,2958,0,0,311,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,360,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,281,0,0,0,0,0,16,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4800000,0,43,2.3,4.79166666666667e-07,8.95833333333333e-06,0,48343,2,30,0,0,0,0,0,9.0,372,-2,0,43,2,0.0,0,0.0,2,0,4,0,0,0.7,20209,0,284,0,0,1665,45,0,0,309,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,1.5,2.1,2.0,2.3,2.9,1.3
Stefano,Okaka,FWD,WAT,5100000,5,26,0.320987654320988,6.29387557492133e-08,5.09803921568627e-06,0,22106,4,9,0,0,0,3,0,5.1,241,-4,0,26,4,0.4,0,2.0,3,0,1,0,0,0.1,24118,0,0,0,1,459,570,0,0,94,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10821,0,0,0,0,0,0,0,0.0,31,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1420,0,84,0,0,0,9,0,0,0,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,2,41,1.9,3.39285714285714e-07,7.32142857142857e-06,0,133602,1,19,0,0,0,2,0,7.3,1133,-4,0,41,4,0.2,0,1.3,2,0,3,0,0,1.3,84477,0,320,0,0,1091,561,0,0,145,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,1.2,1.8,2.1,1.0,1.1,1.9,1.0,1.9,1.1,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,995,0,0,0,0,0,0,0,0.0,86,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1632,0,0,0,0,0,119,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,250,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,330,0,0,0,0,0,17,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.0987654320987654,2.35155790711346e-08,1.9047619047619e-06,0,33788,3,13,0,0,0,0,0,1.9,245,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.6,16383,0,261,0,0,590,220,0,0,60,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4500000,7,25,0.30864197530864196,6.85871056241427e-08,5.55555555555556e-06,0,2158,1,10,0,0,0,2,0,5.6,952,0,0,25,0,1.6,0,7.0,2,0,1,0,0,1.4,63025,0,0,0,1,513,50998,0,0,107,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1676,0,4,0,0,0,0,0,0.7,23,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1603,0,0,0,0,85,7,0,0,16,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0493827160493827,1.17577895355673e-08,9.52380952380952e-07,0,3622,0,0,0,0,0,0,0,1.0,138,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,3422,0,17,0,0,19,145,0,0,14,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
