FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joel,Matip,DEF,LIV,5500000,10,40,3.6,6.54545454545455e-07,7.272727272727271e-06,0,112293,1,17,0,0,0,1,0,7.3,10322,0,0,40,0,1.0,0,5.3,3,0,4,0,0,3.2,103999,0,0,0,1,990,48461,0,0,233,Southampton,Chelsea,Stoke,Brighton,Everton,0.0,0.0,2.8,3.1,4.1,5.3,3.1,1.9,3.6,4.1,3.0,3.4,2.9,3.0,4.3,3.5,5.0,4.7,1.8,4.3,3.6,2.0,4.4,3.0,4.4,3.1,4.7,39.7
Alfie,Mawson,DEF,SWA,5000000,2,40,3.6,7.2e-07,8e-06,0,36930,0,13,0,0,0,1,0,8.0,5037,0,0,40,0,0.7,0,3.7,1,0,4,0,0,1.3,43485,0,0,0,0,990,4536,0,0,216,Burnley,Bournemouth,Chelsea,Stoke,West Brom,4.2,3.5,4.2,3.9,4.5,2.5,3.0,4.9,3.4,5.1,3.4,3.7,4.1,4.4,3.1,3.5,4.2,4.1,4.1,3.2,2.7,4.1,3.1,3.2,3.0,4.3,3.5,33.4
Chancel,Mbemba,DEF,NEW,4000000,0,15,1.3636363636363602,3.40909090909091e-07,3.75e-06,0,379812,0,5,0,0,0,0,0,3.8,45379,0,0,15,0,0.0,0,0.0,3,0,1,0,0,12.3,826723,0,0,0,1,408,17545,0,0,81,Man Utd,Watford,West Brom,Chelsea,Leicester,0.7,0.9,0.7,0.7,0.9,0.8,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.9,1.5,1.0,0.7,0.7,0.9,0.7,1.3,0.7,1.3,0.7,1.3,1.0,0.8,14.6
James,McArthur,MID,CRY,4400000,0,11,1.0,2.2727272727272702e-07,2.5e-06,0,163781,1,7,0,0,0,0,0,2.5,7032,-1,0,11,1,0.2,0,0.7,0,0,0,0,0,2.5,68579,0,0,0,0,448,520,0,0,46,Everton,Stoke,Brighton,West Brom,Bournemouth,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,13.6
Gareth,McAuley,DEF,WBA,4800000,1,4,0.36363636363636404,7.57575757575758e-08,8.33333333333333e-07,0,71439,0,5,0,0,0,0,0,0.8,1576,-2,0,4,2,0.2,0,1.0,0,0,0,0,0,0.6,4048,0,0,0,0,168,263,0,0,32,Chelsea,Tottenham,Newcastle,Crystal Palace,Swansea,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.6
Oliver,McBurnie,FWD,SWA,4500000,1,5,0.45454545454545503,1.01010101010101e-07,1.11111111111111e-06,0,90408,0,1,0,0,0,0,0,1.1,3520,0,0,5,0,0.2,0,0.7,0,0,0,0,0,1.1,32090,0,0,0,0,41,7735,0,0,16,Burnley,Bournemouth,Chelsea,Stoke,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.3
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2115,0,0,0,0,0,0,0,0.0,101,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,587,0,0,0,0,0,23,0,0,0,Liverpool,Everton,Man City,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1675,0,0,0,0,0,0,0,0.0,52,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,285,0,0,0,0,0,13,0,0,0,Crystal Palace,Southampton,West Ham,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4900000,0,9,0.818181818181818,1.6697588126159598e-07,1.8367346938775502e-06,0,7038,3,2,0,0,0,0,0,1.8,317,-1,0,9,1,0.1,0,0.3,0,0,2,0,0,0.1,4476,0,0,0,0,260,47,0,0,26,Chelsea,Tottenham,Newcastle,Crystal Palace,Swansea,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.6
Sam,McQueen,DEF,SOU,4300000,0,2,0.18181818181818202,4.22832980972516e-08,4.65116279069767e-07,0,3394,0,0,0,0,0,0,0,0.5,112,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1047,0,0,0,0,20,49,0,0,5,Liverpool,Everton,Man City,Bournemouth,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,20717,0,0,0,0,0,0,0,0.0,2981,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,41263,0,0,0,0,0,2758,0,0,0,Newcastle,Brighton,Watford,Arsenal,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4600000,8,45,4.1,8.91304347826087e-07,9.78260869565217e-06,0,255443,1,9,0,0,0,0,0,10.0,8526,1,-1,45,-1,1.3,0,6.0,6,0,5,0,0,10.7,323598,0,0,0,1,990,182507,1,0,207,Swansea,Arsenal,Bournemouth,Leicester,Watford,3.7,5.7,4.8,3.4,4.5,4.7,4.7,4.5,3.0,4.6,5.3,5.1,4.9,4.1,3.5,4.5,4.3,4.3,4.6,4.1,4.6,5.8,4.3,4.3,5.1,3.2,4.6,52.8
Benjamin,Mendy,DEF,MCI,6300000,0,17,1.54545454545455,2.45310245310245e-07,2.6984126984127003e-06,0,107737,2,1,0,0,0,0,0,2.7,772,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87242,0,0,0,0,298,66,0,0,84,Leicester,Huddersfield,Southampton,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.2,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3517,0,0,0,0,0,0,0,0.0,55,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1230,0,0,0,0,0,16,0,0,0,Man City,West Ham,Tottenham,Burnley,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,0,23,2.6,5.2e-07,4.6e-06,0,9980,2,5,0,0,0,1,0,4.6,2304,0,0,23,0,0.6,0,3.0,3,0,2,0,0,0.1,13260,0,0,0,0,598,69,0,0,140,Man Utd,Watford,West Brom,Chelsea,Leicester,0.0,1.7,1.5,1.9,2.7,3.4,1.3,1.7,1.4,2.2,1.6,2.6,1.3,2.3,1.8,2.6,2.2,1.3,2.1,1.5,2.9,1.6,3.2,2.2,2.8,2.0,2.1,32.3
Per,Mertesacker,DEF,ARS,4900000,0,12,1.09090909090909,2.2263450834879398e-07,2.44897959183673e-06,0,29245,0,5,0,0,0,1,0,2.4,5247,-1,0,12,1,0.2,0,1.0,2,0,0,0,0,0.6,22977,0,0,0,1,270,405,0,0,61,Tottenham,Burnley,Huddersfield,Man Utd,Southampton,0.0,0.5,1.1,0.8,0.5,0.5,0.9,0.9,0.9,0.5,0.6,0.5,1.6,0.5,0.7,0.5,0.5,0.5,0.7,0.5,0.8,0.7,0.5,1.0,0.5,0.8,0.5,14.8
Roque,Mesa,MID,SWA,4400000,0,4,0.36363636363636404,8.26446280991736e-08,9.09090909090909e-07,0,30618,0,3,0,0,0,0,0,0.9,1302,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,0.5,25034,0,0,0,0,132,153,0,0,23,Burnley,Bournemouth,Chelsea,Stoke,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.3
Simon,Mignolet,GLK,LIV,4900000,2,33,3.3,6.73469387755102e-07,6.73469387755102e-06,0,50551,2,17,0,21,0,0,0,6.7,3336,-1,0,33,1,0.6,0,2.7,0,0,3,0,0,1.6,33236,0,0,1,0,900,3971,0,0,171,Southampton,Chelsea,Stoke,Brighton,Everton,3.6,3.5,2.4,2.7,3.6,4.8,2.7,1.7,3.1,3.6,2.6,2.9,2.5,2.6,3.8,3.1,4.5,4.2,1.6,3.8,3.3,1.7,3.9,2.6,3.9,2.7,4.2,16.3
Luka,Milivojevic,MID,CRY,4600000,2,23,2.3,5e-07,5e-06,0,57183,1,19,0,0,0,1,0,5.0,1821,-4,0,23,4,0.9,0,4.3,2,0,0,0,0,0.4,14872,0,0,0,0,739,5342,0,0,117,Everton,Stoke,Brighton,West Brom,Bournemouth,2.9,2.0,1.2,1.2,2.2,1.4,1.3,2.1,2.7,1.2,1.7,1.9,1.2,1.4,2.4,1.8,1.6,2.1,1.5,1.2,2.1,1.8,1.8,1.6,2.2,1.3,2.3,33.3
James,Milner,DEF,LIV,6200000,1,24,2.18181818181818,3.51906158357771e-07,3.87096774193548e-06,0,238115,0,8,0,0,0,0,0,3.9,5938,-3,0,24,3,0.7,0,4.3,3,0,2,0,1,2.6,29466,0,0,0,1,435,1856,0,0,128,Southampton,Chelsea,Stoke,Brighton,Everton,1.9,1.8,1.2,1.4,1.9,2.8,1.4,1.1,1.6,2.0,1.3,1.5,1.3,1.3,2.1,1.6,2.5,2.3,1.1,2.1,2.2,1.1,2.1,1.3,2.2,1.3,2.3,42.8
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,14602,1,4,0,0,0,0,0,0.0,392,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2126,0,0,0,0,135,37,0,0,17,Huddersfield,Swansea,Burnley,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6100000,0,3,0.272727272727273,4.4709388971684e-08,4.918032786885251e-07,0,104300,1,5,0,0,0,0,0,0.5,1780,-4,0,3,4,0.0,0,0.3,0,0,0,0,0,1.0,7478,0,0,0,0,72,225,0,0,15,Crystal Palace,Southampton,West Ham,Huddersfield,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Aleksandar,Mitrovic,FWD,NEW,4800000,0,6,0.545454545454545,1.13636363636364e-07,1.25e-06,0,124650,0,0,0,0,0,1,0,1.3,3600,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0.9,38292,0,0,0,0,30,957,0,0,27,Man Utd,Watford,West Brom,Chelsea,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.0
Henrikh,Mkhitaryan,MID,MUN,8000000,2,52,4.7,5.875e-07,6.5000000000000004e-06,0,1366060,1,3,0,0,0,1,0,6.4,115625,0,1,52,0,0.3,0,2.0,4,0,8,0,5,14.3,1574585,0,0,0,1,785,19228,-1,0,194,Newcastle,Brighton,Watford,Arsenal,Man City,6.8,5.7,4.1,2.6,4.2,6.5,3.3,3.4,6.0,5.5,4.5,6.0,3.8,3.3,6.8,3.6,5.5,3.8,6.3,3.7,6.4,2.4,6.7,4.5,7.0,3.2,4.8,71.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,269,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,454,0,0,0,0,0,60,0,0,0,Stoke,Man Utd,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,0,51,4.6,8.214285714285709e-07,9.107142857142861e-06,0,305933,1,16,0,0,0,2,0,9.1,45795,1,0,51,-1,0.5,0,3.0,8,0,4,0,0,10.4,556411,0,0,0,1,990,22877,0,0,272,Tottenham,Burnley,Huddersfield,Man Utd,Southampton,6.3,3.7,6.9,6.6,4.3,3.6,6.8,6.9,3.9,3.6,5.8,3.8,6.9,3.5,6.0,3.7,5.2,3.8,6.3,2.5,6.4,6.1,3.1,6.9,2.3,6.4,3.6,50.4
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2845,0,0,0,0,0,0,0,0.0,27,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,235,0,0,0,0,0,3,0,0,0,Burnley,Bournemouth,Chelsea,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5500000,3,41,3.7,6.727272727272729e-07,7.45454545454545e-06,0,479961,1,11,0,0,0,2,0,7.3,23088,0,1,41,0,0.7,0,4.0,3,0,5,0,1,7.8,719340,0,0,0,1,915,10306,-1,0,205,Bournemouth,Man City,Arsenal,Everton,Brighton,3.5,2.7,2.0,3.6,3.9,3.7,3.2,3.3,4.1,4.1,2.6,4.8,2.6,4.4,1.8,4.6,2.5,2.5,4.5,5.0,2.8,2.5,3.2,3.1,5.5,1.8,5.3,65.3
Alvaro,Morata,FWD,CHE,10400000,8,63,6.3,6.05769230769231e-07,6.05769230769231e-06,0,1477505,2,3,0,0,0,7,0,6.1,29299,4,-1,63,-4,0.5,0,4.7,10,0,6,0,3,21.9,2125444,0,0,0,2,716,220896,1,0,199,West Brom,Liverpool,Swansea,Newcastle,West Ham,8.0,7.2,6.8,8.4,8.2,7.3,6.8,8.2,8.0,8.2,6.4,8.4,8.4,7.9,9.4,8.9,6.2,7.9,8.7,7.9,6.3,8.6,8.9,8.4,8.8,8.7,7.8,93.3
Alberto,Moreno,DEF,LIV,4600000,2,29,3.2,6.956521739130439e-07,6.30434782608696e-06,0,101145,0,16,0,0,0,0,0,6.4,7174,1,-1,29,-1,0.6,0,2.7,2,0,3,0,1,4.2,210460,0,0,0,0,810,49244,1,0,204,Southampton,Chelsea,Stoke,Brighton,Everton,3.5,3.3,2.3,2.6,3.4,4.6,2.6,1.6,3.0,3.5,2.5,2.8,2.4,2.4,3.6,2.9,4.3,4.0,1.6,3.7,3.2,1.6,3.7,2.5,3.8,2.5,4.0,42.7
Wes,Morgan,DEF,LEI,4500000,1,26,2.4,5.33333333333333e-07,5.7777777777777805e-06,0,99808,2,16,0,0,0,0,0,5.8,7803,0,0,26,0,0.7,0,3.0,0,0,3,0,0,2.7,61195,0,0,0,0,990,2621,0,0,158,Man City,West Ham,Tottenham,Burnley,Newcastle,1.6,1.8,2.2,2.3,1.5,2.1,3.6,2.5,2.5,1.3,3.0,1.8,2.3,1.2,1.8,1.2,2.3,2.3,1.8,2.9,1.9,2.6,1.8,2.1,2.7,2.7,1.8,30.4
James,Morrison,MID,WBA,5500000,0,13,1.1818181818181799,2.1487603305785104e-07,2.36363636363636e-06,0,2741,0,1,0,0,0,1,0,2.4,106,0,0,13,0,0.0,0,0.0,0,0,2,0,0,0.0,2515,0,0,0,0,205,14,0,0,35,Chelsea,Tottenham,Newcastle,Crystal Palace,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.1,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.8,0.6,0.7,0.8,0.6,0.7,0.6,0.6,0.6,14.5
Victor,Moses,DEF,CHE,6400000,0,22,2.0,3.125e-07,3.4375e-06,0,44103,1,3,0,0,0,0,0,3.4,2102,-1,0,22,1,0.0,0,0.0,0,0,3,0,0,0.6,26761,0,0,0,0,470,102,0,0,79,West Brom,Liverpool,Swansea,Newcastle,West Ham,1.7,1.3,1.0,1.6,1.6,1.6,1.3,1.1,1.6,1.4,1.1,1.3,1.7,1.4,2.3,2.0,1.0,1.2,2.8,1.7,1.4,1.8,1.9,2.0,1.6,1.7,1.4,20.8
Steve,Mounie,FWD,HUD,5700000,0,19,3.2,5.6140350877193e-07,3.3333333333333304e-06,0,302021,2,4,0,0,0,2,0,3.3,2992,-3,1,19,3,0.1,0,0.7,3,0,3,0,0,0.9,270412,0,0,0,0,396,719,-1,0,59,Bournemouth,Man City,Arsenal,Everton,Brighton,2.8,3.1,1.6,3.0,3.7,2.6,3.3,2.7,4.3,3.2,2.2,4.0,3.1,4.0,1.6,3.7,2.4,1.9,3.1,4.8,2.2,2.4,3.3,2.1,4.6,2.2,4.3,26.5
Lys,Mousset,FWD,BOU,4900000,0,7,0.6363636363636359,1.2987012987013e-07,1.4285714285714301e-06,0,6441,0,2,0,0,0,0,0,1.4,425,-1,0,7,1,0.1,0,0.7,0,0,1,0,0,0.1,5189,0,0,0,0,107,174,0,0,15,Huddersfield,Swansea,Burnley,Southampton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4325,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,62,0,0,0,0,0,3,0,0,0,Brighton,Crystal Palace,Liverpool,Swansea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,14487,0,0,0,0,0,0,0,0.0,533,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,4188,0,0,0,0,0,143,0,0,0,Man Utd,Watford,West Brom,Chelsea,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,1,6,0.545454545454545,1.0909090909090901e-07,1.2e-06,0,9047,0,1,0,0,0,0,0,1.2,160,-5,1,6,5,0.1,0,0.7,0,0,0,0,0,0.1,978,0,0,0,0,97,23,-1,0,14,Man Utd,Watford,West Brom,Chelsea,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.5
Jamie,Murphy,MID,BHA,4800000,0,6,0.545454545454545,1.13636363636364e-07,1.25e-06,0,3204,0,4,0,0,0,0,0,1.3,146,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.0,1191,0,0,0,0,166,93,0,0,25,Stoke,Man Utd,Crystal Palace,Liverpool,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.1
Glenn,Murray,FWD,BHA,5800000,8,34,3.8,6.55172413793103e-07,5.86206896551724e-06,0,41479,2,5,0,0,0,4,0,6.0,9073,-2,-1,34,2,1.6,0,9.0,6,0,3,0,0,3.1,168565,0,0,0,1,471,109509,1,0,97,Stoke,Man Utd,Crystal Palace,Liverpool,Huddersfield,5.1,2.4,5.6,4.7,3.1,3.1,3.7,3.8,3.3,3.4,4.3,3.6,3.1,4.1,4.7,4.5,3.6,5.1,4.4,3.4,4.6,4.6,4.6,3.2,3.4,4.5,3.0,34.6
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,23807,0,0,0,0,0,0,0,0.0,582,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3117,0,0,0,0,0,148,0,0,0,Man City,West Ham,Tottenham,Burnley,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.18181818181818202,3.78787878787879e-08,4.1666666666666704e-07,0,3582,0,0,0,0,0,0,0,0.4,145,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1450,0,0,0,0,26,22,0,0,-2,West Brom,Liverpool,Swansea,Newcastle,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5300000,0,26,2.3636363636363598,4.4596912521440804e-07,4.90566037735849e-06,0,98128,0,1,0,0,0,0,0,4.9,2543,-2,0,26,2,0.0,0,0.0,0,0,4,0,0,1.0,43225,0,0,0,0,450,236,0,0,128,Tottenham,Burnley,Huddersfield,Man Utd,Southampton,0.0,1.2,3.2,2.7,1.5,1.2,2.8,2.9,2.0,1.2,2.2,1.3,3.5,1.2,2.3,1.2,1.9,1.2,2.5,1.2,2.6,2.4,1.2,3.0,1.2,2.5,1.2,24.6
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,212,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,344,0,0,0,0,0,43,0,0,0,Everton,Stoke,Brighton,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0909090909090909,2.2727272727272702e-08,2.5e-07,0,60572,1,1,0,2,0,0,0,0.3,3259,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.5,40391,0,0,0,0,90,2389,0,0,7,Chelsea,Tottenham,Newcastle,Crystal Palace,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4800000,1,8,0.7272727272727271,1.51515151515152e-07,1.66666666666667e-06,0,2804,0,5,0,0,0,0,0,1.7,98,-2,0,8,2,0.2,0,1.0,0,0,1,0,0,0.0,1073,0,0,0,0,197,42,0,0,14,Burnley,Bournemouth,Chelsea,Stoke,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.3
Kyle,Naughton,DEF,SWA,4600000,2,39,3.5,7.608695652173909e-07,8.47826086956522e-06,0,167980,1,13,0,0,0,0,0,8.5,15983,1,0,39,-1,0.3,0,1.3,4,0,4,0,1,5.5,337423,0,0,0,1,987,5523,0,0,209,Burnley,Bournemouth,Chelsea,Stoke,West Brom,4.0,3.3,4.0,3.7,4.3,2.4,2.9,4.8,3.2,5.0,3.2,3.5,3.9,4.3,3.0,3.3,4.1,4.0,3.9,3.0,2.6,4.0,3.0,3.0,2.9,4.1,3.4,38.2
Wilfred,Ndidi,MID,LEI,4900000,6,27,2.5,5.102040816326529e-07,5.51020408163265e-06,0,23976,2,16,0,0,0,0,0,5.5,1398,-1,0,27,1,0.8,0,3.7,1,0,3,0,1,0.4,17745,0,0,0,0,990,2406,0,0,128,Man City,West Ham,Tottenham,Burnley,Newcastle,1.3,1.6,1.8,2.2,1.6,1.9,2.8,2.4,1.9,1.2,2.7,1.8,1.6,2.1,2.5,1.2,2.2,2.5,1.4,3.0,1.4,2.7,1.7,1.9,1.7,2.7,1.4,33.7
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2418,0,0,0,0,0,0,0,0.0,79,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1024,0,0,0,0,0,45,-1,0,0,Tottenham,Burnley,Huddersfield,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,3734,0,0,0,0,0,0,0,0.0,2308,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9465,0,0,0,0,0,5354,0,0,0,Brighton,Crystal Palace,Liverpool,Swansea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
