FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bruno,Martins Indi,DEF,STK,5000000,1,1,0.166666666666667,3.33333333333333e-08,2e-07,0,112,0,0,0,0,0,0,0,0.2,106,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.0,365,0,0,0,0,1,327,0,0,3,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brandon,Mason,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,10630,0,0,0,0,0,0,0,0.0,5910,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.5,6761,0,0,0,0,0,3429,0,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4500000,0,1,0.166666666666667,3.7037037037037e-08,2.22222222222222e-07,0,3007,0,2,0,0,0,0,0,0.2,1822,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.3,1699,0,0,0,0,80,452,0,0,14,Newcastle,Huddersfield,West Brom,Tottenham,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,2.2
Juan,Mata,MID,MUN,7000000,3,6,3.0,4.28571428571429e-07,8.57142857142857e-07,0,32625,0,0,0,0,0,0,0,0.9,21181,0,0,6,0,0.4,0,3.0,0,0,2,0,0,3.3,37184,0,0,0,0,149,9736,0,0,34,Leicester,Stoke,Everton,Southampton,Crystal Palace,3.6,1.8,4.5,2.3,3.6,1.7,2.1,1.5,3.7,4.0,3.1,3.0,1.8,1.9,3.7,2.1,1.8,2.1,2.6,3.1,4.5,4.1,3.7,2.1,4.0,2.9,3.6,3.3,3.3,2.7,3.5,2.1,3.7,3.7,3.1,1.5,10.7
Nemanja,Matic,MID,MUN,5000000,3,6,3.0,6e-07,1.2e-06,0,169928,0,0,0,0,0,0,0,1.2,122388,0,0,6,0,0.6,0,3.0,0,0,2,0,0,17.2,139255,0,0,0,0,180,55534,0,0,36,Leicester,Stoke,Everton,Southampton,Crystal Palace,3.6,1.8,4.5,2.3,3.6,1.7,2.1,1.5,3.7,4.0,3.1,3.0,1.8,1.9,3.7,2.1,1.8,2.1,2.6,3.1,4.5,4.1,3.7,2.1,4.0,2.9,3.6,3.3,3.3,2.7,3.5,2.1,3.7,3.7,3.1,1.5,6.5
Joel,Matip,DEF,LIV,5500000,6,7,3.5,6.36363636363636e-07,1.2727272727272698e-06,0,21670,0,3,0,0,0,0,0,1.3,9115,0,0,7,0,0.6,0,3.5,0,0,1,0,0,3.0,12036,0,0,0,0,180,6629,0,0,45,Arsenal,Man City,Burnley,Leicester,Newcastle,4.8,3.6,3.3,1.8,3.5,3.1,5.2,3.8,1.8,4.0,4.1,1.8,3.5,4.1,5.1,2.9,1.8,4.1,4.3,3.8,3.6,4.1,2.0,4.5,1.8,3.8,5.2,1.8,3.8,3.5,1.8,4.7,3.3,5.2,3.1,5.2,7.0
Alfie,Mawson,DEF,SWA,5000000,0,6,3.0,6e-07,1.2e-06,0,7173,0,4,0,0,0,0,0,1.2,5023,0,0,6,0,0.6,0,3.0,0,0,1,0,0,1.1,2438,0,0,0,0,180,1012,0,0,34,Crystal Palace,Newcastle,Tottenham,Watford,West Ham,4.5,2.8,4.5,1.5,2.7,1.5,1.9,2.1,3.0,4.5,2.2,4.0,2.6,2.6,1.5,1.8,3.0,2.4,4.5,2.2,4.3,2.4,2.3,1.7,1.5,4.5,1.5,3.0,1.6,2.5,4.2,1.8,4.4,1.7,3.9,4.5,4.0
Chancel,Mbemba,DEF,NEW,4000000,2,2,1.0,2.5e-07,5e-07,0,25882,0,3,0,0,0,0,0,0.5,17343,0,0,2,0,0.3,0,1.0,0,0,0,0,0,5.3,134627,0,0,0,0,146,109935,0,0,19,West Ham,Swansea,Stoke,Brighton,Liverpool,0.5,0.9,1.5,0.9,0.6,0.5,1.1,0.8,0.6,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.8,0.5,1.1,0.5,0.6,0.5,0.5,1.5,0.5,0.5,0.6,0.5,0.7,0.8,0.5,4.1
James,McArthur,MID,CRY,4500000,1,1,0.166666666666667,3.7037037037037e-08,2.22222222222222e-07,0,52258,0,0,0,0,0,0,0,0.2,19026,0,0,1,0,0.1,0,0.5,0,0,0,0,0,3.7,3099,0,0,0,0,17,2597,0,0,4,Swansea,Burnley,Southampton,Man City,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Gareth,McAuley,DEF,WBA,5000000,0,0,0.0,0.0,0.0,0,37054,0,0,0,0,0,0,0,0.0,16251,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.4,564,0,0,0,0,0,272,0,0,0,Stoke,Brighton,West Ham,Arsenal,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,McBurnie,FWD,SWA,4500000,1,2,0.33333333333333304,7.40740740740741e-08,4.44444444444444e-07,0,30210,0,1,0,0,0,0,0,0.4,14464,0,0,2,0,0.2,0,1.0,0,0,0,0,0,2.0,11274,0,0,0,0,12,6885,0,0,6,Crystal Palace,Newcastle,Tottenham,Watford,West Ham,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.4
Alex,McCarthy,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,652,0,0,0,0,0,0,0,0.0,302,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,130,0,0,0,0,0,57,0,0,0,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,5000000,0,0,0.0,0.0,0.0,0,916,0,0,0,0,0,0,0,0.0,326,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,62,0,0,0,0,0,34,0,0,0,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,5000000,3,6,1.0,2e-07,1.2e-06,0,1351,0,0,0,0,0,0,0,1.2,867,0,0,6,0,0.6,0,3.0,0,0,2,0,0,0.2,2786,0,0,0,0,152,1753,0,0,18,Stoke,Brighton,West Ham,Arsenal,Watford,1.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.7,0.9,0.5,0.5,0.5,1.0,0.7,0.6,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.6,0.8,0.5,0.7,7.4
Sam,McQueen,DEF,SOU,4500000,0,1,0.166666666666667,3.7037037037037e-08,2.22222222222222e-07,0,1115,0,0,0,0,0,0,0,0.2,640,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,361,0,0,0,0,4,126,0,0,4,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,798,0,0,0,0,0,0,0,0.0,478,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,579,0,0,0,0,0,517,-1,0,0,Leicester,Stoke,Everton,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,2,2,1.0,2.22222222222222e-07,4.44444444444444e-07,0,75412,1,3,0,0,0,0,0,0.4,42318,0,0,2,0,0.2,0,1.0,0,0,0,0,0,8.9,10109,0,0,0,0,180,4141,0,0,25,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,1.5,0.7,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.8,0.5,0.5,1.5,1.1,0.5,0.5,0.5,0.5,1.4,0.5,1.0,0.5,1.1,0.5,0.5,0.5,0.5,0.9,1.0,0.5,0.5,0.5,0.5,0.5,12.4
Benjamin,Mendy,DEF,MCI,6500000,0,0,0.0,0.0,0.0,0,7453,0,0,0,0,0,0,0,0.0,3273,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1804,0,0,0,0,0,1081,0,0,0,Bournemouth,Liverpool,Watford,Crystal Palace,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,1020,0,0,0,0,0,0,0,0.0,431,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,674,0,0,0,0,0,505,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,3,1.5,3e-07,6e-07,0,851,0,1,0,0,0,0,0,0.6,508,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.1,740,0,0,0,0,104,286,0,0,21,West Ham,Swansea,Stoke,Brighton,Liverpool,1.3,1.7,2.2,1.0,1.1,0.8,1.3,1.6,1.3,0.8,0.8,0.8,1.3,1.3,1.8,0.8,1.1,0.8,1.0,0.8,0.9,1.2,0.8,1.3,0.8,1.3,0.8,0.8,1.3,0.8,0.8,1.3,1.0,0.8,1.0,1.0,2.9
Per,Mertesacker,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,7142,0,0,0,0,0,0,0,0.0,3300,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,1766,0,0,0,0,0,881,0,0,0,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque,Mesa,MID,SWA,4500000,2,2,0.33333333333333304,7.40740740740741e-08,4.44444444444444e-07,0,5260,0,1,0,0,0,0,0,0.4,2541,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.5,1488,0,0,0,0,66,1073,0,0,10,Crystal Palace,Newcastle,Tottenham,Watford,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,1.8
Simon,Mignolet,GLK,LIV,5000000,6,6,3.0,6e-07,1.2e-06,0,11518,1,3,0,2,0,0,0,1.2,5052,0,0,6,0,0.6,0,3.0,0,0,1,0,0,1.7,5074,0,0,0,0,180,2625,0,0,31,Arsenal,Man City,Burnley,Leicester,Newcastle,3.9,2.9,2.6,1.5,2.8,2.5,4.5,3.0,1.5,3.2,3.3,1.5,3.0,3.3,4.2,2.2,1.5,3.3,3.5,3.0,2.9,3.3,1.5,3.9,1.5,3.0,4.3,1.5,3.0,3.0,1.5,3.9,2.6,4.5,2.4,4.5,1.7
Luka,Milivojevic,MID,CRY,4900000,2,3,1.5,3.06122448979592e-07,6.12244897959184e-07,0,18380,0,3,0,0,0,0,0,0.6,10253,-1,1,3,1,0.3,0,1.5,0,0,0,0,0,1.0,1653,0,0,0,0,121,1161,-1,0,12,Swansea,Burnley,Southampton,Man City,Man Utd,0.9,1.6,0.8,1.2,0.8,1.0,1.5,1.3,1.3,1.8,2.2,1.0,0.8,1.3,0.8,0.8,1.7,1.3,0.8,0.8,0.8,0.8,1.1,1.5,1.0,0.8,0.8,1.3,0.8,1.1,1.3,1.0,1.0,1.3,0.8,0.8,2.2
James,Milner,DEF,LIV,6500000,6,7,3.5,5.384615384615379e-07,1.07692307692308e-06,0,70147,0,1,0,0,0,0,0,1.1,22996,0,0,7,0,0.5,0,3.5,0,0,1,0,0,5.9,12668,0,0,0,0,94,7526,0,0,31,Arsenal,Man City,Burnley,Leicester,Newcastle,4.8,3.6,3.3,1.8,3.5,3.1,5.2,3.8,1.8,4.0,4.1,1.8,3.5,4.1,5.1,2.9,1.8,4.1,4.3,3.8,3.6,4.1,2.0,4.5,1.8,3.8,5.2,1.8,3.8,3.5,1.8,4.7,3.3,5.2,3.1,5.2,6.4
Tyrone,Mings,DEF,BOU,4500000,0,0,0.0,0.0,0.0,0,4254,0,0,0,0,0,0,0,0.0,2315,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,733,0,0,0,0,0,284,0,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6400000,0,1,0.166666666666667,2.60416666666667e-08,1.5625e-07,0,46625,0,0,0,0,0,0,0,0.2,23608,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,2.1,3017,0,0,0,0,13,1284,-1,0,6,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Aleksandar,Mitrovic,FWD,NEW,4900000,0,0,0.0,0.0,0.0,0,51362,0,0,0,0,0,0,0,0.0,25039,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.8,5572,0,0,0,0,0,2336,-1,0,0,West Ham,Swansea,Stoke,Brighton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrikh,Mkhitaryan,MID,MUN,8200000,10,21,10.5,1.28048780487805e-06,2.5609756097561e-06,0,36456,0,0,0,0,0,0,0,2.6,21732,2,-1,21,-2,1.3,0,10.5,3,0,2,0,4,18.4,474885,0,0,0,1,171,276659,1,0,86,Leicester,Stoke,Everton,Southampton,Crystal Palace,12.64,10.5,12.64,13.5,14.0,12.0,13.9,11.0,12.32,14.0,14.0,12.64,11.8,12.0,14.0,13.8,11.8,11.7,14.5,12.0,12.64,12.64,12.64,13.9,14.0,12.9,14.0,12.64,13.5,12.0,12.64,13.8,14.0,12.64,14.0,11.2,23.7
Nacho,Monreal,DEF,ARS,5500000,2,3,1.5,2.72727272727273e-07,5.454545454545451e-07,0,59219,0,4,0,0,0,0,0,0.5,36897,0,0,3,0,0.3,0,1.5,0,0,0,0,0,4.2,7498,0,0,0,0,180,2028,0,0,43,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,0.8,1.5,0.8,1.6,2.0,0.9,0.8,1.2,0.9,2.0,0.9,1.0,0.8,0.8,0.8,1.7,1.5,1.4,0.8,1.1,0.8,2.2,1.0,1.2,2.2,1.0,1.0,1.0,0.8,2.2,1.1,0.8,1.0,0.8,0.8,0.8,6.9
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,1217,0,0,0,0,0,0,0,0.0,641,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,185,0,0,0,0,0,78,-1,0,0,Crystal Palace,Newcastle,Tottenham,Watford,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5600000,10,16,8.0,1.4285714285714301e-06,2.8571428571428602e-06,0,30791,0,0,0,0,0,1,0,2.9,24442,1,-1,16,-1,1.4,0,8.0,2,0,2,0,1,9.4,346848,0,0,0,1,180,282610,1,0,57,Southampton,West Ham,Leicester,Burnley,Tottenham,10.7,10.3,12.0,12.0,7.3,12.0,7.3,8.3,9.5,10.7,8.9,8.5,9.1,10.7,9.8,11.6,10.0,12.0,8.9,8.4,11.0,8.0,12.0,7.3,10.7,9.5,12.0,9.1,10.7,10.7,10.7,7.4,11.7,12.0,12.0,12.0,17.8
Alvaro,Morata,FWD,CHE,10000000,2,12,6.0,6e-07,1.2e-06,0,67979,0,0,0,0,0,1,0,1.2,43987,0,0,12,0,0.6,0,6.0,2,0,1,0,1,8.2,99429,0,0,0,0,109,51820,0,0,34,Everton,Leicester,Arsenal,Stoke,Man City,7.8,6.4,9.0,5.3,4.8,8.6,4.6,8.6,4.8,6.5,6.3,5.2,7.1,8.4,6.4,6.3,6.2,7.1,9.0,7.4,8.5,8.6,7.1,9.0,4.9,6.4,9.0,7.1,9.0,4.5,7.4,7.3,4.8,9.0,7.9,8.6,18.5
Alberto,Moreno,DEF,LIV,4500000,0,1,0.166666666666667,3.7037037037037e-08,2.22222222222222e-07,0,27266,0,3,0,0,0,0,0,0.2,19317,0,0,1,0,0.1,0,0.5,0,0,0,0,0,1.8,18321,0,0,0,0,90,2780,0,0,14,Arsenal,Man City,Burnley,Leicester,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,4.7
Wes,Morgan,DEF,LEI,4500000,5,4,2.0,4.44444444444444e-07,8.888888888888891e-07,0,32871,2,4,0,0,0,0,0,0.9,20649,0,0,4,0,0.4,0,2.0,0,0,1,0,0,3.0,9802,0,0,0,0,180,3514,0,0,25,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,1.0,1.8,1.0,2.3,1.0,2.4,1.6,1.9,1.0,1.6,1.0,2.6,1.4,1.3,1.0,3.0,1.3,1.5,1.0,1.6,1.1,1.6,1.0,1.8,1.4,3.0,2.2,1.2,2.3,1.6,2.6,1.5,1.7,1.8,1.6,2.9,4.6
James,Morrison,MID,WBA,5500000,0,0,0.0,0.0,0.0,0,142,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,51,0,0,0,0,0,41,0,0,0,Stoke,Brighton,West Ham,Arsenal,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Moses,DEF,CHE,6500000,2,2,0.33333333333333304,5.12820512820513e-08,3.07692307692308e-07,0,4742,0,1,0,0,0,0,0,0.3,3198,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.8,10903,0,0,0,0,90,7643,0,0,14,Everton,Leicester,Arsenal,Stoke,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Steve,Mounie,FWD,HUD,6100000,1,13,6.5,1.0655737704918002e-06,2.13114754098361e-06,0,51865,2,0,0,0,0,2,0,2.1,40036,1,0,13,-1,1.1,0,6.5,3,0,2,0,0,5.0,217631,0,0,0,0,175,57587,0,0,46,Southampton,West Ham,Leicester,Burnley,Tottenham,8.1,8.4,9.8,9.8,6.1,9.8,6.4,6.3,6.6,8.7,6.5,7.3,6.2,8.7,7.4,9.5,7.5,9.8,7.2,6.5,9.0,5.2,9.6,6.4,8.7,6.6,9.8,6.9,8.7,8.7,8.7,6.2,9.0,9.5,9.7,9.8,15.0
Lys,Mousset,FWD,BOU,5000000,1,1,0.166666666666667,3.33333333333333e-08,2e-07,0,1680,0,1,0,0,0,0,0,0.2,735,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,574,0,0,0,0,12,275,0,0,4,Man City,Arsenal,Brighton,Everton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,2967,0,0,0,0,0,0,0,0.0,926,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,38,0,0,0,0,0,4,0,0,0,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,5881,0,0,0,0,0,0,0,0.0,2215,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,706,0,0,0,0,0,352,0,0,0,West Ham,Swansea,Stoke,Brighton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5400000,1,1,0.166666666666667,3.08641975308642e-08,1.85185185185185e-07,0,3687,0,0,0,0,0,0,0,0.2,1991,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.2,334,0,0,0,0,10,129,-1,0,3,West Ham,Swansea,Stoke,Brighton,Liverpool,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Jamie,Murphy,MID,BHA,5000000,2,4,2.0,4e-07,8e-07,0,835,0,4,0,0,0,0,0,0.8,437,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.1,410,0,0,0,0,156,217,0,0,20,Watford,West Brom,Bournemouth,Newcastle,Arsenal,1.6,1.1,2.1,2.3,1.0,2.7,1.8,1.3,2.5,3.0,1.0,2.0,1.8,1.1,2.0,1.1,1.0,2.1,2.3,2.1,1.1,1.5,1.2,2.0,1.0,1.4,2.0,1.7,1.9,2.0,1.1,2.0,1.0,2.4,1.0,1.0,5.0
Glenn,Murray,FWD,BHA,5800000,2,3,1.5,2.58620689655172e-07,5.17241379310345e-07,0,14018,0,4,0,0,0,0,0,0.5,7199,-2,1,3,2,0.3,0,1.5,0,0,0,0,0,0.3,477,0,0,0,0,95,96,-1,0,2,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.8,1.4,1.5,1.0,1.2,1.9,0.8,1.3,2.2,0.8,1.1,1.2,0.8,1.5,0.8,0.8,1.0,1.5,1.4,0.8,0.8,0.8,2.1,0.8,0.8,1.9,0.8,1.2,1.4,0.8,1.1,0.8,1.8,0.8,0.8,2.3
