FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Davies,DEF,TOT,5700000,12,112,5.1,8.947368421052629e-07,1.96491228070175e-05,0,1581984,1,15,0,0,0,2,0,20.0,11321,2,-2,112,-2,1.1,0,6.3,13,0,8,0,6,19.8,2228490,0,0,0,4,1693,287135,2,0,473,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,6.0,7.5,5.0,6.3,5.7,5.9,6.0,5.9,7.2,5.1,6.6,123.3
Tom,Davies,MID,EVE,5100000,7,42,1.8,3.5294117647058796e-07,8.23529411764706e-06,0,66337,6,18,0,0,0,1,0,8.2,559,-4,0,42,4,0.6,0,3.3,0,0,4,0,2,0.4,36003,0,0,0,0,1261,2438,0,0,151,Watford,Burnley,Brighton,Stoke,Man City,0.9,0.9,1.4,0.9,0.9,1.0,0.9,1.4,0.9,1.3,0.9,47.9
Steven,Davis,MID,SOU,4700000,1,70,3.2,6.808510638297871e-07,1.48936170212766e-05,0,429114,0,21,0,0,0,3,0,14.9,9097,-3,1,70,3,0.2,0,1.0,6,0,4,0,2,1.8,482141,0,0,0,2,1483,1400,-1,0,334,Burnley,Stoke,Newcastle,West Ham,Arsenal,0.0,0.0,0.0,0.0,2.7,2.2,2.6,2.6,3.1,3.1,1.9,82.4
Craig,Dawson,DEF,WBA,4800000,1,52,3.1,6.45833333333333e-07,1.0833333333333301e-05,0,315021,4,23,0,0,0,1,0,10.8,1902,-2,0,52,2,0.2,0,1.0,3,0,5,0,0,1.3,111414,0,0,0,1,1520,3133,0,0,259,Huddersfield,Watford,Leicester,Bournemouth,Burnley,3.9,3.1,3.3,2.2,3.7,3.3,2.1,3.6,2.2,3.5,3.5,60.5
Kevin,De Bruyne,MID,MCI,10400000,13,174,6.4,6.153846153846151e-07,1.6730769230769198e-05,0,2008281,1,19,0,0,0,7,0,16.9,29183,4,-1,174,-4,0.9,0,9.7,25,0,13,0,16,24.2,1821562,0,0,0,5,2311,107562,1,0,716,Arsenal,Chelsea,Stoke,Everton,Man Utd,6.3,7.6,7.2,0.0,7.8,7.5,6.2,8.6,7.4,9.5,7.8,293.5
David,de Gea,GLK,MUN,5900000,2,137,5.1,8.644067796610171e-07,2.3220338983050798e-05,0,864198,0,19,0,87,0,0,0,23.2,44514,4,0,137,-4,0.6,0,3.3,10,0,15,0,0,43.2,1192026,0,0,0,0,2430,14099,0,0,577,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,7.1,5.6,7.2,0.0,6.8,4.5,7.3,4.6,7.6,5.5,7.4,61.9
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,9717,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,525,0,0,0,0,0,0,0,0,0,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,1537,0,0,0,0,0,0,0,0.0,86,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1471,0,0,0,0,0,3,0,0,0,Man City,Brighton,Watford,Stoke,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,Deeney,FWD,WAT,6300000,2,43,2.4,3.80952380952381e-07,6.8253968253968296e-06,0,72252,1,19,0,0,0,3,0,6.8,1503,-2,0,43,2,0.5,0,3.3,1,0,2,0,2,0.5,51401,0,0,0,0,1033,3418,0,1,155,Everton,West Brom,Arsenal,Liverpool,Bournemouth,2.4,2.5,1.3,1.5,2.4,2.0,1.8,2.4,1.5,2.2,1.4,72.8
Jermain,Defoe,FWD,BOU,7600000,0,41,1.51851851851852,1.9980506822612102e-07,5.39473684210526e-06,0,209182,1,15,0,0,0,3,0,5.4,671,-4,0,41,4,0.0,0,0.0,4,0,2,0,1,1.2,46687,0,0,0,1,787,87,0,0,129,Newcastle,Leicester,Tottenham,West Brom,Watford,0.0,0.9,1.0,1.3,1.0,1.2,0.8,1.1,1.0,1.0,0.8,60.1
Steven,Defour,MID,BUR,5400000,0,62,2.6,4.81481481481482e-07,1.14814814814815e-05,0,33219,6,17,0,0,0,1,0,11.5,806,-1,0,62,1,0.0,0,0.0,0,0,12,0,1,0.3,26809,0,0,0,0,1998,28,0,0,353,Southampton,Everton,West Ham,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,1.8,2.4,1.7,2.3,1.5,2.4,78.4
Damien,Delaney,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,24262,0,4,0,0,0,0,0,0.0,176,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,4021,0,0,0,0,90,144,0,0,19,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Fabian,Delph,MID,MCI,4500000,0,42,1.55555555555556,3.45679012345679e-07,9.33333333333333e-06,0,118008,1,12,0,0,0,1,0,9.3,1238,0,0,42,0,0.0,0,0.0,0,0,5,0,1,0.4,117357,0,0,0,0,1282,312,0,0,294,Arsenal,Chelsea,Stoke,Everton,Man Utd,0.0,0.0,0.8,0.0,0.9,0.8,0.8,1.0,0.8,1.3,0.8,52.3
Mousa,Dembele,MID,TOT,4900000,3,36,1.33333333333333,2.72108843537415e-07,7.346938775510201e-06,0,165028,4,16,0,0,0,0,0,7.3,1301,-1,0,36,1,0.5,0,2.3,3,0,4,0,0,1.5,87116,0,0,0,0,1300,7093,0,0,237,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,0.7,1.1,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.9,50.8
Laurent,Depoitre,FWD,HUD,5200000,0,75,3.3,6.346153846153849e-07,1.44230769230769e-05,0,570304,1,31,0,0,0,5,0,14.2,37841,-3,1,75,3,0.3,0,1.3,11,0,4,0,2,3.1,713983,0,0,0,1,1501,3724,-1,0,229,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,2.5,2.1,3.8,4.2,2.7,2.6,4.0,1.8,4.2,2.4,4.1,77.8
Gerard,Deulofeu,MID,WAT,6000000,2,18,0.666666666666667,1.11111111111111e-07,3e-06,0,32820,0,2,0,0,0,1,0,3.0,25317,0,0,18,0,1.0,0,6.0,3,0,1,0,1,4.1,264563,0,0,0,1,249,57276,0,0,69,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.4
Fousseni,Diabate,FWD,LEI,5000000,2,4,0.148148148148148,2.96296296296296e-08,8e-07,0,3586,1,4,0,0,0,0,0,0.8,1410,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.2,11959,0,0,0,0,183,2248,0,0,12,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Mohamed,Diame,MID,NEW,4600000,3,46,1.7037037037037,3.7037037037037e-07,1e-05,0,15632,0,17,0,0,0,2,0,10.0,908,-4,0,46,4,1.0,0,4.7,2,0,2,0,0,0.2,12155,0,0,0,0,1077,3877,0,0,186,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,1.0,0.9,1.0,0.9,1.5,0.9,1.4,1.1,1.4,0.9,1.0,47.5
Brahim,Diaz,MID,MCI,4700000,0,3,0.111111111111111,2.36406619385343e-08,6.382978723404259e-07,0,4085,0,1,0,0,0,0,0,0.6,90,-3,0,3,3,0.1,0,0.7,0,0,0,0,0,0.0,1522,0,0,0,0,31,41,0,0,9,Arsenal,Chelsea,Stoke,Everton,Man Utd,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Eric,Dier,MID,TOT,4700000,2,64,2.4,5.1063829787234e-07,1.3617021276595698e-05,0,260012,4,22,0,0,0,0,0,13.6,5012,-3,0,64,3,0.5,0,2.3,0,0,12,0,1,2.5,177647,0,0,0,0,2284,5904,0,0,366,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,1.4,2.6,1.7,2.2,1.3,1.4,1.3,1.3,1.9,1.5,2.2,95.3
Mame Biram,Diouf,FWD,STK,5400000,2,75,2.9,5.37037037037037e-07,1.3888888888888901e-05,0,550234,4,43,0,0,0,5,0,13.9,21543,-1,0,75,1,0.2,0,1.3,6,0,4,0,2,2.8,648747,0,0,0,0,1927,2649,0,0,272,Leicester,Southampton,Man City,Everton,Arsenal,2.4,2.8,2.8,3.4,1.7,2.8,2.1,2.9,1.9,3.4,2.2,122.4
Abdoulaye,Doucoure,MID,WAT,5400000,2,111,4.3,7.96296296296296e-07,2.0555555555555602e-05,0,1278206,7,46,0,0,0,7,0,20.6,32040,4,0,111,-4,0.9,0,4.7,16,0,6,0,3,15.2,1980920,0,0,0,1,2340,90465,0,0,524,Everton,West Brom,Arsenal,Liverpool,Bournemouth,5.8,5.5,3.5,3.2,5.0,4.6,4.2,4.8,3.4,4.9,2.8,154.6
Aleksandar,Dragovic,DEF,LEI,4900000,0,21,0.7777777777777779,1.58730158730159e-07,4.28571428571429e-06,0,8401,1,10,0,0,0,0,0,4.3,1539,-1,0,21,1,0.2,0,1.0,0,0,3,0,0,0.3,21402,0,0,0,0,584,2100,0,0,132,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.5,0.5,0.4,17.7
Daniel,Drinkwater,MID,CHE,4800000,0,20,0.7407407407407409,1.5432098765432102e-07,4.16666666666667e-06,0,22656,0,4,0,0,0,1,0,4.2,407,-2,0,20,2,0.0,0,0.0,1,0,1,0,0,0.2,14300,0,0,0,1,350,237,0,0,85,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.6
Martin,Dubravka,GLK,NEW,4500000,9,9,0.33333333333333304,7.40740740740741e-08,2e-06,0,913,0,0,0,3,0,0,0,2.0,836,0,0,9,0,1.0,0,4.5,2,0,1,0,0,0.2,12340,0,0,0,1,90,11803,0,0,27,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Shane,Duffy,DEF,BHA,4600000,2,73,2.8,6.08695652173913e-07,1.58695652173913e-05,0,221937,6,35,0,0,0,0,0,15.9,8729,1,0,73,-1,0.4,0,2.0,6,0,8,0,1,3.8,396932,0,0,0,1,2322,8569,0,0,450,Swansea,Arsenal,Everton,Leicester,Huddersfield,2.8,3.7,1.5,0.0,2.8,3.4,3.2,3.0,2.4,3.2,2.2,107.1
Paul,Dummett,DEF,NEW,4200000,6,22,0.8148148148148149,1.94003527336861e-07,5.23809523809524e-06,0,43552,1,7,0,0,0,0,0,5.2,1363,-3,0,22,3,0.7,0,3.0,0,0,2,0,0,0.4,26639,0,0,0,0,645,8704,0,0,122,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,21.9
Lewis,Dunk,DEF,BHA,4500000,2,65,2.4,5.33333333333333e-07,1.44444444444444e-05,0,196998,6,36,0,0,0,0,0,14.4,7560,0,0,65,0,0.4,0,1.7,5,0,8,0,0,3.5,299381,3,0,0,0,2430,4933,0,0,451,Swansea,Arsenal,Everton,Leicester,Huddersfield,2.2,3.0,1.2,0.0,2.2,2.7,2.7,2.4,1.9,2.5,1.7,110.7
Nathan,Dyer,MID,SWA,4400000,3,32,1.18518518518519,2.69360269360269e-07,7.272727272727271e-06,0,12643,2,14,0,0,0,0,0,7.3,1525,-1,0,32,1,0.5,0,2.3,0,0,3,0,1,0.3,25723,0,0,0,0,977,4998,0,0,120,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0.6,0.7,0.6,0.0,0.6,0.6,0.9,0.6,0.6,0.6,0.7,30.6
,Ederson,GLK,MCI,5600000,2,110,4.1,7.321428571428571e-07,1.96428571428571e-05,0,326322,0,20,0,44,0,0,0,19.6,21912,1,0,110,-1,0.6,0,3.3,5,0,11,0,0,7.5,433692,0,0,1,1,2385,5555,0,0,483,Arsenal,Chelsea,Stoke,Everton,Man Utd,4.2,4.9,4.6,0.0,3.3,5.1,4.0,4.7,4.7,5.4,4.9,41.9
,Eduardo,GLK,CHE,4700000,0,0,0.0,0.0,0.0,0,3369,0,0,0,0,0,0,0,0.0,49,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1071,0,0,0,0,0,25,0,0,0,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas,Edwards,DEF,STK,4000000,0,6,0.222222222222222,5.5555555555555594e-08,1.5e-06,0,22021,0,15,0,0,0,0,0,1.5,1944,0,0,6,0,0.0,0,0.0,0,0,0,0,0,0.5,46126,0,0,0,0,481,1574,0,0,81,Leicester,Southampton,Man City,Everton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.7
Robert,Elliot,GLK,NEW,4100000,0,57,3.6,8.78048780487805e-07,1.3902439024390198e-05,0,789726,0,21,0,44,0,0,0,13.9,30099,1,0,57,-1,0.0,0,0.0,4,0,3,0,0,17.8,879779,0,0,1,3,1440,8268,0,0,280,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,3.1,3.6,4.2,3.3,4.6,3.0,5.0,2.6,4.3,4.2,4.1,36.5
Mohamed,Elneny,MID,ARS,4200000,2,15,0.555555555555556,1.3227513227513199e-07,3.5714285714285697e-06,0,298976,2,8,0,0,0,0,0,3.6,8492,-3,0,15,3,0.2,0,0.7,0,0,1,0,1,3.4,278184,0,0,0,0,476,14936,0,0,89,Man City,Brighton,Watford,Stoke,Southampton,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.5
,Emerson,DEF,CHE,5500000,0,0,0.0,0.0,0.0,0,900,0,0,0,0,0,0,0,0.0,409,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1786,0,0,0,0,0,227,0,0,0,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Eriksen,MID,TOT,9300000,3,139,5.3,5.6989247311828e-07,1.49462365591398e-05,0,1964039,0,21,0,0,0,7,0,15.1,25872,-2,-1,139,2,0.5,0,5.0,18,0,13,0,7,15.9,1934303,0,0,0,2,2228,107909,1,0,558,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,5.0,7.7,5.7,6.9,4.8,5.1,4.9,4.8,6.3,5.4,6.9,243.8
Jonny,Evans,DEF,WBA,4900000,0,63,2.9,5.91836734693878e-07,1.28571428571429e-05,0,106381,6,32,0,0,0,2,0,12.9,3940,-1,0,63,1,0.0,0,0.0,4,0,5,0,1,1.3,126347,1,0,0,1,1903,3760,0,0,373,Huddersfield,Watford,Leicester,Bournemouth,Burnley,3.6,2.8,3.0,1.9,3.4,3.0,1.8,3.3,2.0,3.2,3.3,73.2
Patrice,Evra,DEF,WHU,4500000,0,0,0.0,0.0,0.0,0,1994,0,0,0,0,0,0,0,0.0,1589,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12251,0,0,0,0,0,3225,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukasz,Fabianski,GLK,SWA,4600000,6,112,4.1,8.91304347826087e-07,2.43478260869565e-05,0,347006,0,37,0,100,0,0,0,24.3,9168,1,0,112,-1,0.9,0,4.0,8,0,8,0,0,9.2,595203,0,0,1,2,2430,37829,0,0,553,Brighton,West Ham,Huddersfield,Man Utd,West Brom,4.6,5.8,3.9,0.0,3.6,3.8,4.5,3.6,5.0,3.7,5.5,74.4
Cesc,Fabregas,MID,CHE,6800000,3,61,2.7,3.97058823529412e-07,8.970588235294119e-06,0,695383,4,18,0,0,0,1,0,9.0,3526,-2,0,61,2,0.1,0,1.0,4,0,8,0,4,2.8,405045,0,0,0,1,1584,1561,0,1,381,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,1.4,1.4,2.4,0.0,2.1,2.7,2.1,3.0,2.1,1.8,2.2,185.2
Adam,Federici,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,138936,0,0,0,0,0,0,0,0.0,1118,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.2,18271,0,0,0,0,0,674,0,0,0,Newcastle,Leicester,Tottenham,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0.0,0.0,0.0,0,1429,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,90,0,0,0,0,0,1,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marouane,Fellaini,MID,MUN,4700000,0,35,1.2962962962963,2.75807722616233e-07,7.4468085106383e-06,0,205685,1,0,0,0,0,3,0,7.4,835,-3,0,35,3,0.1,0,0.3,3,0,3,0,0,0.5,190987,0,0,0,1,408,24,0,0,120,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0,0.6,0.7,44.2
Leroy,Fer,MID,SWA,5200000,0,41,2.0,3.84615384615385e-07,7.88461538461538e-06,0,39541,5,26,0,0,0,1,0,7.9,272,-3,0,41,3,0.2,0,1.0,0,0,4,0,1,0.2,17237,0,0,0,0,1394,8,0,0,201,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,1.3,1.3,1.6,56.0
Nathan,Ferguson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1976,0,0,0,0,0,0,0,0.0,274,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5037,0,0,0,0,0,702,0,0,0,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edimilson,Fernandes,MID,WHU,4400000,0,9,0.33333333333333304,7.575757575757571e-08,2.04545454545455e-06,0,16805,1,13,0,0,0,0,0,2.0,116,-1,0,9,1,0.0,0,0.0,0,0,0,0,0,0.1,6447,0,0,0,0,412,11,0,0,44,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,10.6
Federico,Fernandez,DEF,SWA,4500000,6,69,3.3,7.33333333333333e-07,1.53333333333333e-05,0,209753,4,29,0,0,0,1,0,15.3,7415,0,0,69,0,1.3,0,6.0,10,0,6,0,1,4.3,351021,1,0,0,2,1890,49314,0,0,374,Brighton,West Ham,Huddersfield,Man Utd,West Brom,3.3,4.3,2.8,0.0,2.5,2.7,3.3,2.6,3.7,2.6,4.1,65.9
,Fernandinho,MID,MCI,5100000,2,90,3.3,6.47058823529412e-07,1.7647058823529397e-05,0,597615,6,18,0,0,0,3,0,17.6,23073,1,0,90,-1,0.9,0,4.7,5,0,12,0,4,6.3,792093,0,0,0,1,2250,16715,0,0,459,Arsenal,Chelsea,Stoke,Everton,Man Utd,2.2,2.8,2.6,0.0,3.1,2.8,2.2,3.4,2.7,4.0,2.9,124.5
,Fernando,MID,MCI,4500000,0,0,0.0,0.0,0.0,0,4474,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,566,0,0,0,0,0,11,0,0,0,Arsenal,Chelsea,Stoke,Everton,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam,Field,MID,WBA,4500000,0,20,0.7407407407407409,1.64609053497942e-07,4.44444444444444e-06,0,21468,3,3,0,0,0,1,0,4.4,154,0,0,20,0,0.1,0,0.3,2,0,4,0,0,0.1,21701,0,0,0,0,492,15,0,0,61,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.7
Roberto,Firmino,FWD,LIV,9300000,12,141,5.4,5.80645161290323e-07,1.51612903225806e-05,0,2584451,1,25,0,0,0,12,0,15.3,46897,8,-1,141,-8,0.8,0,7.3,24,0,11,0,7,41.1,3611230,0,0,0,3,1941,156898,1,0,565,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,7.4,7.2,5.0,7.3,6.4,6.1,7.5,6.2,7.8,4.7,7.7,225.4
Jon,Flanagan,DEF,LIV,4400000,0,0,0.0,0.0,0.0,0,1438,0,0,0,0,0,0,0,0.0,52,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1169,0,0,0,0,0,2,0,0,0,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0.0,0.0,0.0,0,35028,0,0,0,0,0,0,0,0.0,439,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,7023,0,0,0,0,0,157,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Fletcher,MID,STK,4800000,1,64,2.6,5.41666666666667e-07,1.3333333333333301e-05,0,56851,0,48,0,0,0,1,0,13.3,595,-2,0,64,2,0.3,0,1.3,3,0,4,0,1,0.4,28692,0,0,0,1,2110,158,0,0,319,Leicester,Southampton,Man City,Everton,Arsenal,1.7,1.9,1.5,3.0,1.4,2.1,1.7,2.3,1.3,2.4,1.8,73.7
Phil,Foden,MID,MCI,4700000,4,5,0.185185185185185,3.94011032308905e-08,1.0638297872340401e-06,0,2512,0,1,0,0,0,0,0,1.1,45,-3,0,5,3,0.3,0,1.3,0,0,0,0,1,0.0,873,0,0,0,0,17,119,0,0,15,Arsenal,Chelsea,Stoke,Everton,Man Utd,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Michael,Folivi,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,14756,0,0,0,0,0,0,0,0.0,559,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,22214,0,0,0,0,0,120,0,0,0,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Fonte,DEF,WHU,4700000,0,34,1.25925925925926,2.67927501970055e-07,7.23404255319149e-06,0,152029,0,11,0,0,0,0,0,7.2,351,-3,0,34,3,0.0,0,0.0,3,0,3,0,2,0.8,77168,0,0,0,0,688,127,0,0,156,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.6,0.6,0.9,0.0,0.9,0.6,1.0,0.6,0.7,0.6,0.7,33.4
Fraser,Forster,GLK,SOU,4700000,0,73,3.6,7.65957446808511e-07,1.5531914893617003e-05,0,508264,0,30,0,69,0,0,0,15.5,8013,-3,0,73,3,0.0,0,0.0,6,0,4,0,0,4.2,364784,0,0,1,1,1800,562,0,0,351,Burnley,Stoke,Newcastle,West Ham,Arsenal,4.0,4.4,3.4,0.0,4.0,3.5,3.9,3.2,3.5,2.8,3.3,48.9
Ben,Foster,GLK,WBA,4400000,2,85,3.3,7.5e-07,1.9318181818181798e-05,0,677276,2,39,0,69,0,0,0,19.3,11974,-1,0,85,1,0.5,0,2.0,6,0,7,0,0,9.7,471624,0,0,0,0,2340,14458,0,0,441,Huddersfield,Watford,Leicester,Bournemouth,Burnley,4.3,3.4,3.6,2.4,4.1,3.7,2.3,3.9,2.5,3.9,3.8,50.9
Timothy,Fosu-Mensah,DEF,CRY,4400000,1,36,1.9,4.31818181818182e-07,8.18181818181818e-06,0,94429,2,28,0,0,0,0,0,8.2,2577,-1,0,36,1,0.3,0,1.3,3,0,2,0,0,1.2,68440,0,0,0,0,1500,1059,0,0,263,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,1.7,1.7,1.2,1.1,1.7,1.0,2.0,1.5,1.5,1.3,1.7,45.4
Juan,Foyth,DEF,TOT,4500000,0,0,0.0,0.0,0.0,0,1699,0,0,0,0,0,0,0,0.0,62,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1776,0,0,0,0,0,56,0,0,0,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Francis,DEF,BOU,4300000,-1,38,1.7,3.95348837209302e-07,8.83720930232558e-06,0,164961,7,31,0,0,0,0,0,8.8,4033,-2,0,38,2,0.5,0,2.3,1,0,3,0,0,1.6,107882,0,0,0,0,1972,5154,0,1,339,Newcastle,Leicester,Tottenham,West Brom,Watford,1.1,0.9,1.3,1.4,1.3,2.2,1.1,1.4,1.3,1.2,1.2,91.1
Ryan,Fraser,MID,BOU,5100000,5,67,3.7,7.254901960784309e-07,1.31372549019608e-05,0,98206,0,24,0,0,0,4,0,13.1,3912,-4,0,67,4,0.6,0,3.3,8,0,1,0,2,1.2,96686,0,0,0,2,1311,6655,0,0,246,Newcastle,Leicester,Tottenham,West Brom,Watford,4.1,3.1,3.5,4.5,3.2,3.9,2.5,3.4,3.4,4.1,3.2,96.5
Christian,Fuchs,DEF,LEI,4800000,0,52,2.6,5.41666666666667e-07,1.0833333333333301e-05,0,200128,1,26,0,0,0,0,0,10.8,2942,-2,0,52,2,0.3,0,1.3,7,0,4,0,1,2.0,106699,0,0,0,1,1564,5027,0,0,301,Stoke,Bournemouth,West Brom,Brighton,Newcastle,3.0,2.3,1.8,0.0,2.2,2.4,2.2,2.7,3.1,3.2,1.8,58.6
Jay,Fulton,MID,SWA,4300000,0,1,0.5,1.1627906976744199e-07,2.3255813953488398e-07,0,4159,1,0,0,0,0,0,0,0.2,62,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,3700,0,0,0,0,17,10,0,0,1,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
