FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jack,Simpson,DEF,BOU,4000000,0,1,0.0344827586206897,8.62068965517241e-09,2.5e-07,0,6762,0,2,0,0,0,0,0,0.3,359,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.2,13502,0,0,0,0,71,468,0,0,10,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Joshua,Sims,MID,SOU,4300000,3,5,0.172413793103448,4.00962309542903e-08,1.16279069767442e-06,0,6533,0,0,0,0,0,0,0,1.2,94,-2,0,5,2,0.3,0,1.3,0,0,1,0,0,0.1,7155,0,0,0,0,98,418,0,0,12,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.7
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.103448275862069,2.11118930330753e-08,6.12244897959184e-07,0,13348,0,0,0,0,0,0,0,0.6,172,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.2,10759,0,0,0,0,28,161,0,0,8,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Moussa,Sissoko,MID,TOT,5300000,1,46,1.58620689655172,2.99284320104099e-07,8.679245283018871e-06,0,45261,3,13,0,0,0,1,0,8.7,199,-2,0,46,2,0.1,0,0.3,0,0,6,0,1,0.4,36007,0,0,0,0,1110,151,0,0,197,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.8,0.0,0.8,0.8,0.8,0.8,1.0,0.8,1.1,75.6
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,2154,0,0,0,0,0,0,0,0.0,20,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,663,0,0,0,0,0,5,0,0,0,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,NEW,6600000,0,21,0.7241379310344829,1.0971786833855801e-07,3.18181818181818e-06,0,36273,0,3,0,0,0,1,0,3.2,572,-4,0,21,4,0.0,0,0.0,1,0,1,0,1,0.3,23001,0,0,0,0,240,51,0,0,61,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.0
Chris,Smalling,DEF,MUN,5400000,8,82,3.9,7.22222222222222e-07,1.51851851851852e-05,0,368761,3,18,0,0,0,2,0,15.2,14222,-1,0,82,1,0.7,0,3.7,6,0,8,0,0,4.5,503867,0,0,0,1,1815,18779,0,0,406,Liverpool,Swansea,Man City,West Brom,Bournemouth,5.0,0.0,4.8,3.0,5.2,3.1,5.7,3.6,5.3,70.1
Tommy,Smith,DEF,HUD,4700000,0,41,2.0,4.25531914893617e-07,8.72340425531915e-06,0,34847,6,29,0,0,0,0,0,8.7,136,-3,0,41,3,0.1,0,0.3,2,0,4,0,1,0.2,16585,0,0,0,0,1646,125,0,0,267,Swansea,Crystal Palace,Newcastle,Brighton,Watford,1.8,2.7,1.0,1.2,2.1,1.2,1.7,1.0,2.3,56.5
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,233580,0,0,0,0,0,0,0,0.0,51,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.6,1839,0,0,0,0,0,0,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4500000,0,39,1.3448275862069,2.98850574712644e-07,8.66666666666667e-06,0,66545,2,24,0,0,0,2,0,8.7,853,-5,0,39,5,0.0,0,0.0,2,0,1,0,1,0.5,38770,0,0,0,0,885,119,0,0,182,Man City,Everton,Arsenal,Tottenham,West Ham,0.7,1.1,0.7,0.7,0.7,0.8,0.7,0.8,0.7,50.4
Dominic,Solanke,FWD,LIV,4600000,0,22,1.4,3.04347826086957e-07,4.78260869565217e-06,0,220597,0,4,0,0,0,0,0,4.8,1788,-4,0,22,4,0.1,0,0.3,0,0,1,0,1,1.5,116888,0,0,0,0,378,1161,0,0,52,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.7,1.0,0.8,0.7,1.1,0.7,1.1,0.7,1.1,42.0
Heung-Min,Son,MID,TOT,8100000,16,139,5.0,6.172839506172841e-07,1.71604938271605e-05,0,956913,0,12,0,0,0,10,0,17.4,12717,1,-1,139,-1,0.8,0,6.7,13,0,12,0,5,12.5,1646875,0,0,0,6,1769,164638,1,0,428,Bournemouth,Chelsea,Stoke,Man City,Brighton,5.3,0.0,4.3,4.8,4.4,4.3,6.0,5.0,6.3,189.9
Alexander,S?rloth,FWD,CRY,5500000,2,6,2.0,3.63636363636364e-07,1.0909090909090901e-06,0,2081,0,7,0,0,0,0,0,1.1,466,0,0,6,0,0.4,0,2.0,0,0,0,0,0,0.1,8041,0,0,0,0,270,912,0,0,25,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,1.0,1.3,1.4,1.5,2.0,1.3,1.9,1.5,2.0,20.3
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,1477,0,0,0,0,0,0,0,0.0,31,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1397,0,0,0,0,0,27,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,8005,0,0,0,0,0,0,0,0.0,78,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,10468,0,0,0,0,0,7,0,0,0,Man City,Everton,Arsenal,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4100000,0,36,1.24137931034483,3.0277544154751897e-07,8.78048780487805e-06,0,193026,0,14,0,30,0,0,0,8.8,7290,1,0,36,-1,0.0,0,0.0,3,0,2,0,0,3.6,291854,0,0,0,1,990,121,0,0,175,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.6,1.0,0.7,0.7,0.7,0.9,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,1,4,0.137931034482759,3.1347962382445095e-08,9.09090909090909e-07,0,388,0,2,0,0,0,0,0,0.9,35,-1,0,4,1,0.2,0,1.0,0,0,0,0,0,0.0,738,0,0,0,0,154,25,0,0,17,Man City,Everton,Arsenal,Tottenham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.3
Junior,Stanislas,MID,BOU,5900000,2,57,1.9655172413793103,3.33138515488019e-07,9.66101694915254e-06,0,36582,1,18,0,0,0,3,0,9.7,3587,-1,0,57,1,0.6,0,3.7,4,0,2,0,3,0.5,55560,0,0,0,2,1075,2367,0,0,214,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,1.2,1.8,1.1,1.4,1.0,1.2,1.2,1.6,1.2,94.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0.0,0.0,0.0,0,8664,0,0,0,0,0,0,0,0.0,249,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,8763,0,0,0,0,0,318,0,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,22329,0,0,0,0,0,0,0,0.0,142,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2468,0,0,0,0,0,10,0,0,0,Brighton,Stoke,Man City,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,1,73,2.5,5.55555555555556e-07,1.62222222222222e-05,0,155267,4,38,0,0,0,0,0,16.2,4326,0,0,73,0,1.0,0,4.3,2,0,8,0,3,1.7,217157,0,0,0,0,2610,10132,0,0,460,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,1.8,0.0,2.4,2.8,1.5,2.0,1.5,2.0,1.2,90.0
Jack,Stephens,DEF,SOU,4500000,6,52,1.7931034482758603,3.9846743295019203e-07,1.15555555555556e-05,0,64336,4,23,0,0,0,2,0,11.6,1630,-5,0,52,5,0.7,0,3.0,2,0,4,0,0,0.9,67656,0,0,0,1,1530,3001,0,0,294,Newcastle,West Ham,Arsenal,Chelsea,Leicester,1.1,0.0,1.4,1.2,1.5,1.0,1.1,0.9,1.1,59.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,448,0,0,0,0,0,0,0,0.0,63,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,743,0,0,0,0,0,65,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,8700000,0,173,6.9,7.93103448275862e-07,1.9885057471264398e-05,0,2526165,2,17,0,0,0,15,0,19.9,328809,7,1,173,-7,0.3,0,2.7,18,0,9,0,10,18.6,3233016,0,0,0,5,1917,2569,-1,1,548,Stoke,Everton,Man Utd,Tottenham,Swansea,0.0,0.0,8.3,8.3,6.9,9.5,8.2,10.3,8.7,244.9
,Steve Cook,DEF,BOU,4600000,2,63,2.5,5.43478260869565e-07,1.3695652173913e-05,0,111345,4,36,0,0,0,2,0,13.7,1444,-4,0,63,4,0.2,0,0.7,6,0,4,0,0,1.1,122157,1,0,0,2,1954,1140,0,0,337,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,2.4,2.6,2.2,3.5,2.0,2.5,2.3,2.3,2.1,84.8
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,133,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,242,0,0,0,0,0,40,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264e-07,1.0377358490566001e-05,0,767904,0,11,0,0,0,0,0,10.2,6135,-2,1,55,2,0.1,0,0.3,2,0,7,0,0,3.3,620615,0,0,0,0,1139,1224,-1,0,280,Stoke,Everton,Man Utd,Tottenham,Swansea,3.6,0.0,2.4,3.8,3.1,3.6,3.6,4.1,3.7,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,29,1.0,1.26582278481013e-07,3.6708860759493696e-06,0,91780,0,7,0,0,0,2,0,3.7,2013,-1,0,29,1,0.0,0,0.3,0,0,3,0,1,0.7,77890,0,0,0,0,503,25,0,0,120,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,61.5
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,3049,0,0,0,0,0,0,0,0.0,5,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,877,0,0,0,0,0,0,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4400000,1,67,3.7,8.409090909090909e-07,1.52272727272727e-05,0,688396,1,25,0,0,0,2,0,15.2,6908,-1,1,67,1,0.1,0,0.3,7,0,4,0,4,3.6,792396,0,0,0,1,1543,3296,-1,0,298,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,3.4,4.5,3.1,3.9,2.4,3.4,3.5,4.1,3.2,66.9
Markus,Suttner,DEF,BHA,4200000,0,37,1.27586206896552,3.0377668308702805e-07,8.80952380952381e-06,0,79478,0,18,0,0,0,0,0,8.6,817,-3,1,37,3,0.0,0,0.0,3,0,4,0,0,0.4,58512,0,0,0,1,1170,261,-1,0,202,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.6,0.0,0.8,1.0,1.0,0.9,0.6,0.9,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,3,83,3.1,5e-07,1.33870967741935e-05,0,297774,3,30,0,0,0,3,0,13.4,2215,-3,0,83,3,0.4,0,2.3,5,0,7,0,3,1.6,202114,0,0,0,1,2067,1232,0,0,318,Newcastle,West Ham,Arsenal,Chelsea,Leicester,2.9,0.0,2.6,2.2,2.6,2.5,3.0,3.0,1.8,158.5
Matt,Targett,DEF,SOU,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,7419,0,6,0,0,0,0,0,0.5,28,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1583,0,0,0,0,166,0,0,0,35,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
James,Tarkowski,DEF,BUR,4500000,2,75,3.4,7.555555555555559e-07,1.6666666666666698e-05,0,507152,3,17,0,0,0,0,0,16.7,2876,0,0,75,0,0.2,0,0.7,1,0,9,0,0,2.8,636039,0,0,0,0,1980,13376,0,0,376,West Ham,West Brom,Watford,Leicester,Stoke,3.6,0.0,2.9,3.5,3.6,3.5,4.4,3.1,3.3,82.6
Charlie,Taylor,DEF,BUR,4200000,0,23,0.793103448275862,1.8883415435139602e-07,5.47619047619048e-06,0,42355,3,12,0,0,0,0,0,5.5,7909,-3,0,23,3,0.2,0,0.7,0,0,2,0,0,0.7,63020,0,0,0,0,949,461,0,0,132,West Ham,West Brom,Watford,Leicester,Stoke,0.4,0.0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,139,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,240,0,0,0,0,0,27,0,0,0,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,12278,0,0,0,0,0,0,0,0.0,159,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,17787,0,0,0,0,0,150,0,0,0,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Thomas,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,306,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,417,0,0,0,0,0,33,0,0,0,West Brom,Brighton,Newcastle,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4400000,1,58,2.9,6.59090909090909e-07,1.31818181818182e-05,0,129264,3,25,0,0,0,1,0,13.2,3686,-1,0,58,1,0.8,0,3.7,4,0,5,0,0,2.6,205185,0,0,0,1,1666,3368,0,0,340,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,2.5,2.2,3.2,2.1,3.6,2.7,2.9,2.7,3.3,58.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,805,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,425,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenk,Tosun,FWD,EVE,6700000,9,15,0.517241379310345,7.720020586721571e-08,2.23880597014925e-06,0,58526,0,6,0,0,0,1,0,2.2,779,-8,0,15,8,0.5,0,3.3,3,0,0,0,0,0.3,75273,0,0,0,1,241,9796,0,0,49,Brighton,Stoke,Man City,Liverpool,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.7
Andros,Townsend,MID,CRY,5600000,6,90,3.3,5.892857142857139e-07,1.6071428571428602e-05,0,170432,3,39,0,0,0,2,0,16.1,1592,-4,0,90,4,0.7,0,3.7,7,0,5,0,6,1.1,99989,0,0,0,0,2334,5817,0,0,411,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,2.2,2.6,2.6,2.9,3.4,2.5,3.5,2.5,3.9,165.8
Kieran,Trippier,DEF,TOT,5300000,0,86,4.8,9.056603773584909e-07,1.62264150943396e-05,0,824769,1,16,0,0,0,0,0,16.2,32821,-2,0,86,2,0.4,0,2.0,15,0,7,0,5,4.7,873584,0,0,0,4,1461,7660,0,0,414,Bournemouth,Chelsea,Stoke,Man City,Brighton,4.6,0.0,5.2,5.6,5.5,5.3,6.8,4.7,6.0,88.8
Nathan,Trott,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3417,0,0,0,0,0,0,0,0.0,146,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,11029,0,0,0,0,0,311,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1.0,2.56410256410256e-07,2.56410256410256e-07,0,131699,0,0,0,0,0,0,0,0.3,907,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,1.3,110654,0,0,0,0,1,86,0,0,3,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0.0,0.0,0.0,0,33826,0,0,0,0,0,0,0,0.0,1794,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,68542,0,0,0,0,0,2233,0,0,0,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,1367,0,9,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,732,0,0,0,0,162,0,0,0,18,Man City,Everton,Arsenal,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,0,7,0.24137931034482799,5.02873563218391e-08,1.4583333333333299e-06,0,30607,0,1,0,0,0,0,0,1.5,2055,-2,0,7,2,0.1,0,0.3,0,0,0,0,0,0.4,33457,0,0,0,0,69,430,0,0,23,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,274,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,314,0,0,0,0,0,2,0,0,0,West Ham,West Brom,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6900000,4,127,5.1,7.391304347826091e-07,1.84057971014493e-05,0,1150176,6,17,0,0,0,3,0,18.4,26157,4,0,127,-4,0.3,0,2.0,12,0,14,0,1,11.3,1101435,0,0,0,2,2201,6260,0,0,561,Liverpool,Swansea,Man City,West Brom,Bournemouth,7.2,0.0,6.9,4.6,7.4,4.7,7.6,5.4,7.5,107.7
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2465,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,813,0,0,0,0,0,5,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,7,34,1.17241379310345,2.2988505747126398e-07,6.66666666666667e-06,0,164872,5,29,0,0,0,1,0,6.7,358,-4,0,34,4,0.6,0,3.0,1,0,2,0,0,1.0,24423,0,0,0,0,1381,2265,0,0,220,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.6,0.6,0.8,0.6,0.9,0.6,0.7,0.6,0.8,63.1
Mike,van der Hoorn,DEF,SWA,4400000,10,63,2.1724137931034497,4.93730407523511e-07,1.43181818181818e-05,0,16876,2,16,0,0,0,1,0,14.3,1541,-1,0,63,1,1.3,0,5.7,4,0,7,0,0,1.0,65002,0,0,0,1,1378,28133,0,0,295,Huddersfield,Man Utd,West Brom,Everton,Man City,1.3,0.0,1.2,1.4,1.8,1.3,2.1,1.3,2.3,47.4
Virgil,van Dijk,DEF,LIV,5600000,6,43,2.5,4.4642857142857105e-07,7.67857142857143e-06,0,286141,0,22,0,0,0,0,0,7.7,14548,1,0,43,-1,0.9,0,5.0,5,0,3,0,0,7.3,563634,0,0,0,1,1443,21359,0,0,296,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,1.6,2.7,3.0,1.4,2.1,1.7,2.8,2.0,2.9,69.1
Rajiv,van La Parra,MID,HUD,4800000,2,60,2.4,5e-07,1.25e-05,0,14978,2,32,0,0,0,3,0,12.5,1372,-2,0,60,2,1.3,0,6.3,3,0,4,0,0,0.9,57323,0,0,0,1,1641,38109,0,1,198,Swansea,Crystal Palace,Newcastle,Brighton,Watford,2.3,2.2,1.5,1.2,2.1,1.2,2.9,1.2,2.5,91.6
Jamie,Vardy,FWD,LEI,8700000,2,130,4.6,5.28735632183908e-07,1.4942528735632199e-05,0,2095166,2,39,0,0,0,13,0,14.9,55371,2,0,130,-2,0.3,1,3.0,20,0,6,0,2,18.3,2600927,0,0,0,2,2438,27564,0,0,471,West Brom,Brighton,Newcastle,Burnley,Southampton,4.8,0.0,4.7,6.1,4.6,5.9,5.0,6.3,4.0,176.8
Jan,Vertonghen,DEF,TOT,6000000,8,108,3.9,6.5e-07,1.8e-05,0,606534,4,24,0,0,0,0,0,18.0,4566,0,0,108,0,0.9,0,5.3,10,0,13,0,1,8.5,599863,0,0,0,0,2489,26500,0,0,609,Bournemouth,Chelsea,Stoke,Man City,Brighton,3.3,0.0,3.8,4.1,4.1,3.9,5.2,3.5,4.5,95.3
Nikola,Vlasic,MID,EVE,5300000,0,13,0.448275862068966,8.458035133376711e-08,2.45283018867925e-06,0,2502,0,11,0,0,0,0,0,2.5,24,-2,0,13,2,0.0,0,0.0,0,0,0,0,0,0.0,2615,0,0,0,0,438,20,0,0,63,Brighton,Stoke,Man City,Liverpool,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,0,48,1.6551724137931,2.9038112522686e-07,8.42105263157895e-06,0,451591,3,9,0,0,0,3,0,8.4,2007,-3,0,48,3,0.1,0,0.7,6,0,2,0,2,2.0,336568,0,0,0,1,783,446,0,0,125,West Ham,West Brom,Watford,Leicester,Stoke,0.9,0.0,1.0,1.0,1.4,1.1,1.5,0.8,1.4,58.2
Michel,Vorm,GLK,TOT,4800000,0,3,0.103448275862069,2.1551724137931002e-08,6.25e-07,0,9497,0,1,0,4,0,0,0,0.6,53,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,7724,0,0,0,0,90,27,0,0,17,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Molla,Wague,DEF,WAT,4500000,0,19,0.655172413793103,1.45593869731801e-07,4.2222222222222194e-06,0,4338,0,8,0,0,0,1,0,4.2,89,0,0,19,0,0.0,0,0.0,0,0,1,0,0,0.0,4973,0,0,0,0,438,14,0,0,82,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,0.3,14.5
Theo,Walcott,MID,EVE,7200000,2,32,1.10344827586207,1.5325670498084302e-07,4.44444444444444e-06,0,369488,2,10,0,0,0,2,0,4.4,46972,-3,0,32,3,0.2,0,1.7,3,0,0,0,1,5.6,544490,0,0,0,1,573,22987,0,0,119,Brighton,Stoke,Man City,Liverpool,Swansea,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,56.9
Kyle,Walker,DEF,MCI,6600000,6,118,4.4,6.66666666666667e-07,1.78787878787879e-05,0,1143114,2,19,0,0,0,0,0,17.9,7548,1,0,118,-1,0.9,0,6.0,6,0,13,0,6,12.7,700596,1,0,0,3,2364,24523,0,1,603,Stoke,Everton,Man Utd,Tottenham,Swansea,5.2,0.0,3.7,5.5,4.5,5.2,5.3,5.9,5.4,97.2
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.24137931034482799,6.03448275862069e-08,1.75e-06,0,135439,0,0,0,0,0,0,0,1.8,1189,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,1.0,119628,0,0,0,0,98,1336,0,0,33,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,0.103448275862069,2.02839756592292e-08,5.882352941176471e-07,0,30793,0,2,0,0,0,0,0,0.6,21,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.1,1645,0,0,0,0,36,6,0,0,3,West Ham,West Brom,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,2,4,0.137931034482759,3.06513409961686e-08,8.888888888888891e-07,0,147,0,4,0,0,0,0,0,0.9,12,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.0,343,0,0,0,0,180,165,0,0,26,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Victor,Wanyama,MID,TOT,4800000,0,19,0.655172413793103,1.36494252873563e-07,3.95833333333333e-06,0,43094,0,3,0,0,0,1,0,4.0,640,-2,0,19,2,0.3,0,1.3,1,0,1,0,0,0.4,9613,0,0,0,0,273,420,0,0,67,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.8
Danny,Ward,GLK,LIV,4400000,0,0,0.0,0.0,0.0,0,1004,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,901,0,0,0,0,0,20,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
