FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Nemanja,Matic,MID,MUN,5000000,2,35,2.9,5.8e-07,7.000000000000001e-06,0,694253,0,6,0,0,0,0,0,7.0,44276,0,0,35,0,0.5,0,2.3,0,0,8,0,1,13.4,486304,0,0,0,0,1080,8147,0,0,195,Brighton,Watford,Arsenal,Man City,Bournemouth,2.7,1.7,1.4,1.9,3.4,1.6,1.7,3.0,2.9,2.3,2.9,1.6,1.4,3.7,1.7,2.5,1.6,3.1,1.7,3.4,1.4,3.4,2.0,4.0,1.4,2.3,40.3
Joel,Matip,DEF,LIV,5500000,0,40,3.6,6.54545454545455e-07,7.272727272727271e-06,0,140167,1,17,0,0,0,1,0,7.3,27122,0,0,40,0,1.0,0,5.3,3,0,4,0,0,2.7,104622,0,0,0,1,990,560,0,0,233,Chelsea,Stoke,Brighton,Everton,West Brom,0.0,2.8,3.2,4.0,5.2,2.5,1.9,3.8,4.0,2.8,3.4,2.7,2.9,4.6,3.2,5.2,4.7,1.8,4.5,3.5,1.9,4.3,3.1,4.5,3.0,4.9,39.7
Alfie,Mawson,DEF,SWA,5000000,1,41,3.4,6.8e-07,8.2e-06,0,41621,0,15,0,0,0,1,0,8.2,4619,0,0,41,0,0.3,0,1.3,1,0,4,0,0,1.3,45481,0,0,0,0,1080,1891,0,0,232,Bournemouth,Chelsea,Stoke,West Brom,Man City,3.2,3.8,3.6,4.2,2.4,2.7,4.8,3.0,4.5,3.5,3.2,4.0,4.4,2.9,3.4,3.9,4.1,3.6,3.3,2.4,3.9,2.9,2.9,2.8,3.3,3.4,37.1
Chancel,Mbemba,DEF,NEW,4000000,0,15,1.25,3.125e-07,3.75e-06,0,410749,0,5,0,0,0,0,0,3.8,29918,0,0,15,0,0.0,0,0.0,3,0,1,0,0,11.9,839504,0,0,0,1,408,12481,0,0,81,Watford,West Brom,Chelsea,Leicester,Everton,0.9,0.6,0.6,0.7,0.7,0.6,0.6,0.6,1.0,0.6,0.6,0.6,0.9,1.4,0.9,0.6,0.6,0.8,0.6,1.3,0.6,1.2,0.6,1.1,0.8,0.7,14.6
James,McArthur,MID,CRY,4400000,8,19,1.5833333333333302,3.59848484848485e-07,4.31818181818182e-06,0,168285,1,9,0,0,0,1,0,4.3,4349,-1,0,19,1,0.6,0,2.7,1,0,0,0,0,2.5,76581,0,0,0,0,522,7983,0,0,78,Stoke,Brighton,West Brom,Bournemouth,Watford,1.1,0.8,0.8,1.3,0.8,0.8,1.1,1.6,0.8,0.8,1.1,0.8,0.8,1.4,0.9,1.0,1.1,0.8,0.8,1.2,0.8,1.0,0.8,1.2,0.8,1.3,23.6
Gareth,McAuley,DEF,WBA,4800000,0,4,0.33333333333333304,6.94444444444444e-08,8.33333333333333e-07,0,72793,0,9,0,0,0,0,0,0.8,1312,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.6,4195,0,0,0,0,258,140,0,0,47,Tottenham,Newcastle,Crystal Palace,Swansea,Liverpool,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.4166666666666671,9.259259259259259e-08,1.11111111111111e-06,0,93652,0,1,0,0,0,0,0,1.1,3194,0,0,5,0,0.2,0,0.7,0,0,0,0,0,1.3,41385,0,0,0,0,41,9196,0,0,16,Bournemouth,Chelsea,Stoke,West Brom,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.3
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2184,0,0,0,0,0,0,0,0.0,69,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,612,0,0,0,0,0,25,0,0,0,Everton,Man City,Bournemouth,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1709,0,0,0,0,0,0,0,0.0,34,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,294,0,0,0,0,0,9,0,0,0,Southampton,West Ham,Huddersfield,Liverpool,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,1,10,0.833333333333333,1.73611111111111e-07,2.08333333333333e-06,0,7260,3,2,0,0,0,0,0,2.1,217,-2,1,10,2,0.1,0,0.7,0,0,2,0,0,0.1,4542,0,0,0,0,266,66,-1,0,25,Tottenham,Newcastle,Crystal Palace,Swansea,Liverpool,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.0
Sam,McQueen,DEF,SOU,4300000,0,2,0.166666666666667,3.87596899224806e-08,4.65116279069767e-07,0,3508,0,0,0,0,0,0,0,0.5,110,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1088,0,0,0,0,20,39,0,0,5,Everton,Man City,Bournemouth,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,23008,0,0,0,0,0,0,0,0.0,2237,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,42264,0,0,0,0,0,947,0,0,0,Brighton,Watford,Arsenal,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4600000,6,51,4.3,9.34782608695652e-07,1.1086956521739099e-05,0,270955,1,9,0,0,0,0,0,11.1,15354,1,0,51,-1,1.7,0,7.7,6,0,6,0,0,12.2,420978,0,0,0,1,1080,92987,0,0,232,Arsenal,Bournemouth,Leicester,Watford,Stoke,6.3,4.3,3.8,5.2,5.2,5.1,5.4,3.1,4.7,5.9,5.1,5.2,4.1,3.9,4.6,5.0,4.5,4.8,4.4,5.0,5.8,4.6,4.6,5.6,3.4,4.9,55.2
Benjamin,Mendy,DEF,MCI,6300000,0,17,1.4166666666666698,2.2486772486772499e-07,2.6984126984127003e-06,0,108206,2,1,0,0,0,0,0,2.7,459,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87280,0,0,0,0,298,38,0,0,84,Huddersfield,Southampton,West Ham,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3,1.0,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3551,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1235,0,0,0,0,0,5,0,0,0,West Ham,Tottenham,Burnley,Newcastle,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,0,23,1.9166666666666698,3.83333333333333e-07,4.6e-06,0,10757,2,5,0,0,0,1,0,4.6,749,0,0,23,0,0.0,0,0.0,3,0,2,0,0,0.1,13373,0,0,0,0,598,113,0,0,140,Watford,West Brom,Chelsea,Leicester,Everton,1.1,1.0,1.1,1.6,2.1,1.0,1.0,1.0,1.3,1.0,1.7,1.0,1.5,1.0,1.5,1.2,1.0,1.4,1.0,1.9,1.0,2.1,1.3,1.7,1.0,1.2,32.3
Per,Mertesacker,DEF,ARS,4900000,0,12,1.0,2.04081632653061e-07,2.44897959183673e-06,0,31060,0,5,0,0,0,1,0,2.4,1729,-1,0,12,1,0.1,0,0.7,2,0,0,0,0,0.6,23536,0,0,0,1,270,557,0,0,61,Burnley,Huddersfield,Man Utd,Southampton,West Ham,0.5,1.0,0.7,0.5,0.5,0.8,0.9,0.8,0.5,0.5,0.5,1.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.7,0.5,0.9,0.5,0.7,0.5,14.8
Roque,Mesa,MID,SWA,4400000,0,4,0.33333333333333304,7.575757575757571e-08,9.09090909090909e-07,0,31780,0,3,0,0,0,0,0,0.9,1135,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,0.5,25130,0,0,0,0,132,94,0,0,23,Bournemouth,Chelsea,Stoke,West Brom,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.3
Simon,Mignolet,GLK,LIV,4900000,6,39,3.5,7.142857142857141e-07,7.95918367346939e-06,0,53318,2,17,0,21,0,0,0,8.0,2719,-1,0,39,1,1.0,0,4.7,0,0,4,0,0,1.5,35013,0,0,1,0,990,1690,0,0,193,Chelsea,Stoke,Brighton,Everton,West Brom,3.7,2.7,3.0,3.8,5.0,2.4,1.8,3.7,3.8,2.7,3.3,2.6,2.7,4.5,3.1,5.0,4.6,1.8,4.3,3.4,1.8,4.1,3.0,4.4,2.9,4.7,16.6
Luka,Milivojevic,MID,CRY,4600000,1,24,2.2,4.78260869565217e-07,5.21739130434783e-06,0,59116,2,21,0,0,0,1,0,5.2,1881,-4,0,24,4,0.9,0,4.0,2,0,0,0,0,0.4,16372,0,0,0,0,829,1343,0,0,131,Stoke,Brighton,West Brom,Bournemouth,Watford,1.8,1.1,1.2,2.2,1.4,1.2,1.8,2.6,1.1,1.4,1.8,1.1,1.2,2.3,1.6,1.7,1.9,1.3,1.1,2.0,1.4,1.7,1.2,2.0,1.1,2.1,37.2
James,Milner,DEF,LIV,6200000,1,25,2.0833333333333304,3.3602150537634396e-07,4.03225806451613e-06,0,242917,0,8,0,0,0,0,0,4.0,4714,-3,0,25,3,0.8,0,4.7,3,0,2,0,1,2.5,30013,0,0,0,1,445,498,0,0,131,Chelsea,Stoke,Brighton,Everton,West Brom,1.7,1.1,1.3,1.7,2.5,1.0,1.0,1.7,1.8,1.1,1.4,1.1,1.1,2.1,1.3,2.5,2.2,1.0,2.0,2.0,1.0,1.9,1.3,2.1,1.2,2.3,43.0
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,14887,1,4,0,0,0,0,0,0.0,278,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2164,0,0,0,0,135,37,0,0,17,Swansea,Burnley,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6100000,0,3,0.25,4.0983606557377006e-08,4.918032786885251e-07,0,105637,1,5,0,0,0,0,0,0.5,1303,-4,0,3,4,0.0,0,0.3,0,0,0,0,0,1.0,7592,0,0,0,0,72,110,0,0,15,Southampton,West Ham,Huddersfield,Liverpool,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Aleksandar,Mitrovic,FWD,NEW,4800000,1,7,0.583333333333333,1.21527777777778e-07,1.4583333333333299e-06,0,126967,0,0,0,0,0,1,0,1.5,2250,-2,0,7,2,0.1,0,0.3,0,0,0,0,0,0.9,40184,0,0,0,0,49,1878,0,0,31,Watford,West Brom,Chelsea,Leicester,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.9
Henrikh,Mkhitaryan,MID,MUN,7900000,0,52,4.7,5.9493670886076e-07,6.5822784810126604e-06,0,1538195,1,3,0,0,0,1,0,6.5,169770,-1,1,52,1,0.2,0,1.7,4,0,8,0,5,11.0,1576733,0,0,0,1,785,1625,-1,0,194,Brighton,Watford,Arsenal,Man City,Bournemouth,5.5,3.8,2.7,4.1,6.6,3.6,3.8,5.9,5.8,4.7,5.9,3.6,3.2,7.0,3.8,5.2,3.7,6.2,3.8,6.6,2.5,6.5,4.2,7.0,3.2,4.9,71.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,301,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,482,0,0,0,0,0,28,0,0,0,Man Utd,Crystal Palace,Liverpool,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,5,56,4.7,8.392857142857141e-07,1e-05,0,320759,2,16,0,0,0,2,0,10.0,14049,1,0,56,-1,0.4,0,2.3,8,0,5,0,0,11.2,614541,0,0,0,1,1080,57689,0,0,297,Burnley,Huddersfield,Man Utd,Southampton,West Ham,3.5,7.0,6.7,4.0,3.6,6.9,7.0,3.8,3.9,5.9,3.1,7.0,3.4,6.0,3.5,5.4,4.0,6.7,2.7,6.7,6.5,3.0,7.0,2.4,6.7,3.6,52.2
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2877,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,237,0,0,0,0,0,2,0,0,0,Bournemouth,Chelsea,Stoke,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5500000,2,43,3.6,6.54545454545455e-07,7.818181818181821e-06,0,513297,1,15,0,0,0,2,0,7.8,32853,0,0,43,0,0.4,0,2.3,3,0,5,0,1,7.2,722165,0,0,0,1,1005,2621,0,0,224,Man City,Arsenal,Everton,Brighton,Chelsea,2.6,1.8,3.3,3.7,3.4,2.6,2.9,4.0,4.0,2.6,4.8,2.4,4.2,1.8,4.6,2.5,2.2,4.5,4.8,2.6,2.2,3.2,2.7,5.2,1.8,5.2,72.8
Alvaro,Morata,FWD,CHE,10500000,9,72,6.5,6.19047619047619e-07,6.85714285714286e-06,0,1517776,3,3,0,0,0,8,0,6.9,39705,5,-1,72,-5,0.7,0,7.3,11,0,7,0,4,24.9,2320388,0,0,0,2,806,190551,1,0,235,Liverpool,Swansea,Newcastle,West Ham,Huddersfield,7.5,7.4,8.8,8.5,7.9,7.4,8.7,8.3,8.3,6.5,8.4,9.0,8.3,9.6,8.7,6.8,8.4,9.0,8.0,7.0,8.9,9.1,9.1,9.1,8.9,8.5,104.7
Alberto,Moreno,DEF,LIV,4600000,6,35,3.5,7.608695652173909e-07,7.608695652173911e-06,0,112024,0,16,0,0,0,0,0,7.6,10749,1,0,35,-1,1.0,0,4.7,2,0,4,0,1,4.5,234629,0,0,0,0,900,22803,0,0,229,Chelsea,Stoke,Brighton,Everton,West Brom,3.7,2.7,3.0,3.8,5.0,2.4,1.8,3.7,3.8,2.7,3.3,2.6,2.7,4.5,3.1,5.0,4.6,1.8,4.3,3.4,1.8,4.1,3.0,4.4,2.9,4.7,45.9
Wes,Morgan,DEF,LEI,4500000,1,27,2.3,5.11111111111111e-07,6e-06,0,104123,2,18,0,0,0,0,0,6.0,4166,0,0,27,0,0.6,0,2.7,0,0,3,0,0,2.7,66693,0,0,0,0,1080,5462,0,0,166,West Ham,Tottenham,Burnley,Newcastle,Southampton,1.8,2.2,2.1,1.5,2.0,3.4,2.1,2.3,1.4,2.9,1.9,2.1,1.2,1.7,1.3,2.1,2.0,1.9,2.8,2.0,2.3,1.7,2.0,2.7,2.6,1.8,31.5
James,Morrison,MID,WBA,5400000,0,13,1.08333333333333,2.00617283950617e-07,2.40740740740741e-06,0,2794,0,1,0,0,0,1,0,2.4,51,-1,1,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2518,0,0,0,0,205,3,-1,0,35,Tottenham,Newcastle,Crystal Palace,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,14.5
Victor,Moses,DEF,CHE,6400000,0,22,1.8333333333333302,2.86458333333333e-07,3.4375e-06,0,45142,1,3,0,0,0,0,0,3.4,999,-1,0,22,1,0.0,0,0.0,0,0,3,0,0,0.6,26888,0,0,0,0,470,127,0,0,79,Liverpool,Swansea,Newcastle,West Ham,Huddersfield,1.1,0.9,1.3,1.5,1.5,1.2,1.0,1.4,1.2,1.0,1.0,1.6,1.1,1.9,1.6,0.9,1.1,2.5,1.4,1.3,1.6,1.6,1.8,1.4,1.5,1.2,20.8
Steve,Mounie,FWD,HUD,5700000,1,20,2.9,5.08771929824561e-07,3.50877192982456e-06,0,304267,2,6,0,0,0,2,0,3.5,2187,-3,0,20,3,0.1,0,0.7,3,0,3,0,0,0.9,270825,0,0,0,0,441,397,0,0,61,Man City,Arsenal,Everton,Brighton,Chelsea,2.7,1.4,2.5,3.3,2.2,2.3,2.1,3.8,2.8,2.0,3.7,2.5,3.6,1.4,3.3,2.1,1.5,2.9,4.4,1.8,2.0,2.8,1.7,4.0,1.8,3.8,30.9
Lys,Mousset,FWD,BOU,4900000,0,7,0.583333333333333,1.19047619047619e-07,1.4285714285714301e-06,0,6761,0,2,0,0,0,0,0,1.4,315,-1,0,7,1,0.0,0,0.0,0,0,1,0,0,0.1,5436,0,0,0,0,107,245,0,0,15,Swansea,Burnley,Southampton,Crystal Palace,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4354,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,64,0,0,0,0,0,2,0,0,0,Crystal Palace,Liverpool,Swansea,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,14909,0,0,0,0,0,0,0,0.0,420,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,4416,0,0,0,0,0,224,0,0,0,Watford,West Brom,Chelsea,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,2,8,0.666666666666667,1.3333333333333302e-07,1.6e-06,0,9169,0,5,0,0,0,0,0,1.6,117,-5,0,8,5,0.3,0,1.3,0,0,0,0,0,0.1,1145,0,0,0,0,187,166,0,0,20,Watford,West Brom,Chelsea,Leicester,Everton,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,8.5
Jamie,Murphy,MID,BHA,4800000,0,6,0.5,1.04166666666667e-07,1.25e-06,0,3309,0,4,0,0,0,0,0,1.3,101,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.0,1241,0,0,0,0,166,50,0,0,25,Man Utd,Crystal Palace,Liverpool,Huddersfield,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5800000,1,35,3.5,6.03448275862069e-07,6.03448275862069e-06,0,72264,3,7,0,0,0,4,0,6.0,30615,-2,0,35,2,0.9,0,5.0,6,0,3,0,0,3.0,193608,0,0,0,1,561,22417,0,0,94,Man Utd,Crystal Palace,Liverpool,Huddersfield,Tottenham,2.2,5.2,4.2,2.8,2.6,3.3,3.3,2.9,3.1,3.9,3.5,2.5,3.5,4.4,4.0,3.4,4.5,4.0,3.0,4.0,4.3,4.1,3.2,2.8,3.9,2.5,36.2
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,24201,0,0,0,0,0,0,0,0.0,385,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3237,0,0,0,0,0,115,0,0,0,West Ham,Tottenham,Burnley,Newcastle,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.166666666666667,3.47222222222222e-08,4.1666666666666704e-07,0,3721,0,0,0,0,0,0,0,0.4,134,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,1457,0,0,0,0,26,7,0,0,-2,Liverpool,Swansea,Newcastle,West Ham,Huddersfield,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5300000,14,40,3.3333333333333304,6.28930817610063e-07,7.54716981132075e-06,0,101804,1,1,0,0,0,1,0,7.5,3650,-2,0,40,2,0.9,0,4.7,3,0,5,0,0,2.3,111256,0,0,0,1,540,68022,0,0,170,Burnley,Huddersfield,Man Utd,Southampton,West Ham,2.0,5.0,4.3,2.3,2.0,4.4,4.8,2.7,2.2,3.6,1.7,5.0,1.9,3.7,2.0,3.2,2.3,4.2,1.7,4.3,4.1,1.7,4.9,1.7,4.2,2.0,32.8
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,253,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,363,0,0,0,0,0,19,0,0,0,Stoke,Brighton,West Brom,Bournemouth,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0833333333333333,2.08333333333333e-08,2.5e-07,0,62770,1,1,0,2,0,0,0,0.3,2133,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.5,42338,0,0,0,0,90,1900,0,0,7,Tottenham,Newcastle,Crystal Palace,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4800000,1,9,0.75,1.5625e-07,1.875e-06,0,2904,0,5,0,0,0,0,0,1.9,99,-2,0,9,2,0.2,0,1.0,0,0,1,0,0,0.0,1094,0,0,0,0,205,21,0,0,18,Bournemouth,Chelsea,Stoke,West Brom,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.2
Kyle,Naughton,DEF,SWA,4600000,1,40,3.3,7.173913043478259e-07,8.69565217391304e-06,0,181575,1,15,0,0,0,0,0,8.7,13272,1,0,40,-1,0.3,0,1.3,4,0,4,0,1,5.3,343466,0,0,0,1,1077,5911,0,0,229,Bournemouth,Chelsea,Stoke,West Brom,Man City,3.1,3.6,3.4,4.0,2.3,2.5,4.7,2.8,4.3,3.4,3.0,3.9,4.2,2.8,3.3,3.8,4.0,3.5,3.1,2.2,3.7,2.7,2.7,2.7,3.1,3.3,46.1
Wilfred,Ndidi,MID,LEI,4900000,2,29,2.4,4.89795918367347e-07,5.91836734693878e-06,0,25309,2,18,0,0,0,0,0,5.9,1311,-1,0,29,1,0.8,0,3.7,1,0,3,0,1,0.4,19159,0,0,0,0,1080,1373,0,0,140,West Ham,Tottenham,Burnley,Newcastle,Southampton,1.7,1.8,1.9,1.6,1.8,2.5,2.0,1.7,1.2,2.6,1.7,1.5,2.1,2.3,1.2,1.9,2.3,1.6,2.8,1.4,2.5,1.6,1.9,1.6,2.5,1.4,35.6
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2486,0,0,0,0,0,0,0,0.0,67,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1045,0,0,0,0,0,20,0,0,0,Burnley,Huddersfield,Man Utd,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
