FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bruno,Martins Indi,DEF,STK,5000000,0,3,0.25,5e-08,6e-07,0,484,0,3,0,0,0,0,0,0.6,206,0,0,3,0,0.2,0,1.0,0,0,0,0,0,0.0,933,0,0,0,0,136,237,0,0,26,Newcastle,Chelsea,Southampton,Man City,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,5.9
Brandon,Mason,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,20278,0,0,0,0,0,0,0,0.0,3950,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.4,11816,0,0,0,0,0,2616,0,0,0,Man City,Swansea,West Brom,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4400000,0,1,0.0833333333333333,1.8939393939393898e-08,2.2727272727272702e-07,0,5430,0,2,0,0,0,0,0,0.2,908,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,2031,0,0,0,0,80,152,0,0,14,West Brom,Tottenham,Swansea,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Juan,Mata,MID,MUN,7000000,1,10,2.5,3.5714285714285705e-07,1.4285714285714301e-06,0,62362,0,0,0,0,0,0,0,1.4,13203,0,0,10,0,0.3,0,2.3,0,0,3,0,0,2.9,51401,0,0,0,0,233,6475,0,0,51,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,3.5,1.8,2.9,1.2,1.3,1.3,1.6,2.7,2.3,2.0,1.2,1.8,3.5,1.3,1.4,2.3,2.1,2.3,2.9,1.8,2.3,2.5,2.0,2.3,2.3,3.6,1.2,2.1,1.5,2.1,2.5,3.8,1.4,1.4,17.5
Nemanja,Matic,MID,MUN,5000000,2,11,2.8,5.6e-07,2.2e-06,0,320447,0,2,0,0,0,0,0,2.2,54654,0,0,11,0,0.5,0,2.7,0,0,3,0,0,15.1,199768,0,0,0,0,360,25018,0,0,75,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,4.0,2.2,3.4,1.4,1.6,1.6,2.0,3.1,2.7,2.4,1.5,2.2,4.0,1.6,1.7,2.8,2.5,2.7,3.4,2.2,2.7,2.9,2.4,2.8,2.7,4.1,1.4,2.5,1.8,2.5,2.9,4.2,1.7,1.7,12.7
Joel,Matip,DEF,LIV,5500000,0,13,3.3,6e-07,2.36363636363636e-06,0,42557,0,8,0,0,0,0,0,2.4,11386,0,0,13,0,0.7,0,4.0,0,0,2,0,0,3.1,31697,0,0,0,0,360,7251,0,0,93,Burnley,Leicester,Newcastle,Man Utd,Tottenham,3.7,1.6,1.6,3.8,3.1,4.7,1.6,4.1,4.0,1.6,1.6,4.2,4.9,1.6,1.6,3.1,4.4,1.6,3.2,3.1,1.6,4.1,1.6,4.9,4.1,1.6,4.2,2.2,1.6,4.8,1.7,4.9,1.6,4.9,11.4
Alfie,Mawson,DEF,SWA,5000000,2,14,3.5,7e-07,2.8e-06,0,13936,0,5,0,0,0,0,0,2.8,3859,0,0,14,0,0.5,0,2.7,0,0,2,0,0,1.1,7081,0,0,0,0,360,929,0,0,71,Tottenham,Watford,West Ham,Huddersfield,Leicester,5.2,1.8,3.5,2.0,1.8,2.5,2.2,4.2,2.0,4.2,4.0,2.2,1.8,3.6,2.3,3.0,5.2,1.8,4.5,3.0,2.8,3.1,1.8,5.0,4.7,4.3,1.8,3.3,5.0,1.8,3.8,1.8,4.7,2.5,8.1
Chancel,Mbemba,DEF,NEW,4000000,0,11,3.7,9.25e-07,2.75e-06,0,122312,0,3,0,0,0,0,0,2.8,39815,0,0,11,0,0.9,0,3.7,3,0,1,0,0,7.8,344121,0,0,0,1,236,48145,0,0,52,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,5.2,4.4,5.6,4.3,4.9,3.5,4.7,2.6,3.9,4.5,3.6,4.1,3.9,1.9,2.8,2.8,4.8,3.3,2.7,3.1,3.3,4.9,3.5,4.0,2.3,3.8,5.6,4.6,2.4,5.5,2.9,4.9,5.6,3.7,8.1
James,McArthur,MID,CRY,4500000,2,5,1.7,3.7777777777777797e-07,1.11111111111111e-06,0,79201,0,3,0,0,0,0,0,1.1,11308,0,0,5,0,0.4,0,1.7,0,0,0,0,0,3.0,7455,0,0,0,0,187,2149,0,0,17,Southampton,Man City,Man Utd,Chelsea,Newcastle,1.0,0.9,0.8,1.1,1.3,2.6,1.5,1.9,1.5,0.9,0.8,1.9,0.8,0.9,2.5,2.4,0.8,1.2,1.1,0.8,0.8,1.3,1.5,0.8,0.8,1.0,0.8,2.0,1.6,1.1,1.3,1.6,0.8,1.0,7.8
Gareth,McAuley,DEF,WBA,4900000,0,0,0.0,0.0,0.0,0,52558,0,0,0,0,0,0,0,0.0,5477,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.0,1277,0,0,0,0,0,344,0,0,0,West Ham,Arsenal,Watford,Leicester,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,McBurnie,FWD,SWA,4500000,0,3,1.0,2.22222222222222e-07,6.66666666666667e-07,0,58640,0,1,0,0,0,0,0,0.7,11493,0,0,3,0,0.2,0,0.7,0,0,0,0,0,1.5,16032,0,0,0,0,24,423,0,0,9,Tottenham,Watford,West Ham,Huddersfield,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alex,McCarthy,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,1110,0,0,0,0,0,0,0,0.0,165,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,256,0,0,0,0,0,44,0,0,0,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1202,0,0,0,0,0,0,0,0.0,100,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,109,0,0,0,0,0,16,0,0,0,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,5000000,0,7,0.583333333333333,1.1666666666666698e-07,1.4e-06,0,3633,0,1,0,0,0,0,0,1.4,1174,0,0,7,0,0.3,0,1.3,0,0,2,0,0,0.2,3385,0,0,0,0,168,89,0,0,20,West Ham,Arsenal,Watford,Leicester,Southampton,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.4,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,11.0
Sam,McQueen,DEF,SOU,4400000,0,2,0.166666666666667,3.78787878787879e-08,4.54545454545455e-07,0,1887,0,0,0,0,0,0,0,0.4,348,-1,1,2,1,0.1,0,0.3,0,0,0,0,0,0.1,590,0,0,0,0,20,75,-1,0,5,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,1849,0,0,0,0,0,0,0,0.0,373,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1251,0,0,0,0,0,187,0,0,0,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,6,10,2.5,5.55555555555556e-07,2.22222222222222e-06,0,142881,1,4,0,0,0,0,0,2.2,25521,0,0,10,0,0.7,0,3.3,0,0,1,0,0,7.7,39931,0,0,0,0,360,7099,0,0,64,Liverpool,Huddersfield,Everton,West Ham,Man City,1.2,2.6,1.6,3.8,1.7,2.0,2.5,1.3,3.2,2.3,1.3,2.1,3.0,2.5,2.0,1.4,2.1,3.3,3.4,1.8,2.1,1.4,3.7,2.0,2.1,1.5,1.9,2.6,3.5,2.2,1.8,2.7,1.2,2.6,22.7
Benjamin,Mendy,DEF,MCI,6500000,10,11,0.916666666666667,1.41025641025641e-07,1.69230769230769e-06,0,15640,1,1,0,0,0,0,0,1.7,5626,0,0,11,0,0.6,0,3.7,1,0,1,0,1,1.5,53003,0,0,0,0,180,44357,0,0,51,Watford,Crystal Palace,Chelsea,Stoke,Burnley,0.9,1.1,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,1.2,0.5,0.9,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,11.5
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,2376,0,0,0,0,0,0,0,0.0,515,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1113,0,0,0,0,0,32,0,0,0,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,3,8,2.0,4e-07,1.6e-06,0,1731,1,1,0,0,0,0,0,1.6,428,0,0,8,0,0.5,0,2.3,0,0,2,0,0,0.1,3176,0,0,0,0,284,1538,0,0,53,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,1.9,1.2,2.5,1.5,1.9,1.5,2.4,1.0,1.0,1.1,1.4,2.1,2.4,1.0,1.0,1.1,1.4,1.0,1.3,1.2,1.4,1.9,1.1,2.1,1.0,1.3,1.9,1.5,1.2,3.0,1.9,1.3,1.7,1.4,11.8
Per,Mertesacker,DEF,ARS,4900000,0,0,0.0,0.0,0.0,0,12357,0,0,0,0,0,0,0,0.0,2069,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.5,2920,0,0,0,0,0,392,-1,0,0,Chelsea,West Brom,Brighton,Watford,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque,Mesa,MID,SWA,4400000,0,2,0.166666666666667,3.78787878787879e-08,4.54545454545455e-07,0,12086,0,1,0,0,0,0,0,0.5,3496,-1,1,2,1,0.2,0,0.7,0,0,0,0,0,0.5,7125,0,0,0,0,66,5198,-1,0,10,Tottenham,Watford,West Ham,Huddersfield,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Simon,Mignolet,GLK,LIV,5000000,2,8,2.7,5.4e-07,1.6e-06,0,24240,1,8,0,8,0,0,0,1.6,3925,0,0,8,0,0.5,0,2.7,0,0,1,0,0,1.6,9969,0,0,0,0,270,3473,0,0,53,Burnley,Leicester,Newcastle,Man Utd,Tottenham,2.7,1.4,1.4,2.9,2.3,3.7,1.4,3.1,3.0,1.4,1.4,3.2,3.9,1.4,1.4,2.3,3.3,1.4,2.4,2.3,1.4,3.1,1.4,4.1,3.1,1.4,3.2,1.8,1.4,3.7,1.4,4.1,1.4,3.8,5.4
Luka,Milivojevic,MID,CRY,4800000,0,4,0.33333333333333304,6.94444444444444e-08,8.33333333333333e-07,0,38189,0,5,0,0,0,0,0,0.8,7553,-2,0,4,2,0.2,0,1.0,0,0,0,0,0,0.6,2723,0,0,0,0,178,480,0,0,25,Southampton,Man City,Man Utd,Chelsea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
James,Milner,DEF,LIV,6400000,0,8,0.666666666666667,1.04166666666667e-07,1.25e-06,0,151137,0,3,0,0,0,0,0,1.3,33221,-1,0,8,1,0.4,0,2.3,0,0,1,0,0,4.1,15392,0,0,0,0,136,720,0,0,43,Burnley,Leicester,Newcastle,Man Utd,Tottenham,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.6,0.3,0.5,8.4
Tyrone,Mings,DEF,BOU,4400000,0,0,0.0,0.0,0.0,0,6802,1,4,0,0,0,0,0,0.0,952,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,1798,0,0,0,0,135,446,0,0,17,Brighton,Everton,Leicester,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6300000,0,1,0.0833333333333333,1.32275132275132e-08,1.58730158730159e-07,0,74471,0,0,0,0,0,0,0,0.2,10145,-2,1,1,2,0.0,0,0.0,0,0,0,0,0,1.5,4050,0,0,0,0,13,329,-1,0,6,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Aleksandar,Mitrovic,FWD,NEW,4900000,0,5,0.4166666666666671,8.50340136054422e-08,1.0204081632653099e-06,0,86298,0,0,0,0,0,1,0,1.0,12896,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,1.2,12018,0,0,0,0,18,602,0,0,25,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,10.6
Henrikh,Mkhitaryan,MID,MUN,8400000,2,28,7.0,8.33333333333333e-07,3.3333333333333304e-06,0,124239,1,2,0,0,0,0,0,3.4,53615,4,-1,28,-4,0.7,0,5.7,3,0,3,0,5,28.2,1031464,0,0,0,1,327,312034,1,0,114,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,10.5,8.6,10.0,5.3,7.0,7.1,8.1,10.0,9.8,9.2,6.4,8.7,10.5,6.8,7.1,9.9,9.4,7.6,10.5,8.6,9.8,10.3,8.4,9.9,8.4,10.5,6.2,8.2,7.5,9.4,7.9,10.5,7.3,7.2,40.4
Nacho,Monreal,DEF,ARS,5400000,7,10,2.5,4.62962962962963e-07,1.8518518518518502e-06,0,103909,0,8,0,0,0,0,0,1.9,13950,-1,0,10,1,0.6,0,3.0,1,0,1,0,0,3.3,16631,0,0,0,0,360,3102,0,0,94,Chelsea,West Brom,Brighton,Watford,Everton,1.2,3.5,3.5,1.6,1.2,2.0,1.2,2.8,1.2,3.3,2.6,1.2,1.2,2.8,3.8,1.5,1.2,2.7,1.2,3.8,1.8,2.8,1.8,2.1,1.2,2.8,1.2,3.7,2.8,1.2,3.8,1.2,2.5,1.2,11.5
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2196,0,0,0,0,0,0,0,0.0,311,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,214,0,0,0,0,0,3,0,0,0,Tottenham,Watford,West Ham,Huddersfield,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5700000,2,21,5.3,9.298245614035092e-07,3.6842105263157896e-06,0,146091,0,2,0,0,0,1,0,3.7,51694,2,0,21,-2,0.9,0,5.0,2,0,3,0,1,12.8,618910,0,0,0,1,360,53313,0,0,87,Leicester,Burnley,Tottenham,Swansea,Man Utd,8.0,5.8,4.6,8.0,5.8,3.3,6.4,6.0,5.9,4.3,5.8,6.8,6.9,6.2,5.8,8.0,6.9,4.8,8.0,4.0,8.0,3.2,8.0,4.5,6.8,6.2,7.6,6.3,4.8,4.7,5.4,8.0,5.0,8.0,29.6
Alvaro,Morata,FWD,CHE,10200000,6,30,7.5,7.352941176470591e-07,2.94117647058824e-06,0,155721,0,1,0,0,0,3,0,3.0,47666,2,-1,30,-2,0.7,0,6.7,5,0,2,0,2,18.3,623997,0,0,0,1,276,178700,1,0,94,Arsenal,Stoke,Man City,Crystal Palace,Watford,11.2,8.4,9.0,9.9,7.0,9.4,9.9,9.1,7.5,7.3,9.0,7.6,7.8,9.2,9.1,10.5,11.2,7.8,11.2,9.5,10.7,10.7,10.2,7.8,9.4,10.1,10.1,7.3,11.2,9.9,9.9,11.2,11.2,8.8,44.9
Alberto,Moreno,DEF,LIV,4500000,0,8,2.7,6e-07,1.77777777777778e-06,0,45416,0,8,0,0,0,0,0,1.8,8473,0,0,8,0,0.5,0,2.3,1,0,1,0,0,2.1,50633,0,0,0,0,270,19318,0,0,67,Burnley,Leicester,Newcastle,Man Utd,Tottenham,2.7,1.4,1.4,2.9,2.3,3.7,1.4,3.1,3.0,1.4,1.4,3.2,3.9,1.4,1.4,2.3,3.3,1.4,2.4,2.3,1.4,3.1,1.4,4.1,3.1,1.4,3.2,1.8,1.4,3.7,1.4,4.1,1.4,3.8,13.5
Wes,Morgan,DEF,LEI,4500000,1,6,1.5,3.3333333333333304e-07,1.33333333333333e-06,0,50370,2,8,0,0,0,0,0,1.3,7377,0,0,6,0,0.5,0,2.3,0,0,1,0,0,2.9,22643,0,0,0,0,360,7181,0,0,54,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.8,1.9,0.8,1.6,1.4,1.2,0.8,0.8,0.8,1.1,1.0,0.8,0.8,2.2,1.0,1.3,0.8,1.5,0.8,1.2,0.8,0.8,0.8,1.7,1.5,0.8,1.9,0.8,1.2,0.8,1.1,1.6,2.2,1.4,12.7
James,Morrison,MID,WBA,5500000,6,9,0.75,1.36363636363636e-07,1.63636363636364e-06,0,498,0,0,0,0,0,1,0,1.6,268,0,0,9,0,0.5,0,3.0,0,0,1,0,0,0.0,1341,0,0,0,0,88,1063,0,0,24,West Ham,Arsenal,Watford,Leicester,Southampton,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.6,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,10.1
Victor,Moses,DEF,CHE,6500000,2,9,0.75,1.15384615384615e-07,1.38461538461538e-06,0,11967,1,2,0,0,0,0,0,1.4,3807,0,0,9,0,0.5,0,3.0,0,0,1,0,0,0.9,17046,0,0,0,0,251,1200,0,0,35,Arsenal,Stoke,Man City,Crystal Palace,Watford,0.6,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.8,0.4,0.4,1.0,0.4,0.4,0.7,0.6,0.4,12.1
Steve,Mounie,FWD,HUD,6100000,2,17,4.3,7.04918032786885e-07,2.78688524590164e-06,0,159902,2,2,0,0,0,2,0,2.8,54500,1,0,17,-1,0.3,0,1.7,3,0,3,0,0,3.7,264960,0,0,0,0,355,10211,0,0,53,Leicester,Burnley,Tottenham,Swansea,Man Utd,0.0,4.4,3.4,6.3,4.9,2.7,5.1,4.8,4.4,3.1,4.0,6.0,4.5,4.5,4.0,6.4,5.3,3.6,6.4,3.4,6.4,2.8,6.4,3.5,5.2,3.4,6.1,3.3,4.4,3.3,3.3,6.1,3.7,6.4,25.9
Lys,Mousset,FWD,BOU,4900000,1,3,0.25,5.10204081632653e-08,6.12244897959184e-07,0,2808,0,2,0,0,0,0,0,0.6,481,-1,1,3,1,0.2,0,1.0,0,0,0,0,0,0.1,1517,0,0,0,0,32,515,-1,0,4,Brighton,Everton,Leicester,Tottenham,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,3667,0,0,0,0,0,0,0,0.0,225,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,46,0,0,0,0,0,2,0,0,0,Newcastle,Chelsea,Southampton,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,8721,0,0,0,0,0,0,0,0.0,1104,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1399,0,0,0,0,0,349,0,0,0,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5300000,1,3,0.25,4.7169811320754695e-08,5.66037735849057e-07,0,6063,0,0,0,0,0,0,0,0.6,747,-2,0,3,2,0.2,0,1.0,0,0,0,0,0,0.1,547,0,0,0,0,70,123,0,0,8,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Jamie,Murphy,MID,BHA,4900000,0,5,0.4166666666666671,8.50340136054422e-08,1.0204081632653099e-06,0,1726,0,4,0,0,0,0,0,1.0,411,-1,1,5,1,0.2,0,1.0,0,0,0,0,0,0.1,582,0,0,0,0,157,80,-1,0,22,Bournemouth,Newcastle,Arsenal,Everton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.0
Glenn,Murray,FWD,BHA,5800000,0,3,1.0,1.7241379310344802e-07,5.17241379310345e-07,0,19553,1,4,0,0,0,0,0,0.5,1407,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.2,746,0,0,0,0,102,184,0,0,1,Bournemouth,Newcastle,Arsenal,Everton,West Ham,0.6,0.5,0.5,0.7,0.5,0.5,0.9,0.8,0.5,0.7,1.0,0.5,0.6,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,1.5,0.5,0.5,1.2,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,2.3
Ahmed,Musa,MID,LEI,6400000,0,0,0.0,0.0,0.0,0,16202,0,0,0,0,0,0,0,0.0,1834,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.5,1569,0,0,0,0,0,281,0,0,0,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
