FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Pedro,MID,CHE,7700000,0,77,2.26470588235294,2.94117647058824e-07,1e-05,0,322048,1,13,0,0,0,4,0,10.0,221,-3,0,77,3,0.1,0,1.0,2,0,8,0,2,1.0,211582,0,0,0,1,1435,356,0,0,261,Swansea,Liverpool,Huddersfield,Newcastle,,1.5,3.8,1.5,121.2
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5185,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1497,0,0,0,0,0,3,0,0,0,Huddersfield,Southampton,West Ham,,,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3943,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,227,0,0,0,0,0,1,0,0,0,Arsenal,Brighton,West Ham,Watford,,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,68,1.94285714285714,3.34975369458128e-07,1.17241379310345e-05,0,21137,3,32,0,0,0,4,0,11.7,4337,-2,0,68,2,0.8,0,4.8,3,0,1,0,2,0.2,20030,0,0,0,0,1465,109,0,0,256,Tottenham,Newcastle,Man Utd,,,0.0,1.6,1.0,104.6
Ayoze,Perez,FWD,NEW,5400000,2,102,3.2,5.92592592592593e-07,1.88888888888889e-05,0,201256,2,24,0,0,0,5,0,19.2,10878,-1,-1,102,1,1.5,0,8.3,12,0,7,0,6,5.3,428407,1,0,0,3,2139,79410,1,0,320,West Brom,Watford,Tottenham,Chelsea,,3.9,5.0,2.8,153.8
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9135,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,543,0,0,0,0,0,0,0,0,0,Man Utd,Burnley,Leicester,Huddersfield,,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,2,67,2.4,4.44444444444444e-07,1.2407407407407401e-05,0,182636,3,32,0,0,0,1,0,12.4,193,-6,0,67,6,0.3,0,1.8,0,0,8,0,3,0.5,74918,0,0,0,0,1907,87,0,0,237,Newcastle,Tottenham,Crystal Palace,,,1.5,1.7,1.4,110.7
Jordan,Pickford,GLK,EVE,4900000,6,135,3.9,7.959183673469391e-07,2.75510204081633e-05,0,535532,0,54,0,114,0,0,0,27.6,10434,-1,0,135,1,1.1,0,5.3,16,0,9,0,0,8.5,466126,0,0,1,3,3150,11041,0,0,676,Huddersfield,Southampton,West Ham,,,3.3,5.0,4.0,86.8
Jeremy,Pied,DEF,SOU,4200000,0,7,0.20588235294117604,4.9019607843137306e-08,1.66666666666667e-06,0,6495,0,3,0,0,0,0,0,1.7,27,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3496,0,0,0,0,180,17,0,0,47,Bournemouth,Everton,Swansea,Man City,,0.1,0.2,0.1,10.0
Erik,Pieters,DEF,STK,4700000,1,62,2.2,4.68085106382979e-07,1.31914893617021e-05,0,61027,4,47,0,0,0,0,0,13.2,900,-3,0,62,3,0.2,0,1.0,0,0,6,0,1,0.4,29254,0,0,0,0,2447,44,0,0,399,Liverpool,Crystal Palace,Swansea,,,1.5,3.0,1.5,72.0
Paul,Pogba,MID,MUN,7900000,0,123,5.3,6.70886075949367e-07,1.55696202531646e-05,0,2955431,4,18,0,0,0,5,0,15.6,23558,-1,0,123,1,0.7,0,5.8,12,0,10,0,13,12.8,2420772,0,0,0,4,1870,28026,0,1,487,Arsenal,Brighton,West Ham,Watford,,7.4,9.9,6.9,188.0
Nick,Pope,GLK,BUR,5000000,2,143,4.5,9.000000000000001e-07,2.8600000000000004e-05,0,368772,3,28,0,106,0,0,0,28.6,19830,5,0,143,-5,0.5,0,2.4,19,0,10,0,0,11.0,954759,0,0,1,3,2844,11439,0,0,648,Brighton,Arsenal,Bournemouth,,,6.2,4.2,4.8,83.7
Alex,Pritchard,MID,HUD,5400000,0,32,0.941176470588235,1.74291938997821e-07,5.92592592592593e-06,0,12446,1,8,0,0,0,1,0,5.9,444,-1,0,32,1,0.4,0,2.0,3,0,2,0,2,0.1,16512,0,0,0,1,699,45,0,0,118,Everton,Man City,Chelsea,Arsenal,,0.7,1.0,0.6,48.6
Sebastian,Prodl,DEF,WAT,4300000,0,42,1.2,2.7906976744186e-07,9.76744186046512e-06,0,35275,5,29,0,0,0,0,0,9.8,1207,-2,0,42,2,0.2,0,1.0,0,0,5,0,0,0.3,21390,0,0,0,0,1566,7,0,0,267,Tottenham,Newcastle,Man Utd,,,0.0,0.7,0.6,39.3
Davy,Propper,MID,BHA,5300000,0,77,2.4,4.52830188679245e-07,1.4528301886792498e-05,0,16218,2,43,0,0,0,0,0,14.5,111,-2,0,77,2,0.1,0,0.3,1,0,8,0,3,0.1,11233,0,0,0,0,2848,9,0,1,404,Burnley,Man Utd,Man City,Liverpool,,0.0,2.9,1.2,100.1
Marc,Pugh,MID,BOU,4700000,0,29,0.8285714285714291,1.7629179331307e-07,6.17021276595745e-06,0,6902,2,17,0,0,0,0,0,6.2,15,-3,0,29,3,0.2,0,0.8,0,0,4,0,0,0.1,2990,0,0,0,0,897,11,0,0,92,Southampton,Swansea,Burnley,,,0.4,0.4,0.4,49.1
Jason,Puncheon,MID,CRY,4400000,0,11,1.1,2.5e-07,2.5e-06,0,66503,5,14,0,0,0,0,0,2.5,43,-6,0,11,6,0.0,0,0.0,0,0,0,0,0,0.3,12910,0,0,0,0,574,8,0,0,38,Leicester,Stoke,West Brom,,,0.0,0.0,0.0,25.1
Collin,Quaner,FWD,HUD,4500000,0,43,1.26470588235294,2.81045751633987e-07,9.55555555555555e-06,0,569838,4,22,0,0,0,0,0,9.6,6092,0,1,43,0,0.2,0,1.0,0,0,3,0,4,4.6,594309,0,0,0,0,1210,8425,-1,0,166,Everton,Man City,Chelsea,Arsenal,,1.0,1.2,1.0,72.6
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,1401,0,0,0,0,0,0,0,0.0,45,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2206,0,0,0,0,0,49,0,0,0,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,4800000,0,0,0.0,0.0,0.0,0,181,0,0,0,0,0,0,0,0.0,6,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,220,0,0,0,0,0,2,0,0,0,Leicester,Stoke,West Brom,,,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,9211,0,0,0,0,0,0,0,0.0,65,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,16508,0,0,0,0,0,2,0,0,0,Southampton,Swansea,Burnley,,,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6800000,12,121,5.8,8.529411764705879e-07,1.77941176470588e-05,0,1108267,0,22,0,0,0,7,0,17.8,14242,-2,0,121,2,0.6,0,3.8,12,0,8,0,9,4.1,1204478,0,0,0,3,1646,22246,0,0,456,Man Utd,Burnley,Leicester,Huddersfield,,3.8,13.1,5.4,170.9
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,995,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,144,0,0,0,0,0,0,0,0,0,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.0882352941176471,2.26244343891403e-08,7.69230769230769e-07,0,786180,0,1,0,0,0,0,0,0.8,4928,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,7.4,292493,0,0,0,0,64,974,0,0,12,Chelsea,Bournemouth,Southampton,Stoke,,0.0,0.0,0.0,1.5
Marcus,Rashford,FWD,MUN,7400000,0,92,3.0,4.05405405405405e-07,1.24324324324324e-05,0,1201635,3,14,0,0,0,6,0,12.4,11245,-1,0,92,1,0.2,0,1.3,9,0,9,0,5,6.3,1172719,0,0,0,1,1563,5379,0,0,347,Arsenal,Brighton,West Ham,Watford,,3.5,4.8,3.5,157.9
Nathan,Redmond,MID,SOU,5900000,0,58,2.1,3.55932203389831e-07,9.830508474576269e-06,0,377279,3,29,0,0,0,0,0,9.8,296,-6,0,58,6,0.1,0,0.8,2,0,5,0,3,1.8,85243,0,0,0,0,1709,189,0,0,263,Bournemouth,Everton,Swansea,Man City,,1.7,2.9,1.0,127.9
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333e-07,8.75e-06,0,77598,5,27,0,0,0,0,0,8.8,127,-2,0,42,2,0.0,0,0.0,3,0,5,0,0,0.6,22073,0,0,0,0,1452,12,0,0,264,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,43.6
Declan,Rice,DEF,WHU,4400000,0,27,0.7941176470588229,1.8048128342246002e-07,6.13636363636364e-06,0,3833,1,24,0,0,0,0,0,6.1,123,-1,0,27,1,0.6,0,2.5,0,0,1,0,0,0.1,5663,0,0,0,0,1061,238,0,0,199,Man City,Leicester,Man Utd,Everton,,0.4,0.8,0.4,28.2
,Richarlison,MID,WAT,5900000,1,120,3.4,5.76271186440678e-07,2.03389830508475e-05,0,1806566,4,51,0,0,0,5,0,20.3,13614,-1,0,120,1,0.2,0,1.0,4,0,8,0,8,6.8,2076042,0,0,0,2,2627,818,0,0,302,Tottenham,Newcastle,Man Utd,,,2.1,3.8,1.8,200.1
Jairo,Riedewald,DEF,CRY,4600000,0,23,0.6571428571428571,1.42857142857143e-07,5e-06,0,16729,0,6,0,0,0,0,0,5.0,16,-4,0,23,4,0.1,0,0.3,0,0,2,0,0,0.1,1620,0,0,0,0,435,5,0,0,100,Leicester,Stoke,West Brom,,,0.3,0.3,0.3,10.6
Matt,Ritchie,MID,NEW,5400000,2,109,3.5,6.48148148148148e-07,2.01851851851852e-05,0,512672,5,33,0,0,0,3,0,20.2,3343,-6,0,109,6,0.6,0,3.5,10,0,8,0,7,2.3,450242,0,0,0,1,2514,14096,0,0,459,West Brom,Watford,Tottenham,Chelsea,,4.2,4.8,3.4,173.5
Connor,Roberts,DEF,SWA,4000000,0,1,0.0294117647058824,7.352941176470591e-09,2.5e-07,0,6854,0,1,0,0,0,0,0,0.3,191,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,13316,0,0,0,0,25,157,0,0,3,Chelsea,Bournemouth,Southampton,Stoke,,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,5100000,0,91,2.6,5.098039215686279e-07,1.7843137254902e-05,0,328381,2,17,0,0,0,0,0,17.8,37702,1,0,91,-1,0.7,0,3.5,9,0,9,0,4,8.8,741544,0,0,0,2,1777,10431,0,0,441,Stoke,Chelsea,Brighton,,,2.9,2.0,3.1,88.1
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,401,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,101,0,0,0,0,0,0,0,0,0,Brighton,Arsenal,Bournemouth,,,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,9488,0,0,0,0,0,0,0,0.0,56,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2000,0,0,0,0,0,52,0,0,0,Huddersfield,Southampton,West Ham,,,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,1,30,0.857142857142857,1.7492711370262402e-07,6.1224489795918405e-06,0,74808,2,13,0,0,0,2,0,6.1,188,-1,0,30,1,0.1,0,0.3,1,0,4,0,0,0.4,50720,0,0,0,0,796,220,0,1,77,Newcastle,Tottenham,Crystal Palace,,,0.4,0.4,0.4,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,4159,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5509,0,0,0,0,0,7,0,0,0,Chelsea,Bournemouth,Southampton,Stoke,,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5300000,2,103,3.0,5.66037735849057e-07,1.9433962264150897e-05,0,309302,2,40,0,0,0,7,0,19.4,6119,-7,0,103,7,1.0,0,5.3,11,0,8,0,1,2.3,298938,0,0,0,0,2581,14084,0,0,314,Newcastle,Tottenham,Crystal Palace,,,2.4,2.9,2.6,164.0
Marcos,Rojo,DEF,MUN,5400000,0,16,0.47058823529411803,8.71459694989107e-08,2.96296296296296e-06,0,25163,5,7,0,0,0,0,0,3.0,45,-1,0,16,1,0.0,0,0.0,4,0,2,0,0,0.1,24915,0,0,0,0,474,23,0,0,88,Arsenal,Brighton,West Ham,Watford,,0.2,0.4,0.2,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,7236,0,0,0,0,0,0,0,0.0,57,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1740,0,0,0,0,0,30,0,0,0,Arsenal,Brighton,West Ham,Watford,,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,9,97,2.9,4.83333333333333e-07,1.61666666666667e-05,0,165745,4,47,0,0,0,7,0,16.2,2000,-5,0,97,5,1.0,0,6.0,5,0,4,0,3,1.0,120511,0,0,0,1,2531,8758,0,0,268,Newcastle,Tottenham,Crystal Palace,,,2.3,2.8,2.5,162.8
Wayne,Rooney,FWD,EVE,7100000,2,111,3.7,5.2112676056338e-07,1.56338028169014e-05,0,2355801,5,33,0,0,0,10,0,15.6,10988,-4,0,111,4,0.2,3,1.5,20,0,6,0,3,9.8,1935751,0,0,0,2,2203,5234,0,0,471,Huddersfield,Southampton,West Ham,,,3.1,4.6,3.1,160.0
Danny,Rose,DEF,TOT,6400000,0,19,0.558823529411765,8.73161764705882e-08,2.96875e-06,0,37710,3,9,0,0,0,0,0,3.0,193,-1,0,19,1,0.2,0,1.0,0,0,2,0,1,0.3,23313,0,0,0,0,618,35,0,0,107,Watford,West Brom,Newcastle,Leicester,,0.0,0.6,0.3,28.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.0882352941176471,2.26244343891403e-08,7.69230769230769e-07,0,261491,0,3,0,0,0,0,0,0.8,3033,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.1,284597,0,0,0,0,163,1008,0,0,22,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,0.0,3.6
Wayne,Routledge,MID,SWA,5100000,0,15,0.44117647058823495,8.65051903114187e-08,2.94117647058824e-06,0,5385,1,9,0,0,0,0,0,2.9,9,-4,0,15,4,0.1,0,0.3,0,0,1,0,0,0.1,1582,0,0,0,0,355,9,0,0,48,Chelsea,Bournemouth,Southampton,Stoke,,0.2,0.4,0.2,16.2
Antonio,Rudiger,DEF,CHE,5800000,0,101,4.2,7.24137931034483e-07,1.74137931034483e-05,0,309314,4,21,0,0,0,2,0,17.4,4845,-2,0,101,2,0.2,0,1.3,8,0,10,0,1,3.1,326403,0,0,0,2,2066,3244,0,0,499,Swansea,Liverpool,Huddersfield,Newcastle,,4.1,11.0,3.7,69.8
Mathew,Ryan,GLK,BHA,4600000,0,124,3.6,7.826086956521741e-07,2.69565217391304e-05,0,143299,0,47,0,107,0,0,0,27.0,4693,1,0,124,-1,0.5,0,2.3,9,0,8,0,0,3.5,305968,0,0,2,2,3060,2907,0,0,632,Burnley,Man Utd,Man City,Liverpool,,3.2,7.1,3.1,78.2
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.294117647058824,6.257822277847309e-08,2.12765957446809e-06,0,1107,1,5,0,0,0,0,0,2.1,6,-3,0,10,3,0.0,0,0.0,0,0,1,0,1,0.0,1080,0,0,0,0,217,8,0,0,30,Everton,Man City,Chelsea,Arsenal,,0.1,0.2,0.1,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3845,0,2,0,0,0,1,0,1.8,4,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3979,0,0,0,0,83,1,0,0,27,West Brom,Watford,Tottenham,Chelsea,,0.0,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,30665,2,11,0,0,0,2,0,4.4,15,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.1,28595,0,0,0,0,294,3,0,0,65,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4600000,8,59,1.6857142857142902,3.66459627329193e-07,1.2826086956521699e-05,0,143246,1,22,0,0,0,1,0,12.8,817,-4,0,59,4,0.6,0,2.8,13,0,4,0,1,0.5,156633,0,0,0,3,1327,3327,0,0,314,Leicester,Stoke,West Brom,,,1.1,1.2,1.2,44.6
Bakary,Sako,MID,CRY,4800000,0,36,2.3,4.79166666666667e-07,7.499999999999999e-06,0,21840,0,10,0,0,0,3,0,7.5,57,-2,0,36,2,0.0,0,0.0,1,0,1,0,0,0.1,20367,0,0,0,0,466,3,0,0,115,Leicester,Stoke,West Brom,,,0.0,0.0,0.0,46.9
Mohamed,Salah,MID,LIV,10600000,7,288,8.7,8.20754716981132e-07,2.71698113207547e-05,0,2287753,0,28,0,0,0,31,0,27.2,36204,16,0,288,-16,0.5,1,5.5,26,0,13,0,11,59.9,4037944,0,0,0,11,2642,44292,0,0,849,Stoke,Chelsea,Brighton,,,12.6,10.2,13.0,423.0
Renato,Sanches,MID,SWA,4300000,0,20,1.7,3.95348837209302e-07,4.65116279069767e-06,0,169162,1,10,0,0,0,0,0,4.7,115,-7,0,20,7,0.0,0,0.0,0,0,2,0,0,0.3,170617,0,0,0,0,699,16,0,0,83,Chelsea,Bournemouth,Southampton,Stoke,,0.0,0.0,0.0,27.0
Alexis,Sanchez,MID,MUN,11500000,0,141,5.0,4.3478260869565203e-07,1.2260869565217401e-05,0,593256,5,31,0,0,0,9,0,12.3,10795,-5,0,141,5,0.6,1,6.5,13,0,9,0,9,3.2,614058,0,0,0,4,2276,8566,0,0,465,Arsenal,Brighton,West Ham,Watford,,6.9,9.1,6.3,299.1
Davinson,Sanchez,DEF,TOT,6000000,0,89,3.3,5.5e-07,1.48333333333333e-05,0,82597,1,20,0,0,0,0,0,14.8,1873,0,0,89,0,0.2,0,1.3,5,0,11,0,0,1.1,127487,1,0,0,0,2250,1605,0,1,515,Watford,West Brom,Newcastle,Leicester,,4.3,6.1,3.2,67.7
,Sandro,FWD,EVE,7000000,0,10,1.3,1.8571428571428602e-07,1.4285714285714301e-06,0,74936,0,7,0,0,0,0,0,1.4,17,-5,0,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7755,0,0,0,0,275,2,0,0,21,Huddersfield,Southampton,West Ham,,,0.0,0.0,0.0,9.8
Leroy,Sane,MID,MCI,8600000,0,152,4.47058823529412,5.1983584131327e-07,1.76744186046512e-05,0,2367715,4,20,0,0,0,9,0,17.7,52913,1,-1,152,-1,0.4,0,3.8,14,0,10,0,12,11.7,2709453,0,0,0,4,2055,16700,1,0,539,West Ham,Huddersfield,Brighton,Southampton,,4.4,11.0,4.7,234.0
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,3181,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,427,0,0,0,0,0,15,0,0,0,Everton,Man City,Chelsea,Arsenal,,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,0,19,0.558823529411765,1.2700534759358301e-07,4.31818181818182e-06,0,3880,3,26,0,0,0,0,0,4.3,211,-1,0,19,1,0.2,0,1.0,0,0,0,0,0,0.1,7721,0,0,0,0,1222,53,0,0,171,Burnley,Man Utd,Man City,Liverpool,,0.3,0.6,0.3,37.4
Christopher,Schindler,DEF,HUD,4600000,0,91,2.8,6.08695652173913e-07,1.97826086956522e-05,0,426510,6,49,0,0,0,0,0,19.8,5199,1,0,91,-1,0.8,0,3.7,15,0,8,0,2,3.3,533031,0,0,0,4,2904,1958,0,1,618,Everton,Man City,Chelsea,Arsenal,,2.8,3.9,3.4,105.5
Jeffrey,Schlupp,DEF,CRY,4700000,0,45,2.0,4.25531914893617e-07,9.57446808510638e-06,0,38395,3,30,0,0,0,0,0,9.6,79,-3,0,45,3,0.0,0,0.0,0,0,3,0,1,0.2,29171,0,0,0,0,1733,19,0,0,267,Leicester,Stoke,West Brom,,,1.4,1.6,1.6,66.4
Kasper,Schmeichel,GLK,LEI,5100000,0,123,3.7,7.254901960784309e-07,2.41176470588235e-05,0,307639,3,47,0,93,0,0,0,24.1,24022,1,0,123,-1,0.8,0,4.3,17,0,8,0,0,4.7,343595,1,0,2,4,2965,344,0,0,592,Crystal Palace,West Ham,Arsenal,Tottenham,,0.0,9.8,3.6,69.9
Morgan,Schneiderlin,MID,EVE,4700000,1,46,1.7,3.6170212765957397e-07,9.78723404255319e-06,0,59216,3,34,0,0,0,0,0,9.8,314,-3,0,46,3,0.5,0,2.3,1,0,5,0,0,0.5,22795,0,0,0,0,1854,38,0,1,304,Huddersfield,Southampton,West Ham,,,0.0,1.2,0.8,47.9
Kyle,Scott,MID,CHE,4300000,0,0,0.0,0.0,0.0,0,6806,0,0,0,0,0,0,0,0.0,36,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,6791,0,0,0,0,0,34,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6200000,2,141,4.3,6.93548387096774e-07,2.2741935483871e-05,0,1305747,4,55,0,0,0,7,0,22.7,48099,2,0,141,-2,0.6,0,3.8,17,0,5,0,8,9.3,1556805,0,0,0,1,2769,6224,0,0,509,Liverpool,Crystal Palace,Swansea,,,2.9,4.6,4.1,236.6
Luke,Shaw,DEF,MUN,4800000,0,39,1.14705882352941,2.3897058823529394e-07,8.125e-06,0,109539,1,2,0,0,0,0,0,8.1,880,-2,0,39,2,0.4,0,1.8,2,0,6,0,0,0.5,124800,0,0,0,0,645,441,0,0,173,Arsenal,Brighton,West Ham,Watford,,0.9,1.2,0.9,33.1
Ryan,Shawcross,DEF,STK,4800000,2,58,2.4,5e-07,1.2083333333333301e-05,0,102130,2,37,0,0,0,1,0,12.1,997,-2,0,58,2,0.3,0,1.5,2,0,4,0,1,0.8,55505,1,0,0,0,2101,103,0,0,313,Liverpool,Crystal Palace,Swansea,,,1.8,3.4,1.7,86.9
Jonjo,Shelvey,MID,NEW,5200000,2,61,2.3,4.4230769230769206e-07,1.1730769230769198e-05,0,90212,2,26,0,0,0,1,0,11.7,1051,-3,0,61,3,0.7,0,3.8,4,0,5,0,3,0.6,36972,0,0,0,1,1904,3610,0,2,295,West Brom,Watford,Tottenham,Chelsea,,2.3,2.5,1.8,105.4
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1517,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,73,0,0,0,0,0,0,0,0,0,Stoke,Chelsea,Brighton,,,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4200000,0,0,0.0,0.0,0.0,0,23213,0,0,0,0,0,0,0,0.0,97,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,3262,0,0,0,0,0,105,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,0,96,3.6,4.5e-07,1.2e-05,0,434202,2,40,0,0,0,4,0,12.0,482,-5,0,96,5,0.0,0,0.0,8,0,6,0,4,1.9,194744,0,0,0,1,2257,32,0,0,396,Huddersfield,Southampton,West Ham,,,0.0,0.0,0.0,154.0
,Silva,MID,LEI,6000000,0,15,0.44117647058823495,7.35294117647059e-08,2.5e-06,0,4196,1,7,0,0,0,0,0,2.5,93,0,0,15,0,0.3,0,1.8,0,0,1,0,1,0.0,5243,0,0,0,0,445,103,0,0,78,Crystal Palace,West Ham,Arsenal,Tottenham,,0.2,0.4,0.2,18.1
Danny,Simpson,DEF,LEI,4300000,0,54,2.1,4.88372093023256e-07,1.2558139534883699e-05,0,355680,3,37,0,0,0,0,0,12.6,2190,-2,0,54,2,0.4,0,1.8,0,0,5,0,0,2.4,208564,0,0,0,0,2170,1207,0,0,330,Crystal Palace,West Ham,Arsenal,Tottenham,,2.5,4.5,1.5,57.7
Jack,Simpson,DEF,BOU,4000000,0,1,0.0285714285714286,7.142857142857142e-09,2.5e-07,0,8538,0,2,0,0,0,0,0,0.3,204,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.2,15440,0,0,0,0,71,218,0,0,10,Southampton,Swansea,Burnley,,,0.0,0.0,0.0,0.6
Joshua,Sims,MID,SOU,4300000,0,8,0.23529411764705901,5.47195622435021e-08,1.86046511627907e-06,0,7139,0,2,0,0,0,0,0,1.9,54,-2,0,8,2,0.1,0,0.5,0,0,1,0,0,0.1,7471,0,0,0,0,160,29,0,0,18,Bournemouth,Everton,Swansea,Man City,,0.1,0.2,0.1,22.5
Jerome,Sinclair,FWD,WAT,4900000,0,4,0.11428571428571402,2.3323615160349902e-08,8.16326530612245e-07,0,14072,0,1,0,0,0,0,0,0.8,82,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.2,11443,0,0,0,0,29,59,0,0,12,Tottenham,Newcastle,Man Utd,,,0.1,0.1,0.1,1.9
Moussa,Sissoko,MID,TOT,5300000,0,52,1.52941176470588,2.88568257491676e-07,9.81132075471698e-06,0,46104,3,14,0,0,0,1,0,9.8,85,-2,0,52,2,0.2,0,1.3,0,0,6,0,1,0.4,36490,0,0,0,0,1196,59,0,0,223,Watford,West Brom,Newcastle,Leicester,,1.0,1.9,1.0,83.4
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,2204,0,0,0,0,0,0,0,0.0,4,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,695,0,0,0,0,0,10,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,NEW,6600000,2,24,0.7058823529411771,1.06951871657754e-07,3.63636363636364e-06,0,38003,1,4,0,0,0,1,0,3.6,225,-4,0,24,4,0.1,0,0.8,1,0,1,0,1,0.3,25549,0,0,0,0,344,738,0,0,72,West Brom,Watford,Tottenham,Chelsea,,0.4,0.8,0.4,27.2
Chris,Smalling,DEF,MUN,5600000,0,113,4.3,7.67857142857143e-07,2.0178571428571398e-05,0,463914,4,22,0,0,0,4,0,20.2,8957,1,0,113,-1,1.3,0,7.3,9,0,10,0,0,9.4,886246,0,0,0,2,2265,70283,0,0,538,Arsenal,Brighton,West Ham,Watford,,5.9,9.3,6.2,95.7
