FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Rudy,Gestede,FWD,MID,5000000,1,1,0.0158730158730159,3.17460317460317e-09,2e-07,0,621,0,0,0,0,0,0,0,0.2,380,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.0,2673,0,0,0,0,26,919,0,0,3,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4700000,0,12,0.19047619047619,4.05268490374873e-08,2.5531914893617e-06,0,22435,2,1,0,0,0,0,0,2.6,427,-3,0,12,3,0.3,0,1.3,0,0,1,0,1,0.5,6798,0,69,0,0,207,102,0,0,59,Burnley,Watford,Chelsea,Hull City,Southampton,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,6,77,3.7,7.55102040816327e-07,1.57142857142857e-05,0,165191,2,22,0,0,0,1,0,15.7,12341,4,0,77,-4,0.7,0,3.5,9,0,7,0,0,9.9,518898,0,0,0,1,1890,30709,0,0,387,West Ham,West Brom,Tottenham,Everton,Crystal Palace,5.4,4.7,3.3,4.4,4.3,4.2,4.2,3.3,3.9,3.9,4.9,5.0,3.9,4.4,3.5,5.3,4.3
Darron,Gibson,MID,EVE,4300000,0,0,0.0,0.0,0.0,0,5581,0,0,0,0,0,0,0,0.0,144,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2902,0,44,0,0,0,141,0,0,0,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8700000,5,68,4.9,5.632183908045979e-07,7.81609195402299e-06,0,250373,1,4,0,0,0,7,0,7.8,60118,-3,0,68,3,1.0,0,8.8,12,0,2,0,4,10.6,624933,0,629,0,2,508,72079,0,0,258,Burnley,Watford,Chelsea,Hull City,Southampton,7.4,6.5,4.3,7.0,5.7,5.7,7.2,5.6,6.6,6.5,6.4,5.3,7.1,4.7,5.7,5.5,6.2
Shay,Given,GLK,STK,4300000,0,13,0.206349206349206,4.79881875230713e-08,3.02325581395349e-06,0,22715,1,14,0,18,0,0,0,3.0,457,-2,0,13,2,0.0,0,0.0,3,0,0,0,0,0.5,19811,1,24,1,1,450,96,0,0,92,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,887,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,292,0,4,0,0,0,9,0,0,0,Burnley,Watford,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,6,61,2.9,5.91836734693878e-07,1.2448979591836699e-05,0,82692,1,32,0,53,0,0,0,12.4,3582,-1,0,61,1,0.8,0,4.0,4,0,4,0,0,1.7,31579,1,375,1,0,1807,161,0,0,354,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,3.1,3.7,1.9,4.2,4.0,2.2,2.9,3.0,3.5,2.1,3.0,2.6,3.9,1.6,2.0,3.2
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,1055,0,0,0,0,0,0,0,0.0,27,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,479,0,58,0,0,0,58,0,0,0,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1633,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,408,0,242,0,0,0,13,0,0,0,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4200000,0,10,0.158730158730159,3.77928949357521e-08,2.38095238095238e-06,0,6183,3,5,0,0,0,0,0,2.4,527,-3,0,10,3,0.0,0,0.0,0,0,1,0,0,0.1,8499,0,0,0,0,323,478,0,0,38,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,0,35,0.555555555555556,1.1820330969267099e-07,7.4468085106383e-06,0,10605,4,17,0,0,0,2,0,7.4,445,-3,0,35,3,0.3,0,1.3,1,0,2,0,0,0.2,7984,0,331,0,0,838,105,0,0,157,Watford,Crystal Palace,Everton,Man City,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.0952380952380952,2.21483942414175e-08,1.3953488372093e-06,0,201304,0,2,0,0,0,0,0,1.4,7511,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,4.1,178987,0,124,0,0,60,11717,0,0,17,Watford,Crystal Palace,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,4,0.0634920634920635,1.26984126984127e-08,8e-07,0,13143,1,0,0,0,0,0,0,0.8,55,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.1,1048,0,155,0,0,95,7,0,0,14,Watford,Crystal Palace,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,2,65,4.1,9.31818181818182e-07,1.4772727272727301e-05,0,68382,0,19,0,48,0,0,0,14.8,13752,4,0,65,-4,0.5,0,2.3,6,0,6,0,0,8.2,385178,0,0,0,2,1440,13155,0,0,317,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,3.8,5.0,4.5,5.3,3.9,4.9,4.3,4.8,3.2,3.4,5.9,5.4,4.6,5.9,4.5,5.7,4.9
Andre,Gray,FWD,BUR,6200000,2,57,3.8,6.12903225806452e-07,9.19354838709677e-06,0,537731,2,16,0,0,0,5,0,9.2,28404,-3,0,57,3,1.1,0,6.8,6,0,4,0,2,5.0,302838,0,0,0,1,1156,10102,0,0,149,Arsenal,Leicester,Watford,Chelsea,Hull City,2.6,5.7,2.7,4.1,3.7,3.8,2.9,2.9,5.0,4.9,2.6,2.2,4.6,3.6,5.2,2.5,5.2
Demarai,Gray,MID,LEI,4800000,1,32,0.507936507936508,1.05820105820106e-07,6.66666666666667e-06,0,47617,1,7,0,0,0,1,0,6.7,977,-2,0,32,2,0.4,0,1.8,0,0,1,0,3,0.5,32312,0,57,0,0,435,327,0,0,118,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marko,Grujic,MID,LIV,4300000,0,2,0.0317460317460317,7.382798080472501e-09,4.65116279069767e-07,0,26883,0,0,0,0,0,0,0,0.5,113,-7,0,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2514,0,0,0,0,30,18,0,0,6,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,5000000,0,41,0.6507936507936509,1.3015873015873e-07,8.2e-06,0,21560,0,17,0,0,0,1,0,8.2,384,-5,0,41,5,0.2,0,0.8,3,0,3,0,2,0.1,13383,0,0,0,1,922,11,0,0,162,Arsenal,Leicester,Watford,Chelsea,Hull City,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adlene,Guedioura,MID,WAT,4300000,0,21,0.33333333333333304,7.75193798449612e-08,4.88372093023256e-06,0,6884,2,19,0,0,0,0,0,4.9,277,-2,0,21,2,0.3,0,1.5,0,0,0,0,1,0.1,6937,0,56,0,0,721,40,0,0,107,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Idrissa,Gueye,MID,EVE,5000000,0,50,2.6,5.2e-07,1e-05,0,36739,6,17,0,0,0,0,0,10.0,1914,0,0,50,0,0.4,0,2.0,7,0,5,0,2,0.3,35428,0,270,0,0,1665,98,0,0,332,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.0,1.5,2.6,1.8,3.4,1.3,2.3,2.7,1.3,1.7,3.0,3.3,1.3,1.9,1.8,2.9,1.3
Ilkay,Gundogan,MID,MCI,4900000,0,41,0.6507936507936509,1.32815030774214e-07,8.36734693877551e-06,0,691646,0,8,0,0,0,3,0,8.4,4819,-6,1,41,6,0.0,0,0.0,2,0,3,0,1,1.7,699173,0,0,0,1,704,163,-1,0,196,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bradley,Guzan,GLK,MID,4300000,0,17,0.26984126984127,6.27537836840162e-08,3.9534883720930196e-06,0,25384,0,1,0,10,0,0,0,4.0,840,-2,0,17,2,0.5,0,2.0,1,0,2,0,0,0.6,12920,0,188,0,1,270,243,0,0,69,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,315,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,295,0,0,0,0,0,14,0,0,0,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,48,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,90,0,0,0,0,0,15,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,172945,0,0,0,0,0,0,0,0.0,254,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.1,2579,0,360,0,0,0,23,0,0,0,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,3166,0,0,0,0,0,0,0,0.0,71,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,255,0,31,0,0,0,2,0,0,0,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10400000,6,126,6.3,6.05769230769231e-07,1.2115384615384599e-05,0,1313427,2,15,0,0,0,9,0,12.1,49435,4,0,126,-4,0.6,0,5.8,17,0,11,0,5,33.2,1803815,0,476,0,3,1683,34208,0,0,479,Hull City,Liverpool,Arsenal,Burnley,Swansea,8.8,4.6,6.4,6.6,8.1,5.9,9.2,6.8,7.8,7.3,6.2,7.2,8.4,6.4,8.6,6.3,9.4
Tom,Heaton,GLK,BUR,5000000,10,90,4.7,9.4e-07,1.8e-05,0,260869,1,27,0,88,0,0,0,18.4,12516,5,-1,90,-5,1.1,0,5.5,16,0,5,0,0,17.3,722508,0,0,1,4,1710,34075,1,0,427,Arsenal,Leicester,Watford,Chelsea,Hull City,4.7,6.1,3.8,6.5,4.2,4.2,4.4,3.1,7.0,7.0,4.0,3.4,5.5,4.7,7.0,4.2,7.0
Jordan,Henderson,MID,LIV,6300000,2,66,3.3,5.23809523809524e-07,1.04761904761905e-05,0,97926,6,22,0,0,0,1,0,10.5,3354,-2,0,66,2,0.3,0,1.8,9,0,6,0,4,1.3,94037,0,250,0,0,1756,1474,0,0,411,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.0,2.7,2.6,3.0,2.7,2.4,4.5,1.9,3.6,3.6,2.4,2.1,3.1,2.8,3.5,2.0,3.6
Jeff,Hendrick,MID,BUR,5400000,3,43,2.5,4.62962962962963e-07,7.96296296296296e-06,0,4312,5,26,0,0,0,2,0,8.0,276,-1,0,43,1,0.3,0,1.5,1,0,4,0,0,0.1,6115,0,0,0,0,1451,146,0,0,144,Arsenal,Leicester,Watford,Chelsea,Hull City,1.2,3.1,1.3,2.0,1.2,1.3,1.2,1.6,2.2,2.3,1.3,1.2,2.3,1.2,2.3,1.2,2.3
Wayne,Hennessey,GLK,CRY,4300000,1,26,2.2,5.11627906976744e-07,6.04651162790698e-06,0,124818,1,23,0,34,0,0,0,6.0,2926,-2,0,26,2,0.3,0,1.5,0,0,1,0,0,2.3,47704,0,266,0,0,1080,2839,0,0,188,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,2.0,1.8,1.8,2.0,1.9,1.8,2.1,2.0,1.6,2.1,2.4,1.7,2.0,2.3,1.7,2.2,1.3
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3877,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,609,0,0,0,0,0,17,0,0,0,Arsenal,Leicester,Watford,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,4900000,0,16,0.253968253968254,5.1830255911888606e-08,3.26530612244898e-06,0,908,1,12,0,0,0,0,0,3.3,37,-6,0,16,6,0.1,0,0.5,0,0,0,0,0,0.0,934,0,0,0,0,572,5,0,0,64,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,13,37,3.4,5.76271186440678e-07,6.27118644067797e-06,0,130808,0,12,0,0,0,3,0,6.3,1235,-1,0,37,1,0.6,0,3.3,3,0,2,0,1,1.0,117055,0,0,0,1,753,8092,0,0,103,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,2.2,3.0,4.3,3.0,4.8,3.3,4.4,2.6,4.1,3.7,3.3,3.1,4.1,3.2,4.5,3.8,3.9
Luis,Hernandez,DEF,LEI,4200000,0,3,0.0476190476190476,1.1337868480725601e-08,7.142857142857141e-07,0,19031,1,8,0,0,0,0,0,0.7,251,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.4,5852,0,0,0,0,327,79,0,0,50,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,1,48,2.7,4.28571428571429e-07,7.61904761904762e-06,0,38194,3,13,0,0,0,0,0,7.6,4167,-2,0,48,2,0.5,0,3.3,5,0,6,0,3,0.9,50267,0,307,0,0,1457,1751,0,1,318,Stoke,Hull City,Leicester,Watford,Man City,2.0,2.5,2.2,2.7,1.6,2.4,1.8,2.2,2.1,2.4,2.7,1.7,1.9,2.2,1.4,1.4,2.1
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,124,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,152,0,0,0,0,0,9,0,0,0,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,903,0,0,0,0,0,0,0,0.0,90,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2358,0,0,0,0,0,122,0,0,0,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,1980,0,0,0,0,0,0,0,0.0,67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2605,0,0,0,0,0,69,0,0,0,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,12296,0,0,0,0,0,0,0,0.0,156,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1167,0,0,0,0,0,14,0,0,0,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4200000,2,27,0.42857142857142894,1.0204081632653099e-07,6.42857142857143e-06,0,111156,1,12,0,0,0,0,0,6.4,3113,-3,1,27,3,0.2,0,1.0,0,0,4,0,0,1.5,58135,0,0,0,0,962,12322,-1,0,175,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.111111111111111,2.7777777777777797e-08,1.75e-06,0,65905,1,5,0,0,0,0,0,1.8,705,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.6,45433,0,0,0,0,270,904,0,0,61,Burnley,Watford,Chelsea,Hull City,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jose,Holebas,DEF,WAT,4800000,6,59,3.0,6.25e-07,1.22916666666667e-05,0,288133,9,35,0,0,0,2,0,12.3,15215,3,0,59,-3,0.4,0,1.8,6,0,4,0,3,5.5,483627,0,96,0,1,1739,4415,0,0,308,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,2.7,3.3,3.8,2.0,4.4,4.2,2.4,3.0,3.2,3.6,2.2,3.2,2.7,4.0,1.7,2.1,3.4
Mason,Holgate,DEF,EVE,4100000,5,28,0.444444444444444,1.0840108401084002e-07,6.82926829268293e-06,0,292051,1,2,0,0,0,0,0,7.0,7152,-4,-1,28,4,0.7,0,2.8,3,0,3,0,1,5.6,472568,0,0,0,0,474,45605,1,0,132,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,0,0.0,0.0,0.0,0,139,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,177,0,0,0,0,0,4,0,0,0,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,7,37,2.1,4.56521739130435e-07,8.04347826086956e-06,0,10564,2,24,0,0,0,0,0,8.0,350,-4,0,37,4,0.7,0,3.3,2,0,2,0,2,0.2,6163,0,0,0,0,1134,1094,0,0,201,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,1.0,1.3,1.1,1.0,2.4,1.4,1.6,1.1,1.5,1.8,1.0,1.2,2.0,1.0,2.5,1.2,1.4
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,29,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,52,0,0,0,0,0,7,0,0,0,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,0,40,2.1,4.28571428571429e-07,8.16326530612245e-06,0,63741,6,29,0,0,0,0,0,8.2,1575,-1,0,40,1,0.6,0,2.8,0,0,5,0,1,1.2,46847,1,453,0,0,1666,405,0,0,254,Southampton,Burnley,Man Utd,Swansea,Liverpool,1.6,1.0,1.5,1.4,2.5,2.2,1.8,1.9,2.2,1.9,1.1,1.6,2.2,1.4,2.1,1.3,2.5
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1211,0,0,0,0,0,0,0,0.0,54,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,642,0,0,0,0,0,7,0,0,0,Watford,Crystal Palace,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,0,24,0.38095238095238104,7.77453838678328e-08,4.89795918367347e-06,0,158792,0,14,0,0,0,0,0,4.9,932,-6,0,24,6,0.1,0,0.3,0,0,3,0,0,1.2,25452,0,184,0,0,763,97,0,0,98,Watford,Crystal Palace,Everton,Man City,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11700000,7,130,6.5,5.55555555555556e-07,1.11111111111111e-05,0,1974705,5,19,0,0,0,14,0,11.2,30009,2,-1,130,-2,0.8,0,8.8,24,0,7,0,5,43.3,1965252,0,0,0,5,1800,87283,1,0,440,Stoke,Hull City,Leicester,Watford,Man City,8.4,9.1,8.0,9.2,8.3,9.5,8.1,8.1,9.1,8.9,8.0,7.5,7.5,8.6,8.2,7.3,8.7
Odion,Ighalo,FWD,WAT,6900000,0,38,2.2,3.18840579710145e-07,5.50724637681159e-06,0,323806,1,29,0,0,0,1,0,5.5,2313,-6,0,38,6,0.2,0,1.3,2,0,2,0,1,2.8,93635,0,709,0,0,1288,293,0,0,82,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,1.4,1.4,2.7,1.4,2.2,2.4,1.1,2.0,2.5,2.2,1.2,2.4,2.1,2.3,1.6,1.2,2.3
Kelechi,Iheanacho,FWD,MCI,6200000,1,47,3.1,5e-07,7.580645161290319e-06,0,758643,0,8,0,0,0,4,0,7.6,9590,-8,0,47,8,0.3,0,2.0,6,0,1,0,3,2.8,751416,0,242,0,1,475,1280,0,0,168,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,3.4,2.6,3.8,2.5,3.0,2.8,3.3,3.7,2.6,2.0,4.3,2.8,3.5,2.6,3.8,4.0,2.6
Giannelli,Imbula,MID,STK,4600000,0,22,0.349206349206349,7.59144237405107e-08,4.78260869565217e-06,0,13286,1,19,0,0,0,0,0,4.8,165,-4,0,22,4,0.1,0,0.3,1,0,2,0,1,0.2,5312,1,194,0,0,787,28,0,0,120,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,22925,0,0,0,0,0,0,0,0.0,122,-6,0,0,6,0.0,0,0.0,0,0,0,0,0,0.2,3793,0,81,0,0,0,45,0,0,0,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,9712,0,0,0,0,0,0,0,0.0,38,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3755,0,20,0,0,0,2,0,0,0,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen,Ireland,MID,STK,4400000,0,0,0.0,0.0,0.0,0,475,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,345,0,18,0,0,0,10,0,0,0,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd,Isgrove,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,156,0,0,0,0,0,0,0,0.0,11,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,170,0,0,0,0,0,8,-1,0,0,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav,Ivanovic,DEF,CHE,5700000,0,23,0.365079365079365,6.40490114174325e-08,4.03508771929825e-06,0,180778,2,9,0,0,0,0,0,4.0,1566,-3,0,23,3,0.1,0,0.3,2,0,1,0,1,3.0,33783,0,414,0,0,589,276,0,0,143,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
