FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jerome,Sinclair,FWD,WAT,5000000,0,0,0.0,0.0,0.0,0,3309,0,0,0,0,0,0,0,0.0,854,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1721,0,0,0,0,0,500,0,0,0,Southampton,Man City,Swansea,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,1,3,0.33333333333333304,6.17283950617284e-08,5.55555555555556e-07,0,7077,0,2,0,0,0,0,0,0.5,2158,-1,1,3,1,0.2,0,1.0,0,0,0,0,0,0.3,2650,0,0,0,0,87,588,-1,0,13,Everton,Swansea,West Ham,Huddersfield,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Jiri,Skalak,MID,BHA,4900000,0,0,0.0,0.0,0.0,0,733,0,0,0,0,0,0,0,0.0,216,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,106,0,0,0,0,0,34,0,0,0,West Brom,Bournemouth,Newcastle,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6800000,1,2,0.222222222222222,3.26797385620915e-08,2.94117647058824e-07,0,9998,0,1,0,0,0,0,0,0.3,2101,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.3,1661,0,0,0,0,28,628,-1,0,3,Chelsea,Huddersfield,Liverpool,Bournemouth,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,5.2
Chris,Smalling,DEF,MUN,5300000,0,0,0.0,0.0,0.0,0,38298,0,0,0,0,0,0,0,0.0,7984,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,1.0,3475,0,0,0,0,0,536,-1,0,0,Stoke,Everton,Southampton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy,Smith,DEF,HUD,5000000,8,14,4.7,9.4e-07,2.8e-06,0,7454,1,0,0,0,0,0,0,2.8,2216,0,0,14,0,0.9,0,4.7,2,0,2,0,0,0.5,5908,0,0,0,0,236,3943,0,0,50,West Ham,Leicester,Burnley,Tottenham,Swansea,5.7,7.0,7.0,4.6,7.0,3.7,3.8,5.1,6.1,3.8,4.4,3.6,5.1,4.4,7.0,5.8,7.0,3.5,3.5,5.0,4.8,5.1,4.9,5.8,7.0,7.0,3.1,5.6,4.7,7.0,4.6,5.4,6.8,6.6,6.2,11.5
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,185432,0,0,0,0,0,0,0,0.0,56593,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.5,1790,0,0,0,0,0,9,0,0,0,Huddersfield,West Brom,Tottenham,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4900000,4,5,0.555555555555556,1.13378684807256e-07,1.0204081632653099e-06,0,14648,0,0,0,0,0,0,0,1.0,3420,-1,0,5,1,0.3,0,1.7,0,0,0,0,1,0.7,4793,0,0,0,0,40,3138,0,0,18,Man Utd,Newcastle,Chelsea,Southampton,Man City,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.4,0.3,2.4
Dominic,Solanke,FWD,LIV,4900000,0,1,0.111111111111111,2.2675736961451203e-08,2.04081632653061e-07,0,79950,0,0,0,0,0,0,0,0.2,22670,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,2.0,9871,0,0,0,0,19,1919,0,0,2,Man City,Burnley,Leicester,Newcastle,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Heung-Min,Son,MID,TOT,8000000,3,5,0.555555555555556,6.94444444444445e-08,6.25e-07,0,22713,0,1,0,0,0,0,0,0.6,7804,0,0,5,0,0.2,0,1.7,0,0,1,0,0,1.0,16844,0,0,0,0,123,4291,0,0,23,Everton,Swansea,West Ham,Huddersfield,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.6,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.2
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,285,0,0,0,0,0,0,0,0.0,55,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,68,0,0,0,0,0,22,0,0,0,Burnley,Southampton,Man City,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,12762,0,0,0,0,0,0,0,0.0,4762,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.2,5894,0,0,0,0,0,1725,0,0,0,Burnley,Southampton,Man City,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5900000,0,0,0.0,0.0,0.0,0,2308,0,0,0,0,0,0,0,0.0,437,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,85,0,0,0,0,0,27,-1,0,0,Arsenal,Brighton,Everton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,2125,0,0,0,0,0,0,0,0.0,672,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1084,0,0,0,0,0,306,0,0,0,West Ham,Leicester,Burnley,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4400000,0,0,0.0,0.0,0.0,0,8468,0,0,0,0,0,0,0,0.0,2118,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.6,833,0,0,0,0,0,243,-1,0,0,Tottenham,Man Utd,Bournemouth,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,3,7,2.3,5.11111111111111e-07,1.55555555555556e-06,0,7864,0,4,0,0,0,0,0,1.6,3186,0,0,7,0,0.5,0,2.3,0,0,1,0,0,0.6,6879,0,0,0,0,270,4442,0,0,27,West Brom,Bournemouth,Newcastle,Arsenal,Everton,1.2,2.7,2.6,1.7,3.4,2.5,1.4,3.4,3.1,1.2,2.2,1.6,2.0,2.5,1.2,1.2,2.1,2.0,2.5,2.0,1.6,1.8,2.1,1.5,1.3,2.6,2.2,2.3,3.1,1.2,2.8,1.2,2.9,1.2,1.2,5.8
Jack,Stephens,DEF,SOU,5000000,7,14,4.7,9.4e-07,2.8e-06,0,14487,0,2,0,0,0,0,0,2.8,7345,0,0,14,0,0.9,0,4.7,1,0,2,0,0,0.9,10340,0,0,0,0,270,4705,0,0,70,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,5.3,6.2,4.5,4.2,6.7,5.9,6.7,4.3,3.2,7.0,6.0,5.5,6.9,7.0,4.8,5.0,7.0,4.3,6.4,7.0,5.4,5.9,6.7,5.9,6.8,7.0,4.0,7.0,5.0,3.8,5.2,2.9,6.5,3.0,4.6,10.4
Raheem,Sterling,MID,MCI,7800000,4,10,3.3,4.23076923076923e-07,1.28205128205128e-06,0,185430,1,1,0,0,0,2,0,1.3,71472,-2,1,10,2,0.4,0,3.3,0,0,0,0,0,2.3,23928,0,0,0,0,147,2929,-1,1,29,Liverpool,Watford,Crystal Palace,Chelsea,Stoke,0.0,4.1,3.5,3.7,4.7,1.9,3.6,4.1,2.6,3.6,2.4,3.4,2.2,4.9,1.6,4.0,3.5,4.6,1.6,2.1,4.2,1.7,4.8,4.8,3.1,2.6,2.8,2.3,3.9,1.6,4.3,2.2,4.2,1.8,3.3,17.9
,Steve Cook,DEF,BOU,4900000,0,2,0.7,1.42857142857143e-07,4.08163265306122e-07,0,11303,2,5,0,0,0,0,0,0.4,3388,-1,1,2,1,0.1,0,0.7,0,0,0,0,0,0.6,1044,0,0,0,0,270,255,-1,0,28,Arsenal,Brighton,Everton,Leicester,Tottenham,0.4,0.5,0.4,0.6,0.9,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,11.6
John,Stones,DEF,MCI,5500000,1,9,3.0,5.454545454545451e-07,1.63636363636364e-06,0,74858,0,1,0,0,0,0,0,1.6,46065,0,0,9,0,0.5,0,3.0,0,0,1,0,0,5.0,49603,0,0,0,0,155,3403,0,0,34,Liverpool,Watford,Crystal Palace,Chelsea,Stoke,2.4,4.5,3.4,2.9,4.3,1.5,4.2,3.2,1.7,3.6,2.3,2.3,2.6,4.5,2.7,2.8,2.4,4.4,2.1,1.9,3.0,2.4,4.2,3.7,2.3,2.0,2.5,3.1,1.8,1.6,4.5,1.5,3.1,1.9,3.1,2.7
Daniel,Sturridge,FWD,LIV,8000000,5,7,3.5,4.375e-07,8.75e-07,0,11755,0,0,0,0,0,1,0,0.9,2431,0,0,7,0,0.3,0,2.3,0,0,1,0,0,0.7,5001,0,0,0,0,76,2974,0,0,38,Man City,Burnley,Leicester,Newcastle,Man Utd,2.9,4.1,1.8,1.8,3.0,3.7,2.7,3.3,3.5,3.6,1.8,3.4,5.2,3.1,3.1,2.7,2.5,5.2,4.4,3.6,3.9,1.8,3.3,1.8,5.2,5.1,1.8,2.9,3.3,1.8,5.2,2.2,5.2,1.8,4.4,11.1
Isaac,Success,MID,WAT,5400000,0,0,0.0,0.0,0.0,0,1329,0,0,0,0,0,0,0,0.0,291,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,193,0,0,0,0,0,50,0,0,0,Southampton,Man City,Swansea,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4500000,2,6,2.0,4.44444444444444e-07,1.33333333333333e-06,0,10824,0,5,0,0,0,0,0,1.3,3662,0,0,6,0,0.4,0,2.0,0,0,0,0,0,0.9,6736,0,0,0,0,270,2720,0,0,36,Arsenal,Brighton,Everton,Leicester,Tottenham,1.0,1.4,1.4,3.0,1.7,1.0,1.7,1.2,1.1,2.9,1.2,1.5,1.9,1.0,1.7,1.5,2.1,3.0,1.6,2.5,1.6,1.3,2.9,1.3,2.6,1.0,1.0,1.1,1.6,2.2,1.0,1.0,1.1,1.4,2.0,9.1
Markus,Suttner,DEF,BHA,4500000,7,9,3.0,6.66666666666667e-07,2e-06,0,11463,0,4,0,0,0,0,0,2.0,4619,0,0,9,0,0.7,0,3.0,1,0,1,0,0,0.7,3640,0,0,0,0,270,2216,0,0,51,West Brom,Bournemouth,Newcastle,Arsenal,Everton,2.6,3.3,3.2,2.2,3.7,3.0,2.4,4.5,4.4,2.5,3.6,2.6,3.5,4.5,1.6,2.2,2.8,2.3,3.0,4.1,2.2,3.0,2.5,2.4,1.5,3.3,1.7,3.6,3.9,2.0,4.3,2.9,4.1,1.8,1.8,6.3
Dusan,Tadic,MID,SOU,6500000,3,12,4.0,6.153846153846151e-07,1.8461538461538503e-06,0,57523,1,2,0,0,0,1,0,1.8,26238,0,0,12,0,0.6,0,4.0,0,0,2,0,0,4.8,121075,0,0,0,0,253,41572,0,0,45,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,2.8,5.2,2.6,3.1,6.0,3.2,4.8,3.4,2.3,6.0,4.5,5.0,6.0,6.0,4.1,3.3,5.0,2.5,5.4,4.7,2.6,4.0,4.0,4.6,5.6,6.0,4.0,6.0,4.8,3.5,4.5,2.9,5.7,4.2,3.4,24.7
Matt,Targett,DEF,SOU,4400000,0,0,0.0,0.0,0.0,0,3146,0,0,0,0,0,0,0,0.0,752,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,407,0,0,0,0,0,144,0,0,0,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,2,5,1.7,3.7777777777777797e-07,1.11111111111111e-06,0,1087,0,4,0,0,0,0,0,1.1,396,0,0,5,0,0.4,0,1.7,0,0,0,0,0,0.1,1393,0,0,0,0,270,618,0,0,46,Crystal Palace,Liverpool,Huddersfield,Everton,West Ham,1.6,0.8,0.8,0.8,0.8,1.7,0.9,1.4,0.8,1.0,1.6,0.8,0.8,1.7,2.6,1.2,1.1,1.7,0.8,2.6,0.8,1.0,0.8,2.4,0.8,1.2,1.4,0.8,2.0,2.3,1.3,1.1,1.2,1.0,0.9,12.6
Charlie,Taylor,DEF,BUR,4400000,0,0,0.0,0.0,0.0,0,4934,0,0,0,0,0,0,0,0.0,1358,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,531,0,0,0,0,0,220,0,0,0,Crystal Palace,Liverpool,Huddersfield,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,1991,0,0,0,0,0,0,0,0.0,900,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,4590,0,0,0,0,0,1025,0,0,0,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4400000,1,4,0.444444444444444,1.01010101010101e-07,9.09090909090909e-07,0,28283,0,2,0,0,0,0,0,0.9,13011,-1,1,4,1,0.3,0,1.3,0,0,0,0,0,0.9,2827,0,0,0,0,142,325,-1,0,16,Burnley,Southampton,Man City,Man Utd,Chelsea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,282,0,0,0,0,0,0,0,0.0,137,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,266,0,0,0,0,0,71,0,0,0,Leicester,Arsenal,Stoke,Man City,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5900000,2,5,1.7,2.88135593220339e-07,8.474576271186441e-07,0,51420,0,4,0,0,0,0,0,0.8,14499,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,1.6,5786,0,0,0,0,225,1318,0,0,23,Burnley,Southampton,Man City,Man Utd,Chelsea,1.7,1.0,1.3,0.8,1.2,1.0,1.6,1.4,2.6,2.2,1.4,1.1,1.9,0.8,0.8,2.5,1.9,0.8,1.0,0.8,0.9,1.4,1.9,1.2,0.8,0.8,1.1,1.1,1.2,1.6,1.0,1.3,2.3,0.8,0.8,9.9
Kieran,Trippier,DEF,TOT,5400000,2,3,1.5,2.77777777777778e-07,5.55555555555556e-07,0,94769,0,3,0,0,0,0,0,0.6,23741,-1,0,3,1,0.2,0,1.0,0,0,0,0,0,2.4,47981,0,0,0,0,180,10306,0,0,33,Everton,Swansea,West Ham,Huddersfield,Bournemouth,0.8,0.8,1.1,1.4,0.8,0.8,0.9,1.4,0.8,0.8,0.8,2.0,1.3,0.9,1.4,1.7,0.8,0.8,2.1,0.9,1.2,0.8,0.8,0.8,2.2,0.8,1.3,0.8,1.1,0.9,0.8,2.2,0.8,1.7,1.0,5.0
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,32264,0,0,0,0,0,0,0,0.0,11153,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.3,15199,0,0,0,0,0,11610,-1,0,0,Stoke,Everton,Southampton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,332,0,0,0,0,0,0,0,0.0,107,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,131,0,0,0,0,0,43,0,0,0,Man Utd,Newcastle,Chelsea,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4900000,0,0,0.0,0.0,0.0,0,5384,0,0,0,0,0,0,0,0.0,1418,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,2136,0,0,0,0,0,932,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6500000,9,20,6.7,1.0307692307692301e-06,3.07692307692308e-06,0,85352,1,0,0,0,0,0,0,3.1,25464,0,0,20,0,1.0,0,6.7,3,0,3,0,0,9.8,87960,0,0,0,0,270,34823,0,0,82,Stoke,Everton,Southampton,Crystal Palace,Liverpool,7.1,10.0,8.7,8.9,5.8,9.6,7.5,8.2,10.0,8.2,10.0,6.8,7.6,9.5,9.7,5.3,7.1,9.0,5.5,10.0,10.0,10.0,8.1,7.1,8.4,8.9,9.3,8.5,6.4,9.7,8.2,8.5,10.0,9.7,7.7,13.9
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1324,0,0,0,0,0,0,0,0.0,262,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,244,0,0,0,0,0,67,0,0,0,Huddersfield,West Brom,Tottenham,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5400000,1,3,1.0,1.85185185185185e-07,5.55555555555556e-07,0,71169,1,5,0,0,0,0,0,0.5,27624,-1,1,3,1,0.2,0,1.0,0,0,0,0,0,2.5,11087,0,0,0,0,218,1071,-1,0,32,Burnley,Southampton,Man City,Man Utd,Chelsea,0.7,0.5,0.6,0.5,0.5,0.5,0.5,1.5,0.8,1.1,1.1,0.7,0.6,0.5,0.5,1.0,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.9,0.5,0.5,0.6,0.5,0.5,0.8,0.9,0.9,0.5,0.5,14.8
Mike,van der Hoorn,DEF,SWA,4500000,7,7,0.7777777777777779,1.7283950617284e-07,1.55555555555556e-06,0,1532,0,0,0,0,0,0,0,1.6,280,0,0,7,0,0.5,0,2.3,1,0,1,0,0,0.1,825,0,0,0,0,69,652,0,0,29,Newcastle,Tottenham,Watford,West Ham,Huddersfield,0.4,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.9,0.4,0.5,0.4,0.4,0.7,0.4,0.5,0.4,0.5,0.4,3.8
Virgil,van Dijk,DEF,SOU,5400000,0,0,0.0,0.0,0.0,0,43658,0,0,0,0,0,0,0,0.0,11768,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.4,6084,0,0,0,0,0,3045,-1,0,0,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajiv,van La Parra,MID,HUD,4900000,1,5,0.555555555555556,1.13378684807256e-07,1.0204081632653099e-06,0,3725,0,0,0,0,0,0,0,1.0,1309,-1,1,5,1,0.3,0,1.7,0,0,1,0,0,0.1,789,0,0,0,0,127,189,-1,0,7,West Ham,Leicester,Burnley,Tottenham,Swansea,0.3,0.4,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,5.3
Jamie,Vardy,FWD,LEI,8600000,2,17,5.7,6.62790697674419e-07,1.9767441860465098e-06,0,261245,0,5,0,0,0,2,0,2.0,82561,1,0,17,-1,0.7,0,5.7,3,0,1,0,0,10.5,315520,0,0,0,1,255,35862,0,0,80,Chelsea,Huddersfield,Liverpool,Bournemouth,West Brom,7.6,2.8,8.6,3.1,7.0,5.3,8.6,2.8,7.7,3.2,7.3,7.9,2.8,2.8,8.6,6.8,3.8,2.8,6.3,2.8,6.6,2.8,5.8,3.8,8.6,8.6,2.8,8.6,4.1,8.6,5.6,7.6,3.4,8.6,5.1,23.0
Jan,Vertonghen,DEF,TOT,6000000,2,8,2.7,4.5e-07,1.33333333333333e-06,0,66923,1,3,0,0,0,0,0,1.3,23411,0,0,8,0,0.5,0,2.7,0,0,1,0,0,8.3,20385,0,0,0,0,270,3687,0,0,60,Everton,Swansea,West Ham,Huddersfield,Bournemouth,1.7,1.4,2.8,3.3,1.8,1.5,2.4,2.5,2.1,1.5,1.6,4.1,3.2,2.2,3.4,3.8,1.4,1.4,4.1,2.4,2.9,1.4,1.8,2.1,4.1,1.4,3.1,1.9,2.7,2.4,1.4,4.1,1.4,3.8,2.6,10.1
Nikola,Vlasic,MID,EVE,5500000,0,0,0.0,0.0,0.0,0,88,0,0,0,0,0,0,0,0.0,88,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,349,0,0,0,0,0,349,0,0,0,Tottenham,Man Utd,Bournemouth,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
