FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
James,McCarthy,MID,EVE,4700000,0,23,0.264367816091954,5.624847150892639e-08,4.8936170212766e-06,0,15179,2,10,0,0,0,1,0,4.8,386,-3,1,23,3,0.1,0,0.3,0,0,0,0,1,0.2,6639,0,365,0,0,613,13,-1,0,100,Liverpool,Man Utd,Leicester,Burnley,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4800000,4,44,0.505747126436782,1.05363984674329e-07,9.16666666666667e-06,0,13300,7,19,0,0,0,1,0,9.2,54,-2,0,44,2,0.5,0,2.3,1,0,2,0,3,0.1,9789,0,336,0,0,1090,213,0,0,198,Man Utd,Watford,Southampton,Liverpool,Leicester,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3200,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3212,0,0,0,0,0,23,0,0,0,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1022,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,408,0,0,0,0,0,1,0,0,0,West Ham,Middlesbrough,Man City,Stoke,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8712,0,0,0,0,0,0,0,0.0,39,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4311,0,27,0,0,0,3,0,0,0,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.137931034482759,3.28407224958949e-08,2.8571428571428602e-06,0,15378,0,9,0,0,0,0,0,2.9,53,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4925,1,28,0,0,353,12,0,0,58,Watford,Leicester,Man Utd,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4200000,0,19,0.21839080459770102,5.199781061850031e-08,4.52380952380952e-06,0,6022,0,8,0,0,0,0,0,4.5,246,-3,0,19,3,0.0,0,0.0,0,0,1,0,1,0.1,9211,0,0,0,0,495,246,0,0,112,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4700000,7,79,2.7,5.744680851063829e-07,1.68085106382979e-05,0,92656,5,42,0,0,0,1,0,16.8,3278,2,0,79,-2,0.5,0,2.3,3,0,7,0,2,3.6,214699,1,0,0,0,2610,2955,0,0,497,Tottenham,Stoke,Middlesbrough,Everton,Man Utd,3.4,3.5,1.7,1.4,2.4,2.3,3.6,2.0,3.7
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0689655172413793,1.56739811912226e-08,1.36363636363636e-06,0,31069,1,5,0,0,0,0,0,1.4,124,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3635,0,0,0,0,269,12,0,0,26,Stoke,Sunderland,Everton,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5477,0,0,0,0,0,0,0,0.0,73,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1668,0,265,0,0,0,64,0,0,0,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18105,2,23,0,0,0,1,0,7.5,138,-1,0,33,1,0.1,0,0.3,0,0,2,0,0,0.2,15619,0,0,0,0,962,49,0,0,179,West Ham,Middlesbrough,Man City,Stoke,Watford,0.8,1.3,0.8,0.8,1.5,0.8,1.5,0.8,1.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3875,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,459,0,18,0,0,0,6,0,0,0,Crystal Palace,Man City,Bournemouth,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,2,68,3.6,7.65957446808511e-07,1.4468085106382998e-05,0,141852,0,24,0,35,0,0,0,14.5,2355,-3,0,68,3,0.4,0,2.0,5,0,4,0,0,2.9,144260,0,340,2,1,1710,1445,0,0,319,Everton,Bournemouth,Stoke,West Brom,Crystal Palace,4.2,5.0,3.6,3.6,4.8,2.8,5.0,4.3,4.4
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,321,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,333,0,0,0,0,0,8,0,0,0,Watford,Leicester,Man Utd,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5272,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1944,0,209,0,0,0,1,0,0,0,Crystal Palace,Man City,Bournemouth,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,3,11,0.126436781609195,2.52873563218391e-08,2.2e-06,0,265,0,1,0,0,0,0,0,2.2,46,0,0,11,0,0.6,0,3.0,0,0,3,0,0,0.0,708,0,0,0,0,360,44,0,0,46,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,9,118,4.4,6.875e-07,1.84375e-05,0,526370,5,29,0,0,0,7,0,18.4,5541,-1,0,118,1,0.7,0,4.3,16,0,7,0,4,5.5,664597,0,508,0,3,2358,21078,0,0,555,Everton,Bournemouth,Stoke,West Brom,Crystal Palace,5.4,5.2,3.6,3.3,4.8,4.5,5.1,3.0,5.6
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0459770114942529,1.0217113665389499e-08,8.888888888888891e-07,0,2030,0,16,0,0,0,0,0,0.9,84,0,0,4,0,0.2,0,0.7,2,0,0,0,0,0.0,1652,2,1,0,0,506,28,0,0,89,Southampton,Liverpool,Chelsea,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,0,94,3.6,6e-07,1.56666666666667e-05,0,312135,1,17,0,0,0,4,0,15.7,9850,-5,0,94,5,0.8,0,4.7,7,0,8,0,6,2.5,344915,0,245,0,2,1479,2154,0,0,314,Liverpool,Man Utd,Leicester,Burnley,West Ham,1.8,2.8,4.8,5.0,2.0,3.3,2.8,4.8,1.9
Henrikh,Mkhitaryan,MID,MUN,8800000,0,50,0.574712643678161,6.53082549634274e-08,5.68181818181818e-06,0,393438,1,6,0,0,0,3,0,5.7,3915,-7,0,50,7,0.0,0,0.0,3,0,6,0,1,2.6,216527,0,0,0,1,885,10242,0,0,200,West Brom,Everton,Sunderland,Chelsea,Burnley,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5800000,1,72,2.9,5e-07,1.24137931034483e-05,0,244592,3,33,0,0,0,0,0,12.4,2717,-2,0,72,2,0.2,0,1.0,6,0,6,0,2,3.3,131733,0,511,0,0,2163,719,0,0,463,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,2.9,3.8,3.1,2.4,2.9,2.1,2.4,2.7,3.0
Jefferson,Montero,MID,SWA,5000000,0,16,0.18390804597701102,3.67816091954023e-08,3.2e-06,0,8548,0,9,0,0,0,0,0,3.2,14,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2391,0,202,0,0,347,6,0,0,70,Middlesbrough,Tottenham,West Ham,Watford,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,12,0.137931034482759,3.1347962382445095e-08,2.7272727272727298e-06,0,149060,1,7,0,0,0,0,0,2.7,286,-6,0,12,6,0.0,0,0.0,1,0,0,0,1,1.5,17525,0,394,0,0,290,81,0,0,67,Everton,Bournemouth,Stoke,West Brom,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,0,63,2.3,4.8936170212766e-07,1.3404255319148899e-05,0,813905,3,45,0,0,0,1,0,13.4,15833,-3,0,63,3,0.2,0,1.0,0,0,5,0,1,11.7,306790,0,549,0,0,2430,1535,0,0,360,Stoke,Sunderland,Everton,Crystal Palace,Arsenal,0.0,2.2,1.2,2.0,1.9,1.7,2.3,1.6,2.8
James,Morrison,MID,WBA,4600000,0,74,0.850574712643678,1.8490754622688698e-07,1.60869565217391e-05,0,80356,2,17,0,0,0,5,0,15.7,13306,-4,1,74,4,0.2,0,1.0,4,0,4,0,2,1.7,147344,0,266,0,0,1328,645,-1,0,274,Man Utd,Watford,Southampton,Liverpool,Leicester,0.4,0.4,0.4,0.4,0.0,0.5,0.4,0.4,0.4
Victor,Moses,MID,CHE,5600000,2,90,3.3,5.892857142857139e-07,1.6071428571428602e-05,0,248898,3,10,0,0,0,3,0,16.1,10986,1,0,90,-1,0.4,0,2.5,6,0,14,0,3,2.3,323305,0,127,0,1,1902,2003,0,0,391,Crystal Palace,Man City,Bournemouth,Man Utd,Southampton,0.0,2.6,2.2,2.6,3.2,2.2,3.7,2.2,4.2
Lys,Mousset,FWD,BOU,5100000,0,4,0.0459770114942529,9.015100292990758e-09,7.843137254901959e-07,0,3489,0,1,0,0,0,0,0,0.8,38,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.1,1527,0,0,0,0,43,12,0,0,5,Southampton,Liverpool,Chelsea,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,0,23,0.264367816091954,6.60919540229885e-08,5.75e-06,0,44807,1,3,0,0,0,1,0,5.8,910,-5,0,23,5,0.0,0,0.0,3,0,2,0,0,0.7,63821,0,111,0,1,289,741,0,0,88,Leicester,Burnley,Liverpool,Hull City,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,1,37,0.425287356321839,6.16358487422955e-08,5.362318840579709e-06,0,415589,1,18,0,0,0,2,0,5.4,441,-6,0,37,6,0.1,0,0.5,5,0,1,0,0,3.1,78641,0,0,0,0,718,178,0,0,125,Stoke,Sunderland,Everton,Crystal Palace,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Shkodran,Mustafi,DEF,ARS,5800000,1,59,3.0,5.17241379310345e-07,1.01724137931034e-05,0,109930,6,24,0,0,0,1,0,10.2,2285,-2,0,59,2,0.2,0,1.0,3,0,5,0,1,1.3,130806,0,0,0,0,1734,674,0,0,373,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,3.0,4.0,3.3,2.5,3.0,2.2,2.5,2.9,3.1
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,20046,0,1,0,0,0,0,0,1.0,398,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20220,0,54,0,0,53,24,0,0,17,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,36865,0,0,0,0,0,0,0,0.0,139,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3323,0,218,0,0,0,21,0,0,0,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,1,14,0.160919540229885,2.9258098223615498e-08,2.5454545454545503e-06,0,2852,0,6,0,0,0,0,0,2.5,306,0,0,14,0,0.2,0,1.3,0,0,0,0,2,0.0,4262,0,0,0,0,196,36,0,0,37,Middlesbrough,Tottenham,West Ham,Watford,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12876,0,0,0,0,0,0,0,0.2,46,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1286,0,164,0,0,16,17,0,0,0,Arsenal,Chelsea,Hull City,Southampton,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,0,35,1.6,3.7209302325581396e-07,8.139534883720931e-06,0,56801,4,44,0,0,0,0,0,8.1,799,-2,0,35,2,0.1,0,0.3,3,0,3,0,0,0.9,45314,1,239,0,0,1923,427,0,0,343,Middlesbrough,Tottenham,West Ham,Watford,Stoke,1.3,1.4,1.4,0.8,1.5,0.8,1.1,0.8,1.5
Jesus,Navas,MID,MCI,6100000,0,25,0.28735632183908,4.71075937441115e-08,4.0983606557377095e-06,0,39599,1,10,0,0,0,0,0,4.1,133,-4,0,25,4,0.0,0,0.3,0,0,1,0,2,0.6,15527,0,408,0,0,566,79,0,0,114,Arsenal,Chelsea,Hull City,Southampton,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alfred,N'Diaye,MID,HUL,4400000,2,20,0.22988505747126398,5.2246603970741904e-08,4.54545454545455e-06,0,27372,1,9,0,0,0,1,0,4.5,4514,-1,1,20,1,0.5,0,2.0,2,0,2,0,0,1.0,67414,0,0,0,0,489,222,-1,0,91,West Ham,Middlesbrough,Man City,Stoke,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,5,22,0.252873563218391,5.1606849636406295e-08,4.48979591836735e-06,0,1166,0,16,0,0,0,0,0,4.5,170,-1,0,22,1,1.0,0,5.0,0,0,0,0,2,0.1,4818,0,0,0,0,720,2136,0,0,133,Stoke,Sunderland,Everton,Crystal Palace,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Didier,Ndong,MID,SUN,4800000,1,50,2.3,4.79166666666667e-07,1.0416666666666699e-05,0,2502,4,35,0,0,0,1,0,10.4,173,-2,0,50,2,0.3,0,1.5,1,0,4,0,1,0.0,3487,0,0,0,0,1773,39,0,0,278,Watford,Leicester,Man Utd,West Ham,Middlesbrough,1.7,1.5,1.7,1.4,1.5,1.9,1.7,2.0,1.2
Alvaro,Negredo,FWD,MID,6100000,2,94,3.6,5.9016393442623e-07,1.5409836065573802e-05,0,1636270,4,29,0,0,0,6,0,15.4,11642,-4,1,94,4,0.2,0,1.0,13,0,8,0,4,10.6,1518875,0,0,0,3,2164,8573,-1,0,284,Swansea,Hull City,Burnley,Arsenal,Bournemouth,4.0,4.0,4.9,4.2,8.2,4.0,2.5,4.6,3.6
Julien,Ngoy,FWD,STK,4500000,0,5,0.0574712643678161,1.27713920817369e-08,1.11111111111111e-06,0,4882,0,1,0,0,0,0,0,1.1,116,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6643,0,0,0,0,49,64,0,0,16,Leicester,Burnley,Liverpool,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,21,0.24137931034482799,4.09117475160725e-08,3.55932203389831e-06,0,31213,1,10,0,0,0,1,0,3.5,2452,-1,1,21,1,0.3,0,2.0,3,0,0,0,1,0.5,49337,0,0,0,0,500,1517,-1,0,85,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Oumar,Niasse,FWD,HUL,5600000,0,25,0.28735632183908,5.13136288998358e-08,4.46428571428571e-06,0,15871,1,8,0,0,0,3,0,4.5,1465,-4,0,25,4,0.8,0,4.7,3,0,1,0,0,0.4,28898,0,19,0,1,366,4384,0,0,87,West Ham,Middlesbrough,Man City,Stoke,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1971,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,476,0,38,0,0,0,8,0,0,0,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0574712643678161,8.451656524678839e-09,7.352941176470591e-07,0,587,0,0,0,0,0,0,0,0.7,8,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,554,0,0,0,0,40,12,0,0,15,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,0,64,2.5,4.0322580645161295e-07,1.0322580645161301e-05,0,130047,8,38,0,0,0,3,0,10.3,664,-3,0,64,3,0.1,1,0.7,5,0,6,0,0,1.2,22233,0,581,0,1,2108,120,0,0,355,Hull City,Arsenal,Swansea,Sunderland,Everton,2.1,1.2,2.1,2.2,2.2,1.6,1.9,1.5,1.7
,Nolito,MID,MCI,8400000,0,51,0.586206896551724,6.978653530377669e-08,6.0714285714285694e-06,0,257609,3,6,0,0,0,4,0,6.1,162,-6,0,51,6,0.0,0,0.3,2,0,3,0,3,1.0,213487,0,0,0,1,745,27,0,1,163,Arsenal,Chelsea,Hull City,Southampton,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,44560,0,0,0,0,0,0,0,0.0,1211,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.1,54458,0,10,0,0,0,4300,0,0,0,Middlesbrough,Tottenham,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.252873563218391,5.3802885791147006e-08,4.6808510638297895e-06,0,5186,2,15,0,0,0,0,0,4.7,16,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1595,0,0,0,0,677,4,0,0,113,Hull City,Arsenal,Swansea,Sunderland,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,26849,0,5,0,0,0,0,0,2.4,141,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11261,0,0,0,0,320,13,0,0,49,Swansea,Hull City,Burnley,Arsenal,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31174,0,0,0,0,0,0,0,0.9,98,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,9959,0,0,0,0,43,12,0,0,11,Swansea,Hull City,Burnley,Arsenal,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,2,60,2.5,5.68181818181818e-07,1.3636363636363601e-05,0,81429,5,27,0,0,0,0,0,13.6,2926,-1,0,60,1,0.4,0,1.7,6,0,4,0,1,1.8,116310,0,275,0,1,1999,2032,0,0,347,Man Utd,Watford,Southampton,Liverpool,Leicester,1.5,1.5,3.0,3.4,0.0,2.4,1.3,2.6,1.9
Pedro,Obiang,MID,WHU,4400000,2,55,0.632183908045977,1.4367816091954e-07,1.25e-05,0,35452,7,32,0,0,0,1,0,12.5,7145,-1,0,55,1,0.4,0,1.7,6,0,4,0,2,0.6,45064,0,163,0,1,1763,68,0,0,331,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,380,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,297,0,0,0,0,0,9,0,0,0,West Ham,Middlesbrough,Man City,Stoke,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,48867,2,30,0,0,0,0,0,9.0,276,-3,1,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20242,0,284,0,0,1665,17,-1,0,309,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,2.0,2.4,2.9,1.3
Stefano,Okaka,FWD,WAT,5100000,0,26,0.298850574712644,5.85981519044399e-08,5.09803921568627e-06,0,22934,4,9,0,0,0,3,0,5.1,527,-4,0,26,4,0.5,0,2.5,3,0,1,0,0,0.1,25720,0,0,0,1,459,280,0,0,94,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10900,0,0,0,0,0,0,0,0.0,46,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1439,0,84,0,0,0,9,0,0,0,Southampton,Liverpool,Chelsea,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,2,43,1.9,3.39285714285714e-07,7.67857142857143e-06,0,135312,1,21,0,0,0,2,0,7.7,960,-4,0,43,4,0.4,0,2.0,2,0,3,0,0,1.3,87249,0,320,0,0,1166,1591,0,0,149,Stoke,Sunderland,Everton,Crystal Palace,Arsenal,1.8,2.1,1.0,1.1,1.0,1.0,1.9,1.2,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1147,0,0,0,0,0,0,0,0.0,86,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1888,0,0,0,0,0,127,0,0,0,West Ham,Middlesbrough,Man City,Stoke,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,270,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,356,0,0,0,0,0,15,0,0,0,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.0919540229885057,2.18938149972633e-08,1.9047619047619e-06,0,34627,3,13,0,0,0,0,0,1.9,635,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.6,16554,0,261,0,0,590,59,0,0,60,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4400000,0,25,0.28735632183908,6.53082549634274e-08,5.68181818181818e-06,0,19794,2,12,0,0,0,2,0,5.6,4682,-1,1,25,1,0.5,0,2.3,2,0,1,0,0,1.1,67235,0,0,0,1,603,1385,-1,0,120,Middlesbrough,Tottenham,West Ham,Watford,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1712,0,4,0,0,0,0,0,0.7,21,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1607,0,0,0,0,85,3,0,0,16,Tottenham,Stoke,Middlesbrough,Everton,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,4,0.0459770114942529,1.09469074986316e-08,9.52380952380952e-07,0,3901,0,0,0,0,0,0,0,1.0,150,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,3781,0,17,0,0,19,139,0,0,14,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6100000,1,67,2.7,4.42622950819672e-07,1.0983606557377001e-05,0,680696,0,13,0,0,0,4,0,11.0,4893,-9,0,67,9,0.5,0,3.3,7,0,3,0,4,2.9,545595,0,200,0,1,857,2801,0,0,204,Everton,Bournemouth,Stoke,West Brom,Crystal Palace,2.7,3.2,1.9,1.8,2.6,2.0,3.1,2.3,2.9
,Oriol Romeu,MID,SOU,4500000,1,56,2.2,4.88888888888889e-07,1.24444444444444e-05,0,35622,7,33,0,0,0,0,0,12.4,517,0,0,56,0,0.3,0,1.5,3,0,9,0,0,0.4,39551,0,239,0,0,2261,579,0,0,408,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,1.8,1.6,1.1,1.3,1.1,2.5,1.1,1.4,1.9
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65347,1,6,0,0,0,0,0,2.4,97,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23107,0,321,0,0,455,24,0,0,104,Crystal Palace,Man City,Bournemouth,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,7,30,1.5,3.40909090909091e-07,6.81818181818182e-06,0,20231,3,28,0,0,0,0,0,6.8,269,-1,0,30,1,0.8,0,3.5,2,0,2,0,0,0.4,6642,0,193,0,0,1438,500,0,0,222,Watford,Leicester,Man Utd,West Ham,Middlesbrough,0.0,0.8,0.8,1.5,0.8,1.4,0.8,1.1,0.8
David,Ospina,GLK,ARS,4700000,0,0,0.0,0.0,0.0,0,6212,0,2,0,1,0,0,0,0.0,84,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2397,0,56,0,0,53,537,0,0,3,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,2,63,2.9,4.91525423728814e-07,1.06779661016949e-05,0,125616,8,22,0,0,0,0,0,10.7,819,-1,0,63,1,0.5,0,2.7,8,0,5,0,2,2.5,67222,0,353,0,1,1872,643,0,0,442,Arsenal,Chelsea,Hull City,Southampton,Man Utd,3.2,2.6,3.4,3.0,2.2,2.6,3.3,2.7,2.3
