FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jiri,Skalak,MID,BHA,4800000,0,0,0.0,0.0,0.0,0,1132,0,0,0,0,0,0,0,0.0,131,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,226,0,0,0,0,0,59,0,0,0,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6800000,1,5,0.277777777777778,4.0849673202614394e-08,7.352941176470591e-07,0,15226,0,2,0,0,0,0,0,0.7,2168,-2,0,5,2,0.1,0,1.0,0,0,0,0,0,0.3,6103,0,0,0,0,91,1547,0,0,8,Bournemouth,West Brom,Swansea,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Chris,Smalling,DEF,MUN,5300000,1,1,0.0555555555555556,1.0482180293501e-08,1.88679245283019e-07,0,48438,0,0,0,0,0,0,0,0.2,2850,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.9,8962,0,0,0,0,15,4579,0,0,3,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Tommy,Smith,DEF,HUD,5000000,6,23,3.8,7.6e-07,4.6e-06,0,15671,1,3,0,0,0,0,0,4.6,2431,0,0,23,0,0.6,0,3.0,2,0,3,0,0,0.5,10642,0,0,0,0,506,2023,0,0,91,Tottenham,Swansea,Man Utd,Liverpool,West Brom,4.0,4.8,3.7,2.6,5.6,3.2,2.9,1.9,2.6,5.5,3.7,5.5,5.4,5.3,4.2,2.4,5.6,3.9,5.1,2.5,4.7,4.2,5.0,3.1,5.3,3.4,3.7,3.9,3.6,4.7,2.5,5.5,19.7
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,219653,0,0,0,0,0,0,0,0.0,6326,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.8,1797,0,0,0,0,0,2,0,0,0,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4800000,2,8,0.444444444444444,9.259259259259259e-08,1.66666666666667e-06,0,26801,0,5,0,0,0,0,0,1.7,2894,-2,0,8,2,0.2,0,1.0,0,0,0,0,1,0.5,7856,0,0,0,0,158,1518,0,0,30,Southampton,Man City,Bournemouth,Watford,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
Dominic,Solanke,FWD,LIV,4800000,0,3,0.166666666666667,3.47222222222222e-08,6.25e-07,0,113666,0,2,0,0,0,0,0,0.6,11085,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,1.7,25703,0,0,0,0,54,4563,0,0,5,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.0
Heung-Min,Son,MID,TOT,8000000,0,9,0.5,6.25e-08,1.125e-06,0,50681,0,1,0,0,0,0,0,1.1,12758,0,0,9,0,0.2,0,1.3,0,0,2,0,0,1.0,42948,0,0,0,0,201,3563,0,0,39,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.6
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,426,0,0,0,0,0,0,0,0.0,49,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,202,0,0,0,0,0,62,0,0,0,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,1301,0,0,0,0,0,0,0,0.0,1301,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3973,0,0,0,0,0,3973,0,0,0,Southampton,Man City,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,22470,0,0,0,0,0,0,0,0.0,2529,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.1,15262,0,0,0,0,0,3043,0,0,0,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,5900000,1,1,0.0555555555555556,9.416195856873821e-09,1.6949152542372902e-07,0,2929,1,2,0,0,0,0,0,0.2,195,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,792,0,0,0,0,90,565,0,0,12,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,3425,0,0,0,0,0,0,0,0.0,364,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1811,0,0,0,0,0,242,0,0,0,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4400000,0,0,0.0,0.0,0.0,0,12669,0,0,0,0,0,0,0,0.0,1267,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.5,1371,0,0,0,0,0,181,0,0,0,Burnley,Brighton,Arsenal,Leicester,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,6,17,2.8,6.22222222222222e-07,3.77777777777778e-06,0,20280,0,7,0,0,0,0,0,3.8,6018,0,0,17,0,0.7,0,3.3,0,0,2,0,1,1.0,39224,0,0,0,0,540,23458,0,0,92,Arsenal,Everton,West Ham,Southampton,Swansea,1.4,4.2,1.6,2.2,3.7,2.9,1.4,3.5,3.1,1.6,2.2,2.7,1.8,2.1,1.9,3.7,1.5,2.5,2.7,3.8,1.5,2.9,4.2,2.3,1.4,3.4,2.9,2.6,1.9,2.0,2.2,1.4,21.1
Jack,Stephens,DEF,SOU,4800000,0,15,3.8,7.91666666666667e-07,3.125e-06,0,40829,0,4,0,0,0,0,0,3.1,5677,-2,1,15,2,0.1,0,0.3,1,0,2,0,0,0.4,12964,0,0,0,0,360,485,-1,0,85,Stoke,Newcastle,West Brom,Brighton,Burnley,4.9,3.4,4.3,4.8,2.7,3.7,3.2,3.6,4.3,4.1,2.5,4.7,3.4,5.7,3.5,3.9,5.7,2.5,4.1,5.2,3.6,4.7,3.8,4.5,5.7,4.2,2.8,2.3,3.4,3.2,3.6,1.9,15.1
Raheem,Sterling,MID,MCI,7900000,13,32,6.4,8.101265822784809e-07,4.05063291139241e-06,0,228615,1,1,0,0,0,5,0,4.1,19546,-1,-1,32,1,0.9,0,7.3,1,0,2,0,0,5.1,196145,0,0,0,1,297,107884,1,1,104,Chelsea,Stoke,Burnley,West Brom,Arsenal,8.6,8.3,7.8,7.2,9.6,8.0,7.5,6.5,9.6,5.8,9.6,5.8,9.1,8.1,8.7,5.7,5.9,9.1,8.4,8.3,9.2,6.9,7.4,7.2,8.5,7.7,6.6,8.9,7.0,7.5,8.2,9.6,49.6
,Steve Cook,DEF,BOU,4900000,1,4,0.8,1.63265306122449e-07,8.16326530612245e-07,0,18264,2,9,0,0,0,0,0,0.8,1511,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.4,1548,0,0,0,0,371,115,0,0,44,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.5,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.6,0.5,0.9,0.4,0.4,0.5,0.4,0.4,14.4
John,Stones,DEF,MCI,5500000,6,27,4.5,8.18181818181818e-07,4.9090909090909104e-06,0,127934,0,1,0,0,0,0,0,4.9,23912,0,0,27,0,1.1,0,6.0,0,0,4,0,0,7.1,195377,0,0,0,0,404,45149,0,0,115,Chelsea,Stoke,Burnley,West Brom,Arsenal,5.2,6.2,4.9,5.7,6.4,3.6,5.2,4.8,6.5,3.8,6.5,4.6,5.5,5.0,6.1,4.5,4.0,5.7,6.4,5.3,4.6,3.0,4.3,5.5,6.4,3.9,4.3,6.7,3.6,4.6,5.7,6.8,13.3
Daniel,Sturridge,FWD,LIV,8000000,4,13,3.3,4.125e-07,1.625e-06,0,21539,0,2,0,0,0,1,0,1.6,3393,0,0,13,0,0.3,0,2.0,0,0,1,0,1,0.7,14426,0,0,0,0,192,4033,0,0,71,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,1.7,3.3,2.6,3.5,1.7,2.8,2.8,2.5,2.0,4.9,4.1,2.9,1.6,2.6,4.7,2.2,3.0,3.0,1.6,2.8,2.9,4.8,3.9,1.6,2.8,3.4,2.3,4.9,1.7,4.8,1.7,4.6,32.8
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,1882,0,0,0,0,0,0,0,0.0,158,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,299,0,0,0,0,0,44,0,0,0,West Brom,Arsenal,Chelsea,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4500000,2,18,3.6,8e-07,4e-06,0,44399,0,8,0,0,0,1,0,4.0,20139,0,0,18,0,0.9,0,4.0,3,0,0,0,0,3.7,172796,0,0,0,1,450,102378,0,0,85,Leicester,Tottenham,Stoke,Chelsea,Newcastle,4.7,3.5,2.5,3.6,3.0,4.1,5.3,3.8,3.1,4.0,1.9,4.3,2.2,5.2,5.4,2.3,5.4,2.7,3.3,4.1,2.7,4.6,3.0,2.7,4.2,4.1,4.8,1.9,3.1,4.1,4.0,3.1,22.1
Markus,Suttner,DEF,BHA,4400000,6,18,3.0,6.81818181818182e-07,4.09090909090909e-06,0,24831,0,7,0,0,0,0,0,4.1,4442,-1,0,18,1,0.7,0,3.0,1,0,2,0,0,0.7,18294,0,0,0,0,540,11748,0,0,92,Arsenal,Everton,West Ham,Southampton,Swansea,1.5,3.5,1.9,3.1,3.2,4.0,1.5,4.3,3.9,2.2,3.4,3.1,2.9,2.2,2.1,3.5,2.7,2.7,3.7,4.2,2.4,2.3,4.2,1.5,1.5,3.0,3.7,3.5,3.0,2.3,2.7,1.5,10.5
Dusan,Tadic,MID,SOU,6500000,2,18,3.0,4.615384615384621e-07,2.76923076923077e-06,0,153681,1,4,0,0,0,1,0,2.8,23310,0,0,18,0,0.3,0,2.0,0,0,3,0,0,3.2,138821,0,0,0,0,474,5390,0,0,73,Stoke,Newcastle,West Brom,Brighton,Burnley,2.8,2.3,2.0,2.6,1.7,2.1,3.3,2.4,3.6,3.6,2.4,3.4,1.9,3.6,2.1,2.5,4.0,1.5,2.0,2.8,2.1,3.3,1.9,3.2,4.5,2.9,2.6,1.6,3.1,2.8,3.6,1.5,42.3
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,4811,0,0,0,0,0,0,0,0.0,567,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,572,0,0,0,0,0,32,0,0,0,Stoke,Newcastle,West Brom,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,5,18,3.0,6.66666666666667e-07,4e-06,0,4101,1,5,0,0,0,0,0,4.0,1188,0,0,18,0,1.0,0,4.3,0,0,2,0,0,0.3,14665,0,0,0,0,540,2636,0,0,105,Everton,West Ham,Man City,Newcastle,Southampton,2.0,3.9,2.0,3.2,4.2,1.9,3.8,2.5,1.8,2.4,3.6,2.9,2.5,1.9,2.8,3.4,4.0,2.3,2.7,1.7,3.8,2.6,3.1,2.4,2.3,3.3,4.3,2.5,3.0,3.8,1.5,3.1,22.8
Charlie,Taylor,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,7499,0,0,0,0,0,0,0,0.0,735,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1189,0,0,0,0,0,377,0,0,0,Everton,West Ham,Man City,Newcastle,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,4220,0,0,0,0,0,0,0,0.0,760,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,9769,0,0,0,0,0,1907,0,0,0,Stoke,Newcastle,West Brom,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4400000,0,4,0.222222222222222,5.05050505050505e-08,9.09090909090909e-07,0,44421,0,2,0,0,0,0,0,0.9,4515,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,0.6,3418,0,0,0,0,142,90,0,0,16,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,524,0,0,0,0,0,0,0,0.0,51,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,292,0,0,0,0,0,8,0,0,0,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5700000,2,11,1.8,3.15789473684211e-07,1.9298245614035097e-06,0,79476,0,11,0,0,0,0,0,1.9,7591,-3,1,11,3,0.4,0,2.0,0,0,0,0,0,1.1,10193,0,0,0,0,495,500,-1,0,73,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,0.9,1.0,1.1,1.8,1.4,2.1,1.3,0.9,0.9,1.8,0.9,1.1,2.3,2.3,0.9,1.7,1.1,0.9,1.0,1.5,1.4,0.9,0.9,1.3,1.0,1.4,1.4,1.3,1.6,1.6,0.9,1.3,27.7
Kieran,Trippier,DEF,TOT,5400000,1,20,4.0,7.407407407407409e-07,3.7037037037037004e-06,0,137083,0,4,0,0,0,0,0,3.7,17218,-1,0,20,1,1.1,0,5.7,1,0,2,0,1,3.4,135409,0,0,0,0,372,23587,0,0,101,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,5.0,3.7,4.1,3.7,4.3,3.0,4.8,3.6,6.0,4.3,4.6,3.8,5.0,3.1,4.7,6.0,3.7,6.0,2.6,3.9,4.6,5.9,3.8,4.6,3.9,5.0,5.2,2.0,5.1,2.8,5.5,2.9,15.8
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,62342,0,0,0,0,0,0,0,0.0,10226,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,52131,0,0,0,0,0,9204,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,574,0,0,0,0,0,0,0,0.0,77,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,273,0,0,0,0,0,58,-1,0,0,Southampton,Man City,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0.0,0.0,0.0,0,9134,0,0,0,0,0,0,0,0.0,1231,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.2,4261,0,0,0,0,0,772,-1,0,0,Bournemouth,West Brom,Swansea,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6600000,5,41,6.8,1.03030303030303e-06,6.21212121212121e-06,0,189855,2,2,0,0,0,1,0,6.2,53969,1,-1,41,-1,1.1,0,7.0,6,0,5,0,0,12.0,273926,0,0,0,1,540,77452,1,0,153,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,6.6,8.0,8.4,8.4,10.2,10.2,10.2,5.1,7.2,10.1,7.8,6.1,9.3,8.3,6.5,10.2,8.5,10.1,10.0,7.8,8.6,8.5,10.2,7.2,7.6,6.4,10.2,7.7,10.2,7.6,8.2,26.1
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1711,0,0,0,0,0,0,0,0.0,114,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,380,0,0,0,0,0,45,0,0,0,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5200000,0,3,0.8,1.53846153846154e-07,5.76923076923077e-07,0,126449,1,10,0,0,0,0,0,0.6,11632,-3,1,3,3,0.0,0,0.0,0,0,0,0,0,1.4,11818,0,0,0,0,308,187,-1,0,50,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.5,17.3
Mike,van der Hoorn,DEF,SWA,4500000,1,13,0.7222222222222221,1.60493827160494e-07,2.8888888888888903e-06,0,2751,1,1,0,0,0,0,0,2.9,441,0,0,13,0,0.4,0,2.0,1,0,2,0,0,0.1,2242,0,0,0,0,198,361,0,0,57,West Ham,Huddersfield,Leicester,Arsenal,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,6.6
Virgil,van Dijk,DEF,SOU,5400000,0,1,0.0555555555555556,1.02880658436214e-08,1.85185185185185e-07,0,58912,0,0,0,0,0,0,0,0.2,4578,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,1.3,13920,0,0,0,0,3,3164,0,0,3,Stoke,Newcastle,West Brom,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Rajiv,van La Parra,MID,HUD,4900000,0,8,0.444444444444444,9.0702947845805e-08,1.63265306122449e-06,0,5862,1,2,0,0,0,0,0,1.6,570,-1,0,8,1,0.2,0,1.0,0,0,1,0,0,0.1,1473,0,0,0,0,245,73,0,0,19,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,9.8
Jamie,Vardy,FWD,LEI,8500000,3,36,6.0,7.058823529411759e-07,4.23529411764706e-06,0,485431,1,11,0,0,0,5,0,4.2,82257,0,0,36,0,0.7,1,6.3,7,0,1,0,0,11.6,598892,0,0,0,1,516,135447,0,0,155,Bournemouth,West Brom,Swansea,Everton,Stoke,0.0,8.6,8.1,9.0,6.5,6.8,5.7,6.5,8.1,5.5,7.9,8.6,7.4,8.5,5.5,7.7,5.6,6.5,6.2,6.1,5.5,9.0,9.0,5.7,9.0,6.3,8.3,6.7,6.5,7.1,9.0,7.5,53.0
Jan,Vertonghen,DEF,TOT,6000000,1,22,3.7,6.16666666666667e-07,3.6666666666666704e-06,0,116397,1,5,0,0,0,0,0,3.7,20995,0,0,22,0,0.8,0,4.7,1,0,3,0,0,7.9,55531,0,0,0,0,540,12867,0,0,131,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,4.4,3.3,3.7,3.3,4.0,2.6,4.3,3.2,5.6,3.9,4.1,3.3,4.5,2.7,4.2,5.5,3.2,5.6,2.3,3.5,4.1,5.5,3.4,4.1,3.4,4.4,4.7,1.8,4.6,2.5,5.0,2.6,24.3
Nikola,Vlasic,MID,EVE,5500000,0,1,0.0555555555555556,1.01010101010101e-08,1.81818181818182e-07,0,416,0,0,0,0,0,0,0,0.2,130,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,1127,0,0,0,0,10,479,0,0,3,Burnley,Brighton,Arsenal,Leicester,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Sam,Vokes,FWD,BUR,6000000,0,19,3.8,6.33333333333333e-07,3.1666666666666697e-06,0,277401,0,4,0,0,0,2,0,3.1,62119,0,1,19,0,0.2,0,1.0,3,0,1,0,0,4.4,284522,0,0,0,1,302,4914,-1,0,63,Everton,West Ham,Man City,Newcastle,Southampton,4.1,5.1,3.3,4.0,4.8,2.5,5.4,4.8,4.1,2.8,5.1,3.8,2.7,2.8,3.0,5.0,5.1,3.3,3.3,3.0,4.9,2.7,5.4,3.4,2.7,3.4,5.2,4.9,4.4,4.8,2.5,5.4,20.8
Michel,Vorm,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,2255,0,0,0,0,0,0,0,0.0,253,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,421,0,0,0,0,0,77,0,0,0,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
