FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4300000,0,5,0.21739130434782603,5.05561172901921e-08,1.16279069767442e-06,0,18186,0,2,0,0,0,0,0,1.2,340,-2,0,5,2,0.1,0,0.4,0,0,0,0,0,0.2,11662,0,0,0,0,136,83,0,0,19,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Tammy,Abraham,FWD,SWA,5500000,0,64,3.2,5.81818181818182e-07,1.16363636363636e-05,0,1244117,0,25,0,0,0,4,0,11.6,44419,0,1,64,0,0.1,0,0.8,8,0,4,0,2,4.4,1292998,0,0,0,1,1390,327,-1,0,184,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,3.1,3.0,2.8,3.4,2.9,3.4,2.4,2.9,3.6,2.8,2.4,3.3,4.1,83.4
Charlie,Adam,MID,STK,4700000,0,8,0.34782608695652195,7.40055504162812e-08,1.7021276595744699e-06,0,6851,0,7,0,0,0,0,0,1.7,108,-3,0,8,3,0.2,0,1.0,0,0,0,0,0,0.1,2696,0,0,0,0,219,83,0,0,52,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.2
,Adam Smith,DEF,BOU,4800000,2,41,2.0,4.1666666666666704e-07,8.54166666666667e-06,0,40485,5,30,0,0,0,0,0,8.5,545,-2,0,41,2,0.6,0,2.8,3,0,2,0,2,0.4,7566,0,0,0,0,1676,612,0,0,308,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,1.6,1.5,1.9,1.2,1.5,1.1,1.6,2.0,1.8,2.9,1.2,1.7,1.5,1.4,1.4,73.1
Oluwatosin,Adarabioyo,DEF,MCI,4000000,0,0,0.0,0.0,0.0,0,623,0,0,0,0,0,0,0,0.0,185,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1372,0,0,0,0,0,313,0,0,0,Newcastle,West Brom,Burnley,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Adrian,GLK,WHU,4400000,2,33,1.4347826086956499,3.26086956521739e-07,7.499999999999999e-06,0,52139,2,11,0,29,0,0,0,7.5,6165,-1,-1,33,1,0.5,0,2.4,1,0,3,0,0,3.6,220572,0,0,0,0,810,22116,1,0,166,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.9,2.0,0.8,1.1,0.7,0.7,1.1,1.0,1.1,0.8,1.2,0.7,0.8,0.7,0.9,19.1
Ibrahim,Afellay,MID,STK,4800000,0,6,0.260869565217391,5.4347826086956504e-08,1.25e-06,0,1595,1,9,0,0,0,0,0,1.3,38,-2,0,6,2,0.1,0,0.4,0,0,0,0,0,0.0,1142,0,0,0,0,162,33,0,0,29,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Benik,Afobe,FWD,BOU,5700000,1,24,1.0434782608695699,1.83066361556064e-07,4.21052631578947e-06,0,32154,0,12,0,0,0,0,0,4.2,358,-3,0,24,3,0.2,0,1.2,0,0,0,0,1,0.2,7168,0,0,0,0,534,340,0,0,73,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.6,0.5,31.3
Sergio,Aguero,FWD,MCI,11700000,5,116,6.4,5.47008547008547e-07,9.914529914529919e-06,0,2793274,1,9,0,0,0,13,0,9.9,72779,2,0,116,-2,0.5,0,6.0,16,0,10,0,5,23.6,3397814,0,0,0,2,1421,122335,0,0,470,Newcastle,West Brom,Burnley,Leicester,Arsenal,8.6,9.2,7.6,8.9,6.6,7.1,8.2,9.4,8.0,8.3,7.3,8.6,7.8,9.5,8.5,200.4
Nathan,Ake,DEF,BOU,4900000,2,61,2.7,5.510204081632651e-07,1.2448979591836699e-05,0,332476,3,33,0,0,0,1,0,12.4,7756,-1,0,61,1,0.6,0,2.8,5,0,4,0,1,4.0,148973,0,0,0,0,2002,5393,0,0,379,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,2.6,2.5,3.0,2.0,2.5,1.8,2.6,3.1,2.8,3.9,2.0,2.7,2.5,2.3,2.3,71.9
Marc,Albrighton,MID,LEI,5600000,3,82,3.6,6.428571428571429e-07,1.4642857142857098e-05,0,226918,3,25,0,0,0,2,0,14.9,15587,1,-1,82,-1,1.1,0,6.0,11,0,5,0,6,3.5,314783,0,0,0,2,1657,49220,1,0,324,Watford,Everton,Swansea,Man City,Stoke,3.3,3.5,4.3,2.1,3.8,4.2,3.1,4.0,2.7,3.9,3.0,3.6,2.8,3.9,2.4,105.1
Toby,Alderweireld,DEF,TOT,5800000,0,38,1.6521739130434798,2.84857571214393e-07,6.55172413793103e-06,0,643154,3,7,0,0,0,0,0,6.6,3386,-2,0,38,2,0.0,0,0.0,3,0,5,0,0,4.7,160822,0,0,0,0,900,80,0,0,200,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.0,1.2,0.9,1.4,1.9,1.5,0.8,1.1,1.1,1.1,1.0,1.1,1.4,1.0,1.1,27.7
Trent,Alexander-Arnold,DEF,LIV,4200000,0,36,1.5652173913043501,3.72670807453416e-07,8.571428571428571e-06,0,230477,2,10,0,0,0,1,0,8.6,16045,-3,0,36,3,0.9,0,3.8,4,0,3,0,1,2.9,254857,0,0,0,1,709,21772,0,0,177,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.8,0.8,1.1,1.0,1.6,1.0,0.8,1.3,1.8,0.8,1.0,0.9,1.3,1.0,1.6,46.9
Joe,Allen,MID,STK,5100000,2,63,3.0,5.882352941176471e-07,1.2352941176470599e-05,0,189215,5,38,0,0,0,1,0,12.4,4864,-4,0,63,4,0.8,0,4.2,7,0,2,0,4,1.5,59430,0,0,0,1,1872,3468,0,0,330,Huddersfield,Watford,Bournemouth,Brighton,Leicester,3.5,2.5,2.5,3.0,2.1,2.4,1.8,3.5,1.8,2.4,2.1,2.9,1.6,2.9,3.0,98.2
Bamidele,Alli,MID,TOT,9000000,6,108,4.9,5.44444444444444e-07,1.2e-05,0,1951832,3,19,0,0,0,5,0,12.0,89423,-5,0,108,5,0.9,0,7.8,7,0,9,0,9,14.0,956108,0,0,0,2,1834,9186,0,0,337,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,5.1,5.1,3.7,6.2,4.5,6.8,5.3,6.1,4.3,4.9,4.1,4.3,5.3,5.0,5.7,168.6
Marcos,Alonso,DEF,CHE,7300000,8,131,5.7,7.80821917808219e-07,1.7945205479452103e-05,0,958393,5,16,0,0,0,6,0,17.9,23338,3,0,131,-3,1.1,0,8.2,13,0,11,0,1,26.3,1444939,0,0,0,4,1979,64279,0,0,492,Brighton,Bournemouth,Watford,West Brom,Man Utd,6.7,7.3,7.5,8.4,5.9,6.2,8.3,7.0,7.6,8.3,7.3,8.5,6.5,7.6,6.6,153.5
Daniel,Amartey,MID,LEI,4300000,3,7,0.304347826086957,7.077856420626901e-08,1.62790697674419e-06,0,18591,0,5,0,0,0,0,0,1.6,574,-2,0,7,2,0.3,0,1.2,0,0,2,0,0,0.2,14724,0,0,0,0,304,1069,0,1,30,Watford,Everton,Swansea,Man City,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.0
Ethan,Ampadu,MID,CHE,4500000,0,1,0.0434782608695652,9.66183574879227e-09,2.22222222222222e-07,0,480,0,1,0,0,0,0,0,0.2,21,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,580,0,0,0,0,10,25,0,0,6,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Nordin,Amrabat,MID,WAT,5000000,0,6,2.0,4e-07,1.2e-06,0,7601,0,3,0,0,0,0,0,1.2,10,0,0,6,0,0.0,0,0.0,0,0,1,0,0,0.0,3625,0,0,0,0,198,2,0,0,11,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Keshi,Anderson,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,46706,0,0,0,0,0,0,0,0.0,1121,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,57863,0,0,0,0,0,1350,0,0,0,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail,Antonio,MID,WHU,7400000,0,40,1.7391304347826102,2.35017626321974e-07,5.40540540540541e-06,0,82442,1,16,0,0,0,1,0,5.4,583,-1,0,40,1,0.0,0,0.2,1,0,6,0,1,0.2,78175,0,0,0,0,1061,171,0,0,94,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,0.9,1.1,0.9,1.2,1.3,1.0,1.2,0.9,1.3,0.9,0.9,0.9,1.6,61.7
Scott,Arfield,MID,BUR,4900000,0,52,2.2608695652173902,4.61401952085182e-07,1.0612244897959199e-05,0,35982,3,13,0,0,0,2,0,10.6,3939,-1,0,52,1,0.5,0,2.4,6,0,6,0,2,0.3,47143,0,0,0,2,1175,50,0,0,159,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,1.7,1.1,1.9,1.7,2.3,1.3,1.6,1.5,1.5,1.8,1.4,2.0,1.1,2.1,56.6
Marko,Arnautovic,MID,WHU,7000000,16,75,4.2,6e-07,1.0714285714285699e-05,0,268771,2,27,0,0,0,6,0,10.7,12541,0,-1,75,0,1.2,0,8.6,7,0,3,0,3,13.1,901777,0,0,0,2,1177,305499,1,1,234,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,5.3,4.8,3.2,4.3,2.7,4.7,4.8,4.1,4.7,3.3,4.9,3.0,3.3,3.5,5.7,115.3
Harry,Arter,MID,BOU,4700000,0,27,2.1,4.4680851063829794e-07,5.74468085106383e-06,0,38935,4,13,0,0,0,1,0,5.7,437,-3,0,27,3,0.1,0,0.6,0,0,3,0,0,0.3,12914,0,0,0,0,959,234,0,0,156,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,1.2,1.1,1.7,1.3,1.7,1.2,1.3,1.9,1.3,1.6,1.0,1.3,1.3,1.9,1.3,29.2
Christian,Atsu,MID,NEW,4800000,2,65,3.4,7.08333333333333e-07,1.35416666666667e-05,0,469588,1,15,0,0,0,2,0,13.5,16750,-2,0,65,2,1.0,0,4.8,5,0,5,0,4,2.0,434789,0,0,0,1,1434,9902,0,0,199,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,2.0,3.3,2.7,2.7,3.3,2.2,3.2,2.3,4.0,2.8,3.6,3.4,3.8,3.0,3.0,90.6
Serge,Aurier,DEF,TOT,5900000,9,46,2.0,3.3898305084745803e-07,7.796610169491521e-06,0,61822,0,9,0,0,0,1,0,7.8,2763,-1,0,46,1,0.7,0,4.2,6,0,4,0,1,0.9,95529,0,0,0,2,906,7576,0,1,196,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,1.5,1.7,1.2,1.9,2.4,2.0,1.1,1.5,1.5,1.5,1.4,1.5,1.9,1.4,1.5,48.3
Charlie,Austin,FWD,SOU,6000000,0,53,2.3043478260869596,3.84057971014493e-07,8.833333333333329e-06,0,429628,1,10,0,0,0,6,0,8.8,11352,-5,0,53,5,0.3,0,1.6,9,0,1,0,0,0.9,399163,0,0,0,1,596,432,0,0,163,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0,2.6,2.0,1.9,1.7,1.3,1.4,1.9,2.2,1.8,1.7,69.5
Andre,Ayew,MID,WHU,6800000,1,47,2.0434782608695703,3.00511508951407e-07,6.91176470588235e-06,0,96032,2,25,0,0,0,3,0,6.9,1591,-2,0,47,2,0.3,1,1.8,2,0,1,0,2,1.0,46708,0,0,0,0,886,159,0,0,161,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,1.6,1.0,1.4,1.0,1.6,1.6,1.3,1.5,1.0,1.7,1.0,1.0,1.0,2.1,47.9
Jordan,Ayew,FWD,SWA,5100000,8,70,3.0,5.882352941176471e-07,1.37254901960784e-05,0,407832,1,31,0,0,0,4,0,13.7,21390,1,-1,70,-1,1.1,0,5.4,7,0,5,0,2,8.1,719259,0,0,0,0,1775,152102,1,0,235,Liverpool,Arsenal,Leicester,Burnley,Brighton,2.6,3.0,2.8,2.8,2.6,3.1,2.6,3.1,2.1,2.6,3.3,2.5,2.2,3.0,3.7,104.0
Cesar,Azpilicueta,DEF,CHE,7000000,7,121,5.5,7.857142857142859e-07,1.72857142857143e-05,0,713853,1,16,0,0,0,1,0,17.3,31737,5,0,121,-5,0.9,0,6.4,16,0,11,0,6,23.0,1239978,1,0,0,3,1980,28804,0,0,576,Brighton,Bournemouth,Watford,West Brom,Man Utd,6.5,6.9,7.2,8.1,5.6,5.9,8.0,6.7,7.2,8.0,6.9,8.1,6.1,7.3,6.3,101.9
Daniel,Bachmann,GLK,WAT,4000000,0,0,0.0,0.0,0.0,0,1952,0,0,0,0,0,0,0,0.0,476,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6201,0,0,0,0,0,958,0,0,0,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Bailly,DEF,MUN,6000000,0,46,2.0,3.3333333333333304e-07,7.66666666666667e-06,0,863862,2,3,0,0,0,1,0,7.7,4727,0,0,46,0,0.0,0,0.0,3,0,6,0,0,5.7,580783,0,0,0,1,720,50,0,0,198,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,2.3,1.7,1.5,1.5,1.1,2.1,1.0,2.0,1.4,2.0,28.3
Leighton,Baines,DEF,EVE,5600000,0,36,1.5652173913043501,2.79503105590062e-07,6.42857142857143e-06,0,425199,1,25,0,0,0,2,0,6.4,3600,-4,0,36,4,0.0,0,0.0,2,0,1,0,1,3.0,65137,0,0,0,1,1099,23,0,0,189,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.9,1.7,0.9,1.0,1.2,0.8,1.1,0.8,1.2,1.0,51.0
Tiemoue,Bakayoko,MID,CHE,5000000,3,64,3.0,6e-07,1.28e-05,0,285361,2,12,0,0,0,2,0,12.8,11368,0,0,64,0,0.5,0,2.4,5,0,8,0,2,2.2,345895,0,0,0,1,1550,4607,0,0,282,Brighton,Bournemouth,Watford,West Brom,Man Utd,2.0,3.2,2.4,3.3,1.5,1.5,2.9,2.3,2.4,3.0,2.4,3.5,3.0,2.2,2.7,92.2
Sam,Baldock,FWD,BHA,4900000,1,1,0.0434782608695652,8.873114463176569e-09,2.04081632653061e-07,0,2216,0,0,0,0,0,0,0,0.2,114,-1,0,1,1,0.0,0,0.2,0,0,0,0,0,0.0,1820,0,0,0,0,24,165,0,0,1,Chelsea,Southampton,West Ham,Stoke,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Beni,Baningime,MID,EVE,4500000,0,5,0.21739130434782603,4.8309178743961296e-08,1.11111111111111e-06,0,334,0,1,0,0,0,0,0,1.1,14,0,0,5,0,0.1,0,0.4,0,0,0,0,0,0.0,438,0,0,0,0,145,15,0,0,17,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Phil,Bardsley,DEF,BUR,4300000,1,29,1.26086956521739,2.93225480283114e-07,6.74418604651163e-06,0,21915,4,10,0,0,0,0,0,6.7,3708,-2,0,29,2,0.4,0,1.8,0,0,4,0,0,0.9,60487,0,0,0,0,900,6074,0,0,167,Man Utd,Newcastle,Man City,Swansea,Southampton,0.8,0.6,0.6,0.6,0.8,0.7,0.8,1.0,0.6,0.9,0.7,0.7,1.1,0.6,0.7,32.3
Ross,Barkley,MID,CHE,7300000,0,0,0.0,0.0,0.0,0,10611,0,0,0,0,0,0,0,0.0,322,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,3044,0,0,0,0,0,1198,0,0,0,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Barnes,FWD,BUR,5200000,2,40,1.8,3.46153846153846e-07,7.69230769230769e-06,0,73444,4,10,0,0,0,3,0,7.7,6746,-3,0,40,3,0.5,0,2.4,2,0,3,0,0,1.0,79871,0,0,0,0,986,5169,0,0,124,Man Utd,Newcastle,Man City,Swansea,Southampton,1.3,1.2,1.2,1.2,1.5,1.6,1.0,1.0,1.1,1.3,1.5,1.5,1.6,0.9,1.6,67.8
Modou,Barrow,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,263,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,49,0,0,0,0,0,1,0,0,0,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gareth,Barry,MID,WBA,4500000,3,48,2.4,5.33333333333333e-07,1.06666666666667e-05,0,118955,3,24,0,0,0,1,0,10.7,1884,0,0,48,0,0.4,0,2.0,0,0,4,0,2,0.9,64944,0,0,0,0,1537,1180,0,0,246,Everton,Man City,Southampton,Chelsea,Huddersfield,1.7,1.2,2.0,1.2,2.6,1.5,2.1,1.6,2.1,2.5,1.2,1.7,1.7,1.8,1.3,73.6
Kyle,Bartley,DEF,SWA,4300000,1,4,0.17391304347826098,4.04448938321537e-08,9.30232558139535e-07,0,5421,1,2,0,0,0,0,0,0.9,64,-2,0,4,2,0.0,0,0.2,0,0,0,0,0,0.0,970,0,0,0,0,165,131,0,0,24,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.1
Michy,Batshuayi,FWD,CHE,8100000,0,20,1.8,2.22222222222222e-07,2.46913580246914e-06,0,167629,0,7,0,0,0,2,0,2.5,741,-4,0,20,4,0.1,0,0.6,3,0,0,0,0,0.6,111013,1,0,0,1,261,1933,0,0,64,Brighton,Bournemouth,Watford,West Brom,Man Utd,1.0,1.6,1.3,1.6,0.9,1.0,1.5,1.0,1.3,1.5,1.3,1.7,1.2,1.2,1.2,17.8
Moritz,Bauer,DEF,STK,4500000,1,1,0.0434782608695652,9.66183574879227e-09,2.22222222222222e-07,0,204,0,3,0,0,0,0,0,0.2,199,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.0,2551,0,0,0,0,90,2492,0,0,14,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Jan,Bednarek,DEF,SOU,4100000,0,0,0.0,0.0,0.0,0,8974,0,0,0,0,0,0,0,0.0,116,-4,1,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1865,0,0,0,0,0,103,-1,0,0,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asmir,Begovic,GLK,BOU,4500000,2,71,3.1,6.88888888888889e-07,1.5777777777777803e-05,0,209775,2,35,0,65,0,0,0,15.8,7181,0,0,71,0,0.3,0,1.4,4,0,4,0,0,4.0,139967,0,0,1,3,2070,2586,0,0,378,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,3.2,3.1,3.6,2.6,3.0,2.3,3.2,3.8,3.4,4.5,2.5,3.3,3.0,2.9,2.9,47.0
Valon,Behrami,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,9864,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,634,0,0,0,0,0,2,0,0,0,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hector,Bellerin,DEF,ARS,6100000,8,93,4.0,6.557377049180329e-07,1.5245901639344299e-05,0,613101,3,30,0,0,0,2,0,15.2,20742,1,-1,93,-1,0.8,0,4.6,7,0,9,0,2,13.1,575625,0,0,0,1,2070,51214,1,0,442,Crystal Palace,Swansea,Everton,Tottenham,Man City,6.0,3.2,4.6,3.2,4.5,3.9,5.4,2.8,5.5,5.2,3.3,6.0,2.9,5.4,3.2,116.5
Yohan,Benalouane,DEF,LEI,4200000,0,0,0.0,0.0,0.0,0,3265,0,0,0,0,0,0,0,0.0,70,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1208,0,0,0,0,0,61,-1,0,0,Watford,Everton,Swansea,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Benteke,FWD,CRY,7600000,5,41,2.4,3.15789473684211e-07,5.39473684210526e-06,0,417244,5,19,0,0,0,1,0,5.4,7837,-4,0,41,4,0.4,1,2.8,3,0,5,0,3,2.2,86783,0,0,0,0,1388,5680,0,0,52,Arsenal,West Ham,Newcastle,Everton,Tottenham,1.2,1.6,2.3,1.7,2.1,2.1,1.2,1.6,2.0,1.9,2.6,2.0,2.4,2.3,2.5,85.0
Saido,Berahino,FWD,STK,5600000,0,15,0.652173913043478,1.16459627329193e-07,2.67857142857143e-06,0,33642,0,9,0,0,0,0,0,2.7,334,-4,0,15,4,0.1,1,0.6,0,0,2,0,1,0.2,13826,0,0,0,0,383,396,0,0,30,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.2
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,232,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,36,0,0,0,0,0,1,0,0,0,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,7400000,6,53,2.3043478260869596,3.11398354876616e-07,7.16216216216216e-06,0,106722,0,4,0,0,0,2,0,7.2,896,-6,0,53,6,0.5,0,3.4,0,0,4,0,4,0.6,27608,0,0,0,0,670,1025,0,0,229,Newcastle,West Brom,Burnley,Leicester,Arsenal,1.9,2.1,1.6,1.7,1.2,1.6,1.6,1.9,1.8,1.5,1.2,2.1,1.5,2.3,1.7,74.6
Ryan,Bertrand,DEF,SOU,5300000,1,59,3.0,5.66037735849057e-07,1.1132075471698101e-05,0,757263,0,28,0,0,0,0,0,11.1,7575,-2,0,59,2,0.1,0,0.4,4,0,4,0,3,4.8,282637,0,0,0,1,1795,1323,0,0,357,Tottenham,Brighton,West Brom,Liverpool,Burnley,2.9,3.9,2.8,2.9,2.9,3.3,2.7,2.6,3.2,2.3,3.4,2.3,2.7,2.1,2.5,88.8
Muhamed,Besic,MID,EVE,4300000,0,2,0.0869565217391304,2.02224469160768e-08,4.65116279069767e-07,0,13038,0,0,0,0,0,0,0,0.5,231,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.2,10406,0,0,0,0,46,146,0,0,10,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Philip,Billing,MID,HUD,4400000,0,12,0.5217391304347829,1.1857707509881401e-07,2.7272727272727298e-06,0,37538,2,5,0,0,0,0,0,2.7,169,-1,0,12,1,0.0,0,0.0,0,0,3,0,0,0.2,31695,0,0,0,0,420,47,0,0,52,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.6
Daley,Blind,DEF,MUN,5100000,0,20,0.8695652173913041,1.7050298380221698e-07,3.92156862745098e-06,0,183789,0,0,0,0,0,0,0,3.9,1422,-4,0,20,4,0.0,0,0.2,0,0,3,0,0,0.9,135579,0,0,0,0,274,159,0,0,88,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.0,0.4,0.6,0.4,0.6,0.7,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.5,15.1
Jeremie,Boga,MID,CHE,6000000,0,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,980,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,538,0,0,0,0,17,3,0,0,1,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bojan,MID,STK,5500000,0,2,2.0,3.63636363636364e-07,3.63636363636364e-07,0,6540,0,1,0,0,0,0,0,0.4,13,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,1875,0,0,0,0,71,3,0,0,5,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Yannick,Bolasie,MID,EVE,6400000,1,7,0.304347826086957,4.7554347826087005e-08,1.09375e-06,0,6132,0,4,0,0,0,0,0,1.1,751,-1,0,7,1,0.2,0,1.4,0,0,1,0,0,0.2,4838,0,0,0,0,196,744,0,0,13,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.5
