FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Dean,Marney,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,978,0,0,0,0,0,0,0,0.0,29,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,524,0,0,0,0,0,14,-1,0,0,Tottenham,Man Utd,Huddersfield,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Martial,MID,MUN,8000000,1,69,3.8333333333333304,4.79166666666667e-07,8.625e-06,0,252726,1,6,0,0,0,6,0,8.6,35994,0,0,69,0,0.5,0,3.7,1,0,5,0,3,3.0,306480,0,0,0,0,737,6067,0,0,237,Leicester,Burnley,Southampton,Everton,Stoke,2.9,4.4,4.3,3.4,4.4,2.7,2.3,5.3,3.3,4.0,2.7,3.7,2.8,5.1,2.0,4.8,3.5,4.9,2.6,3.7,92.3
Cuco,Martina,DEF,EVE,4300000,2,27,1.5,3.48837209302326e-07,6.2790697674418605e-06,0,50570,1,11,0,0,0,0,0,6.3,1944,-2,0,27,2,0.9,0,3.7,0,0,3,0,0,0.5,46382,0,0,0,0,840,4733,0,0,173,Chelsea,West Brom,Bournemouth,Man Utd,Tottenham,1.2,0.8,0.8,1.1,0.8,1.4,0.9,0.8,2.2,1.1,0.8,1.5,0.8,0.9,1.1,0.8,1.1,0.8,1.2,0.9,36.9
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,24498,0,0,0,0,0,0,0,0.0,444,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1098,0,0,0,0,0,25,0,0,0,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Martinez,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1163,0,0,0,0,0,0,0,0.0,300,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1839,0,0,0,0,0,425,0,0,0,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,0,5,0.277777777777778,5.6689342403628096e-08,1.0204081632653099e-06,0,2119,1,15,0,0,0,0,0,1.0,42,-1,0,5,1,0.0,0,0.2,0,0,0,0,0,0.0,1608,0,0,0,0,488,6,0,0,83,West Brom,Huddersfield,Chelsea,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,15.3
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,60340,0,0,0,0,0,0,0,0.0,3453,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,67663,0,0,0,0,0,5275,0,0,0,Brighton,Leicester,Swansea,Man City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4400000,5,31,1.72222222222222,3.9141414141414106e-07,7.04545454545455e-06,0,15933,3,14,0,0,0,0,0,7.0,1718,-1,0,31,1,0.7,0,3.3,1,0,3,0,2,1.6,88485,0,0,0,0,801,52562,0,0,180,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,1.4,0.9,0.0,2.6,0.9,1.3,2.6,1.1,1.5,0.9,0.9,1.6,1.4,1.5,1.0,1.5,0.9,1.1,0.9,1.2,36.7
Juan,Mata,MID,MUN,6800000,6,48,3.7,5.44117647058824e-07,7.05882352941176e-06,0,183204,0,4,0,0,0,1,0,7.1,2424,-2,0,48,2,0.4,0,2.7,3,0,8,0,3,1.9,120970,0,0,0,0,822,2004,0,0,198,Leicester,Burnley,Southampton,Everton,Stoke,2.8,4.2,4.1,3.2,4.2,2.6,2.2,5.0,3.2,3.8,2.6,3.5,2.7,4.8,1.9,4.6,3.3,4.7,2.5,3.5,68.2
Nemanja,Matic,MID,MUN,4800000,1,47,2.6,5.41666666666667e-07,9.79166666666667e-06,0,919504,1,10,0,0,0,0,0,9.6,20607,-2,1,47,2,0.4,0,2.0,0,0,10,0,1,9.6,513473,0,0,0,0,1583,5792,-1,0,275,Leicester,Burnley,Southampton,Everton,Stoke,1.5,2.5,2.4,1.8,2.5,1.4,1.3,3.1,1.8,2.2,1.4,2.0,1.5,3.0,1.3,2.8,1.9,2.8,1.3,2.0,53.6
Joel,Matip,DEF,LIV,5400000,0,48,3.7,6.85185185185185e-07,8.88888888888889e-06,0,197318,1,18,0,0,0,1,0,8.9,5733,-1,0,48,1,0.2,0,1.3,3,0,5,0,0,1.8,117553,0,0,0,1,1170,87,0,0,283,Arsenal,Swansea,Leicester,Burnley,Man City,0.0,0.0,0.0,3.6,3.5,3.3,3.3,4.7,3.8,5.4,4.2,2.6,4.5,4.5,2.4,3.9,3.9,4.4,3.9,5.1,50.6
Alfie,Mawson,DEF,SWA,5000000,1,59,3.3,6.6e-07,1.18e-05,0,61715,0,25,0,0,0,1,0,11.8,3785,0,0,59,0,0.6,0,3.0,3,0,6,0,0,1.2,60434,0,0,0,0,1620,4839,0,0,339,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,4.7,3.0,4.2,3.9,2.9,3.4,3.9,2.7,3.7,3.6,4.5,2.9,3.5,2.3,3.4,2.9,2.8,3.7,3.0,3.6,53.6
Chancel,Mbemba,DEF,NEW,3900000,0,17,0.944444444444444,2.42165242165242e-07,4.35897435897436e-06,0,552720,0,10,0,0,0,0,0,4.4,26377,-1,1,17,1,0.1,0,0.3,3,0,1,0,0,10.8,932018,0,0,0,1,588,39237,-1,0,123,West Ham,Man City,Brighton,Stoke,Swansea,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.6,0.5,22.1
James,McArthur,MID,CRY,4300000,3,36,2.0,4.65116279069767e-07,8.372093023255811e-06,0,207926,2,9,0,0,0,2,0,8.4,10336,-2,0,36,2,0.7,0,2.8,4,0,2,0,0,3.1,146359,0,0,0,1,809,22367,0,0,143,Swansea,Arsenal,Man City,Southampton,Burnley,1.5,1.8,1.0,1.2,1.6,1.0,1.1,1.8,1.3,1.4,1.4,1.0,1.1,1.2,1.4,1.6,1.2,1.5,1.1,1.8,45.0
Gareth,McAuley,DEF,WBA,4600000,0,4,0.222222222222222,4.8309178743961296e-08,8.695652173913041e-07,0,79574,0,9,0,0,0,0,0,0.9,1017,-4,1,4,4,0.0,0,0.0,0,0,0,0,0,0.5,5074,0,0,0,0,258,141,-1,0,47,Stoke,Everton,Arsenal,West Ham,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.1
Oliver,McBurnie,FWD,SWA,4500000,0,7,0.38888888888888895,8.641975308641981e-08,1.55555555555556e-06,0,116119,0,1,0,0,0,0,0,1.6,5130,0,0,7,0,0.1,0,0.3,0,0,0,0,0,1.6,76140,0,0,0,0,83,8902,0,0,21,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.7
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2552,0,0,0,0,0,0,0,0.0,63,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,719,0,0,0,0,0,24,0,0,0,Huddersfield,Tottenham,Man Utd,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1859,0,0,0,0,0,0,0,0.0,25,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,349,0,0,0,0,0,11,0,0,0,Chelsea,West Brom,Bournemouth,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,2,19,1.05555555555556,2.19907407407407e-07,3.95833333333333e-06,0,8159,3,7,0,0,0,0,0,4.0,140,-2,0,19,2,0.3,0,1.5,0,0,3,0,0,0.1,4914,0,0,0,0,542,114,0,0,57,Stoke,Everton,Arsenal,West Ham,Brighton,0.5,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,32.5
Sam,McQueen,DEF,SOU,4300000,0,3,0.166666666666667,3.87596899224806e-08,6.976744186046509e-07,0,4036,0,1,0,0,0,0,0,0.7,96,-2,0,3,2,0.0,0,0.2,0,0,0,0,0,0.1,1340,0,0,0,0,23,44,0,0,8,Huddersfield,Tottenham,Man Utd,Crystal Palace,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Scott,McTominay,MID,MUN,4300000,1,4,0.222222222222222,5.16795865633075e-08,9.30232558139535e-07,0,29093,0,0,0,0,0,0,0,0.9,1036,-2,0,4,2,0.2,0,0.7,0,0,1,0,0,0.4,44444,0,0,0,0,94,335,0,0,19,Leicester,Burnley,Southampton,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Ben,Mee,DEF,BUR,4700000,6,62,3.9,8.29787234042553e-07,1.31914893617021e-05,0,493716,2,12,0,0,0,0,0,13.2,21296,2,0,62,-2,0.4,0,1.8,6,0,7,0,0,13.0,688592,0,0,0,1,1440,87063,0,0,290,Tottenham,Man Utd,Huddersfield,Liverpool,Crystal Palace,5.1,2.8,3.5,4.6,4.7,4.6,3.6,3.8,3.6,4.7,4.0,4.4,4.8,4.1,5.0,4.0,4.0,5.5,3.0,4.3,68.7
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,401,0,0,0,0,0,0,0,0.0,158,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1008,0,0,0,0,0,265,0,0,0,Stoke,Everton,Arsenal,West Ham,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.944444444444444,1.49911816578483e-07,2.6984126984127003e-06,0,109857,2,1,0,0,0,0,0,2.7,287,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87531,0,0,0,0,298,53,0,0,84,Bournemouth,Newcastle,Crystal Palace,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3726,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1266,0,0,0,0,0,4,0,0,0,Man Utd,Watford,Liverpool,Huddersfield,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,37,2.5,5e-07,7.400000000000001e-06,0,12591,3,15,0,0,0,1,0,7.4,309,0,0,37,0,0.5,0,2.3,4,0,2,0,1,0.1,14446,0,0,0,0,1049,168,0,0,224,West Ham,Man City,Brighton,Stoke,Swansea,1.6,1.2,2.2,1.7,2.6,1.2,2.2,1.6,2.0,2.0,1.2,2.1,1.3,2.8,1.7,2.5,2.0,2.4,1.8,1.9,64.4
Per,Mertesacker,DEF,ARS,4800000,0,14,0.7777777777777779,1.62037037037037e-07,2.91666666666667e-06,0,38091,0,6,0,0,0,1,0,2.9,1281,-2,0,14,2,0.1,0,0.3,2,0,0,0,0,0.5,26536,0,0,0,1,333,428,0,0,74,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.4,0.5,0.4,0.4,0.4,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,15.5
Roque,Mesa,MID,SWA,4300000,2,14,0.7777777777777779,1.8087855297157602e-07,3.2558139534883703e-06,0,43120,2,11,0,0,0,0,0,3.3,1928,-2,0,14,2,0.4,0,1.7,0,0,2,0,0,0.6,40218,0,0,0,0,556,981,0,0,95,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.4
Simon,Mignolet,GLK,LIV,4900000,6,56,3.5,7.142857142857141e-07,1.14285714285714e-05,0,69732,3,20,0,28,0,0,0,11.4,3046,-1,0,56,1,0.6,0,2.8,0,0,6,0,0,1.6,51434,0,0,1,0,1440,1306,0,0,276,Arsenal,Swansea,Leicester,Burnley,Man City,2.5,3.6,3.3,3.3,3.2,3.1,3.0,4.4,3.5,5.0,3.9,2.4,4.2,4.2,2.2,3.6,3.6,4.1,3.6,4.8,22.0
Luka,Milivojevic,MID,CRY,4600000,0,41,2.6,5.65217391304348e-07,8.91304347826087e-06,0,72345,4,25,0,0,0,2,0,8.9,1797,-4,0,41,4,0.6,0,2.8,4,0,2,0,0,0.4,28811,0,0,0,0,1279,1584,0,0,210,Swansea,Arsenal,Man City,Southampton,Burnley,2.3,2.7,1.4,1.8,2.4,1.3,1.7,2.7,2.0,2.2,2.1,1.5,1.7,1.9,2.1,2.4,1.9,2.2,1.7,2.6,62.3
James,Milner,DEF,LIV,6100000,0,32,1.77777777777778,2.9143897996357004e-07,5.245901639344259e-06,0,260968,0,11,0,0,0,0,0,5.2,3823,-4,0,32,4,0.2,0,1.2,3,0,2,0,1,2.3,35097,0,0,0,1,738,567,0,0,182,Arsenal,Swansea,Leicester,Burnley,Man City,0.9,1.2,1.1,1.1,1.1,1.0,1.0,1.6,1.2,2.0,1.4,0.9,1.5,2.1,0.9,1.3,1.2,1.5,1.2,1.9,62.3
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,16131,1,4,0,0,0,0,0,0.0,237,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2291,0,0,0,0,135,27,0,0,17,Man City,West Ham,Everton,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,0.277777777777778,4.6296296296296295e-08,8.33333333333333e-07,0,110487,1,8,0,0,0,0,0,0.8,775,-5,0,5,5,0.1,0,0.3,0,0,0,0,0,0.9,8481,0,0,0,0,135,134,0,0,19,Chelsea,West Brom,Bournemouth,Man Utd,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,0.555555555555556,1.1820330969267099e-07,2.12765957446809e-06,0,141487,0,0,0,0,0,1,0,2.1,3296,-3,0,10,3,0.1,0,0.5,0,0,0,0,0,0.8,47097,0,0,0,0,89,299,0,0,37,West Ham,Man City,Brighton,Stoke,Swansea,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.6
Henrikh,Mkhitaryan,MID,MUN,7600000,0,53,4.4,5.789473684210529e-07,6.97368421052632e-06,0,1768805,1,3,0,0,0,1,0,7.0,17539,-4,1,53,4,0.0,0,0.2,4,0,8,0,5,6.7,1580545,0,0,0,1,804,312,-1,0,198,Leicester,Burnley,Southampton,Everton,Stoke,3.6,5.4,5.3,4.2,5.3,3.4,2.9,6.3,4.1,4.8,3.4,4.5,3.5,6.1,2.5,5.8,4.3,5.9,3.3,4.5,73.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,463,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,631,0,0,0,0,0,20,0,0,0,Watford,Chelsea,Newcastle,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5800000,5,84,4.7,8.10344827586207e-07,1.44827586206897e-05,0,457018,3,20,0,0,0,2,0,14.5,41055,3,0,84,-3,0.8,0,4.7,10,0,9,0,0,14.6,931731,0,0,0,1,1620,55712,0,0,438,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,6.4,4.7,4.5,6.7,3.9,7.0,3.9,5.7,4.1,5.5,4.7,6.6,3.5,6.6,6.5,3.8,7.0,3.0,6.8,3.8,72.7
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2948,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,243,0,0,0,0,0,2,0,0,0,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5400000,15,68,3.8,7.037037037037041e-07,1.25925925925926e-05,0,623594,2,27,0,0,0,4,0,12.8,10241,-1,-1,68,1,0.8,0,4.2,6,0,6,0,1,7.3,844918,0,0,0,2,1528,107261,1,0,340,Southampton,Stoke,Burnley,Leicester,West Ham,3.0,4.4,4.4,2.8,4.9,2.8,3.7,1.9,4.8,2.9,2.2,5.0,4.5,3.2,2.5,3.7,2.5,5.4,1.9,4.9,110.8
Alvaro,Morata,FWD,CHE,10700000,1,86,5.4,5.04672897196262e-07,8.03738317757009e-06,0,2875029,4,6,0,0,0,9,0,8.0,323464,7,0,86,-7,0.2,0,2.3,13,0,8,0,4,17.2,3252513,0,0,0,2,1183,45229,0,0,279,Everton,Brighton,Stoke,Arsenal,Leicester,0.0,7.4,7.5,4.6,7.1,6.3,7.2,7.1,7.6,5.0,6.3,7.6,5.5,6.8,7.3,6.6,7.8,6.3,6.5,6.7,145.4
Alberto,Moreno,DEF,LIV,4500000,0,44,3.7,8.22222222222222e-07,9.77777777777778e-06,0,328706,0,17,0,0,0,0,0,9.6,29230,0,1,44,0,0.3,0,1.5,3,0,5,0,1,2.3,332736,0,0,0,0,1080,267,-1,0,287,Arsenal,Swansea,Leicester,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,3.3,3.3,4.7,3.8,5.4,4.2,2.6,4.5,4.5,2.4,3.9,3.9,4.4,3.9,5.1,53.7
Wes,Morgan,DEF,LEI,4500000,1,42,2.3,5.11111111111111e-07,9.33333333333333e-06,0,135663,2,26,0,0,0,0,0,9.3,11076,0,0,42,0,0.6,0,2.5,1,0,4,0,0,2.9,108866,0,0,0,0,1620,3828,0,0,246,Man Utd,Watford,Liverpool,Huddersfield,Chelsea,2.0,2.5,1.6,2.5,1.9,2.2,1.2,1.8,1.6,2.1,1.8,2.0,2.4,2.1,2.0,1.8,2.1,2.9,2.8,1.7,44.1
James,Morrison,MID,WBA,5400000,0,13,0.7222222222222221,1.3374485596707802e-07,2.40740740740741e-06,0,2985,0,1,0,0,0,1,0,2.4,30,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2560,0,0,0,0,205,5,0,0,35,Stoke,Everton,Arsenal,West Ham,Brighton,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.5
Victor,Moses,DEF,CHE,6400000,7,42,2.3333333333333304,3.6458333333333295e-07,6.5625e-06,0,56267,1,5,0,0,0,0,0,6.6,2740,-1,0,42,1,0.5,0,3.3,2,0,4,0,2,1.0,54368,0,0,0,1,781,5919,0,0,161,Everton,Brighton,Stoke,Arsenal,Leicester,1.2,2.7,2.2,1.3,1.7,2.1,1.9,2.5,2.5,1.3,1.6,3.3,1.8,2.4,2.8,2.0,2.5,1.7,2.1,1.7,43.3
Steve,Mounie,FWD,HUD,5700000,0,39,3.3,5.789473684210529e-07,6.8421052631578906e-06,0,318421,2,14,0,0,0,4,0,6.8,5783,-3,0,39,3,0.6,0,3.2,6,0,4,0,0,1.0,294567,0,0,0,1,694,5116,0,0,129,Southampton,Stoke,Burnley,Leicester,West Ham,2.7,4.6,3.6,2.7,4.1,3.3,3.5,1.8,4.0,2.6,2.0,3.7,4.3,2.8,2.5,3.6,1.8,4.3,2.5,4.0,55.3
Lys,Mousset,FWD,BOU,4900000,0,7,0.38888888888888895,7.93650793650794e-08,1.4285714285714301e-06,0,8278,0,2,0,0,0,0,0,1.4,268,-1,0,7,1,0.0,0,0.0,0,0,1,0,0,0.1,6273,0,0,0,0,107,161,0,0,15,Man City,West Ham,Everton,Brighton,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,685,0,0,0,0,0,0,0,0.0,404,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2705,0,0,0,0,0,1214,0,0,0,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4469,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,72,0,0,0,0,0,2,0,0,0,West Brom,Huddersfield,Chelsea,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,17602,0,0,0,0,0,0,0,0.0,583,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,5359,0,0,0,0,0,194,0,0,0,West Ham,Man City,Brighton,Stoke,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,2,18,1.0,2e-07,3.6000000000000003e-06,0,9884,0,16,0,0,0,0,0,3.6,129,-5,0,18,5,0.3,0,1.7,0,0,0,0,0,0.1,1506,0,0,0,0,552,47,0,0,56,West Ham,Man City,Brighton,Stoke,Swansea,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.6,0.5,0.5,25.1
Jamie,Murphy,MID,BHA,4700000,0,6,0.33333333333333304,7.09219858156028e-08,1.27659574468085e-06,0,3905,0,4,0,0,0,0,0,1.3,101,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1603,0,0,0,0,166,62,0,0,25,Watford,Chelsea,Newcastle,Bournemouth,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5800000,0,47,2.9,5e-07,8.10344827586207e-06,0,215397,4,16,0,0,0,5,0,8.1,21359,-2,0,47,2,0.3,1,2.0,6,0,5,0,0,2.9,328581,0,0,0,1,979,16284,0,0,116,Watford,Chelsea,Newcastle,Bournemouth,West Brom,2.8,1.7,2.5,3.2,2.4,2.3,2.4,3.2,3.0,2.9,3.1,2.3,2.3,3.1,3.5,2.5,3.0,1.9,3.0,1.9,60.4
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,26076,0,0,0,0,0,0,0,0.0,339,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3722,0,0,0,0,0,82,0,0,0,Man Utd,Watford,Liverpool,Huddersfield,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.111111111111111,2.31481481481481e-08,4.1666666666666704e-07,0,4052,0,0,0,0,0,0,0,0.4,53,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,1524,0,0,0,0,26,11,0,0,-2,Everton,Brighton,Stoke,Arsenal,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5400000,0,54,3.0,5.55555555555556e-07,1e-05,0,244299,1,3,0,0,0,1,0,10.0,10736,-1,0,54,1,0.4,0,2.3,5,0,7,0,0,2.1,234171,0,0,0,1,734,3678,0,0,236,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,3.5,3.0,2.2,3.6,1.9,4.5,1.9,3.0,2.0,2.9,2.4,3.7,1.6,3.6,3.5,1.8,4.4,1.5,3.7,1.8,41.3
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,414,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,494,0,0,0,0,0,21,0,0,0,Swansea,Arsenal,Man City,Southampton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
