FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
James,McCarthy,MID,EVE,4700000,0,23,0.239583333333333,5.09751773049645e-08,4.8936170212766e-06,0,15594,2,10,0,0,0,1,0,4.9,125,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6654,0,365,0,0,613,3,0,0,100,Burnley,West Ham,Chelsea,Swansea,Watford,0.0,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4800000,1,46,0.4791666666666671,9.982638888888891e-08,9.58333333333333e-06,0,13521,8,20,0,0,0,1,0,9.6,93,-2,0,46,2,0.3,0,1.5,1,0,2,0,3,0.1,10068,0,336,0,0,1220,76,0,0,212,Liverpool,Leicester,Burnley,Chelsea,Man City,0.2,0.0,0.2,0.2,0.4,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3280,0,0,0,0,0,0,0,0.0,46,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3246,0,0,0,0,0,13,0,0,0,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1039,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,419,0,0,0,0,0,5,0,0,0,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8795,0,0,0,0,0,0,0,0.0,36,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4314,0,27,0,0,0,2,0,0,0,Liverpool,Leicester,Burnley,Chelsea,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.125,2.97619047619048e-08,2.8571428571428602e-06,0,15487,0,9,0,0,0,0,0,2.9,43,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4947,1,28,0,0,353,13,0,0,58,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.1
Sam,McQueen,MID,SOU,4200000,1,23,0.239583333333333,5.7043650793650805e-08,5.47619047619048e-06,0,6789,0,9,0,0,0,0,0,5.5,344,-3,0,23,3,0.2,0,1.0,0,0,1,0,1,0.1,10560,0,0,0,0,616,269,0,0,132,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.1,0.1,0.1,0.2,0.2,0.1
Ben,Mee,DEF,BUR,4700000,7,95,3.0,6.382978723404259e-07,2.02127659574468e-05,0,99525,5,44,0,0,0,1,0,20.2,3064,2,0,95,-2,1.2,0,5.8,6,0,9,0,2,3.9,234913,1,0,0,0,2880,8942,0,0,566,Everton,Man Utd,Crystal Palace,West Brom,Bournemouth,1.6,2.8,2.7,4.1,2.5,4.3
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0625,1.42045454545455e-08,1.36363636363636e-06,0,31302,1,5,0,0,0,0,0,1.4,85,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3654,0,0,0,0,269,6,0,0,26,Crystal Palace,Arsenal,West Brom,Watford,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5618,0,0,0,0,0,0,0,0.0,68,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1831,0,265,0,0,0,55,0,0,0,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18429,2,23,0,0,0,1,0,7.5,158,-1,0,33,1,0.0,0,0.0,0,0,2,0,0,0.2,15683,0,0,0,0,962,22,0,0,179,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.0,0.0,0.0,0.0,0.0,1.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3891,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,463,0,18,0,0,0,3,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,3,75,3.4,7.23404255319149e-07,1.59574468085106e-05,0,146760,0,28,0,41,0,0,0,16.0,1776,-3,0,75,3,0.5,0,2.3,5,0,4,0,0,2.9,150153,0,340,2,1,1980,2848,0,0,359,West Brom,Crystal Palace,Watford,Southampton,West Ham,3.4,4.4,2.4,4.6,4.0,4.1
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,326,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,341,0,0,0,0,0,4,0,0,0,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5296,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1951,0,209,0,0,0,5,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,9,23,0.239583333333333,4.7916666666666695e-08,4.6e-06,0,391,1,5,0,0,0,1,0,4.6,65,0,0,23,0,0.8,0,3.8,1,0,4,0,0,0.0,2300,0,0,0,0,618,1511,0,0,87,Leicester,Liverpool,Tottenham,Burnley,Man City,0.1,0.2,0.1,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,2,124,4.1,6.40625e-07,1.9375e-05,0,558442,5,33,0,0,0,7,0,19.4,15739,-1,0,124,1,0.6,0,3.8,16,0,7,0,4,5.5,698518,0,508,0,3,2628,6429,0,0,596,West Brom,Crystal Palace,Watford,Southampton,West Ham,3.1,4.3,4.0,4.4,2.6,5.0
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0416666666666667,9.259259259259259e-09,8.888888888888891e-07,0,2122,0,16,0,0,0,0,0,0.9,20,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1706,2,1,0,0,506,30,0,0,89,Tottenham,Middlesbrough,Sunderland,Stoke,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,8,106,3.7,6.16666666666667e-07,1.76666666666667e-05,0,325045,2,19,0,0,0,4,0,17.7,2230,-5,0,106,5,0.5,0,3.0,8,0,9,0,8,2.6,365013,0,245,0,2,1644,16307,0,0,366,Burnley,West Ham,Chelsea,Swansea,Watford,5.1,2.1,3.4,2.9,5.2,1.9
Henrikh,Mkhitaryan,MID,MUN,8800000,8,62,0.645833333333333,7.33901515151515e-08,7.04545454545455e-06,0,412624,1,6,0,0,0,4,0,7.0,3686,-7,0,62,7,0.3,0,3.0,3,0,8,0,1,2.4,226532,0,0,0,1,1061,3790,0,0,238,Chelsea,Burnley,Man City,Swansea,Arsenal,0.3,0.6,0.3,0.3,0.6,0.3
Nacho,Monreal,DEF,ARS,5800000,1,80,2.9,5e-07,1.37931034482759e-05,0,248426,3,38,0,0,0,0,0,13.8,1784,-2,0,80,2,0.4,0,2.3,6,0,7,0,2,3.3,138485,0,511,0,0,2433,2876,0,0,520,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,2.4,3.0,2.1,5.2,5.7,3.1
Jefferson,Montero,MID,SWA,5000000,1,17,0.177083333333333,3.5416666666666696e-08,3.4e-06,0,8574,0,9,0,0,0,0,0,3.4,15,-5,0,17,5,0.1,0,0.3,0,0,0,0,1,0.1,2423,0,202,0,0,373,11,0,0,74,Watford,Stoke,Man Utd,Everton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,12,0.125,2.84090909090909e-08,2.7272727272727298e-06,0,149701,1,7,0,0,0,0,0,2.7,273,-6,0,12,6,0.0,0,0.0,1,0,0,0,1,1.5,17680,0,394,0,0,290,61,0,0,67,West Brom,Crystal Palace,Watford,Southampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,0,63,2.3,4.8936170212766e-07,1.3404255319148899e-05,0,847730,3,45,0,0,0,1,0,13.4,11484,-3,0,63,3,0.0,0,0.0,0,0,5,0,1,11.0,307570,0,549,0,0,2430,218,0,0,360,Crystal Palace,Arsenal,West Brom,Watford,Man City,0.0,1.8,1.7,2.4,4.0,2.8
James,Morrison,MID,WBA,4400000,2,78,0.8125,1.8465909090909102e-07,1.77272727272727e-05,0,98784,2,18,0,0,0,5,0,17.3,6163,-6,1,78,6,0.2,0,1.0,4,0,4,0,2,1.4,150479,0,266,0,0,1487,1058,-1,0,301,Liverpool,Leicester,Burnley,Chelsea,Man City,0.4,0.0,0.5,0.4,0.8,0.4
Victor,Moses,MID,CHE,5500000,1,91,3.3,6e-07,1.65454545454545e-05,0,268270,4,11,0,0,0,3,0,16.5,4062,0,0,91,0,0.1,0,0.8,6,0,14,0,3,2.0,327751,0,127,0,1,1992,2770,0,0,399,Man Utd,Southampton,Everton,Middlesbrough,West Brom,2.8,3.0,2.3,3.6,6.7,4.2
Lys,Mousset,FWD,BOU,5100000,1,5,0.0520833333333333,1.0212418300653598e-08,9.80392156862745e-07,0,3541,0,1,0,0,0,0,0,1.0,17,-4,0,5,4,0.1,0,0.3,0,0,0,0,0,0.1,1575,0,0,0,0,57,28,0,0,8,Tottenham,Middlesbrough,Sunderland,Stoke,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,0,25,0.26041666666666696,6.51041666666667e-08,6.25e-06,0,47192,1,4,0,0,0,1,0,6.3,890,-5,0,25,5,0.1,0,0.5,3,0,2,0,0,0.7,65687,0,111,0,1,379,1128,0,0,112,Hull City,Swansea,West Ham,Bournemouth,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,1,38,0.3958333333333329,5.73671497584541e-08,5.50724637681159e-06,0,416472,1,18,0,0,0,2,0,5.5,359,-6,0,38,6,0.1,0,0.5,5,0,1,0,0,3.0,79025,0,0,0,0,748,125,0,0,127,Crystal Palace,Arsenal,West Brom,Watford,Man City,0.2,0.2,0.2,0.2,0.4,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,76,3.3,5.68965517241379e-07,1.31034482758621e-05,0,114966,9,29,0,0,0,2,0,13.1,3303,-2,0,76,2,0.8,0,4.5,6,0,6,0,2,1.9,161338,0,0,0,1,2004,7437,0,0,440,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,2.9,3.6,2.6,6.3,6.9,3.7
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,20833,0,1,0,0,0,0,0,1.0,287,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20272,0,54,0,0,53,26,0,0,17,Leicester,Liverpool,Tottenham,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,37200,0,0,0,0,0,0,0,0.0,159,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3362,0,218,0,0,0,14,0,0,0,Liverpool,Leicester,Burnley,Chelsea,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5400000,1,19,0.197916666666667,3.66512345679012e-08,3.5185185185185204e-06,0,3386,0,7,0,0,0,0,0,3.5,169,-1,1,19,1,0.3,0,1.5,0,0,1,0,2,0.0,4342,0,0,0,0,332,21,-1,0,51,Watford,Stoke,Man Utd,Everton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12941,0,0,0,0,0,0,0,0.2,36,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1329,0,164,0,0,16,27,0,0,0,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,2,50,2.0,4.65116279069767e-07,1.1627906976744199e-05,0,58253,4,45,0,0,0,0,0,11.6,487,-2,0,50,2,0.9,0,3.8,4,0,5,0,0,1.0,49321,1,239,0,0,2174,2064,0,0,401,Watford,Stoke,Man Utd,Everton,Sunderland,1.1,2.2,1.2,1.7,1.2,2.2
Jesus,Navas,MID,MCI,6100000,8,39,0.40625,6.65983606557377e-08,6.39344262295082e-06,0,39902,2,15,0,0,0,0,0,6.4,165,-4,0,39,4,0.6,0,3.5,6,0,1,0,3,0.6,16781,0,408,0,0,836,864,0,0,200,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,0.2,0.2,0.2,0.2,0.4,0.2
Alfred,N'Diaye,MID,HUL,4200000,1,23,0.239583333333333,5.7043650793650805e-08,5.47619047619048e-06,0,36918,4,15,0,0,0,1,0,5.3,3295,-3,1,23,3,0.3,0,1.3,2,0,2,0,0,0.8,68484,0,0,0,0,747,636,-1,0,120,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4900000,0,35,0.3645833333333329,7.44047619047619e-08,7.142857142857139e-06,0,13141,0,16,0,0,0,1,0,7.1,8780,-1,0,35,1,0.9,0,4.5,2,0,2,0,2,0.7,45185,0,0,0,1,891,1523,0,0,182,Crystal Palace,Arsenal,West Brom,Watford,Man City,0.2,0.2,0.2,0.2,0.4,0.2
Didier,Ndong,MID,SUN,4800000,1,54,2.2,4.58333333333333e-07,1.125e-05,0,2808,5,40,0,0,0,1,0,11.3,85,-2,0,54,2,0.3,0,1.3,1,0,4,0,1,0.0,3653,0,0,0,0,1983,105,0,0,309,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,1.4,1.4,1.7,1.5,3.0,1.1
Alvaro,Negredo,FWD,MID,6200000,1,102,3.5,5.645161290322579e-07,1.64516129032258e-05,0,1669230,5,33,0,0,0,7,0,16.5,20418,-3,-1,102,3,0.4,0,2.5,13,0,9,0,4,11.1,1576193,0,0,0,3,2357,8158,1,0,327,Arsenal,Bournemouth,Sunderland,Man City,Chelsea,4.1,8.0,4.0,2.6,4.1,3.6
Julien,Ngoy,FWD,STK,4500000,0,5,0.0520833333333333,1.1574074074074099e-08,1.11111111111111e-06,0,5116,0,1,0,0,0,0,0,1.1,90,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6809,0,0,0,0,49,63,0,0,16,Hull City,Swansea,West Ham,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,36,0.375,6.355932203389831e-08,6.101694915254239e-06,0,36568,2,14,0,0,0,2,0,6.1,2072,-1,0,36,1,0.7,0,4.3,6,0,2,0,2,0.7,64503,0,0,0,1,754,7076,0,0,152,Swansea,Hull City,Liverpool,Leicester,Everton,0.2,0.2,0.2,0.2,0.4,0.2
Oumar,Niasse,FWD,HUL,5600000,2,34,0.3541666666666671,6.324404761904759e-08,6.0714285714285694e-06,0,22233,2,14,0,0,0,4,0,6.1,2402,-4,0,34,4,0.4,0,2.3,3,0,1,0,0,0.6,43657,0,19,0,1,627,4127,0,0,113,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1990,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,497,0,38,0,0,0,10,0,0,0,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,6,0.0625,9.19117647058823e-09,8.823529411764709e-07,0,608,0,0,0,0,0,0,0,0.9,10,-2,0,6,2,0.0,0,0.3,0,0,0,0,0,0.0,592,0,0,0,0,52,9,0,0,19,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,2,68,2.4,3.8709677419354794e-07,1.09677419354839e-05,0,131422,9,40,0,0,0,3,0,11.0,918,-3,0,68,3,0.2,1,1.0,5,0,7,0,0,1.2,22397,0,581,0,1,2277,25,0,0,380,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,1.4,1.8,1.4,1.5
,Nolito,MID,MCI,8400000,1,53,0.552083333333333,6.57242063492064e-08,6.30952380952381e-06,0,257873,3,7,0,0,0,4,0,6.3,111,-6,0,53,6,0.1,0,0.5,2,0,3,0,3,1.0,213547,0,0,0,1,776,16,0,1,167,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,0.3,0.3,0.3,0.3,0.6,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,47629,0,0,0,0,0,0,0,0.0,1529,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.2,64398,0,10,0,0,0,2684,0,0,0,Watford,Stoke,Man Utd,Everton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.229166666666667,4.87588652482269e-08,4.6808510638297895e-06,0,5211,2,15,0,0,0,0,0,4.7,10,-3,0,22,3,0.0,0,0.0,0,0,1,0,1,0.1,1598,0,0,0,0,677,2,0,0,113,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,27072,0,5,0,0,0,0,0,2.4,87,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11273,0,0,0,0,320,5,0,0,49,Arsenal,Bournemouth,Sunderland,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31324,0,0,0,0,0,0,0,0.9,61,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,9993,0,0,0,0,43,13,0,0,11,Arsenal,Bournemouth,Sunderland,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,2,67,2.5,5.68181818181818e-07,1.52272727272727e-05,0,88318,7,30,0,0,0,0,0,15.2,3539,-1,0,67,1,0.5,0,2.3,6,0,5,0,1,1.7,120852,0,275,0,1,2269,907,0,0,378,Liverpool,Leicester,Burnley,Chelsea,Man City,3.3,0.0,2.4,1.4,4.5,1.9
Pedro,Obiang,MID,WHU,4400000,0,55,0.572916666666667,1.3020833333333302e-07,1.25e-05,0,42924,7,32,0,0,0,1,0,12.5,1934,-1,0,55,1,0.1,0,0.5,6,0,4,0,2,0.4,45135,0,163,0,1,1763,26,0,0,331,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,0.3
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,399,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,322,0,0,0,0,0,7,0,0,0,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,49345,2,30,0,0,0,0,0,9.1,197,-3,0,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20271,0,284,0,0,1665,15,0,0,309,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,1.3
Stefano,Okaka,FWD,WAT,5100000,2,30,0.3125,6.127450980392161e-08,5.88235294117647e-06,0,24070,4,13,0,0,0,3,0,5.9,321,-4,0,30,4,0.2,0,1.0,3,0,2,0,0,0.1,26766,0,0,0,1,632,469,0,0,115,Swansea,Hull City,Liverpool,Leicester,Everton,0.2,0.2,0.2,0.2,0.4,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10962,0,0,0,0,0,0,0,0.0,32,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1453,0,84,0,0,0,5,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,0,47,1.9,3.39285714285714e-07,8.39285714285714e-06,0,139260,1,21,0,0,0,2,0,8.4,1739,-4,0,47,4,0.3,0,1.5,2,0,5,0,0,1.4,92153,0,320,0,0,1299,824,0,0,158,Crystal Palace,Arsenal,West Brom,Watford,Man City,1.0,1.0,1.0,2.0,2.9,1.9
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1341,0,0,0,0,0,0,0,0.0,85,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,2199,0,0,0,0,0,107,0,0,0,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,289,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,383,0,0,0,0,0,9,0,0,0,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,0.0833333333333333,1.98412698412698e-08,1.9047619047619e-06,0,35672,3,13,0,0,0,0,0,1.9,364,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.5,16617,0,261,0,0,590,16,0,0,60,Liverpool,Leicester,Burnley,Chelsea,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4400000,2,34,0.3541666666666671,8.04924242424243e-08,7.727272727272729e-06,0,24767,2,16,0,0,0,2,0,7.7,2139,-1,0,34,1,0.5,0,2.3,2,0,2,0,0,1.1,69473,0,0,0,1,873,665,0,0,161,Watford,Stoke,Man Utd,Everton,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1743,0,4,0,0,0,0,0,0.7,15,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1613,0,0,0,0,85,4,0,0,16,Everton,Man Utd,Crystal Palace,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,1,5,0.0520833333333333,1.2400793650793702e-08,1.19047619047619e-06,0,4187,0,0,0,0,0,0,0,1.2,130,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.1,4053,0,17,0,0,22,85,0,0,17,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6200000,2,81,2.9,4.6774193548387097e-07,1.3064516129032302e-05,0,719747,0,16,0,0,0,6,0,13.1,32214,-8,0,81,8,0.6,0,3.8,8,0,3,0,4,6.9,764352,0,200,0,1,1048,21646,0,0,256,West Brom,Crystal Palace,Watford,Southampton,West Ham,2.1,2.9,2.1,3.2,2.5,3.1
,Oriol Romeu,MID,SOU,4400000,0,59,2.1,4.772727272727271e-07,1.34090909090909e-05,0,38720,9,34,0,0,0,0,0,13.1,1173,-1,1,59,1,0.2,0,1.0,3,0,10,0,0,0.3,40084,0,239,0,0,2441,56,-1,0,428,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.0,1.0,2.3,2.3,2.7,1.8
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65466,1,6,0,0,0,0,0,2.4,57,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23148,0,321,0,0,455,12,0,0,104,Man Utd,Southampton,Everton,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,0,32,0.33333333333333304,7.575757575757571e-08,7.272727272727271e-06,0,20933,3,29,0,0,0,0,0,7.3,305,-1,0,32,1,0.5,0,2.3,2,0,2,0,0,0.4,6825,0,193,0,0,1528,42,0,0,234,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,0.2,0.2,0.2,0.2,0.4,0.2
David,Ospina,GLK,ARS,4700000,0,2,0.0208333333333333,4.43262411347518e-09,4.25531914893617e-07,0,7422,0,4,0,4,0,0,0,0.4,429,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.2,3350,0,56,0,0,143,40,0,0,18,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,0,64,2.8,4.7457627118644104e-07,1.08474576271186e-05,0,128262,8,24,0,0,0,0,0,10.8,1450,-1,0,64,1,0.1,0,0.8,8,0,5,0,2,2.5,68679,0,353,0,1,1962,392,0,0,454,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,2.9,2.1,2.5,3.2,6.0,2.0
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,791,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,488,0,0,0,0,0,5,0,0,0,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,1,25,0.26041666666666696,6.0562015503876e-08,5.81395348837209e-06,0,13237,4,19,0,0,0,0,0,5.8,466,-2,0,25,2,0.5,0,2.0,0,0,3,0,0,0.2,12244,0,130,0,0,1143,38,0,0,202,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,0.0,0.0,0.0,0.0,0.2,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19767,0,0,0,0,0,0,0,0.0,54,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2673,0,28,0,0,0,4,0,0,0,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,2,124,5.0,5.31914893617021e-07,1.31914893617021e-05,0,587175,0,25,0,0,0,6,0,13.2,6405,-1,0,124,1,0.6,0,5.3,13,0,8,0,8,6.0,539343,0,783,0,2,2132,3551,0,0,530,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,5.1,7.3,3.3,9.8,11.9,6.4
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1993,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2758,0,0,0,0,0,9,0,0,0,Liverpool,Leicester,Burnley,Chelsea,Man City,0.0,0.0,0.0,0.0,0.0,0.0
