FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,2896,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,149,0,0,0,0,0,2,0,0,0,Leicester,West Ham,Stoke,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,0,5,0.23809523809523803,5.4112554112554095e-08,1.13636363636364e-06,0,721,0,8,0,0,0,0,0,1.1,26,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.0,862,0,0,0,0,268,43,0,0,48,Bournemouth,West Brom,Chelsea,Southampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.5
Christopher,Schindler,DEF,HUD,4600000,9,64,3.2,6.956521739130439e-07,1.39130434782609e-05,0,258634,4,28,0,0,0,0,0,13.9,9440,1,0,64,-1,0.8,0,3.9,12,0,6,0,2,3.6,376383,0,0,0,4,1766,20676,0,1,401,Leicester,West Ham,Stoke,Liverpool,Man Utd,2.1,4.6,2.7,3.6,2.0,3.5,2.7,2.3,3.3,4.8,2.5,2.9,4.1,2.7,3.3,2.2,4.0,69.2
Jeffrey,Schlupp,DEF,CRY,4700000,0,37,2.1,4.4680851063829794e-07,7.872340425531911e-06,0,24369,3,25,0,0,0,0,0,7.9,1920,-3,0,37,3,0.5,0,2.4,0,0,3,0,0,0.4,25830,0,0,0,0,1497,952,0,0,225,Southampton,Burnley,Arsenal,West Ham,Newcastle,1.6,2.0,1.1,1.7,1.8,1.0,1.9,1.8,1.6,1.3,1.8,1.2,2.5,2.0,1.5,1.5,2.2,59.5
Kasper,Schmeichel,GLK,LEI,5000000,2,71,3.4,6.8e-07,1.42e-05,0,153230,2,32,0,66,0,0,0,14.2,6934,0,0,71,0,0.5,0,2.7,9,0,4,0,0,4.1,156676,1,0,1,1,1890,12165,0,0,378,Huddersfield,Chelsea,Watford,Everton,Swansea,4.2,3.5,4.1,2.3,3.3,2.9,4.0,3.5,3.4,4.1,3.7,3.6,3.4,3.8,4.2,4.7,3.0,49.4
Morgan,Schneiderlin,MID,EVE,4700000,2,28,1.8,3.8297872340425503e-07,5.95744680851064e-06,0,52759,2,20,0,0,0,0,0,6.0,505,-3,0,28,3,0.4,0,2.0,0,0,4,0,0,0.5,18681,0,0,0,0,1223,378,0,1,197,Man Utd,Tottenham,West Brom,Leicester,Arsenal,1.1,0.9,1.6,1.3,0.9,1.4,0.9,0.9,1.4,0.9,0.9,1.0,1.2,1.5,0.9,1.3,0.9,32.0
Kyle,Scott,MID,CHE,4300000,0,0,0.0,0.0,0.0,0,5473,0,0,0,0,0,0,0,0.0,103,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,5494,0,0,0,0,0,78,0,0,0,Arsenal,Leicester,Brighton,Bournemouth,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6100000,0,80,4.2,6.885245901639339e-07,1.31147540983607e-05,0,651593,3,38,0,0,0,4,0,13.1,48950,1,0,80,-1,0.4,0,2.7,9,0,2,0,5,6.7,763152,0,0,0,1,1558,13020,0,0,311,Newcastle,Man Utd,Huddersfield,Watford,Bournemouth,5.1,2.7,5.6,4.1,4.2,4.9,3.8,4.1,3.1,5.7,3.0,4.2,3.7,4.7,2.8,4.8,4.7,147.6
Luke,Shaw,DEF,MUN,4900000,6,13,0.6190476190476191,1.2633624878522802e-07,2.6530612244897998e-06,0,10649,1,2,0,0,0,0,0,2.7,2043,-1,0,13,1,0.4,0,1.9,1,0,2,0,0,0.4,22447,0,0,0,0,262,7880,0,0,61,Everton,Stoke,Burnley,Tottenham,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Ryan,Shawcross,DEF,STK,4800000,0,35,2.3,4.79166666666667e-07,7.29166666666667e-06,0,79511,1,25,0,0,0,1,0,7.3,2812,-2,0,35,2,0.3,0,1.6,0,0,2,0,1,0.8,32141,1,0,0,0,1291,22,0,0,198,Newcastle,Man Utd,Huddersfield,Watford,Bournemouth,0.0,1.3,2.4,2.4,1.5,2.8,1.4,1.9,1.7,1.8,1.3,2.1,2.0,2.3,1.5,3.3,1.5,61.4
Jonjo,Shelvey,MID,NEW,5200000,1,21,1.0,1.92307692307692e-07,4.03846153846154e-06,0,82495,2,16,0,0,0,0,0,4.0,271,-3,0,21,3,0.1,0,0.4,1,0,1,0,1,0.3,14886,0,0,0,0,939,116,0,2,118,Stoke,Swansea,Man City,Burnley,Crystal Palace,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,56.4
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1488,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,62,0,0,0,0,0,1,0,0,0,Burnley,Man City,Swansea,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,21647,0,0,0,0,0,0,0,0.0,189,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2643,0,0,0,0,0,38,0,0,0,Bournemouth,West Brom,Chelsea,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,2,68,3.4,4.25e-07,8.5e-06,0,356206,2,30,0,0,0,3,0,8.5,9113,-5,0,68,5,0.5,0,4.3,6,0,5,0,2,2.2,142170,0,0,0,1,1653,1179,0,0,287,Man Utd,Tottenham,West Brom,Leicester,Arsenal,3.2,2.0,4.0,3.5,2.0,3.6,2.7,2.6,3.8,2.5,2.3,2.9,3.3,3.9,2.6,3.5,2.5,110.7
Danny,Simpson,DEF,LEI,4400000,0,43,2.3,5.22727272727273e-07,9.772727272727271e-06,0,287471,1,27,0,0,0,0,0,9.8,18804,-1,0,43,1,0.3,0,1.4,0,0,4,0,0,2.2,148279,0,0,0,0,1659,103,0,0,255,Huddersfield,Chelsea,Watford,Everton,Swansea,0.0,0.0,0.0,0.0,1.8,1.5,2.3,1.9,1.8,2.3,2.0,2.0,1.9,2.1,2.8,2.7,1.6,48.1
Jack,Simpson,DEF,BOU,4000000,0,1,0.0476190476190476,1.19047619047619e-08,2.5e-07,0,2670,0,2,0,0,0,0,0,0.3,375,0,0,1,0,0.0,0,0.1,0,0,0,0,0,0.1,6113,0,0,0,0,71,685,0,0,10,Brighton,Arsenal,West Ham,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Joshua,Sims,MID,SOU,4300000,0,0,0.0,0.0,0.0,0,5555,0,0,0,0,0,0,0,0.0,149,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,5759,0,0,0,0,0,154,0,0,0,Crystal Palace,Watford,Tottenham,Brighton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,4900000,0,2,0.0952380952380952,1.94363459669582e-08,4.08163265306122e-07,0,11102,0,0,0,0,0,0,0,0.4,210,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.2,8535,0,0,0,0,20,107,0,0,6,Man City,Southampton,Leicester,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Moussa,Sissoko,MID,TOT,5400000,0,39,1.95,3.61111111111111e-07,7.2222222222222195e-06,0,40198,2,11,0,0,0,1,0,7.2,579,-1,0,39,1,0.3,0,1.8,0,0,6,0,1,0.4,34001,0,0,0,0,911,1361,0,0,159,Swansea,West Ham,Everton,Southampton,Man Utd,3.1,2.0,1.1,1.3,1.0,1.6,1.0,1.9,1.2,1.6,1.0,1.0,1.0,1.0,1.2,1.1,1.4,62.4
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,1875,0,0,0,0,0,0,0,0.0,31,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,556,0,0,0,0,0,13,0,0,0,Bournemouth,West Brom,Chelsea,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6600000,1,14,0.666666666666667,1.01010101010101e-07,2.12121212121212e-06,0,26631,0,3,0,0,0,0,0,2.1,286,-4,0,14,4,0.0,0,0.3,0,0,0,0,1,0.3,13135,0,0,0,0,150,245,0,0,32,Huddersfield,Chelsea,Watford,Everton,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.9
Chris,Smalling,DEF,MUN,5300000,0,49,3.5,6.603773584905661e-07,9.24528301886792e-06,0,285600,2,12,0,0,0,1,0,9.1,29791,-2,1,49,2,0.3,0,1.7,2,0,5,0,0,2.1,292815,0,0,0,0,1185,115,-1,0,243,Everton,Stoke,Burnley,Tottenham,Huddersfield,0.0,0.0,0.0,2.8,4.6,3.0,4.5,4.0,4.1,3.6,3.7,2.7,4.6,2.7,4.5,3.5,4.5,39.9
Tommy,Smith,DEF,HUD,4800000,1,40,2.4,5e-07,8.33333333333333e-06,0,30594,4,20,0,0,0,0,0,8.3,589,-2,0,40,2,0.4,0,2.1,2,0,4,0,1,0.3,15480,0,0,0,0,1368,163,0,0,231,Leicester,West Ham,Stoke,Liverpool,Man Utd,1.3,3.1,1.7,2.4,1.2,2.3,1.7,1.4,2.2,3.6,1.5,1.9,2.7,1.7,2.1,1.4,2.7,47.2
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,232284,0,0,0,0,0,0,0,0.0,111,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,1823,0,0,0,0,0,1,0,0,0,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4500000,2,37,1.76190476190476,3.9153439153439203e-07,8.22222222222222e-06,0,49141,2,23,0,0,0,2,0,8.2,3096,-5,0,37,5,0.6,0,2.7,2,0,1,0,1,0.6,30540,0,0,0,0,855,6052,0,0,178,Newcastle,Man Utd,Huddersfield,Watford,Bournemouth,1.4,0.9,1.6,1.0,1.1,1.3,0.9,1.0,0.9,1.6,0.9,1.0,0.9,1.2,0.9,1.2,1.2,50.0
Dominic,Solanke,FWD,LIV,4700000,0,18,0.857142857142857,1.8237082066869301e-07,3.82978723404255e-06,0,188222,0,3,0,0,0,0,0,3.8,4473,-3,0,18,3,0.2,0,0.9,0,0,1,0,1,1.6,95660,0,0,0,0,284,3997,0,0,40,Burnley,Man City,Swansea,Huddersfield,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.5,35.9
Heung-Min,Son,MID,TOT,8100000,0,87,4.6,5.67901234567901e-07,1.07407407407407e-05,0,272549,0,8,0,0,0,6,0,10.9,17265,1,-1,87,-1,1.0,0,8.3,6,0,7,0,4,12.0,859782,0,0,0,3,1113,460760,1,0,282,Swansea,West Ham,Everton,Southampton,Man Utd,11.2,6.5,4.6,4.9,3.2,5.8,4.1,6.3,4.8,5.8,3.8,4.2,3.7,3.8,4.8,4.5,5.3,123.3
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,1107,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,962,0,0,0,0,0,29,0,0,0,Southampton,Burnley,Arsenal,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,6131,0,0,0,0,0,0,0,0.0,186,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9566,0,0,0,0,0,176,0,0,0,Newcastle,Man Utd,Huddersfield,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4100000,0,36,3.3,8.04878048780488e-07,8.78048780487805e-06,0,97496,0,14,0,30,0,0,0,8.8,14061,1,0,36,-1,0.9,0,3.7,3,0,2,0,0,5.5,263920,0,0,0,1,990,20339,0,0,175,Southampton,Burnley,Arsenal,West Ham,Newcastle,3.2,3.9,2.4,3.4,3.6,2.1,3.7,3.6,3.2,2.7,3.6,2.6,4.6,3.9,3.2,3.1,4.1,21.3
Junior,Stanislas,MID,BOU,5900000,0,29,1.38095238095238,2.34059725585149e-07,4.91525423728814e-06,0,16054,1,11,0,0,0,1,0,4.9,160,-1,0,29,1,0.2,0,1.1,3,0,1,0,1,0.1,13236,0,0,0,1,675,20,0,0,110,Brighton,Arsenal,West Ham,Chelsea,Stoke,0.7,0.9,0.7,0.7,0.8,0.7,0.9,0.7,0.7,1.0,0.7,0.8,0.7,0.7,0.7,1.0,0.7,49.7
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0.0,0.0,0.0,0,5978,0,0,0,0,0,0,0,0.0,284,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4538,0,0,0,0,0,633,0,0,0,Leicester,West Ham,Stoke,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,19391,0,0,0,0,0,0,0,0.0,207,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.4,2202,0,0,0,0,0,68,-1,0,0,Man Utd,Tottenham,West Brom,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,3,51,2.4,5.33333333333333e-07,1.1333333333333302e-05,0,116095,2,25,0,0,0,0,0,11.3,5745,0,0,51,0,0.5,0,2.1,0,0,8,0,1,1.4,153655,0,0,0,0,1890,5025,0,0,327,Bournemouth,West Brom,Chelsea,Southampton,West Ham,2.4,1.5,1.9,1.5,2.4,1.3,2.5,2.3,1.7,1.2,2.1,2.7,1.3,1.9,1.4,1.8,1.2,60.2
Jack,Stephens,DEF,SOU,4500000,6,25,1.19047619047619,2.64550264550265e-07,5.55555555555556e-06,0,53376,2,12,0,0,0,0,0,5.6,498,-5,0,25,5,0.3,0,1.4,1,0,3,0,0,0.2,17510,0,0,0,0,810,2212,0,0,155,Crystal Palace,Watford,Tottenham,Brighton,West Brom,1.6,0.9,0.7,1.0,0.6,0.7,0.6,0.8,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,27.1
Raheem,Sterling,MID,MCI,8800000,1,137,7.2,8.18181818181818e-07,1.5568181818181798e-05,0,1051858,1,10,0,0,0,13,0,15.6,70176,8,0,137,-8,0.8,0,7.1,14,0,7,0,7,35.3,2641231,0,0,0,5,1419,148841,0,1,436,Watford,Liverpool,Newcastle,West Brom,Burnley,8.5,7.2,9.8,10.2,9.0,9.3,7.5,8.8,8.8,9.8,9.0,8.6,7.7,9.7,8.8,10.6,9.3,187.2
,Steve Cook,DEF,BOU,4700000,2,41,1.9523809523809499,4.15400202634245e-07,8.72340425531915e-06,0,83700,4,25,0,0,0,1,0,8.7,3848,-3,0,41,3,0.1,0,0.7,4,0,3,0,0,1.2,101434,0,0,0,1,1333,616,0,0,220,Brighton,Arsenal,West Ham,Chelsea,Stoke,1.5,1.8,1.6,1.4,1.8,1.2,1.6,1.0,1.6,1.9,1.8,2.8,1.1,1.6,1.4,1.4,1.4,52.9
John,Stones,DEF,MCI,5400000,0,46,3.8,7.037037037037041e-07,8.518518518518519e-06,0,664726,0,6,0,0,0,0,0,8.5,2397,-1,0,46,1,0.0,0,0.0,2,0,6,0,0,3.2,514290,0,0,0,0,884,6785,0,0,226,Watford,Liverpool,Newcastle,West Brom,Burnley,4.7,3.6,4.1,4.7,4.2,3.6,3.3,4.6,4.1,5.3,2.9,4.1,3.7,3.8,4.5,4.7,4.3,28.7
Daniel,Sturridge,FWD,LIV,7900000,0,25,2.8,3.54430379746835e-07,3.16455696202532e-06,0,56016,0,3,0,0,0,2,0,3.2,272,-1,0,25,1,0.0,0,0.0,0,0,3,0,1,0.6,39506,0,0,0,0,427,84,0,0,108,Burnley,Man City,Swansea,Huddersfield,Tottenham,0.0,2.4,2.3,2.0,2.7,2.4,3.0,3.0,1.8,2.7,2.3,2.1,3.2,2.3,3.6,1.5,3.1,56.8
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2792,0,0,0,0,0,0,0,0.0,31,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,709,0,0,0,0,0,24,0,0,0,Man City,Southampton,Leicester,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4700000,0,66,3.9,8.29787234042553e-07,1.40425531914894e-05,0,496424,1,24,0,0,0,2,0,14.0,64489,2,1,66,-2,0.5,0,2.3,7,0,4,0,4,6.0,738249,0,0,0,1,1530,3014,-1,0,295,Brighton,Arsenal,West Ham,Chelsea,Stoke,0.0,4.5,3.3,3.0,4.2,3.5,4.5,3.4,3.8,4.7,3.6,4.3,2.5,3.7,3.6,4.8,3.4,66.8
Markus,Suttner,DEF,BHA,4300000,0,36,3.3,7.674418604651159e-07,8.372093023255811e-06,0,65557,0,12,0,0,0,0,0,8.4,2395,-2,0,36,2,0.3,0,1.4,3,0,4,0,0,0.5,49515,0,0,0,1,990,2557,0,0,184,Bournemouth,West Brom,Chelsea,Southampton,West Ham,3.6,2.9,4.2,3.0,4.7,2.9,3.4,4.1,1.9,2.4,3.3,4.2,3.8,3.8,3.0,3.7,2.5,26.8
Dusan,Tadic,MID,SOU,6300000,3,65,3.4,5.396825396825401e-07,1.0317460317460301e-05,0,268057,2,20,0,0,0,3,0,10.3,2620,-2,0,65,2,0.5,0,3.3,5,0,6,0,2,1.7,178976,0,0,0,1,1444,3259,0,0,247,Crystal Palace,Watford,Tottenham,Brighton,West Brom,3.3,3.1,2.9,3.5,3.1,2.7,2.9,3.3,3.3,3.6,2.8,2.3,3.0,2.9,3.7,3.3,2.1,123.2
Matt,Targett,DEF,SOU,4300000,0,2,0.0952380952380952,2.21483942414175e-08,4.65116279069767e-07,0,6685,0,6,0,0,0,0,0,0.5,93,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,1365,0,0,0,0,166,115,0,0,35,Crystal Palace,Watford,Tottenham,Brighton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
James,Tarkowski,DEF,BUR,4700000,0,68,3.8,8.085106382978721e-07,1.4468085106382998e-05,0,269471,3,12,0,0,0,0,0,14.5,15275,2,0,68,-2,0.6,0,2.9,1,0,9,0,0,3.7,451543,0,0,0,0,1620,32522,0,0,322,Liverpool,Crystal Palace,Man Utd,Newcastle,Man City,4.3,4.7,4.3,3.7,3.7,3.5,4.5,3.8,4.4,4.8,4.0,4.9,3.8,4.0,5.4,3.1,4.1,68.3
Charlie,Taylor,DEF,BUR,4200000,6,13,0.6190476190476191,1.47392290249433e-07,3.0952380952381e-06,0,14025,2,5,0,0,0,0,0,3.1,994,-3,0,13,3,0.5,0,1.9,0,0,2,0,0,0.3,11902,0,0,0,0,409,3331,0,0,61,Liverpool,Crystal Palace,Man Utd,Newcastle,Man City,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,9.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,9740,0,0,0,0,0,0,0,0.0,371,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,15323,0,0,0,0,0,405,0,0,0,Crystal Palace,Watford,Tottenham,Brighton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Thomas,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,32,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,71,0,0,0,0,0,71,0,0,0,Huddersfield,Chelsea,Watford,Everton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,6,36,1.7142857142857097,3.98671096345515e-07,8.372093023255811e-06,0,63236,2,12,0,0,0,1,0,8.4,2368,-2,0,36,2,0.8,0,3.4,1,0,3,0,0,0.7,32486,0,0,0,0,952,14759,0,0,200,Southampton,Burnley,Arsenal,West Ham,Newcastle,1.1,1.5,0.9,1.2,1.3,0.9,1.4,1.3,1.1,0.9,1.3,0.9,1.9,1.5,1.1,1.1,1.6,32.6
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,749,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,399,0,0,0,0,0,5,0,0,0,Arsenal,Leicester,Brighton,Bournemouth,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5600000,3,67,3.2,5.714285714285711e-07,1.1964285714285699e-05,0,119972,1,30,0,0,0,1,0,12.0,3688,-4,0,67,4,0.8,0,4.6,6,0,4,0,4,1.1,54493,0,0,0,0,1798,10973,0,0,309,Southampton,Burnley,Arsenal,West Ham,Newcastle,2.6,3.2,1.9,2.4,3.5,2.8,2.8,2.8,2.1,2.5,2.6,2.7,3.4,2.6,3.1,2.4,3.6,127.2
Kieran,Trippier,DEF,TOT,5300000,0,58,4.5,8.49056603773585e-07,1.09433962264151e-05,0,669223,0,14,0,0,0,0,0,10.9,18589,-2,0,58,2,0.1,0,0.7,9,0,4,0,4,4.5,701020,0,0,0,2,1083,10044,0,0,301,Swansea,West Ham,Everton,Southampton,Man Utd,11.0,5.1,5.1,5.6,4.3,6.1,5.4,6.2,4.2,5.6,5.0,4.9,4.9,5.2,6.1,4.9,5.0,69.0
Nathan,Trott,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,1355,0,0,0,0,0,0,0,0.0,268,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5668,0,0,0,0,0,693,0,0,0,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,108116,0,0,0,0,0,0,0,0.0,2331,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,97616,0,0,0,0,0,2783,0,0,0,Everton,Stoke,Burnley,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0.0,0.0,0.0,0,10141,0,0,0,0,0,0,0,0.0,1864,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,24912,0,0,0,0,0,3928,0,0,0,West Ham,Brighton,Everton,Man City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,1102,0,7,0,0,0,0,0,0.0,26,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,600,0,0,0,0,117,23,0,0,17,Newcastle,Man Utd,Huddersfield,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Leonardo,Ulloa,FWD,LEI,4800000,0,4,0.19047619047619,3.96825396825397e-08,8.33333333333333e-07,0,17790,0,1,0,0,0,0,0,0.8,348,-2,0,4,2,0.1,0,0.6,0,0,0,0,0,0.2,12682,0,0,0,0,19,293,0,0,13,Huddersfield,Chelsea,Watford,Everton,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Fredrik,Ulvestad,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,114,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,158,0,0,0,0,0,9,0,0,0,Liverpool,Crystal Palace,Man Utd,Newcastle,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6800000,0,94,5.2,7.64705882352941e-07,1.38235294117647e-05,0,942060,3,11,0,0,0,2,0,13.8,47134,3,0,94,-3,0.5,0,3.1,9,0,11,0,0,9.2,812319,0,0,0,1,1595,951,0,0,402,Everton,Stoke,Burnley,Tottenham,Huddersfield,4.1,7.5,5.8,5.1,7.7,5.4,7.6,5.9,7.0,5.8,6.5,5.0,7.7,5.0,7.6,5.7,7.2,68.7
