FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Nolito,MID,MCI,8400000,0,53,0.5353535353535349,6.373256373256369e-08,6.30952380952381e-06,0,258002,3,7,0,0,0,4,0,6.3,126,-6,0,53,6,0.1,0,0.5,2,0,3,0,3,1.0,213565,0,0,0,1,776,17,0,1,167,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.3,0.3,0.3,0.6,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,49390,0,0,0,0,0,0,0,0.0,1701,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.3,66583,0,10,0,0,0,2050,0,0,0,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,1,23,0.232323232323232,4.9430474962389907e-08,4.8936170212766e-06,0,5222,2,16,0,0,0,0,0,4.9,10,-3,0,23,3,0.1,0,0.3,0,0,1,0,1,0.1,1599,0,0,0,0,687,0,0,0,116,Everton,Stoke,Tottenham,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,27161,0,5,0,0,0,0,0,2.4,84,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11277,0,0,0,0,320,3,0,0,49,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31397,0,0,0,0,0,0,0,0.9,69,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,10007,0,0,0,0,43,14,0,0,11,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,0,67,2.5,5.68181818181818e-07,1.52272727272727e-05,0,97482,7,30,0,0,0,0,0,15.2,8928,-1,0,67,1,0.4,0,1.8,6,0,5,0,1,1.5,121240,0,275,0,1,2269,351,0,0,378,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,2.3,1.4,4.5,2.0
Pedro,Obiang,MID,WHU,4400000,0,55,2.5,5.68181818181818e-07,1.25e-05,0,44507,7,32,0,0,0,1,0,12.5,1490,-1,0,55,1,0.0,0,0.0,6,0,4,0,2,0.4,45153,0,163,0,1,1763,16,0,0,331,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,410,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,334,0,0,0,0,0,12,0,0,0,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,49476,2,30,0,0,0,0,0,9.1,123,-3,0,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20283,0,284,0,0,1665,11,0,0,309,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Stefano,Okaka,FWD,WAT,5100000,1,31,0.313131313131313,6.139829669241429e-08,6.07843137254902e-06,0,24594,4,13,0,0,0,3,0,6.1,500,-4,0,31,4,0.3,0,1.3,3,0,2,0,0,0.1,26956,0,0,0,1,645,157,0,0,118,Hull City,Liverpool,Leicester,Everton,Chelsea,0.2,0.2,0.2,0.4,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,10996,0,0,0,0,0,0,0,0.0,33,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1463,0,84,0,0,0,10,0,0,0,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,0,47,1.9,3.39285714285714e-07,8.39285714285714e-06,0,141368,1,21,0,0,0,2,0,8.4,2006,-4,0,47,4,0.2,0,1.0,2,0,5,0,0,1.3,92810,0,320,0,0,1299,604,0,0,158,Arsenal,West Brom,Watford,Man City,Tottenham,1.0,1.0,2.0,2.9,2.0
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1441,0,0,0,0,0,0,0,0.0,97,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,2289,0,0,0,0,0,87,0,0,0,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,299,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,394,0,0,0,0,0,11,0,0,0,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,1.1,2.61904761904762e-07,1.9047619047619e-06,0,35996,3,13,0,0,0,0,0,1.9,299,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.5,16640,0,261,0,0,590,20,0,0,60,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4300000,2,36,0.36363636363636404,8.45665961945032e-08,8.372093023255811e-06,0,28678,2,17,0,0,0,2,0,8.2,3775,-2,1,36,2,0.7,0,2.8,2,0,2,0,0,1.0,70060,0,0,0,1,963,548,-1,0,168,Stoke,Man Utd,Everton,Sunderland,West Brom,0.2,0.2,0.2,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1749,0,4,0,0,0,0,0,0.7,6,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1617,0,0,0,0,85,4,0,0,16,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,5,0.0505050505050505,1.2025012025012e-08,1.19047619047619e-06,0,4318,0,0,0,0,0,0,0,1.2,122,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.1,4109,0,17,0,0,22,53,0,0,17,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6100000,2,83,2.9,4.75409836065574e-07,1.3606557377049198e-05,0,796218,0,16,0,0,0,6,0,13.4,74050,-9,1,83,9,0.7,0,4.0,8,0,4,0,4,5.5,776440,0,200,0,1,1129,11006,-1,0,265,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,2.9,2.1,3.2,2.6,3.1
,Oriol Romeu,MID,SOU,4400000,0,59,2.1,4.772727272727271e-07,1.34090909090909e-05,0,39170,9,34,0,0,0,0,0,13.4,397,-1,0,59,1,0.2,0,0.8,3,0,10,0,0,0.3,40321,0,239,0,0,2441,232,0,0,428,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,1.0,2.2,2.3,2.8,1.7
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65526,1,6,0,0,0,0,0,2.4,57,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23173,0,321,0,0,455,23,0,0,104,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,1,33,1.5,3.40909090909091e-07,7.499999999999999e-06,0,21053,3,31,0,0,0,0,0,7.5,115,-1,0,33,1,0.2,0,0.8,2,0,2,0,0,0.4,6911,0,193,0,0,1618,79,0,0,254,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.8,1.4,0.8,2.2,0.8
David,Ospina,GLK,ARS,4700000,0,2,0.0202020202020202,4.2983021706426e-09,4.25531914893617e-07,0,7647,0,4,0,4,0,0,0,0.4,206,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.2,3370,0,56,0,0,143,18,0,0,18,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,6,70,2.9,4.91525423728814e-07,1.1864406779661e-05,0,128915,8,24,0,0,0,0,0,11.9,599,-1,0,70,1,0.3,0,1.8,8,0,6,0,2,2.5,69122,0,353,0,1,2052,425,0,0,484,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,2.2,2.6,3.3,6.2,2.1
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,797,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,495,0,0,0,0,0,7,0,0,0,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,0,25,0.25252525252525304,5.87268029128494e-08,5.81395348837209e-06,0,13735,4,19,0,0,0,0,0,5.8,463,-2,0,25,2,0.3,0,1.3,0,0,3,0,0,0.1,12257,0,130,0,0,1143,10,0,0,202,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.2,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19835,0,0,0,0,0,0,0,0.0,65,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2686,0,28,0,0,0,12,0,0,0,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,10,134,5.2,5.53191489361702e-07,1.42553191489362e-05,0,591239,0,26,0,0,0,7,0,14.3,3718,-1,0,134,1,0.8,0,7.8,16,0,8,0,8,6.1,546820,0,783,0,2,2221,7324,0,0,564,Leicester,Tottenham,Man Utd,Southampton,Stoke,7.6,3.5,10.5,12.4,6.8
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,2023,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2765,0,0,0,0,0,7,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0202020202020202,4.81000481000481e-09,4.76190476190476e-07,0,15330,0,4,0,6,0,0,0,0.5,62,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2772,0,146,0,0,83,21,0,0,20,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,454758,0,0,0,0,0,0,0,0.0,1160,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.0,14436,0,88,0,0,0,13,0,0,0,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,592,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,569,0,0,0,0,0,4,0,0,0,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,976619,2,28,0,0,0,2,0,9.0,816,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.2,248617,0,701,0,1,1513,14,0,0,347,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,6900000,2,131,1.3232323232323202,1.91772800468453e-07,1.89855072463768e-05,0,693293,6,14,0,0,0,7,0,18.7,44303,-6,1,131,6,0.3,0,1.8,15,0,12,0,8,6.9,942316,0,399,0,4,1863,7600,-1,0,472,Southampton,Everton,Middlesbrough,West Brom,Watford,0.7,0.7,0.9,1.9,1.1
Matthew,Pennington,DEF,EVE,3900000,0,9,0.0909090909090909,2.3310023310023302e-08,2.3076923076923098e-06,0,24981,0,6,0,0,0,1,0,2.3,2223,-1,0,9,1,0.6,0,2.3,0,0,0,0,0,1.0,47369,0,53,0,0,180,2417,0,0,37,West Ham,Chelsea,Swansea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2840,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,740,0,12,0,0,0,2,0,0,0,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
Dion,Pereira,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,30,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,81,0,0,0,0,0,26,0,0,0,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,62274,2,17,0,0,0,2,0,7.4,40,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63355,0,0,0,0,1036,8,0,1,186,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Lucas,Perez,FWD,ARS,7800000,0,20,0.202020202020202,2.5900025900025898e-08,2.56410256410256e-06,0,42293,0,2,0,0,0,1,0,2.6,66,-7,0,20,7,0.0,0,0.0,0,0,1,0,1,0.1,41761,0,0,0,0,272,15,0,0,83,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.1,0.1,0.2,0.2,0.1
Matt,Phillips,MID,WBA,5400000,2,115,4.3,7.96296296296296e-07,2.12962962962963e-05,0,1049238,2,28,0,0,0,4,0,21.3,16982,-1,0,115,1,0.2,0,1.0,12,0,6,0,9,5.2,1216430,0,0,0,2,2181,2619,0,0,357,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,5.9,3.9,7.4,3.9
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,488,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,668,0,0,0,0,0,30,0,0,0,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,1,81,3.5,8.53658536585366e-07,1.97560975609756e-05,0,426013,0,39,0,109,0,0,0,19.8,4787,1,0,81,-1,0.7,0,3.0,6,0,3,0,0,10.3,501355,0,18,0,3,2070,8863,0,0,483,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,3.2,4.8,3.1,8.1,3.2
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0101010101010101,2.1491510853213e-09,2.1276595744680897e-07,0,2772,0,0,0,0,0,0,0,0.2,16,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,279,0,0,0,0,12,15,0,0,2,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.15151515151515196,3.1565656565656605e-08,3.125e-06,0,1068,4,13,0,0,0,0,0,3.1,5,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,960,0,0,0,0,748,5,0,1,74,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.1,0.1,0.1,0.2,0.1
Erik,Pieters,DEF,STK,4700000,2,95,3.0,6.382978723404259e-07,2.02127659574468e-05,0,299229,5,44,0,0,0,0,0,20.2,17168,2,0,95,-2,0.3,0,1.5,9,0,9,0,2,8.5,466248,0,388,0,1,2880,6149,0,0,564,Swansea,West Ham,Bournemouth,Arsenal,Southampton,2.5,4.2,2.7,4.1,2.9
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1333,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1776,0,0,0,0,0,4,0,0,0,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19092,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1945,0,16,0,0,0,2,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8200000,3,100,3.6,4.3902439024390204e-07,1.2195121951219501e-05,0,822089,7,21,0,0,0,4,0,12.2,2560,-3,0,100,3,0.2,0,1.8,11,0,12,0,3,8.2,648109,0,0,0,1,2475,30783,0,0,463,Burnley,Man City,Swansea,Arsenal,Tottenham,6.1,3.6,2.4,5.2,3.1
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,49902,0,0,0,0,0,0,0,0.0,1073,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,50254,0,0,0,0,0,2466,0,0,0,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,226,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,74,0,-4,0,0,0,3,0,0,0,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4300000,6,66,2.4,5.58139534883721e-07,1.53488372093023e-05,0,86771,8,38,0,0,0,1,0,15.3,776,-2,0,66,2,0.4,0,1.8,3,0,5,0,2,0.8,105790,0,181,0,1,2320,1316,0,0,380,Hull City,Liverpool,Leicester,Everton,Chelsea,1.5,3.2,1.2,2.8,2.3
Marc,Pugh,MID,BOU,4600000,2,41,0.41414141414141403,9.00307422046553e-08,8.91304347826087e-06,0,7230,1,20,0,0,0,1,0,8.9,80,-4,0,41,4,0.5,0,2.3,3,0,3,0,2,0.1,5596,0,245,0,1,928,94,0,0,139,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5100000,2,72,2.4,4.7058823529411793e-07,1.41176470588235e-05,0,100703,8,42,0,0,0,0,0,14.1,446,-4,0,72,4,0.5,0,2.3,4,0,6,0,4,0.7,78386,0,381,0,0,2553,2107,0,0,404,Liverpool,Tottenham,Burnley,Man City,Hull City,2.9,2.6,1.3,2.6,1.7
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,182,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,269,0,0,0,0,0,15,0,0,0,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,2,61,0.616161616161616,1.1849261849261801e-07,1.1730769230769198e-05,0,107906,8,18,0,0,0,2,0,11.7,201,-3,0,61,3,0.2,0,0.8,6,0,6,0,3,0.6,79445,0,0,0,0,1520,2580,0,0,249,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.6,0.3,0.3,0.3,0.3
Aaron,Ramsey,MID,ARS,7600000,5,27,0.272727272727273,3.58851674641148e-08,3.55263157894737e-06,0,149920,3,17,0,0,0,0,0,3.6,82,-4,0,27,4,0.2,0,1.8,0,0,1,0,2,0.9,14200,0,558,0,0,778,201,0,0,120,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.1,0.1,0.2,0.2,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,62425,0,0,0,0,0,0,0,0.0,1441,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,91808,0,30,0,0,0,284,0,0,0,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,1,69,3.1,7.045454545454549e-07,1.56818181818182e-05,0,48862,1,39,0,64,0,0,0,15.7,3501,-1,0,69,1,0.5,0,2.3,5,0,4,0,0,1.7,87070,0,56,1,1,1980,274,0,0,370,Everton,Stoke,Tottenham,Liverpool,Burnley,3.3,3.0,3.7,4.3,2.1
Angel,Rangel,DEF,SWA,4200000,0,26,1.4,3.3333333333333304e-07,6.190476190476191e-06,0,15251,1,24,0,0,0,1,0,6.2,224,-3,0,26,3,0.0,0,0.0,1,0,1,0,0,0.2,6729,0,194,0,0,831,15,0,0,190,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0
Andrea,Ranocchia,DEF,HUL,4500000,5,42,0.424242424242424,9.42760942760943e-08,9.33333333333333e-06,0,15333,1,20,0,0,0,2,0,9.3,1116,0,0,42,0,1.3,0,6.0,7,0,1,0,2,1.1,62941,0,0,0,2,925,9428,0,0,209,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.2,0.2,0.2,0.2,0.2
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14408,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2072,0,3,0,0,0,15,0,0,0,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6600000,8,65,2.5,3.7878787878787897e-07,9.84848484848485e-06,0,555145,3,14,0,0,0,5,0,10.0,2722,-4,-1,65,4,0.7,0,4.3,2,0,6,0,2,14.3,926148,0,237,0,0,1449,433686,1,0,266,Burnley,Man City,Swansea,Arsenal,Tottenham,4.2,2.7,2.0,3.9,2.1
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2359,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,497,0,0,0,0,0,3,0,0,0,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,2,107,3.6,6.10169491525424e-07,1.8135593220339003e-05,0,703275,2,36,0,0,0,6,0,18.1,17835,-1,0,107,1,0.8,0,4.5,12,0,10,0,1,6.0,658070,0,379,0,1,2464,5433,0,1,421,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,2.3,4.7,4.9,6.5,3.9
Harrison,Reed,MID,SOU,4300000,0,3,0.0303030303030303,7.047216349541929e-09,6.976744186046509e-07,0,3001,0,1,0,0,0,0,0,0.7,26,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.1,2036,0,1,0,0,64,12,0,0,16,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,4900000,0,85,3.3,6.73469387755102e-07,1.73469387755102e-05,0,282615,7,44,0,0,0,2,0,17.3,3993,-1,1,85,1,0.0,0,0.0,16,0,6,0,3,2.4,276740,0,294,0,2,2227,290,-1,1,535,Everton,Stoke,Tottenham,Liverpool,Burnley,3.6,3.3,4.0,4.6,2.4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,202,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,231,0,0,0,0,0,1,0,0,0,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0505050505050505,8.14597588791137e-09,8.064516129032259e-07,0,25375,0,2,0,0,0,0,0,0.8,45,-3,0,5,3,0.0,0,0.0,0,0,1,0,0,0.2,18193,0,62,0,0,114,46,0,0,11,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39132,0,2,0,0,0,0,0,1.5,27,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3443,0,0,0,0,211,5,0,0,21,Bournemouth,Sunderland,Man City,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,372,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,708,0,0,0,0,0,24,0,0,0,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,0.0,0.0,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,77,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,204,0,0,0,0,0,25,0,0,0,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,1,62,2.2,5e-07,1.40909090909091e-05,0,90214,3,53,0,0,0,1,0,14.1,2892,-1,0,62,1,0.9,0,4.0,4,0,3,0,2,2.1,130878,0,0,0,0,2403,1975,0,0,422,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,2.2,1.8,2.1,1.8,2.4
Paul,Robinson,GLK,BUR,4000000,0,5,0.0505050505050505,1.26262626262626e-08,1.25e-06,0,64526,0,7,0,10,0,0,0,1.3,1225,0,0,5,0,0.0,0,0.0,0,0,0,0,0,2.4,44947,0,0,0,0,270,226,0,0,45,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,3,80,4.4,9.36170212765958e-07,1.70212765957447e-05,0,30478,2,17,0,46,0,0,0,17.0,3785,-3,0,80,3,0.3,0,1.5,5,0,9,0,1,1.3,75768,0,110,0,1,1557,983,0,0,362,West Ham,Chelsea,Swansea,Watford,Arsenal,5.0,6.0,4.4,5.9,4.9
Hal,Robson-Kanu,FWD,WBA,5000000,1,46,1.7,3.4e-07,9.2e-06,0,39710,3,12,0,0,0,2,0,9.2,2057,0,0,46,0,0.3,0,1.3,3,0,1,0,2,0.3,49740,0,0,0,0,674,676,0,0,116,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,1.8,0.8,2.2,1.2
Jay,Rodriguez,MID,SOU,5900000,1,56,0.565656565656566,9.58739941790789e-08,9.49152542372881e-06,0,63603,0,12,0,0,0,4,0,9.3,372,-6,1,56,6,0.2,0,1.3,5,0,3,0,1,0.3,53824,0,56,0,1,754,33,-1,0,124,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.3,0.3,0.6,0.6,0.3
Jack,Rodwell,MID,SUN,4300000,0,35,1.9,4.4186046511627905e-07,8.139534883720931e-06,0,87066,4,27,0,0,0,0,0,8.1,361,-2,0,35,2,0.3,0,1.5,1,0,2,0,1,0.6,69437,0,112,0,0,1395,108,0,0,180,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,1.1,1.4,1.2,2.5,1.0
