FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Ruben,Loftus-Cheek,MID,CHE,5000000,1,5,0.0537634408602151,1.0752688172043e-08,1e-06,0,4022,0,0,0,0,0,0,0,1.0,8,-5,0,5,5,0.2,0,1.0,0,0,0,0,0,0.1,439,0,68,0,0,27,6,0,0,16,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,33949,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5613,0,0,0,0,0,43,0,0,0,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,6053,0,0,0,0,0,0,0,0.0,69,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7678,0,0,0,0,0,29,0,0,0,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,2,47,1.9,3.11475409836066e-07,7.70491803278689e-06,0,489471,2,18,0,0,0,3,0,7.7,2546,-4,0,47,4,0.2,0,1.3,2,0,1,0,1,3.1,106896,0,435,0,0,980,1352,0,0,140,West Brom,Man City,Chelsea,Hull City,Liverpool,1.0,1.6,1.0,2.2,1.3,1.1,1.8
Ademola,Lookman,MID,EVE,5200000,0,14,0.150537634408602,2.89495450785773e-08,2.6923076923076902e-06,0,7071,0,2,0,0,0,1,0,2.6,306,-3,1,14,3,0.0,0,0.0,0,0,1,0,0,0.1,9269,0,0,0,0,243,19,-1,0,33,Leicester,Burnley,West Ham,Chelsea,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,3900000,0,19,0.204301075268817,5.23848910945685e-08,4.87179487179487e-06,0,200670,1,10,0,0,0,0,0,4.9,3085,-1,0,19,1,0.0,0,0.0,1,0,1,0,1,3.9,318265,0,3,0,0,521,689,0,0,119,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,4800000,1,72,3.3,6.875e-07,1.4999999999999999e-05,0,427766,5,28,0,0,0,2,0,15.0,2701,-2,0,72,2,0.2,0,0.8,4,0,6,0,1,4.1,453100,0,248,0,0,1935,3620,0,0,429,Stoke,West Brom,Crystal Palace,Watford,Southampton,3.1,3.2,4.1,2.3,4.5,3.8,3.9
Matthew,Lowton,DEF,BUR,4500000,6,74,2.6,5.77777777777778e-07,1.64444444444444e-05,0,34816,8,42,0,0,0,0,0,16.4,393,0,0,74,0,1.0,0,4.5,5,0,7,0,2,0.8,49024,0,0,0,0,2610,3593,0,0,512,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,1.7,1.3,2.3,2.2,3.5,1.9,3.6
Leiva,Lucas,MID,LIV,4400000,1,30,0.32258064516129,7.33137829912023e-08,6.81818181818182e-06,0,11261,2,15,0,0,0,0,0,6.8,179,-1,0,30,1,0.6,0,2.5,2,0,1,0,1,0.2,11627,0,253,0,0,758,286,0,0,162,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5749,0,0,0,0,0,0,0,0.0,48,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6231,0,0,0,0,0,76,0,0,0,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10400000,2,186,6.2,5.961538461538459e-07,1.78846153846154e-05,0,1885610,3,32,0,0,0,21,0,17.9,55300,14,1,186,-14,0.8,0,8.0,28,0,11,0,6,45.2,3406889,0,754,0,5,2636,29734,-1,0,702,Leicester,Burnley,West Ham,Chelsea,Swansea,9.3,9.3,7.1,8.0,7.1,9.3,6.6
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4152,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,386,0,3,0,0,0,3,0,0,0,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Macey,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,44,0,0,0,0,0,44,0,0,0,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,869,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,716,0,0,0,0,0,0,0,0,0,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,7,49,2.0,4.54545454545455e-07,1.11363636363636e-05,0,10836,4,46,0,0,0,1,0,11.1,2621,-1,0,49,1,0.6,0,2.8,2,0,2,0,3,0.6,32608,0,0,0,0,1898,359,0,0,380,Man City,Stoke,Watford,Southampton,Sunderland,0.0,1.3,1.9,1.4,1.9,1.6,2.1
Riyad,Mahrez,MID,LEI,9000000,3,97,3.5,3.88888888888889e-07,1.0777777777777801e-05,0,898771,3,36,0,0,0,5,0,10.8,21366,-5,0,97,5,0.5,1,4.7,8,0,7,0,3,8.8,192023,0,994,0,0,2205,1590,0,0,346,Everton,Crystal Palace,Arsenal,West Brom,Watford,2.1,2.5,1.8,2.1,4.9,2.0,3.9
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.010752688172043001,2.389486260454e-09,2.22222222222222e-07,0,128,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,138,0,0,0,0,2,1,0,0,5,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1448,0,0,0,0,0,0,0,0.0,77,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2513,0,0,0,0,0,137,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,19,0.204301075268817,4.75118779694924e-08,4.41860465116279e-06,0,89491,0,5,0,0,0,1,0,4.4,177,-2,0,19,2,0.1,0,0.3,2,0,1,0,1,0.6,90148,0,0,0,1,229,22,0,0,67,Man City,Stoke,Watford,Southampton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.204301075268817,4.8643113159242195e-08,4.52380952380952e-06,0,139623,0,17,0,24,0,0,0,4.5,355,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,2.0,43332,0,0,0,0,810,19,0,0,120,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.1,0.2,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9400000,0,156,5.8,6.17021276595745e-07,1.65957446808511e-05,0,2077474,4,26,0,0,0,13,0,16.4,159092,4,1,156,-4,0.2,0,2.3,14,0,8,0,7,10.2,1860676,0,635,0,4,2242,691,-1,0,502,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,4.7,8.1
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20871,0,0,0,0,0,0,0,0.0,28,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1097,0,235,0,0,0,11,0,0,0,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8402,0,0,0,0,0,0,0,0.0,65,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,10829,0,0,0,0,0,35,0,0,0,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4100000,0,34,0.36559139784946204,8.91686336218201e-08,8.29268292682927e-06,0,50497,0,19,0,41,0,0,0,8.1,892,-4,1,34,4,0.0,0,0.0,6,0,2,0,0,0.7,32201,0,210,0,1,810,53,-1,0,187,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Javier,Manquillo,DEF,SUN,4300000,0,19,0.204301075268817,4.75118779694924e-08,4.41860465116279e-06,0,2442,2,13,0,0,0,0,0,4.4,10,-2,0,19,2,0.0,0,0.0,0,0,1,0,0,0.0,2584,0,0,0,0,759,5,0,0,91,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,88289,0,0,0,0,0,0,0,0.0,1244,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,107197,0,14,0,0,0,553,0,0,0,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,1,1,0.010752688172043001,2.68817204301075e-09,2.5e-07,0,17095,0,0,0,0,0,0,0,0.3,111,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,22739,0,0,0,0,22,102,0,0,9,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5200000,9,21,0.22580645161290303,4.3424317617866004e-08,4.03846153846154e-06,0,10626,2,9,0,0,0,1,0,4.0,405,-3,0,21,3,0.7,0,3.8,2,0,2,0,0,0.2,13437,0,0,0,0,596,1172,0,0,80,Man City,Stoke,Watford,Southampton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,67041,7,28,0,0,0,1,0,11.9,266,-2,0,51,2,0.0,0,0.0,1,0,5,0,2,0.4,68694,0,0,0,0,1764,30,0,0,239,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,1.2,1.8
David,Marshall,GLK,HUL,4500000,0,31,0.33333333333333304,7.40740740740741e-08,6.88888888888889e-06,0,6361,0,37,0,56,0,0,0,6.9,48,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7550,1,0,0,0,1350,6,0,0,239,Man City,Stoke,Watford,Southampton,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Anthony,Martial,MID,MUN,9200000,0,66,0.7096774193548392,7.71388499298738e-08,7.173913043478259e-06,0,301679,0,8,0,0,0,3,0,7.2,1217,-3,0,66,3,0.1,0,1.3,6,0,6,0,4,2.4,109653,0,593,0,2,978,208,0,0,213,Sunderland,Chelsea,Burnley,Man City,Swansea,0.4,0.4,0.8,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.33333333333333304,7.75193798449612e-08,7.209302325581401e-06,0,53577,0,6,0,0,0,0,0,7.2,387,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61751,0,203,0,0,592,26,0,0,140,West Brom,Man City,Chelsea,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Damian Emiliano,Martinez,GLK,ARS,4000000,6,6,0.0645161290322581,1.61290322580645e-08,1.5e-06,0,112,0,0,0,2,0,0,0,1.5,104,0,0,6,0,0.8,0,3.0,0,0,1,0,0,0.1,3244,0,0,0,0,90,3164,0,0,24,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,1,89,3.2,6.53061224489796e-07,1.81632653061224e-05,0,30214,3,39,0,0,0,1,0,18.2,1075,-1,0,89,1,0.1,0,0.7,8,0,9,0,0,0.8,55249,0,0,0,1,2516,806,0,0,504,Liverpool,Hull City,Swansea,West Ham,Bournemouth,4.6,4.2,2.8,4.5,3.0,4.4,3.1
Brandon,Mason,DEF,WAT,4000000,0,1,0.010752688172043001,2.68817204301075e-09,2.5e-07,0,1746,0,0,0,0,0,0,0,0.3,62,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3543,0,0,0,0,23,40,0,0,3,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,0.279569892473118,6.077606358111269e-08,5.65217391304348e-06,0,5034,4,27,0,0,0,1,0,5.7,2,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3741,0,147,0,0,927,2,0,0,126,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Arthur,Masuaku,DEF,WHU,4700000,1,14,0.150537634408602,3.20292839167239e-08,2.97872340425532e-06,0,24589,1,22,0,0,0,0,0,3.0,20,-3,0,14,3,0.2,0,0.8,1,0,1,0,1,0.1,17903,0,0,0,0,657,75,0,0,161,Swansea,Sunderland,Everton,Stoke,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,0,95,4.3,5.972222222222221e-07,1.31944444444444e-05,0,371774,3,12,0,0,0,6,0,13.2,11264,-3,1,95,3,0.4,0,2.7,14,0,9,0,3,2.2,359624,1,586,0,1,1385,168,-1,0,416,Sunderland,Chelsea,Burnley,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,3.0,4.2
Nemanja,Matic,MID,CHE,4800000,1,82,2.8,5.83333333333333e-07,1.7083333333333302e-05,0,271622,4,19,0,0,0,0,0,17.1,2520,-2,0,82,2,0.3,0,1.3,1,0,12,0,7,3.1,271845,0,373,0,0,2179,1035,0,0,433,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,1.8,2.1,2.4,1.8,2.8,1.7,3.4
Joel,Matip,DEF,LIV,5300000,1,58,2.6,4.90566037735849e-07,1.09433962264151e-05,0,140776,3,22,0,0,0,1,0,10.9,1727,-2,0,58,2,0.3,0,1.5,1,0,4,0,0,2.1,131331,0,0,0,0,1827,829,0,0,379,Stoke,West Brom,Crystal Palace,Watford,Southampton,2.1,2.2,3.0,1.5,3.3,2.7,2.8
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1434,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,404,0,4,0,0,0,4,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,1,67,3.4,7.391304347826091e-07,1.4565217391304299e-05,0,23455,1,41,0,0,0,4,0,14.6,3472,1,0,67,-1,0.7,0,3.3,8,0,4,0,0,2.4,124832,2,0,0,3,1800,2095,0,0,403,West Ham,Watford,Stoke,Man Utd,Everton,4.2,2.6,4.5,2.9,3.8,2.8,4.6
Dieumerci,Mbokani,FWD,HUL,5400000,0,25,2.5,4.62962962962963e-07,4.62962962962963e-06,0,7981,0,15,0,0,0,0,0,4.6,28,-1,0,25,1,0.0,0,0.0,0,0,3,0,2,0.0,8134,0,0,0,0,745,10,0,0,38,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McArthur,MID,CRY,4700000,0,78,0.8387096774193549,1.78448867536033e-07,1.65957446808511e-05,0,195196,5,31,0,0,0,5,0,16.6,3211,-3,1,78,3,0.0,0,0.0,8,0,2,0,2,1.1,225209,0,282,0,1,1663,72,-1,0,306,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.8,0.5,0.4,0.5,0.4
Gareth,McAuley,DEF,WBA,5300000,0,120,3.9,7.358490566037741e-07,2.2641509433962302e-05,0,607469,4,40,0,0,0,6,0,22.6,15489,8,0,120,-8,0.5,0,2.8,14,0,6,0,1,33.0,1521277,1,339,0,4,2755,19925,0,0,506,Southampton,Liverpool,Leicester,Burnley,Chelsea,5.6,5.8,0.0,4.7,2.8,5.0,3.8
Oliver,McBurnie,FWD,SWA,4500000,1,5,0.0537634408602151,1.194743130227e-08,1.11111111111111e-06,0,5716,0,5,0,0,0,0,0,1.1,51,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.1,6779,0,0,0,0,82,64,0,0,17,West Ham,Watford,Stoke,Man Utd,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5838,0,0,0,0,0,0,0,0.0,19,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,766,0,82,0,0,0,10,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4700000,0,23,0.247311827956989,5.26195378631892e-08,4.8936170212766e-06,0,15465,2,10,0,0,0,1,0,4.9,118,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6650,0,365,0,0,613,8,0,0,100,Leicester,Burnley,West Ham,Chelsea,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4800000,0,45,0.483870967741936,1.0080645161290301e-07,9.375e-06,0,13426,8,20,0,0,0,1,0,9.4,66,-2,0,45,2,0.4,0,1.8,1,0,2,0,3,0.1,9992,0,336,0,0,1191,81,0,0,204,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3233,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3233,0,0,0,0,0,9,0,0,0,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1034,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,414,0,0,0,0,0,3,0,0,0,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8758,0,0,0,0,0,0,0,0.0,22,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4312,0,27,0,0,0,0,0,0,0,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.129032258064516,3.07219662058372e-08,2.8571428571428602e-06,0,15444,0,9,0,0,0,0,0,2.9,35,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4934,1,28,0,0,353,4,0,0,58,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Sam,McQueen,MID,SOU,4200000,2,22,0.23655913978494603,5.63236047107015e-08,5.23809523809524e-06,0,6443,0,9,0,0,0,0,0,5.2,254,-3,0,22,3,0.2,0,1.0,0,0,1,0,1,0.1,10264,0,0,0,0,596,723,0,0,128,West Brom,Man City,Chelsea,Hull City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4700000,8,88,2.8,5.95744680851064e-07,1.87234042553191e-05,0,96399,5,44,0,0,0,1,0,18.7,1406,2,0,88,-2,0.9,0,4.0,5,0,8,0,2,3.8,225680,1,0,0,0,2790,8015,0,0,539,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,1.9,1.4,2.6,2.5,3.8,2.2,3.9
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0645161290322581,1.4662756598240501e-08,1.36363636363636e-06,0,31216,1,5,0,0,0,0,0,1.4,74,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3648,0,0,0,0,269,7,0,0,26,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5550,0,0,0,0,0,0,0,0.0,39,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1775,0,265,0,0,0,56,0,0,0,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18266,2,23,0,0,0,1,0,7.5,78,-1,0,33,1,0.1,0,0.3,0,0,2,0,0,0.2,15659,0,0,0,0,962,19,0,0,179,Man City,Stoke,Watford,Southampton,Sunderland,0.8,0.8,1.6,0.8,1.6,0.8,1.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3880,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,460,0,18,0,0,0,1,0,0,0,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,1,72,3.4,7.23404255319149e-07,1.53191489361702e-05,0,144923,0,27,0,38,0,0,0,15.3,1904,-3,0,72,3,0.4,0,2.0,5,0,4,0,0,2.9,147257,0,340,2,1,1890,1222,0,0,344,Stoke,West Brom,Crystal Palace,Watford,Southampton,3.2,3.3,4.3,2.4,4.7,3.9,4.1
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,324,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,337,0,0,0,0,0,3,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5288,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1946,0,209,0,0,0,1,0,0,0,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,2,14,0.150537634408602,3.01075268817204e-08,2.8e-06,0,325,1,5,0,0,0,0,0,2.8,25,0,0,14,0,0.4,0,2.0,0,0,3,0,0,0.0,789,0,0,0,0,537,35,0,0,57,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.1,0.1,0.2,0.1,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,2,122,4.2,6.5625e-07,1.90625e-05,0,542360,5,32,0,0,0,7,0,19.1,9981,-1,0,122,1,0.6,0,3.8,16,0,7,0,4,5.7,691721,0,508,0,3,2538,9898,0,0,587,Stoke,West Brom,Crystal Palace,Watford,Southampton,3.3,3.2,4.5,4.1,4.7,2.8,5.2
Tyrone,Mings,DEF,BOU,4500000,0,4,0.043010752688172005,9.557945041816009e-09,8.888888888888891e-07,0,2099,0,16,0,0,0,0,0,0.9,36,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1675,2,1,0,0,506,12,0,0,89,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,3,98,3.5,5.83333333333333e-07,1.63333333333333e-05,0,322668,1,17,0,0,0,4,0,16.3,3556,-5,0,98,5,0.6,0,3.5,7,0,9,0,6,2.3,348602,0,245,0,2,1554,2839,0,0,326,Leicester,Burnley,West Ham,Chelsea,Swansea,4.7,4.8,1.9,3.1,2.6,4.8,1.8
Henrikh,Mkhitaryan,MID,MUN,8800000,1,54,0.580645161290323,6.59824046920821e-08,6.13636363636364e-06,0,408656,1,6,0,0,0,3,0,6.1,8803,-7,0,54,7,0.1,0,1.3,3,0,7,0,1,2.4,222672,0,0,0,1,984,1451,0,0,211,Sunderland,Chelsea,Burnley,Man City,Swansea,0.3,0.3,0.6,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5800000,6,79,2.9,5e-07,1.36206896551724e-05,0,246604,3,35,0,0,0,0,0,13.6,928,-2,0,79,2,0.5,0,2.7,6,0,7,0,2,3.3,135540,0,511,0,0,2343,2152,0,0,504,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,3.1,2.4,3.0,2.2,2.4,2.7,3.0
Jefferson,Montero,MID,SWA,5000000,0,16,0.17204301075268802,3.44086021505376e-08,3.2e-06,0,8559,0,9,0,0,0,0,0,3.2,7,-5,0,16,5,0.0,0,0.0,0,0,0,0,1,0.1,2411,0,202,0,0,347,12,0,0,70,West Ham,Watford,Stoke,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,12,0.129032258064516,2.93255131964809e-08,2.7272727272727298e-06,0,149417,1,7,0,0,0,0,0,2.7,170,-6,0,12,6,0.0,0,0.0,1,0,0,0,1,1.5,17618,0,394,0,0,290,49,0,0,67,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4700000,0,63,2.3,4.8936170212766e-07,1.3404255319148899e-05,0,835828,3,45,0,0,0,1,0,13.4,10297,-3,0,63,3,0.0,0,0.0,0,0,5,0,1,11.2,307345,0,549,0,0,2430,220,0,0,360,Everton,Crystal Palace,Arsenal,West Brom,Watford,1.2,1.9,1.8,1.6,2.4,1.4,2.8
James,Morrison,MID,WBA,4500000,1,76,0.817204301075269,1.8160095579450397e-07,1.68888888888889e-05,0,92386,2,17,0,0,0,5,0,16.9,5836,-5,1,76,5,0.2,0,0.8,4,0,4,0,2,1.5,149356,0,266,0,0,1397,1210,-1,0,283,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.4,0.4,0.0,0.5,0.4,0.4,0.4
Victor,Moses,MID,CHE,5500000,0,90,3.3,6e-07,1.63636363636364e-05,0,264075,3,10,0,0,0,3,0,16.4,5875,0,0,90,0,0.1,0,0.7,6,0,14,0,3,2.0,324889,0,127,0,1,1902,1179,0,0,391,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,2.3,2.7,3.2,2.3,3.6,2.3,4.2
