FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alvaro,Morata,FWD,CHE,10400000,1,102,4.6,4.4230769230769206e-07,9.80769230769231e-06,0,3935323,6,10,0,0,0,10,0,9.8,5244,4,0,102,-4,0.2,0,1.7,13,0,11,0,5,7.6,3781834,0,0,0,2,1633,1820,0,0,304,Man City,Crystal Palace,Tottenham,West Ham,Southampton,4.7,6.1,0.0,5.3,6.1,5.6,6.5,4.7,5.1,5.2,190.5
Alberto,Moreno,DEF,LIV,4400000,1,45,1.60714285714286,3.6525974025974e-07,1.0227272727272698e-05,0,393638,0,17,0,0,0,0,0,10.2,1360,-1,0,45,1,0.1,0,0.3,3,0,5,0,1,1.3,341108,0,0,0,0,1083,403,0,0,290,Newcastle,Man Utd,Watford,Crystal Palace,Everton,1.0,0.8,1.4,1.6,0.8,1.0,0.8,1.4,1.0,1.5,54.3
Wes,Morgan,DEF,LEI,4400000,2,47,2.0,4.54545454545455e-07,1.06818181818182e-05,0,240857,3,33,0,0,0,0,0,10.7,720,-1,0,47,1,0.2,0,0.7,1,0,4,0,0,1.8,149409,0,0,0,0,2007,5614,0,0,284,Bournemouth,West Brom,Brighton,Newcastle,Burnley,1.5,1.2,0.0,1.4,1.5,1.4,1.8,2.2,2.2,1.2,56.8
James,Morrison,MID,WBA,5400000,0,13,0.46428571428571397,8.5978835978836e-08,2.40740740740741e-06,0,3185,0,1,0,0,0,1,0,2.4,9,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2675,0,0,0,0,205,6,0,0,35,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6400000,1,92,3.28571428571429,5.13392857142857e-07,1.4375e-05,0,131480,1,11,0,0,0,2,0,14.4,7434,-1,0,92,1,0.7,0,4.3,4,0,9,0,3,2.0,170120,0,0,0,3,1499,4254,0,0,333,Man City,Crystal Palace,Tottenham,West Ham,Southampton,2.6,4.7,0.0,3.6,4.4,3.4,3.9,2.8,3.7,2.7,81.1
Steve,Mounie,FWD,HUD,5700000,8,71,3.7,6.49122807017544e-07,1.2456140350877198e-05,0,352354,2,24,0,0,0,6,0,12.5,2520,-3,0,71,3,1.4,0,7.7,11,0,4,0,2,1.2,340806,0,0,0,2,1185,13750,0,0,223,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,2.6,4.5,4.8,3.4,3.2,4.6,2.3,5.0,3.0,4.6,81.5
Lys,Mousset,FWD,BOU,4900000,1,21,0.75,1.53061224489796e-07,4.28571428571429e-06,0,13895,1,6,0,0,0,1,0,4.3,742,-1,0,21,1,0.6,0,3.0,3,0,1,0,0,0.2,15925,0,0,0,1,265,422,0,0,58,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.0
Joy,Mukena,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,358,0,0,0,0,0,0,0,0.0,115,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1337,0,0,0,0,0,288,0,0,0,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,2663,0,0,0,0,0,0,0,0.0,68,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5891,0,0,0,0,0,81,0,0,0,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4592,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,91,0,0,0,0,0,1,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,23339,0,0,0,0,0,0,0,0.0,323,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,7502,0,0,0,0,0,59,0,0,0,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,0,38,1.35714285714286,2.7142857142857103e-07,7.6e-06,0,12969,0,21,0,0,0,1,0,7.6,190,-5,0,38,5,0.0,0,0.0,2,0,1,0,1,0.1,5190,0,0,0,0,846,34,0,0,133,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.7,0.7,0.0,1.0,0.7,0.9,0.7,1.0,0.7,0.7,42.9
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4705,0,4,0,0,0,0,0,1.3,23,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1916,0,0,0,0,166,2,0,0,25,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,5800000,12,90,3.5,6.03448275862069e-07,1.55172413793103e-05,0,381442,6,25,0,0,0,10,0,15.5,6366,-2,-1,90,2,1.2,1,6.7,14,0,7,0,0,3.9,550589,0,0,0,2,1553,68685,1,0,267,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,4.2,2.9,0.0,4.5,4.7,3.2,3.7,2.9,4.1,2.5,115.0
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,28489,0,0,0,0,0,0,0,0.0,93,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4264,0,0,0,0,0,1,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4499,0,0,0,0,0,0,0,1.3,17,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,0.0,1712,0,0,0,0,35,0,0,0,15,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5400000,1,75,3.9,7.22222222222222e-07,1.3888888888888901e-05,0,376051,4,21,0,0,0,2,0,13.9,5871,-1,0,75,1,0.4,0,2.3,7,0,7,0,1,3.0,408592,0,0,0,1,1589,10630,0,0,434,Brighton,Watford,Stoke,Southampton,Newcastle,3.5,5.4,0.0,5.4,5.0,2.9,5.8,2.7,5.2,3.0,83.6
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,617,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,690,0,0,0,0,0,9,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0357142857142857,8.92857142857143e-09,2.5e-07,0,115551,1,1,0,2,0,0,0,0.3,1501,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.6,108487,0,0,0,0,90,1106,0,0,7,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,1,27,0.9642857142857142,2.0516717325228e-07,5.74468085106383e-06,0,4548,0,14,0,0,0,1,0,5.7,63,-3,0,27,3,0.1,0,0.3,3,0,1,0,0,0.0,2866,0,0,0,1,542,47,0,0,83,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.5,0.5,0.0,0.5,0.5,0.7,0.5,0.5,0.5,0.5,38.6
Kyle,Naughton,DEF,SWA,4600000,0,85,3.3,7.173913043478259e-07,1.84782608695652e-05,0,516795,1,38,0,0,0,0,0,18.5,10233,1,0,85,-1,0.9,0,4.3,10,0,8,0,2,5.3,681544,0,0,0,3,2326,20489,0,0,463,West Ham,Huddersfield,Man Utd,West Brom,Everton,4.4,2.7,0.0,2.5,2.7,3.4,2.6,3.8,2.6,4.1,88.3
Wilfred,Ndidi,MID,LEI,4900000,2,69,2.5,5.102040816326529e-07,1.40816326530612e-05,0,52158,5,41,0,0,0,0,0,14.1,1014,-1,0,69,1,0.3,0,1.7,2,0,7,0,4,0.5,47643,0,0,0,0,2490,1152,0,1,380,Bournemouth,West Brom,Brighton,Newcastle,Burnley,2.4,1.7,0.0,1.4,2.3,1.6,2.1,1.5,2.5,1.2,99.4
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,228,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,534,0,0,0,0,0,45,0,0,0,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4700000,0,1,0.0357142857142857,7.59878419452888e-09,2.1276595744680897e-07,0,3182,0,1,0,0,0,0,0,0.2,23,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,1506,0,0,0,0,18,22,0,0,1,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,52365,0,2,0,0,0,0,0,0.2,1133,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.5,75703,0,0,0,0,19,45,0,0,4,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4900000,1,71,2.53571428571429,5.174927113702621e-07,1.44897959183673e-05,0,632198,2,19,0,0,0,7,0,14.5,22771,-1,0,71,1,1.0,0,5.0,13,0,0,0,3,8.2,1049951,0,0,0,3,898,32490,0,0,208,Burnley,Brighton,Stoke,Man City,Liverpool,1.7,3.0,2.1,2.3,2.2,1.7,2.7,1.7,2.7,1.6,91.5
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,2981,0,0,0,0,0,0,0,0.0,107,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,3593,0,0,0,0,0,91,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,BUR,5400000,0,5,0.178571428571429,3.3068783068783096e-08,9.25925925925926e-07,0,2213,0,0,0,0,0,0,0,0.9,83,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.0,2009,0,0,0,0,49,24,0,0,12,Everton,West Ham,West Brom,Watford,Leicester,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Lukas,Nmecha,FWD,MCI,4500000,0,0,0.0,0.0,0.0,0,1612,0,0,0,0,0,0,0,0.0,539,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3932,0,0,0,0,0,964,0,0,0,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,5300000,2,57,3.0,5.66037735849057e-07,1.07547169811321e-05,0,22480,3,27,0,0,0,3,0,10.8,1108,-2,0,57,2,0.4,0,2.3,5,0,4,0,0,0.3,20998,0,0,0,0,1500,503,0,0,298,Swansea,Burnley,Southampton,Chelsea,Stoke,2.2,3.0,0.0,2.8,1.8,3.1,1.7,2.0,2.0,3.8,64.4
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1624,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,65,0,0,0,0,0,1,0,0,0,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,29667,0,0,0,0,0,0,0,0.0,252,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,15244,0,0,0,0,0,131,0,0,0,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,485,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,112,0,0,0,0,0,2,0,0,0,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4800000,0,49,1.75,3.6458333333333295e-07,1.0208333333333301e-05,0,182571,4,27,0,0,0,0,0,10.2,589,-2,0,49,2,0.1,0,0.3,6,0,4,0,1,1.1,175969,0,0,0,0,1496,25,0,0,273,Watford,Leicester,Bournemouth,Burnley,Swansea,1.2,1.4,0.9,1.6,1.4,0.9,1.5,0.9,1.5,1.7,53.6
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1881,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2060,0,0,0,0,0,37,0,0,0,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.0357142857142857,7.936507936507941e-09,2.22222222222222e-07,0,26538,0,0,0,0,0,0,0,0.2,3110,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.8,66400,0,0,0,0,8,3361,0,0,-1,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,2.6,6.046511627906979e-07,1.23255813953488e-05,0,229302,3,29,0,0,0,2,0,12.3,2961,-2,0,53,2,0.0,0,0.0,6,0,5,0,0,0.9,226061,0,0,0,1,1558,59,0,0,267,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,2.5,1.3,1.5,1.6,3.1,60.0
Angelo,Ogbonna,DEF,WHU,4400000,0,52,2.3,5.22727272727273e-07,1.18181818181818e-05,0,256537,3,46,0,0,0,1,0,11.8,10040,-1,0,52,1,0.5,0,2.3,4,0,4,0,0,4.9,462520,0,0,0,1,2070,2651,0,0,368,Swansea,Burnley,Southampton,Chelsea,Stoke,1.4,2.4,0.0,2.3,1.6,2.6,1.5,1.8,1.3,2.0,68.6
Stefano,Okaka,FWD,WAT,5300000,4,19,0.6785714285714289,1.2803234501347698e-07,3.58490566037736e-06,0,64493,0,5,0,0,0,1,0,3.6,174,-2,0,19,2,0.2,0,1.3,1,0,1,0,1,0.3,49682,0,0,0,0,265,542,0,0,57,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.1
Shinji,Okazaki,FWD,LEI,5300000,0,69,3.0,5.66037735849057e-07,1.3018867924528301e-05,0,770655,2,15,0,0,0,6,0,13.0,9904,-2,0,69,2,0.1,0,0.3,7,0,5,0,2,3.2,780932,0,0,0,1,1122,212,0,0,249,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.0,2.5,0.0,2.5,3.3,2.4,3.3,2.6,3.5,2.0,98.2
Martin,Olsson,DEF,SWA,5000000,0,68,2.6,5.2e-07,1.36e-05,0,26124,4,37,0,0,0,0,0,13.6,355,0,0,68,0,0.1,0,0.7,0,0,8,0,1,0.3,21557,0,0,0,0,2304,204,0,0,341,West Ham,Huddersfield,Man Utd,West Brom,Everton,3.2,1.8,0.0,1.7,1.9,2.4,1.8,2.7,1.8,2.9,55.0
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,83,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,204,0,0,0,0,0,25,0,0,0,Everton,West Ham,West Brom,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21953,0,1,0,0,0,0,0,0.1,10,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1155,0,0,0,0,9,3,0,0,3,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4300000,2,52,2.0,4.65116279069767e-07,1.2093023255814e-05,0,270813,8,38,0,0,0,1,0,12.1,2353,-2,0,52,2,0.4,0,1.7,0,0,5,0,0,2.1,159279,0,0,0,0,2177,1681,0,0,371,Stoke,Newcastle,West Ham,Arsenal,Chelsea,1.4,1.4,0.0,1.3,1.0,1.2,1.2,1.5,1.5,1.0,90.0
David,Ospina,GLK,ARS,4800000,0,1,0.0357142857142857,7.440476190476189e-09,2.0833333333333302e-07,0,8765,0,0,0,1,0,0,0,0.2,81,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.2,2126,0,0,0,0,20,33,0,0,6,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Nicolas,Otamendi,DEF,MCI,6400000,5,128,4.7,7.34375e-07,2e-05,0,1369498,8,20,0,0,0,4,0,20.0,33346,9,0,128,-9,0.5,0,3.0,16,0,12,0,0,29.4,2543075,1,0,0,4,2400,24249,0,0,604,Chelsea,Stoke,Everton,Man Utd,Tottenham,6.0,5.7,0.0,4.1,6.0,5.0,5.7,5.8,6.3,5.9,116.2
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,10,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,17,0,0,0,0,4,2,0,0,2,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,2,97,4.2,4.5161290322580607e-07,1.04301075268817e-05,0,330982,4,34,0,0,0,4,0,10.4,5316,-2,0,97,2,0.2,0,2.0,10,0,6,0,7,2.3,289229,0,0,0,2,1891,2489,0,0,445,Brighton,Watford,Stoke,Southampton,Newcastle,2.8,4.9,0.0,5.2,4.8,3.6,5.6,2.1,5.0,3.3,219.0
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5246,0,0,0,0,0,0,0,0.0,103,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12454,0,0,0,0,0,90,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4740,2,2,0,0,0,0,0,0.8,9,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1097,0,0,0,0,168,0,0,0,9,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5224,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,292,0,0,0,0,0,3,0,0,0,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,511,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,117,0,0,0,0,0,0,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,1,70,2.5,3.24675324675325e-07,9.09090909090909e-06,0,317304,1,10,0,0,0,4,0,9.1,1799,-3,0,70,3,0.3,0,2.0,2,0,8,0,2,1.1,209382,0,0,0,1,1221,271,0,0,228,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.2,2.1,0.0,1.8,2.5,1.8,2.6,1.8,1.6,1.9,112.3
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5036,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1454,0,0,0,0,0,10,0,0,0,Burnley,Brighton,Stoke,Man City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3930,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,222,0,0,0,0,0,1,0,0,0,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,42,1.5,2.58620689655172e-07,7.24137931034483e-06,0,13066,2,20,0,0,0,2,0,7.2,198,-2,0,42,2,0.6,0,3.7,0,0,0,0,2,0.1,5713,0,0,0,0,895,445,0,0,161,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,1.1,0.8,0.8,1.0,0.9,0.8,0.9,0.8,1.0,0.8,63.9
Ayoze,Perez,FWD,NEW,5200000,4,66,2.5,4.807692307692311e-07,1.26923076923077e-05,0,169926,2,21,0,0,0,2,0,12.7,2824,-3,0,66,3,0.7,0,3.7,5,0,5,0,4,1.1,154676,1,0,0,1,1695,2463,0,0,204,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,1.6,2.4,0.0,2.8,2.1,2.4,1.9,2.7,2.1,1.7,106.0
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9053,0,0,0,0,0,0,0,0.0,16,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,522,0,0,0,0,0,4,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,2,55,2.6,4.81481481481482e-07,1.01851851851852e-05,0,179609,2,23,0,0,0,1,0,10.2,334,-6,0,55,6,0.3,0,1.7,0,0,7,0,3,0.4,72562,0,0,0,0,1434,216,0,0,194,Watford,Leicester,Bournemouth,Burnley,Swansea,1.6,2.5,1.8,2.4,2.6,1.3,1.9,1.8,2.1,1.6,83.2
Jordan,Pickford,GLK,EVE,4900000,3,101,3.6,7.3469387755102e-07,2.0612244897959197e-05,0,457593,0,47,0,90,0,0,0,20.6,6955,-1,0,101,1,0.4,0,2.0,12,0,6,0,0,7.7,351516,0,0,1,2,2520,3185,0,0,531,Burnley,Brighton,Stoke,Man City,Liverpool,3.4,4.9,3.4,3.7,4.4,2.9,3.9,2.8,4.4,3.5,69.5
Jeremy,Pied,DEF,SOU,4200000,0,7,0.25,5.95238095238095e-08,1.66666666666667e-06,0,6224,0,3,0,0,0,0,0,1.7,55,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3293,0,0,0,0,180,29,0,0,47,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.0
Erik,Pieters,DEF,STK,4700000,0,52,2.3,4.8936170212766e-07,1.1063829787234e-05,0,55385,2,40,0,0,0,0,0,11.1,852,-3,0,52,3,0.4,0,2.0,0,0,5,0,1,0.4,24083,0,0,0,0,2020,306,0,0,335,Southampton,Man City,Everton,Arsenal,Tottenham,1.9,1.8,2.0,1.6,2.2,1.9,2.3,1.7,3.2,1.5,58.3
Paul,Pogba,MID,MUN,7900000,2,95,5.3,6.70886075949367e-07,1.20253164556962e-05,0,2707434,2,14,0,0,0,3,0,12.0,36354,-1,0,95,1,0.2,0,1.7,9,0,8,0,11,11.7,2129105,0,0,0,3,1464,7821,0,1,361,Crystal Palace,Liverpool,Swansea,Man City,West Brom,4.7,5.8,0.0,7.2,3.4,7.6,5.3,7.4,4.3,6.6,149.2
Nick,Pope,GLK,BUR,4900000,3,119,4.8,9.79591836734694e-07,2.42857142857143e-05,0,248116,2,21,0,82,0,0,0,24.3,10486,4,0,119,-4,0.8,0,3.7,16,0,9,0,0,10.4,774489,0,0,1,3,2214,18114,0,0,521,Everton,West Ham,West Brom,Watford,Leicester,5.7,5.8,0.0,5.0,6.0,5.9,5.7,6.9,5.3,5.6,63.6
Alex,Pritchard,MID,HUD,5400000,6,20,0.7142857142857142,1.3227513227513199e-07,3.7037037037037004e-06,0,1732,0,3,0,0,0,1,0,3.7,527,-1,0,20,1,1.1,0,6.0,3,0,0,0,2,0.1,9112,0,0,0,1,250,2853,0,0,64,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25.3
Sebastian,Prodl,DEF,WAT,4300000,6,31,1.10714285714286,2.5747508305647804e-07,7.209302325581401e-06,0,30750,4,17,0,0,0,0,0,7.2,374,-2,0,31,2,0.5,0,2.3,0,0,4,0,0,0.3,16786,0,0,0,0,1053,2722,0,0,188,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.7,0.6,0.6,0.6,0.7,0.6,1.1,0.6,0.6,0.6,27.0
Davy,Propper,MID,BHA,5300000,2,72,2.6,4.90566037735849e-07,1.35849056603774e-05,0,14316,2,37,0,0,0,0,0,13.6,227,-2,0,72,2,0.6,0,3.0,1,0,8,0,3,0.1,10042,0,0,0,0,2505,159,0,0,367,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,2.7,1.9,0.0,2.5,2.9,1.6,2.1,1.6,2.1,1.3,87.6
Marc,Pugh,MID,BOU,4700000,0,26,0.9285714285714292,1.9756838905775102e-07,5.5319148936170195e-06,0,6630,2,15,0,0,0,0,0,5.5,31,-3,0,26,3,0.1,0,0.3,0,0,4,0,0,0.1,2880,0,0,0,0,794,14,0,0,80,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.0
