FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Garcia,MID,MCI,5000000,0,3,0.05,1e-08,6e-07,0,375,0,1,0,0,0,0,0,0.6,38,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.0,378,0,0,0,0,29,31,0,0,11,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Gardner,MID,WBA,5100000,0,14,0.23333333333333303,4.575163398692809e-08,2.7450980392156897e-06,0,7029,1,6,0,0,0,0,0,2.7,117,-4,0,14,4,0.0,0,0.0,0,0,1,0,1,0.1,5042,0,244,0,0,218,21,0,0,52,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,4513,0,0,0,0,0,0,0,0.0,333,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,5187,0,0,0,0,0,106,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,264,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,88,0,15,0,0,0,9,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudy,Gestede,FWD,MID,5000000,0,0,0.0,0.0,0.0,0,226,0,0,0,0,0,0,0,0.0,226,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1624,0,0,0,0,0,1624,0,0,0,Watford,West Ham,West Brom,Tottenham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4700000,0,12,0.2,4.25531914893617e-08,2.5531914893617e-06,0,21991,2,1,0,0,0,0,0,2.6,810,-3,1,12,3,0.3,0,1.3,0,0,1,0,1,0.5,6691,0,69,0,0,207,95,-1,0,59,Swansea,Burnley,Watford,Chelsea,Hull City,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,5,71,3.5,7.142857142857141e-07,1.44897959183673e-05,0,152021,2,22,0,0,0,1,0,14.5,24088,4,0,71,-4,0.8,0,4.0,9,0,6,0,0,9.4,486757,0,0,0,1,1800,35409,0,0,363,Watford,West Ham,West Brom,Tottenham,Everton,3.2,5.0,4.2,3.2,4.0,4.0,4.0,3.9,3.1,3.5,3.8,4.4,4.8,3.5,3.9,3.1,4.9,3.9
Darron,Gibson,MID,EVE,4300000,0,0,0.0,0.0,0.0,0,5432,0,0,0,0,0,0,0,0.0,209,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2750,0,44,0,0,0,221,0,0,0,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8700000,15,63,4.8,5.51724137931034e-07,7.24137931034483e-06,0,189663,1,4,0,0,0,6,0,7.3,15899,-3,-2,63,3,0.9,0,7.8,12,0,2,0,4,9.8,526551,0,629,0,2,449,323912,2,0,229,Swansea,Burnley,Watford,Chelsea,Hull City,6.2,7.2,6.5,4.1,6.8,5.0,5.4,7.1,5.3,6.3,6.8,6.3,5.2,7.0,4.6,5.6,5.2,6.1
Shay,Given,GLK,STK,4300000,0,13,0.21666666666666698,5.0387596899224806e-08,3.02325581395349e-06,0,22231,1,14,0,18,0,0,0,3.0,832,-2,0,13,2,0.0,0,0.0,3,0,0,0,0,0.5,19705,1,24,1,1,450,325,0,0,92,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,867,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,283,0,4,0,0,0,17,0,0,0,Swansea,Burnley,Watford,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,2,55,2.8,5.714285714285711e-07,1.12244897959184e-05,0,79001,1,32,0,52,0,0,0,11.2,4016,-1,0,55,1,0.7,0,3.3,4,0,3,0,0,1.8,31381,1,375,1,0,1742,1101,0,0,333,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,3.1,2.4,3.0,3.3,1.8,4.0,3.7,2.0,2.7,2.9,3.1,2.1,2.9,2.6,3.6,1.5,1.9,2.9
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,1027,0,0,0,0,0,0,0,0.0,48,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,419,0,58,0,0,0,82,0,0,0,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1615,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,394,0,242,0,0,0,26,0,0,0,Arsenal,Liverpool,Southampton,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4200000,0,10,0.166666666666667,3.96825396825397e-08,2.38095238095238e-06,0,5618,3,5,0,0,0,0,0,2.4,1133,-3,0,10,3,0.0,0,0.0,0,0,1,0,0,0.1,7968,0,0,0,0,323,1942,0,0,38,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,2,35,0.583333333333333,1.24113475177305e-07,7.4468085106383e-06,0,10138,4,17,0,0,0,2,0,7.4,597,-3,0,35,3,0.3,0,1.3,1,0,2,0,0,0.2,7871,0,331,0,0,838,346,0,0,157,Hull City,Watford,Crystal Palace,Everton,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.1,2.32558139534884e-08,1.3953488372093e-06,0,193336,0,2,0,0,0,0,0,1.4,14897,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,4.0,166580,0,124,0,0,60,16025,0,0,17,Hull City,Watford,Crystal Palace,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,4,0.0666666666666667,1.33333333333333e-08,8e-07,0,13082,1,0,0,0,0,0,0,0.8,125,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.1,1041,0,155,0,0,95,15,0,0,14,Hull City,Watford,Crystal Palace,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,6,63,4.2,9.54545454545455e-07,1.43181818181818e-05,0,54026,0,18,0,46,0,0,0,14.3,15844,4,0,63,-4,0.6,0,2.5,6,0,6,0,0,8.2,369917,0,0,0,2,1350,60112,0,0,302,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,3.5,4.1,5.1,4.5,5.4,4.2,5.3,4.4,5.0,3.1,3.4,6.1,5.7,4.6,6.0,4.6,5.9,5.1
Andre,Gray,FWD,BUR,6200000,1,55,3.9,6.29032258064516e-07,8.87096774193548e-06,0,508705,2,16,0,0,0,5,0,8.9,19043,-3,-1,55,3,1.1,0,6.8,6,0,3,0,2,5.3,288082,0,0,0,1,1070,72067,1,0,144,Southampton,Arsenal,Leicester,Watford,Chelsea,5.2,2.9,5.8,3.0,4.4,4.0,3.9,3.0,3.1,5.2,5.0,2.9,2.6,4.7,3.9,5.1,2.7,5.6
Demarai,Gray,MID,LEI,4800000,1,31,0.516666666666667,1.0763888888888901e-07,6.45833333333333e-06,0,46577,1,7,0,0,0,1,0,6.5,1493,-2,0,31,2,0.5,0,2.5,0,0,1,0,3,0.6,31918,0,57,0,0,415,1518,0,0,114,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marko,Grujic,MID,LIV,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,26764,0,0,0,0,0,0,0,0.5,217,-7,0,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2496,0,0,0,0,30,32,0,0,6,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,5000000,1,41,0.683333333333333,1.36666666666667e-07,8.2e-06,0,21142,0,17,0,0,0,1,0,8.2,590,-5,0,41,5,0.2,0,0.8,3,0,3,0,2,0.1,13371,0,0,0,1,922,92,0,0,162,Southampton,Arsenal,Leicester,Watford,Chelsea,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adlene,Guedioura,MID,WAT,4300000,2,21,0.35,8.13953488372093e-08,4.88372093023256e-06,0,6583,2,19,0,0,0,0,0,4.9,628,-2,0,21,2,0.3,0,1.5,0,0,0,0,1,0.1,6892,0,56,0,0,721,246,0,0,107,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Idrissa,Gueye,MID,EVE,5000000,3,50,2.6,5.2e-07,1e-05,0,34581,6,17,0,0,0,0,0,10.0,6258,0,0,50,0,0.5,0,2.3,7,0,5,0,2,0.4,35322,0,270,0,0,1665,512,0,0,332,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.0,1.7,1.6,2.5,1.8,3.4,1.3,2.3,2.4,1.3,1.7,3.1,3.2,1.4,1.9,1.8,2.8,1.3
Ilkay,Gundogan,MID,MCI,5000000,0,41,0.683333333333333,1.36666666666667e-07,8.2e-06,0,686227,0,8,0,0,0,3,0,8.2,11737,-5,0,41,5,0.0,0,0.0,2,0,3,0,1,1.8,699002,0,0,0,1,704,354,0,0,196,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bradley,Guzan,GLK,MID,4300000,8,17,0.28333333333333305,6.58914728682171e-08,3.9534883720930196e-06,0,24497,0,1,0,10,0,0,0,4.0,1228,-2,0,17,2,0.5,0,2.0,1,0,2,0,0,0.6,12578,0,188,0,1,270,3442,0,0,69,Watford,West Ham,West Brom,Tottenham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,305,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,281,0,0,0,0,0,10,0,0,0,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,36,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,74,0,0,0,0,0,21,0,0,0,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,172684,0,0,0,0,0,0,0,0.0,416,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.1,2555,0,360,0,0,0,25,0,0,0,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,3086,0,0,0,0,0,0,0,0.0,103,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,253,0,31,0,0,0,15,0,0,0,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10400000,2,120,6.3,6.05769230769231e-07,1.15384615384615e-05,0,1259718,2,15,0,0,0,9,0,11.5,109275,4,0,120,-4,0.5,0,5.0,17,0,10,0,4,33.7,1766426,0,476,0,3,1605,62539,0,0,458,Leicester,Hull City,Liverpool,Arsenal,Burnley,7.2,8.4,4.5,6.6,6.6,8.2,6.0,9.2,6.7,7.7,7.1,6.2,7.0,8.3,6.6,8.6,6.6,9.4
Tom,Heaton,GLK,BUR,4900000,1,80,4.4,8.97959183673469e-07,1.63265306122449e-05,0,247650,1,27,0,83,0,0,0,16.3,20392,4,0,80,-4,0.8,0,3.8,13,0,4,0,0,16.8,686172,0,0,1,4,1620,63084,0,0,396,Southampton,Arsenal,Leicester,Watford,Chelsea,6.6,4.5,5.7,3.5,5.9,4.3,3.8,4.3,2.8,6.5,6.6,3.8,3.2,4.9,4.5,6.2,3.9,6.6
Jordan,Henderson,MID,LIV,6300000,0,64,3.4,5.396825396825401e-07,1.0158730158730198e-05,0,94152,6,21,0,0,0,1,0,10.2,12987,-2,1,64,2,0.3,0,2.0,9,0,6,0,4,1.4,92534,0,250,0,0,1666,1421,-1,0,400,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0.0,3.5,2.9,2.6,3.1,2.8,2.6,4.6,2.1,3.8,3.7,2.5,2.5,3.2,2.9,3.5,2.2,3.7
Jeff,Hendrick,MID,BUR,5400000,1,40,2.5,4.62962962962963e-07,7.40740740740741e-06,0,4028,5,26,0,0,0,2,0,7.4,356,-1,0,40,1,0.2,0,1.3,1,0,3,0,0,0.1,5947,0,0,0,0,1361,455,0,0,139,Southampton,Arsenal,Leicester,Watford,Chelsea,2.5,1.2,3.1,1.4,2.0,1.2,1.3,1.2,1.7,2.2,2.4,1.3,1.2,2.3,1.2,2.4,1.2,2.2
Wayne,Hennessey,GLK,CRY,4300000,1,25,2.3,5.348837209302331e-07,5.81395348837209e-06,0,121569,1,20,0,34,0,0,0,5.8,8129,-2,0,25,2,0.5,0,2.0,0,0,1,0,0,2.3,44698,0,266,0,0,990,7663,0,0,181,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.0,2.0,2.0,2.0,2.3,2.1,1.9,2.3,2.1,1.7,2.3,2.6,1.8,2.2,2.3,1.9,2.3,1.5
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3847,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,592,0,0,0,0,0,23,0,0,0,Southampton,Arsenal,Leicester,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,4900000,1,16,0.266666666666667,5.4421768707482993e-08,3.26530612244898e-06,0,871,1,12,0,0,0,0,0,3.3,63,-6,1,16,6,0.1,0,0.5,0,0,0,0,0,0.0,929,0,0,0,0,572,30,-1,0,64,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,0,24,0.4,6.77966101694915e-08,4.06779661016949e-06,0,129549,0,11,0,0,0,1,0,4.1,839,-1,0,24,1,0.0,0,0.0,0,0,2,0,1,0.8,108916,0,0,0,0,671,686,0,0,47,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Luis,Hernandez,DEF,LEI,4200000,0,3,0.05,1.19047619047619e-08,7.142857142857141e-07,0,18766,1,8,0,0,0,0,0,0.7,446,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.4,5772,0,0,0,0,327,131,0,0,50,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,7,47,2.8,4.44444444444444e-07,7.460317460317461e-06,0,33870,2,12,0,0,0,0,0,7.5,4898,-2,0,47,2,0.6,0,3.8,5,0,6,0,3,0.9,48313,0,307,0,0,1367,8488,0,1,301,Liverpool,Stoke,Hull City,Leicester,Watford,1.7,2.0,2.4,2.3,2.9,1.7,2.6,1.9,2.3,2.4,2.6,2.8,1.9,2.0,2.4,1.5,1.4,2.1
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,118,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,143,0,0,0,0,0,7,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,809,0,0,0,0,0,0,0,0.0,175,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2228,0,0,0,0,0,329,0,0,0,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,1911,0,0,0,0,0,0,0,0.0,126,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2533,0,0,0,0,0,96,0,0,0,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,12126,0,0,0,0,0,0,0,0.0,346,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1153,0,0,0,0,0,13,0,0,0,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,25,0.4166666666666671,9.68992248062016e-08,5.81395348837209e-06,0,107817,1,11,0,0,0,0,0,5.8,4067,-2,0,25,2,0.2,0,1.0,0,0,4,0,0,1.3,45749,0,0,0,0,872,1433,0,0,155,Burnley,Leicester,Swansea,West Ham,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.116666666666667,2.91666666666667e-08,1.75e-06,0,65150,1,5,0,0,0,0,0,1.8,1296,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.6,44476,0,0,0,0,270,1461,0,0,61,Swansea,Burnley,Watford,Chelsea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jose,Holebas,DEF,WAT,4800000,1,53,2.8,5.83333333333333e-07,1.1041666666666698e-05,0,271581,9,35,0,0,0,2,0,11.0,43112,3,0,53,-3,0.2,0,0.8,6,0,3,0,3,5.8,478917,0,96,0,1,1651,4949,0,0,288,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,3.1,2.4,3.0,3.3,1.8,4.0,3.7,2.0,2.7,2.9,3.1,2.1,2.9,2.6,3.6,1.5,1.9,2.9
Mason,Holgate,DEF,EVE,4000000,0,23,0.3833333333333329,9.58333333333333e-08,5.75e-06,0,284135,0,2,0,0,0,0,0,5.8,19450,-5,0,23,5,0.4,0,1.5,3,0,2,0,1,4.7,425536,0,0,0,0,384,36618,0,0,112,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,0,0.0,0.0,0.0,0,131,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,173,0,0,0,0,0,4,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,2,30,0.5,1.0869565217391301e-07,6.52173913043478e-06,0,10202,2,23,0,0,0,0,0,6.5,327,-4,0,30,4,0.4,0,2.0,0,0,2,0,1,0.2,5054,0,0,0,0,1044,333,0,0,172,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,22,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,45,0,0,0,0,0,19,0,0,0,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,6,40,2.2,4.4897959183673497e-07,8.16326530612245e-06,0,62071,6,27,0,0,0,0,0,8.2,1860,-1,0,40,1,0.6,0,2.8,0,0,5,0,1,1.2,46413,1,453,0,0,1607,953,0,0,249,Chelsea,Southampton,Burnley,Man Utd,Swansea,2.1,1.7,1.1,1.6,1.4,2.7,2.5,1.9,2.1,2.6,2.1,1.1,1.7,2.5,1.4,2.3,1.4,2.7
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1157,0,0,0,0,0,0,0,0.0,53,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,635,0,0,0,0,0,29,0,0,0,Hull City,Watford,Crystal Palace,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,0,24,0.4,8.16326530612245e-08,4.89795918367347e-06,0,157789,0,14,0,0,0,0,0,4.9,1534,-6,0,24,6,0.1,0,0.5,0,0,3,0,0,1.2,25344,0,184,0,0,763,270,0,0,98,Hull City,Watford,Crystal Palace,Everton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11600000,8,123,6.5,5.60344827586207e-07,1.06034482758621e-05,0,1936801,5,18,0,0,0,13,0,10.6,129918,1,0,123,-1,0.9,0,10.0,23,0,7,0,5,42.1,1873410,0,0,0,5,1710,82829,0,0,416,Liverpool,Stoke,Hull City,Leicester,Watford,0.0,8.2,9.0,7.8,9.2,8.5,9.4,8.0,8.3,9.0,9.0,7.9,7.8,7.5,8.8,8.2,7.4,8.6
Odion,Ighalo,FWD,WAT,6900000,1,38,2.2,3.18840579710145e-07,5.50724637681159e-06,0,321386,1,29,0,0,0,1,0,5.5,3190,-6,0,38,6,0.3,0,1.8,2,0,2,0,1,2.9,93285,0,709,0,0,1288,846,0,0,82,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,2.0,1.3,1.4,2.7,1.4,2.4,2.1,1.1,2.0,2.5,2.1,1.2,2.4,2.2,2.3,1.5,1.3,2.1
Kelechi,Iheanacho,FWD,MCI,6200000,1,46,3.3,5.32258064516129e-07,7.41935483870968e-06,0,747508,0,6,0,0,0,4,0,7.3,24411,-8,1,46,8,0.3,0,2.0,6,0,1,0,3,3.0,750060,0,242,0,1,446,2612,-1,0,167,Everton,Tottenham,West Ham,Swansea,Bournemouth,2.7,3.7,3.4,4.1,2.8,3.2,3.2,3.5,3.9,3.0,2.3,4.6,2.9,3.6,3.0,4.0,4.3,3.1
Giannelli,Imbula,MID,STK,4600000,0,22,0.3666666666666671,7.97101449275362e-08,4.78260869565217e-06,0,13110,1,19,0,0,0,0,0,4.8,298,-4,0,22,4,0.3,0,1.5,1,0,2,0,1,0.2,5280,1,194,0,0,787,97,0,0,120,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
