FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Shane,Long,FWD,SOU,5600000,1,51,1.9,3.39285714285714e-07,9.107142857142861e-06,0,63005,5,26,0,0,0,2,0,9.1,936,-4,0,51,4,0.4,0,2.5,0,0,4,0,2,0.5,49288,0,0,0,0,1504,2837,0,0,160,Everton,Swansea,Man City,,,2.4,1.3,101.3
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.7450980392156895e-07,1.96078431372549e-06,0,9425,0,6,0,0,0,0,0,2.0,6,-4,0,10,4,0.0,0,0.0,0,0,0,0,1,0.1,2252,0,0,0,0,153,2,0,0,30,Southampton,West Ham,,,,0.0,0.0,7.5
Jonas,Lossl,GLK,HUD,4600000,2,124,3.5,7.608695652173909e-07,2.69565217391304e-05,0,483111,0,56,0,94,0,0,0,27.0,9906,1,0,124,-1,0.7,0,3.3,11,0,9,0,1,6.9,645934,1,0,2,2,3150,1459,0,0,650,Man City,Chelsea,Arsenal,,,5.9,4.6,80.2
Dejan,Lovren,DEF,LIV,5300000,0,95,3.5,6.603773584905661e-07,1.7924528301886802e-05,0,161306,4,23,0,0,0,1,0,17.9,9073,-2,0,95,2,0.8,0,4.0,9,0,10,0,1,1.4,130527,0,0,0,2,1944,1041,0,0,483,Chelsea,Brighton,,,,3.4,4.6,87.0
Chris,Lowe,DEF,HUD,4400000,0,51,1.45714285714286,3.31168831168831e-07,1.1590909090909101e-05,0,279537,0,24,0,0,0,0,0,11.6,695,-1,0,51,1,0.0,0,0.0,0,0,6,0,0,1.1,277697,0,0,0,0,1357,71,0,0,272,Man City,Chelsea,Arsenal,,,1.4,1.3,35.8
Matthew,Lowton,DEF,BUR,4400000,6,88,3.7,8.409090909090909e-07,2e-05,0,355230,1,19,0,0,0,0,0,20.0,30048,-1,0,88,1,0.5,0,2.4,4,0,8,0,3,4.8,569737,0,0,0,0,2115,2407,0,0,426,Arsenal,Bournemouth,,,,3.1,3.6,83.6
Leiva,Lucas,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,1150,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,254,0,0,0,0,0,0,0,0,0,Chelsea,Brighton,,,,0.0,0.0,0.0
,Lucas Moura,MID,TOT,7700000,0,5,0.14285714285714302,1.85528756957328e-08,6.49350649350649e-07,0,11046,0,1,0,0,0,0,0,0.6,129,-3,0,5,3,0.1,0,0.8,0,0,0,0,0,0.0,12652,0,0,0,0,121,60,0,0,22,West Brom,Newcastle,Leicester,,,0.2,0.1,9.9
Romelu,Lukaku,FWD,MUN,11500000,1,162,4.8,4.17391304347826e-07,1.4086956521739099e-05,0,4179695,4,26,0,0,0,16,0,14.1,207446,0,0,162,0,0.2,1,2.5,18,0,14,0,7,23.3,2809383,0,0,0,3,2866,6577,0,0,593,Brighton,West Ham,Watford,,,0.0,6.7,273.2
Dodi,Lukebakio,MID,WAT,4800000,0,1,0.0277777777777778,5.787037037037039e-09,2.0833333333333302e-07,0,157,0,1,0,0,0,0,0,0.2,11,-2,1,1,2,0.0,0,0.0,0,0,0,0,0,0.0,201,0,0,0,0,15,2,-1,0,5,Newcastle,Man Utd,,,,0.0,0.0,3.6
Levi,Lumeka,MID,CRY,4400000,0,1,0.0277777777777778,6.31313131313131e-09,2.2727272727272702e-07,0,743,0,0,0,0,0,0,0,0.2,8,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,821,0,0,0,0,25,10,0,0,3,Stoke,West Brom,,,,0.0,0.0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0.0,0.0,0.0,0,543,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,547,0,0,0,0,0,11,0,0,0,Burnley,Leicester,Huddersfield,,,0.0,0.0,0.0
Niki,Maenpaa,GLK,BHA,3900000,0,0,0.0,0.0,0.0,0,63537,0,0,0,0,0,0,0,0.0,3587,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.0,98346,0,0,0,0,0,7339,0,0,0,Man Utd,Man City,Liverpool,,,0.0,0.0,0.0
Harry,Maguire,DEF,LEI,5600000,0,114,3.3,5.892857142857139e-07,2.03571428571429e-05,0,897839,7,52,0,0,0,2,0,20.4,25330,6,0,114,-6,0.3,0,1.8,10,0,9,0,4,11.5,1379124,0,0,0,1,3150,6708,0,0,673,West Ham,Arsenal,Tottenham,,,8.6,3.0,151.0
Connor,Mahoney,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,144,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,154,0,0,0,0,0,0,0,0,0,Swansea,Burnley,,,,0.0,0.0,0.0
Riyad,Mahrez,MID,LEI,8800000,2,173,5.2,5.90909090909091e-07,1.96590909090909e-05,0,1731788,1,43,0,0,0,10,0,19.7,54074,3,0,173,-3,0.3,0,2.3,18,0,9,0,11,8.9,2002676,0,0,0,3,2678,10201,0,0,599,West Ham,Arsenal,Tottenham,,,13.9,4.3,246.7
Ainsley,Maitland-Niles,MID,ARS,4500000,2,22,0.628571428571429,1.3968253968254e-07,4.88888888888889e-06,0,12239,1,13,0,0,0,0,0,4.9,130,0,0,22,0,0.2,0,0.8,0,0,3,0,0,0.1,15502,0,0,0,0,800,915,0,0,132,Burnley,Leicester,Huddersfield,,,0.6,0.3,33.0
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,424,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,521,0,0,0,0,0,0,0,0,0,Leicester,Man Utd,Everton,,,0.0,0.0,0.0
Scott,Malone,DEF,HUD,4300000,1,39,1.11428571428571,2.59136212624585e-07,9.06976744186047e-06,0,22020,3,23,0,0,0,0,0,9.1,171,-2,0,39,2,0.1,0,0.3,4,0,3,0,1,0.2,21585,0,0,0,1,1093,45,0,0,202,Man City,Chelsea,Arsenal,,,1.2,0.9,45.1
Sadio,Mane,MID,LIV,9400000,0,142,3.94444444444444,4.19621749408983e-07,1.5106382978723401e-05,0,2027963,3,23,0,0,0,10,0,15.1,58486,-1,1,142,1,0.4,0,3.5,8,0,14,0,8,8.4,1267713,0,0,0,3,2026,1298,-1,1,477,Chelsea,Brighton,,,,3.1,4.5,212.9
Eliaquim,Mangala,DEF,EVE,5000000,0,22,2.0,4e-07,4.4e-06,0,30528,0,7,0,0,0,0,0,4.4,60,0,0,22,0,0.0,0,0.0,0,0,2,0,0,0.1,31002,0,0,0,0,617,15,0,0,118,Southampton,West Ham,,,,0.0,0.0,16.8
Javier,Manquillo,DEF,NEW,4200000,0,45,1.28571428571429,3.06122448979592e-07,1.0714285714285699e-05,0,116077,2,29,0,0,0,0,0,10.7,541,-3,0,45,3,0.0,0,0.0,1,0,4,0,0,0.6,83673,0,0,0,0,1691,134,0,0,229,Watford,Tottenham,Chelsea,,,1.3,0.9,41.3
Solomon,March,MID,BHA,4800000,1,70,2.0,4.1666666666666704e-07,1.4583333333333301e-05,0,48165,3,25,0,0,0,1,0,14.6,340,-2,0,70,2,0.6,0,2.8,3,0,6,0,3,0.2,48629,0,0,0,0,1735,100,0,0,283,Man Utd,Man City,Liverpool,,,2.3,1.0,96.2
Adrian,Mariappa,DEF,WAT,4200000,1,55,2.1,5e-07,1.30952380952381e-05,0,434128,4,42,0,0,0,0,0,13.1,12254,2,0,55,-2,0.5,0,2.3,2,0,6,0,0,5.0,526334,0,0,0,1,2109,1277,0,0,355,Newcastle,Man Utd,,,,1.7,1.2,58.1
Dean,Marney,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,1495,0,0,0,0,0,0,0,0.0,19,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1139,0,0,0,0,0,22,0,0,0,Arsenal,Bournemouth,,,,0.0,0.0,0.0
Anthony,Martial,MID,MUN,7800000,1,123,3.51428571428571,4.50549450549451e-07,1.5769230769230803e-05,0,571089,1,12,0,0,0,9,0,15.8,1574,-2,0,123,2,0.2,0,1.3,7,0,9,0,6,2.4,589021,0,0,0,1,1482,3864,0,0,396,Brighton,West Ham,Watford,,,5.2,3.9,173.1
Cuco,Martina,DEF,EVE,4200000,0,55,2.6,6.19047619047619e-07,1.30952380952381e-05,0,210775,2,30,0,0,0,0,0,13.1,6642,-3,0,55,3,0.0,0,0.0,0,0,5,0,2,1.1,243186,0,0,0,0,1830,221,0,0,367,Southampton,West Ham,,,,2.8,2.3,74.9
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,29175,0,0,0,0,0,0,0,0.0,130,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1499,0,0,0,0,0,4,0,0,0,Burnley,Leicester,Huddersfield,,,0.0,0.0,0.0
,Martinez,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,5121,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5068,0,0,0,0,0,6,0,0,0,Leicester,Man Utd,Everton,,,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,1,20,0.555555555555556,1.13378684807256e-07,4.08163265306122e-06,0,3468,3,28,0,0,0,0,0,4.1,112,-1,0,20,1,0.2,0,1.0,0,0,1,0,0,0.0,3297,0,0,0,0,1242,9,0,0,171,Crystal Palace,Swansea,,,,0.0,0.3,35.1
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,100080,0,0,0,0,0,0,0,0.0,671,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.1,89697,0,0,0,0,0,82,0,0,0,Newcastle,Man Utd,,,,0.0,0.0,0.0
Conor,Masterson,DEF,LIV,4000000,0,0,0.0,0.0,0.0,0,173,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,414,0,0,0,0,0,88,0,0,0,Chelsea,Brighton,,,,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4200000,1,55,2.3,5.476190476190479e-07,1.30952380952381e-05,0,169720,5,29,0,0,0,0,0,13.1,2044,-3,0,55,3,0.4,0,1.5,2,0,4,0,3,1.1,215967,0,0,0,1,1692,4224,0,0,308,Leicester,Man Utd,Everton,,,3.5,2.0,73.9
Juan,Mata,MID,MUN,6800000,0,92,2.6285714285714303,3.8655462184874e-07,1.35294117647059e-05,0,275915,1,9,0,0,0,3,0,13.5,829,-2,0,92,2,0.1,0,0.5,6,0,14,0,4,2.0,213004,0,0,0,1,1739,488,0,0,379,Brighton,West Ham,Watford,,,3.2,2.5,156.3
Nemanja,Matic,MID,MUN,4700000,2,89,2.5,5.31914893617021e-07,1.8936170212766e-05,0,1115467,6,25,0,0,0,1,0,18.9,4348,-3,0,89,3,0.4,0,1.8,3,0,16,0,1,9.2,658477,0,0,0,1,3027,7148,0,0,555,Brighton,West Ham,Watford,,,3.0,2.4,121.2
Joel,Matip,DEF,LIV,5400000,0,81,3.2,5.92592592592593e-07,1.4999999999999999e-05,0,235658,3,27,0,0,0,1,0,15.0,641,-1,0,81,1,0.0,0,0.0,3,0,9,0,0,1.7,147048,0,0,0,1,1995,43,0,0,470,Chelsea,Brighton,,,,0.0,0.0,78.1
Konstantinos,Mavropanos,DEF,ARS,4200000,1,1,0.0285714285714286,6.80272108843537e-09,2.38095238095238e-07,0,784,0,2,0,0,0,0,0,0.2,116,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.0,2810,0,0,0,0,90,1933,0,0,20,Burnley,Leicester,Huddersfield,,,0.0,0.0,2.9
Alfie,Mawson,DEF,SWA,5100000,2,108,3.1,6.078431372549021e-07,2.11764705882353e-05,0,215112,2,52,0,0,0,2,0,21.2,5556,1,0,108,-1,0.3,0,1.5,7,0,9,0,1,4.1,378706,0,0,0,1,3150,33705,0,0,616,Bournemouth,Southampton,Stoke,,,5.9,3.7,112.0
Chancel,Mbemba,DEF,NEW,3900000,0,20,0.5714285714285711,1.46520146520147e-07,5.12820512820513e-06,0,960051,0,11,0,0,0,0,0,5.1,18479,-1,0,20,1,0.0,0,0.0,3,0,1,0,0,10.4,1380843,0,0,0,1,670,10219,0,0,133,Watford,Tottenham,Chelsea,,,0.6,0.3,23.2
James,McArthur,MID,CRY,4300000,11,89,2.9,6.74418604651163e-07,2.06976744186047e-05,0,384429,4,34,0,0,0,4,0,20.7,6885,-2,0,89,2,1.2,0,5.3,6,0,6,0,2,3.7,359671,0,0,0,2,2268,21936,0,0,370,Stoke,West Brom,,,,2.2,3.0,127.6
Gareth,McAuley,DEF,WBA,4500000,0,8,0.222222222222222,4.938271604938269e-08,1.77777777777778e-06,0,86929,0,15,0,0,0,0,0,1.8,106,-5,0,8,5,0.0,0,0.0,0,0,0,0,0,0.5,7122,0,0,0,0,454,29,0,0,73,Tottenham,Crystal Palace,,,,0.1,0.1,9.3
Oliver,McBurnie,FWD,SWA,4600000,0,16,1.5,3.26086956521739e-07,3.47826086956522e-06,0,276482,0,5,0,0,0,0,0,3.5,1881,1,0,16,-1,0.0,0,0.0,0,0,0,0,1,1.7,255149,0,0,0,0,267,8,0,0,45,Bournemouth,Southampton,Stoke,,,0.0,0.0,17.4
Alex,McCarthy,GLK,SOU,4400000,3,40,1.14285714285714,2.5974025974026e-07,9.09090909090909e-06,0,16469,2,24,0,36,0,0,0,9.1,1109,-1,0,40,1,0.8,0,3.5,2,0,3,0,0,0.8,55833,0,0,0,0,1350,16184,0,0,229,Everton,Swansea,Man City,,,1.2,0.6,24.2
James,McCarthy,MID,EVE,4900000,0,6,1.5,3.06122448979592e-07,1.22448979591837e-06,0,2349,0,6,0,0,0,0,0,1.2,28,-1,0,6,1,0.0,0,0.0,0,0,0,0,0,0.0,770,0,0,0,0,204,30,0,0,41,Southampton,West Ham,,,,0.0,0.0,5.8
James,McClean,MID,WBA,4700000,2,41,1.13888888888889,2.42316784869976e-07,8.72340425531915e-06,0,10199,6,18,0,0,0,1,0,8.7,40,-3,0,41,3,0.4,0,2.0,1,0,5,0,0,0.1,6572,1,0,0,0,1215,27,0,0,138,Tottenham,Crystal Palace,,,,0.6,0.6,74.6
Sam,McQueen,DEF,SOU,4200000,0,12,0.34285714285714297,8.16326530612245e-08,2.8571428571428602e-06,0,6581,0,1,0,0,0,0,0,2.9,43,-3,0,12,3,0.0,0,0.0,2,0,1,0,0,0.1,4206,0,0,0,0,126,33,0,0,40,Everton,Swansea,Man City,,,0.4,0.2,6.6
Scott,McTominay,MID,MUN,4200000,0,15,0.42857142857142894,1.0204081632653099e-07,3.5714285714285697e-06,0,76125,1,3,0,0,0,0,0,3.6,2488,-3,0,15,3,0.1,0,0.3,0,0,2,0,0,0.7,115747,0,0,0,0,435,1632,0,0,71,Brighton,West Ham,Watford,,,0.4,0.2,9.5
Ben,Mee,DEF,BUR,4900000,0,90,3.1,6.3265306122449e-07,1.83673469387755e-05,0,1342156,5,27,0,0,0,0,0,18.4,40528,4,0,90,-4,0.0,0,0.0,6,0,9,0,0,7.8,1226000,0,0,0,1,2610,50,0,0,491,Arsenal,Bournemouth,,,,0.0,2.7,117.3
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1959,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2717,0,0,0,0,0,8,0,0,0,Tottenham,Crystal Palace,,,,0.0,0.0,0.0
Benjamin,Mendy,DEF,MCI,6300000,0,18,0.5142857142857139,8.16326530612245e-08,2.8571428571428602e-06,0,112140,2,1,0,0,0,0,0,2.9,328,-2,0,18,2,0.0,0,0.3,1,0,2,0,1,0.4,89732,0,0,0,0,313,579,0,0,88,Huddersfield,Brighton,Southampton,,,0.6,0.3,22.1
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3934,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1319,0,0,0,0,0,3,0,0,0,West Ham,Arsenal,Tottenham,,,0.0,0.0,0.0
Mikel,Merino,MID,NEW,4900000,0,48,2.1,4.28571428571429e-07,9.79591836734694e-06,0,15733,4,18,0,0,0,1,0,9.8,40,-1,0,48,1,0.1,0,0.3,4,0,3,0,1,0.1,15183,0,0,0,0,1331,1,0,0,266,Watford,Tottenham,Chelsea,,,0.0,0.0,74.3
Per,Mertesacker,DEF,ARS,4700000,0,15,0.42857142857142894,9.118541033434651e-08,3.1914893617021303e-06,0,46322,0,7,0,0,0,1,0,3.2,117,-3,0,15,3,0.0,0,0.0,2,0,0,0,0,0.5,31507,0,0,0,1,351,123,0,0,77,Burnley,Leicester,Huddersfield,,,0.4,0.2,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381e-07,4.28571428571429e-06,0,69677,3,16,0,0,0,0,0,4.3,243,-3,0,18,3,0.0,0,0.0,0,0,2,0,0,0.4,59653,0,0,0,0,753,25,0,0,125,Bournemouth,Southampton,Stoke,,,0.0,0.0,20.9
Simon,Mignolet,GLK,LIV,4700000,0,67,3.5,7.4468085106383e-07,1.42553191489362e-05,0,112141,3,24,0,36,0,0,0,14.3,348,-3,0,67,3,0.0,0,0.0,0,0,7,0,0,1.1,66546,0,0,1,0,1710,30,0,0,329,Chelsea,Brighton,,,,3.4,4.6,28.0
Luka,Milivojevic,MID,CRY,5300000,3,140,4.1,7.73584905660377e-07,2.64150943396226e-05,0,403321,7,51,0,0,0,10,0,26.4,93336,3,0,140,-3,1.2,1,6.3,21,0,7,0,2,12.9,1094186,0,0,0,2,2899,24180,0,0,603,Stoke,West Brom,,,,3.8,5.0,161.6
James,Milner,DEF,LIV,6000000,1,75,2.0833333333333304,3.47222222222222e-07,1.25e-05,0,290218,3,24,0,0,0,0,0,12.5,3408,-5,0,75,5,0.4,0,2.3,4,0,6,0,3,2.4,64681,0,0,0,1,1671,780,0,0,444,Chelsea,Brighton,,,,1.5,2.2,130.2
Tyrone,Mings,DEF,BOU,4200000,0,0,0.0,0.0,0.0,0,17823,1,4,0,0,0,0,0,0.0,27,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2707,0,0,0,0,135,21,0,0,17,Swansea,Burnley,,,,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,118077,1,8,0,0,0,0,0,0.8,46,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8927,0,0,0,0,135,2,0,0,19,Southampton,West Ham,,,,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,156013,0,0,0,0,0,1,0,2.1,115,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.6,48956,0,0,0,0,89,6,0,0,37,Watford,Tottenham,Chelsea,,,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7700000,8,99,2.8285714285714305,3.6734693877551e-07,1.28571428571429e-05,0,2411035,2,14,0,0,0,3,0,12.9,3035,-3,0,99,3,0.3,0,2.0,9,0,10,0,9,7.3,2254107,0,0,0,3,1442,10715,0,0,379,Burnley,Leicester,Huddersfield,,,4.4,1.7,141.2
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,708,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,849,0,0,0,0,0,16,0,0,0,Man Utd,Man City,Liverpool,,,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5700000,1,129,4.8,8.42105263157895e-07,2.26315789473684e-05,0,1436019,3,29,0,0,0,5,0,23.0,9468,2,-1,129,-2,0.5,0,2.8,15,0,10,0,2,8.6,1591758,0,0,0,3,2219,39633,1,0,601,Burnley,Leicester,Huddersfield,,,10.1,4.2,123.6
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3041,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,254,0,0,0,0,0,1,0,0,0,Bournemouth,Southampton,Stoke,,,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5200000,2,106,3.2,6.153846153846151e-07,2.03846153846154e-05,0,963933,4,50,0,0,0,4,0,20.4,4449,-3,0,106,3,0.4,0,2.3,8,0,9,0,3,4.7,1031565,0,0,0,2,2796,2008,0,0,534,Man City,Chelsea,Arsenal,,,3.7,3.8,182.5
Alvaro,Morata,FWD,CHE,10400000,1,119,4.1,3.94230769230769e-07,1.14423076923077e-05,0,4019469,7,18,0,0,0,11,0,11.4,8055,4,0,119,-4,0.2,0,2.5,13,0,11,0,6,7.7,3876451,0,0,0,2,1951,4934,0,0,347,Liverpool,Huddersfield,Newcastle,,,9.8,4.3,217.6
Alberto,Moreno,DEF,LIV,4300000,6,51,1.4166666666666698,3.29457364341085e-07,1.18604651162791e-05,0,401245,1,19,0,0,0,0,0,11.9,1254,-2,0,51,2,0.3,0,1.5,3,0,6,0,1,1.2,345444,0,0,0,0,1263,687,0,0,325,Chelsea,Brighton,,,,0.8,1.3,61.6
Wes,Morgan,DEF,LEI,4400000,0,58,2.0,4.54545454545455e-07,1.31818181818182e-05,0,275730,4,44,0,0,0,0,0,13.2,5482,-1,0,58,1,0.1,0,0.5,1,0,5,0,0,3.0,254841,0,0,0,0,2547,5187,0,0,353,West Ham,Arsenal,Tottenham,,,4.2,1.3,69.1
James,Morrison,MID,WBA,5300000,0,13,3.3,6.226415094339621e-07,2.45283018867925e-06,0,3234,0,1,0,0,0,1,0,2.5,2,-2,0,13,2,0.0,0,0.0,0,0,2,0,0,0.0,2719,0,0,0,0,205,6,0,0,35,Tottenham,Crystal Palace,,,,0.0,0.0,14.5
Victor,Moses,DEF,CHE,6500000,5,120,4.6,7.076923076923079e-07,1.8461538461538502e-05,0,175234,2,17,0,0,0,3,0,18.5,5343,0,0,120,0,0.8,0,5.5,7,0,10,0,5,2.7,251554,0,0,0,4,1931,15602,0,0,446,Liverpool,Huddersfield,Newcastle,,,12.3,4.4,111.4
Steve,Mounie,FWD,HUD,5500000,2,89,3.4,6.18181818181818e-07,1.61818181818182e-05,0,517890,2,31,0,0,0,7,0,16.2,7637,-5,0,89,5,0.7,0,3.7,12,0,6,0,2,1.7,532806,0,0,0,2,1712,2405,0,0,265,Man City,Chelsea,Arsenal,,,4.8,4.3,117.2
Lys,Mousset,FWD,BOU,4900000,2,34,0.944444444444444,1.92743764172336e-07,6.9387755102040806e-06,0,19910,1,15,0,0,0,2,0,6.9,602,-1,0,34,1,0.5,0,2.3,3,0,1,0,0,0.2,23372,0,0,0,1,522,1227,0,0,104,Swansea,Burnley,,,,0.5,0.5,40.1
Joy,Mukena,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,1334,0,0,0,0,0,0,0,0.0,132,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2794,0,0,0,0,0,120,0,0,0,Newcastle,Man Utd,,,,0.0,0.0,0.0
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,3259,0,0,0,0,0,0,0,0.0,80,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6399,0,0,0,0,0,43,0,0,0,Bournemouth,Southampton,Stoke,,,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4610,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,101,0,0,0,0,0,3,0,0,0,Crystal Palace,Swansea,,,,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,25210,0,0,0,0,0,0,0,0.0,149,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,7907,0,0,0,0,0,37,0,0,0,Watford,Tottenham,Chelsea,,,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,1,43,1.22857142857143,2.4571428571428597e-07,8.599999999999999e-06,0,13706,0,23,0,0,0,1,0,8.6,51,-5,0,43,5,0.2,0,0.8,2,0,1,0,1,0.1,5485,0,0,0,0,976,26,0,0,150,Watford,Tottenham,Chelsea,,,1.2,0.6,46.0
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4802,0,4,0,0,0,0,0,1.3,8,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1926,0,0,0,0,166,2,0,0,25,Man Utd,Man City,Liverpool,,,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,6000000,0,109,3.3,5.5e-07,1.81666666666667e-05,0,630570,8,35,0,0,0,12,0,18.2,35861,0,0,109,0,0.4,2,2.5,16,0,7,0,0,6.0,928586,0,0,0,2,2061,11965,0,0,317,Man Utd,Man City,Liverpool,,,6.3,2.1,151.0
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,28900,0,0,0,0,0,0,0,0.0,26,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4268,0,0,0,0,0,0,0,0,0,West Ham,Arsenal,Tottenham,,,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4556,0,0,0,0,0,0,0,1.3,3,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,0.0,1720,0,0,0,0,35,1,0,0,15,Liverpool,Huddersfield,Newcastle,,,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5500000,0,99,4.0,7.27272727272727e-07,1.8e-05,0,475309,6,28,0,0,0,3,0,18.0,10876,0,0,99,0,0.1,0,0.8,10,0,9,0,1,4.4,589959,0,0,0,2,2111,8611,0,0,559,Burnley,Leicester,Huddersfield,,,7.7,3.2,109.7
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,677,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,698,0,0,0,0,0,0,0,0,0,Stoke,West Brom,,,,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0277777777777778,6.94444444444444e-09,2.5e-07,0,134608,1,1,0,2,0,0,0,0.3,2792,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.2,112734,0,0,0,0,90,156,0,0,7,Tottenham,Crystal Palace,,,,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,28,0.8,1.7021276595744699e-07,5.95744680851064e-06,0,4919,0,15,0,0,0,1,0,6.0,17,-3,0,28,3,0.1,0,0.3,3,0,1,0,0,0.0,2963,0,0,0,1,587,7,0,0,90,Bournemouth,Southampton,Stoke,,,0.8,0.4,40.7
Kyle,Naughton,DEF,SWA,4600000,2,99,3.0,6.52173913043478e-07,2.15217391304348e-05,0,614974,1,49,0,0,0,0,0,21.5,6165,1,0,99,-1,0.2,0,1.0,11,0,9,0,2,6.4,830672,1,0,0,3,2956,51959,0,0,547,Bournemouth,Southampton,Stoke,,,5.6,3.6,104.6
