FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,370,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,896,0,0,0,0,0,9,0,0,0,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,3,43,0.47777777777777797,8.53174603174603e-08,7.67857142857143e-06,0,51570,1,8,0,0,0,1,0,7.7,1184,-4,0,43,4,1.2,0,6.5,3,0,5,0,2,0.6,31953,0,318,0,1,843,3017,0,0,174,Everton,Sunderland,Chelsea,Burnley,Man City,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2
Jake,Livermore,MID,WBA,4800000,2,62,2.1,4.375e-07,1.29166666666667e-05,0,9325,4,50,0,0,0,1,0,12.9,90,-2,0,62,2,0.4,0,2.0,2,0,4,0,1,0.1,8339,0,0,0,0,2318,119,0,1,385,Watford,Southampton,Liverpool,Leicester,Burnley,1.4,1.6,1.2,0.0,2.2,1.2,1.3,1.2
Fernando,Llorente,FWD,SWA,6500000,0,107,4.1,6.30769230769231e-07,1.64615384615385e-05,0,767454,2,48,0,0,0,11,0,16.2,164556,0,0,107,0,0.2,0,1.0,14,0,3,0,2,10.9,1104779,0,0,0,4,1905,5182,0,0,377,Tottenham,West Ham,Watford,Stoke,Man Utd,0.0,4.6,4.0,5.2,4.0,4.8,4.6,5.0
Hugo,Lloris,GLK,TOT,5500000,8,106,4.1,7.454545454545451e-07,1.9272727272727302e-05,0,326036,0,20,0,58,0,0,0,19.3,1484,0,0,106,0,0.9,0,5.0,5,0,11,0,0,7.7,289541,0,419,0,0,2284,7576,0,0,495,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,3.8,5.3,6.1,4.6,6.1,4.7,4.4,3.8
Ruben,Loftus-Cheek,MID,CHE,5000000,1,4,0.0444444444444444,8.888888888888892e-09,8e-07,0,4014,0,0,0,0,0,0,0,0.8,3,-5,0,4,5,0.1,0,0.7,0,0,0,0,0,0.1,433,0,68,0,0,26,3,0,0,13,Man City,Bournemouth,Man Utd,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,33878,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5570,0,0,0,0,0,43,0,0,0,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,5984,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7649,0,0,0,0,0,22,0,0,0,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,1,45,1.9,3.11475409836066e-07,7.37704918032787e-06,0,486863,2,17,0,0,0,3,0,7.4,2619,-4,0,45,4,0.2,0,1.0,2,0,1,0,1,3.1,105500,0,435,0,0,890,1800,0,0,144,Crystal Palace,West Brom,Man City,Chelsea,Hull City,1.5,1.0,1.6,1.0,2.2,1.3,1.1,1.7
Ademola,Lookman,MID,EVE,5300000,0,14,0.155555555555556,2.93501048218029e-08,2.64150943396226e-06,0,6754,0,2,0,0,0,1,0,2.6,349,-2,1,14,2,0.0,0,0.0,0,0,1,0,0,0.1,9250,0,0,0,0,243,14,-1,0,33,Man Utd,Leicester,Burnley,West Ham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,3900000,0,19,0.211111111111111,5.41310541310541e-08,4.87179487179487e-06,0,197530,1,10,0,0,0,0,0,4.8,2946,-1,1,19,1,0.0,0,0.0,1,0,1,0,1,4.0,317571,0,3,0,0,521,218,-1,0,119,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,4800000,2,71,3.4,7.08333333333333e-07,1.47916666666667e-05,0,425046,5,26,0,0,0,2,0,14.8,1448,-2,0,71,2,0.1,0,0.7,4,0,6,0,1,4.1,449362,0,248,0,0,1845,6464,0,0,413,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,4.7,3.2,3.3,4.3,2.5,4.6,3.9,4.1
Matthew,Lowton,DEF,BUR,4500000,1,68,2.4,5.33333333333333e-07,1.5111111111111099e-05,0,34415,8,42,0,0,0,0,0,15.1,377,0,0,68,0,0.9,0,4.0,5,0,6,0,2,0.7,45409,0,0,0,0,2520,1019,0,0,488,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,3.0,1.5,1.2,2.0,2.0,3.0,1.8,3.1
Leiva,Lucas,MID,LIV,4400000,7,29,0.32222222222222197,7.32323232323232e-08,6.5909090909090896e-06,0,11080,1,13,0,0,0,0,0,6.6,78,-1,0,29,1,0.7,0,3.0,2,0,1,0,1,0.2,11330,0,253,0,0,668,825,0,0,145,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5701,0,0,0,0,0,0,0,0.0,38,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6155,0,0,0,0,0,61,0,0,0,Middlesbrough,Man City,Stoke,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10500000,2,184,6.3,6e-07,1.75238095238095e-05,0,1828222,3,31,0,0,0,21,0,17.5,80765,15,0,184,-15,1.0,0,10.0,28,0,11,0,6,45.8,3376933,0,754,0,5,2546,18527,0,0,698,Man Utd,Leicester,Burnley,West Ham,Chelsea,6.8,9.4,9.4,7.3,8.2,7.2,9.4,6.9
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4143,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,383,0,3,0,0,0,4,0,0,0,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,867,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,716,0,0,0,0,0,1,0,0,0,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,2,42,1.8,4.09090909090909e-07,9.54545454545455e-06,0,8210,4,44,0,0,0,0,0,9.5,535,-1,0,42,1,0.3,0,1.3,2,0,2,0,3,0.6,32243,0,0,0,0,1818,464,0,0,354,Middlesbrough,Man City,Stoke,Watford,Southampton,1.6,1.1,1.1,1.6,1.2,1.5,1.4,1.8
Riyad,Mahrez,MID,LEI,9000000,3,94,3.5,3.88888888888889e-07,1.04444444444444e-05,0,877350,3,36,0,0,0,5,0,10.4,3971,-5,-1,94,5,0.6,1,5.5,8,0,6,0,3,9.3,190017,0,994,0,0,2115,18750,1,0,338,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,4.8,2.1,2.6,1.8,2.1,4.8,2.0,3.8
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0111111111111111,2.4691358024691394e-09,2.22222222222222e-07,0,127,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,137,0,0,0,0,2,0,0,0,5,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1371,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2375,0,0,0,0,0,115,0,0,0,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,1,19,0.211111111111111,4.90956072351421e-08,4.41860465116279e-06,0,89312,0,5,0,0,0,1,0,4.4,114,-2,0,19,2,0.1,0,0.3,2,0,1,0,1,0.6,90126,0,0,0,1,229,22,0,0,67,Middlesbrough,Man City,Stoke,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.211111111111111,5.02645502645503e-08,4.52380952380952e-06,0,139261,0,17,0,24,0,0,0,4.5,275,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,2.0,43313,0,0,0,0,810,13,0,0,120,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9500000,6,156,5.8,6.10526315789474e-07,1.64210526315789e-05,0,1910356,4,26,0,0,0,13,0,16.3,436853,5,2,156,-5,0.3,0,3.0,14,0,8,0,7,13.9,1859959,0,635,0,4,2242,3849,-2,0,502,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,0.0,5.5,5.2,7.1,6.5,7.4,4.7,8.1
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20843,0,0,0,0,0,0,0,0.0,20,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1086,0,235,0,0,0,10,0,0,0,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8337,0,0,0,0,0,0,0,0.0,66,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,10794,0,0,0,0,0,36,0,0,0,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4200000,0,34,0.377777777777778,8.99470899470899e-08,8.09523809523809e-06,0,49596,0,19,0,41,0,0,0,8.1,550,-3,0,34,3,0.0,0,0.0,6,0,2,0,0,0.7,32148,0,210,0,1,810,43,0,0,187,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Javier,Manquillo,DEF,SUN,4300000,0,19,0.211111111111111,4.90956072351421e-08,4.41860465116279e-06,0,2432,2,13,0,0,0,0,0,4.4,7,-2,0,19,2,0.0,0,0.0,0,0,1,0,0,0.0,2579,0,0,0,0,759,5,0,0,91,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,87026,0,0,0,0,0,0,0,0.0,1061,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,106637,0,14,0,0,0,410,0,0,0,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,16982,0,0,0,0,0,0,0,0.0,85,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,22636,0,0,0,0,0,11,0,0,0,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5200000,2,12,0.133333333333333,2.56410256410256e-08,2.3076923076923098e-06,0,10211,2,7,0,0,0,0,0,2.3,492,-3,0,12,3,0.4,0,2.0,0,0,2,0,0,0.2,12258,0,0,0,0,506,229,0,0,46,Middlesbrough,Man City,Stoke,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,66772,7,28,0,0,0,1,0,11.9,240,-2,0,51,2,0.0,0,0.0,1,0,5,0,2,0.4,68664,0,0,0,0,1764,22,0,0,239,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,2.2,1.2,1.7
David,Marshall,GLK,HUL,4500000,0,31,0.344444444444445,7.65432098765432e-08,6.88888888888889e-06,0,6311,0,37,0,56,0,0,0,6.9,63,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7544,1,0,0,0,1350,2,0,0,239,Middlesbrough,Man City,Stoke,Watford,Southampton,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Anthony,Martial,MID,MUN,9200000,3,66,0.733333333333333,7.97101449275362e-08,7.173913043478259e-06,0,300451,0,8,0,0,0,3,0,7.2,903,-3,0,66,3,0.2,0,2.0,6,0,6,0,4,2.5,109417,0,593,0,2,978,869,0,0,213,Everton,Sunderland,Chelsea,Burnley,Man City,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.344444444444445,8.01033591731266e-08,7.209302325581401e-06,0,53183,0,6,0,0,0,0,0,7.2,354,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61724,0,203,0,0,592,27,0,0,140,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,74,0,0,0,0,0,74,0,0,0,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,1,88,3.3,6.73469387755102e-07,1.7959183673469397e-05,0,29135,2,38,0,0,0,1,0,18.0,708,-1,0,88,1,0.5,0,2.3,8,0,9,0,0,0.8,54422,0,0,0,1,2426,749,0,0,496,Burnley,Liverpool,Hull City,Swansea,West Ham,2.2,4.8,4.4,2.9,4.6,3.3,4.5,3.2
Brandon,Mason,DEF,WAT,4000000,0,1,0.0111111111111111,2.77777777777778e-09,2.5e-07,0,1683,0,0,0,0,0,0,0,0.3,54,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3503,0,0,0,0,23,34,0,0,3,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,0.288888888888889,6.28019323671498e-08,5.65217391304348e-06,0,5032,4,27,0,0,0,1,0,5.7,6,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3739,0,147,0,0,927,2,0,0,126,Middlesbrough,Man City,Stoke,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Arthur,Masuaku,DEF,WHU,4700000,1,13,0.144444444444444,3.07328605200946e-08,2.7659574468085098e-06,0,24569,1,19,0,0,0,0,0,2.8,8,-3,0,13,3,0.1,0,0.5,1,0,1,0,1,0.1,17828,0,0,0,0,567,14,0,0,146,Arsenal,Swansea,Sunderland,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7300000,0,95,4.3,5.89041095890411e-07,1.3013698630137e-05,0,360236,3,12,0,0,0,6,0,13.0,28330,-2,0,95,2,0.5,0,4.0,14,0,9,0,3,2.5,359452,1,586,0,1,1385,196,0,0,416,Everton,Sunderland,Chelsea,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,3.2,3.0,4.2
Nemanja,Matic,MID,CHE,4800000,1,81,2.9,6.04166666666667e-07,1.6875e-05,0,269071,4,19,0,0,0,0,0,16.9,2066,-2,0,81,2,0.3,0,1.3,1,0,12,0,7,3.1,270802,0,373,0,0,2134,657,0,0,430,Man City,Bournemouth,Man Utd,Southampton,Everton,2.0,1.8,2.2,2.6,1.8,3.0,1.8,3.5
Joel,Matip,DEF,LIV,5300000,2,57,2.7,5.09433962264151e-07,1.07547169811321e-05,0,139039,3,21,0,0,0,1,0,10.8,713,-2,0,57,2,0.3,0,1.7,1,0,4,0,0,2.1,130471,0,0,0,0,1801,1705,0,0,376,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,3.5,2.3,2.3,3.1,1.7,3.4,2.8,3.0
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1426,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,400,0,4,0,0,0,2,0,0,0,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,5,66,3.5,7.608695652173909e-07,1.43478260869565e-05,0,19890,1,38,0,0,0,4,0,14.3,3889,1,0,66,-1,0.9,0,4.0,8,0,4,0,0,2.4,122716,2,0,0,3,1710,1188,0,0,392,Tottenham,West Ham,Watford,Stoke,Man Utd,4.3,4.4,2.9,4.7,3.0,3.9,3.0,4.7
Dieumerci,Mbokani,FWD,HUL,5400000,0,25,0.277777777777778,5.1440329218107005e-08,4.62962962962963e-06,0,7953,0,15,0,0,0,0,0,4.6,18,-1,0,25,1,0.0,0,0.0,0,0,3,0,2,0.0,8124,0,0,0,0,745,5,0,0,38,Middlesbrough,Man City,Stoke,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McArthur,MID,CRY,4800000,0,78,0.866666666666667,1.80555555555556e-07,1.625e-05,0,191938,5,31,0,0,0,5,0,16.3,2797,-2,0,78,2,0.0,0,0.0,8,0,2,0,2,1.2,225133,0,282,0,1,1663,58,0,0,306,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.4,0.5,0.8,0.5,0.4,0.5,0.4
Gareth,McAuley,DEF,WBA,5300000,8,120,4.0,7.54716981132075e-07,2.2641509433962302e-05,0,591896,4,38,0,0,0,6,0,23.1,3964,8,-1,120,-8,0.7,0,3.7,14,0,6,0,1,32.9,1500905,1,339,0,4,2700,26995,1,0,499,Watford,Southampton,Liverpool,Leicester,Burnley,3.3,5.7,6.0,0.0,4.8,3.0,5.1,3.9
Oliver,McBurnie,FWD,SWA,4500000,0,4,0.0444444444444444,9.87654320987654e-09,8.888888888888891e-07,0,5665,0,2,0,0,0,0,0,0.9,47,0,0,4,0,0.0,0,0.0,0,0,0,0,0,0.1,6715,0,0,0,0,66,61,0,0,14,Tottenham,West Ham,Watford,Stoke,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5819,0,0,0,0,0,0,0,0.0,14,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,756,0,82,0,0,0,0,0,0,0,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4700000,0,23,0.25555555555555604,5.4373522458628796e-08,4.8936170212766e-06,0,15345,2,10,0,0,0,1,0,4.9,145,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6642,0,365,0,0,613,2,0,0,100,Man Utd,Leicester,Burnley,West Ham,Chelsea,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4800000,1,45,0.5,1.04166666666667e-07,9.375e-06,0,13358,7,19,0,0,0,1,0,9.4,56,-2,0,45,2,0.5,0,2.3,1,0,2,0,3,0.1,9911,0,336,0,0,1146,113,0,0,203,Watford,Southampton,Liverpool,Leicester,Burnley,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3217,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3223,0,0,0,0,0,11,0,0,0,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1028,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,411,0,0,0,0,0,2,0,0,0,Middlesbrough,Man City,Stoke,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8736,0,0,0,0,0,0,0,0.0,22,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4312,0,27,0,0,0,1,0,0,0,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.133333333333333,3.1746031746031705e-08,2.8571428571428602e-06,0,15408,0,9,0,0,0,0,0,2.9,27,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4930,1,28,0,0,353,5,0,0,58,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4200000,1,20,0.222222222222222,5.29100529100529e-08,4.76190476190476e-06,0,6188,0,8,0,0,0,0,0,4.8,157,-3,0,20,3,0.1,0,0.5,0,0,1,0,1,0.1,9532,0,0,0,0,506,315,0,0,115,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4700000,1,80,2.7,5.744680851063829e-07,1.70212765957447e-05,0,94958,5,44,0,0,0,1,0,17.0,2145,2,0,80,-2,0.6,0,2.7,3,0,7,0,2,3.6,217606,1,0,0,0,2700,2758,0,0,509,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,3.5,1.8,1.4,2.4,2.4,3.5,2.1,3.7
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0666666666666667,1.5151515151515202e-08,1.36363636363636e-06,0,31140,1,5,0,0,0,0,0,1.4,65,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3641,0,0,0,0,269,6,0,0,26,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5511,0,0,0,0,0,0,0,0.0,33,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1718,0,265,0,0,0,47,0,0,0,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18187,2,23,0,0,0,1,0,7.5,78,-1,0,33,1,0.1,0,0.3,0,0,2,0,0,0.2,15640,0,0,0,0,962,19,0,0,179,Middlesbrough,Man City,Stoke,Watford,Southampton,1.3,0.8,0.8,1.6,0.8,1.6,0.8,1.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3877,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,459,0,18,0,0,0,0,0,0,0,Man City,Bournemouth,Man Utd,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,3,71,3.5,7.4468085106383e-07,1.5106382978723401e-05,0,143007,0,25,0,38,0,0,0,15.1,1046,-3,0,71,3,0.5,0,2.3,5,0,4,0,0,2.9,146014,0,340,2,1,1800,1676,0,0,334,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,4.9,3.4,3.4,4.5,2.6,4.8,4.1,4.3
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,322,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,334,0,0,0,0,0,1,0,0,0,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5279,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1945,0,209,0,0,0,0,0,0,0,Man City,Bournemouth,Man Utd,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,1,12,0.133333333333333,2.6666666666666697e-08,2.4e-06,0,300,1,2,0,0,0,0,0,2.4,34,0,0,12,0,0.4,0,2.0,0,0,3,0,0,0.0,753,0,0,0,0,450,42,0,0,46,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,2,120,4.3,6.71875e-07,1.875e-05,0,532301,5,30,0,0,0,7,0,18.8,5665,-1,0,120,1,0.7,0,4.3,16,0,7,0,4,5.7,681578,0,508,0,3,2448,15576,0,0,570,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,5.0,3.4,3.2,4.6,4.3,4.9,2.9,5.4
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0444444444444444,9.87654320987654e-09,8.888888888888891e-07,0,2063,0,16,0,0,0,0,0,0.9,24,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1663,2,1,0,0,506,11,0,0,89,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,1,95,3.5,5.83333333333333e-07,1.58333333333333e-05,0,318994,1,17,0,0,0,4,0,15.8,6288,-5,0,95,5,0.6,0,3.7,7,0,8,0,6,2.3,345752,0,245,0,2,1488,722,0,0,318,Man Utd,Leicester,Burnley,West Ham,Chelsea,2.6,4.7,4.7,1.9,3.1,2.6,4.7,1.8
Henrikh,Mkhitaryan,MID,MUN,8800000,3,53,0.588888888888889,6.69191919191919e-08,6.02272727272727e-06,0,399760,1,6,0,0,0,3,0,6.0,6151,-7,0,53,7,0.2,0,1.5,3,0,7,0,1,2.5,221135,0,0,0,1,958,3653,0,0,205,Everton,Sunderland,Chelsea,Burnley,Man City,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3
Nacho,Monreal,DEF,ARS,5800000,1,73,2.8,4.827586206896551e-07,1.2586206896551699e-05,0,245664,3,35,0,0,0,0,0,12.6,931,-2,0,73,2,0.2,0,1.0,6,0,6,0,2,3.3,133344,0,511,0,0,2253,1587,0,0,478,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,3.6,3.0,2.4,2.8,2.0,2.3,2.6,2.8
