FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Connor,Goldson,DEF,BHA,3900000,0,5,0.166666666666667,4.27350427350427e-08,1.28205128205128e-06,0,110835,1,4,0,0,0,0,0,1.3,6611,-1,0,5,1,0.0,0,0.0,0,0,1,0,0,2.4,221108,0,0,0,0,180,3847,0,0,33,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Heurelho,Gomes,GLK,WAT,4500000,0,62,2.7,6e-07,1.3777777777777801e-05,0,162135,0,39,0,61,0,0,0,13.8,1452,0,0,62,0,0.0,0,0.0,4,0,5,0,0,1.4,133588,0,0,0,0,2038,516,0,0,386,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,2.2,2.4,2.7,2.0,3.9,2.0,2.5,1.7,45.1
Joseph,Gomez,DEF,LIV,4600000,0,71,3.5,7.608695652173909e-07,1.54347826086957e-05,0,580360,2,20,0,0,0,0,0,15.4,15158,1,0,71,-1,0.0,0,0.0,6,0,7,0,2,3.0,689043,0,0,0,2,1631,1277,0,0,409,Watford,Crystal Palace,Everton,Bournemouth,West Brom,4.5,4.2,2.3,3.6,3.0,4.5,3.3,4.7,64.4
Dan,Gosling,MID,BOU,4800000,1,47,2.4,5e-07,9.79166666666667e-06,0,8263,7,31,0,0,0,2,0,9.8,434,-2,0,47,2,0.8,0,3.7,4,0,1,0,1,0.2,11072,0,0,0,0,1452,2583,0,0,195,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,2.4,1.5,2.0,1.2,1.7,1.7,2.1,1.7,72.9
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,257,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,34,0,0,0,0,0,1,0,0,0,Huddersfield,Leicester,Arsenal,Everton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,4102,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,141,0,0,0,0,0,2,0,0,0,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4200000,0,5,0.166666666666667,3.96825396825397e-08,1.19047619047619e-06,0,28595,0,7,0,8,0,0,0,1.2,397,-3,0,5,3,0.0,0,0.0,0,0,0,0,0,0.2,9781,0,0,0,0,270,14,0,0,44,Everton,Arsenal,Tottenham,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,6.3
Andre,Gray,FWD,WAT,6300000,0,66,2.5,3.9682539682539704e-07,1.04761904761905e-05,0,303714,1,25,0,0,0,4,0,10.5,1803,-2,0,66,2,0.0,0,0.0,3,0,5,0,3,1.4,253827,0,0,0,0,1253,1334,0,0,193,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,1.5,2.6,2.2,1.8,2.6,1.5,2.6,1.5,90.0
Demarai,Gray,MID,LEI,5300000,2,61,2.3,4.33962264150943e-07,1.15094339622642e-05,0,143013,2,23,0,0,0,3,0,11.5,1378,-2,0,61,2,0.2,0,1.3,2,0,3,0,1,0.6,130979,0,0,0,0,1308,117,0,0,233,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,1.2,2.0,1.5,1.8,1.4,2.2,1.2,87.6
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,5865,0,0,0,0,0,0,0,0.0,211,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,13257,0,0,0,0,0,149,0,0,0,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,6000000,2,135,4.5,7.5e-07,2.25e-05,0,1523089,1,35,0,0,0,5,0,22.5,70484,5,-1,135,-5,0.7,0,4.3,21,0,8,0,8,15.4,2348772,0,0,0,2,2325,14053,1,0,518,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0.0,5.5,6.3,3.8,4.8,4.0,4.9,2.9,207.2
Marko,Grujic,MID,LIV,4200000,0,3,1.0,2.38095238095238e-07,7.142857142857141e-07,0,52023,0,0,0,0,0,0,0,0.7,476,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.4,52050,0,0,0,0,14,6,0,0,9,Watford,Crystal Palace,Everton,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Johann Berg,Gudmundsson,MID,BUR,5100000,6,95,3.3,6.47058823529412e-07,1.86274509803922e-05,0,73524,2,23,0,0,0,2,0,18.6,9186,1,0,95,-1,0.8,0,4.3,4,0,9,0,7,1.3,157417,0,0,0,0,2304,4821,0,0,373,West Brom,Watford,Leicester,Stoke,Brighton,0.0,2.9,2.6,3.3,2.7,3.4,2.3,3.4,174.1
Idrissa,Gueye,MID,EVE,4800000,0,56,2.2,4.58333333333333e-07,1.1666666666666698e-05,0,65614,5,40,0,0,0,1,0,11.7,742,-2,0,56,2,0.2,0,1.0,2,0,6,0,0,0.8,33604,0,0,0,0,2198,1324,0,1,418,Stoke,Man City,Liverpool,Swansea,Newcastle,1.2,1.2,1.5,1.2,2.0,1.2,1.8,1.2,72.8
Ilkay,Gundogan,MID,MCI,5300000,1,52,1.73333333333333,3.27044025157233e-07,9.81132075471698e-06,0,107374,3,9,0,0,0,2,0,9.8,7623,-2,0,52,2,0.4,0,2.0,5,0,4,0,2,0.9,134908,0,0,0,2,972,1352,0,0,242,Everton,Man Utd,Tottenham,Swansea,West Ham,0.0,1.1,1.0,0.9,1.2,1.0,1.5,1.0,81.3
Florent,Hadergjonaj,DEF,HUD,4500000,8,32,1.06666666666667,2.37037037037037e-07,7.11111111111111e-06,0,2043,3,22,0,0,0,0,0,7.1,268,0,0,32,0,0.7,0,3.0,5,0,2,0,1,0.4,9520,0,0,0,0,1102,6683,0,0,192,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,1.1,0.5,0.5,0.8,0.5,0.6,0.5,0.9,53.8
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,108923,0,0,0,0,0,0,0,0.0,2697,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,123082,0,0,0,0,0,2358,0,0,0,Huddersfield,Leicester,Arsenal,Everton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,697,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,778,0,0,0,0,0,3,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,2179,0,0,0,0,0,0,0,0.0,24,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,905,0,0,0,0,0,11,0,0,0,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,86082,0,0,0,0,0,0,0,0.0,156,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,5821,0,0,0,0,0,3,0,0,0,Huddersfield,Leicester,Arsenal,Everton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,0.0333333333333333,7.407407407407409e-09,2.22222222222222e-07,0,2208,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1434,0,0,0,0,20,8,0,0,6,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4200000,1,46,1.53333333333333,3.6507936507936504e-07,1.0952380952381e-05,0,517291,0,33,0,40,0,0,0,11.0,3425,-3,0,46,3,0.1,0,0.3,3,0,3,0,1,5.3,154630,0,0,1,1,1350,1801,0,0,267,Southampton,Chelsea,Stoke,Arsenal,Man City,0.0,1.2,0.8,1.4,0.8,0.9,0.8,1.1,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0.0,0.0,0.0,0,2674,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5673,0,0,0,0,0,121,0,0,0,Everton,Arsenal,Tottenham,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4400000,0,38,1.26666666666667,2.87878787878788e-07,8.63636363636364e-06,0,27979,7,24,0,0,0,1,0,8.6,244,-1,0,38,1,0.2,0,0.7,0,0,3,0,0,0.2,25771,0,0,0,0,1327,37,0,0,164,Huddersfield,Leicester,Arsenal,Everton,West Brom,0.0,0.9,0.6,0.8,0.6,0.9,0.6,0.6,57.7
Eden,Hazard,MID,CHE,10600000,3,149,5.7,5.37735849056604e-07,1.40566037735849e-05,0,1189837,1,18,0,0,0,11,0,14.1,40576,1,0,149,-1,0.3,0,3.7,23,0,10,0,5,6.4,1421351,0,0,0,5,1856,6279,0,0,571,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0.0,6.5,7.9,6.3,8.3,6.1,6.2,6.2,247.7
Tom,Heaton,GLK,BUR,4700000,0,8,0.266666666666667,5.6737588652482306e-08,1.7021276595744699e-06,0,364643,0,4,0,8,0,0,0,1.7,454,-3,0,8,3,0.0,0,0.0,0,0,0,0,0,1.8,19060,0,0,0,0,305,27,0,0,48,West Brom,Watford,Leicester,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0333333333333333,7.936507936507941e-09,2.38095238095238e-07,0,9017,1,1,0,0,0,0,0,0.2,43,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,2692,0,0,0,0,32,16,0,0,1,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,0,87,2.9,6.17021276595745e-07,1.85106382978723e-05,0,1364831,3,46,0,0,0,2,0,18.5,26446,2,0,87,-2,0.2,0,1.0,7,0,7,0,0,21.4,1937344,0,0,0,1,2666,22499,0,0,497,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,2.0,3.1,3.1,1.8,3.3,1.9,3.2,3.4,102.3
Tomer,Hemed,FWD,BHA,4700000,0,43,2.7,5.744680851063829e-07,9.14893617021277e-06,0,271958,0,8,0,0,0,2,0,9.1,2860,-3,0,43,3,0.0,0,0.0,5,0,3,0,2,1.0,296089,0,0,0,0,842,1130,0,0,110,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0.0,3.1,3.3,2.1,2.5,1.8,2.9,1.5,44.2
Jordan,Henderson,MID,LIV,5300000,0,55,1.8333333333333302,3.45911949685535e-07,1.0377358490566001e-05,0,165190,1,18,0,0,0,1,0,10.4,367,-2,0,55,2,0.2,0,1.0,3,0,9,0,1,1.1,125264,0,0,0,0,1508,222,0,0,265,Watford,Crystal Palace,Everton,Bournemouth,West Brom,1.3,0.9,1.1,1.4,1.0,1.3,0.9,1.4,72.1
Jeff,Hendrick,MID,BUR,5400000,3,76,2.8,5.185185185185179e-07,1.40740740740741e-05,0,24154,1,20,0,0,0,2,0,14.1,374,-1,0,76,1,0.6,0,3.0,1,0,9,0,2,0.2,24252,0,0,0,0,2081,141,0,0,260,West Brom,Watford,Leicester,Stoke,Brighton,0.0,2.2,2.0,2.5,2.1,2.6,1.7,2.7,85.6
Wayne,Hennessey,GLK,CRY,4300000,3,65,3.4,7.90697674418605e-07,1.51162790697674e-05,0,104258,0,34,0,74,0,0,0,15.1,1848,-2,0,65,2,0.6,0,2.7,8,0,3,0,0,2.5,143524,0,0,0,0,1710,15103,0,0,360,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,2.9,4.0,2.8,4.5,3.5,3.5,3.5,4.1,51.3
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,3199,0,0,0,0,0,0,0,0.0,121,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7063,0,0,0,0,0,114,0,0,0,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5000000,0,29,0.966666666666667,1.9333333333333303e-07,5.7999999999999995e-06,0,197336,4,11,0,0,0,0,0,5.8,387,-5,0,29,5,0.0,0,0.0,0,0,3,0,1,1.3,27315,0,0,0,0,871,12,0,0,142,Swansea,Man City,West Brom,Bournemouth,Arsenal,0.0,0.5,0.5,0.6,0.5,0.6,0.5,0.5,43.7
Wesley,Hoedt,DEF,SOU,5000000,0,49,2.5,5e-07,9.800000000000001e-06,0,8394,5,30,0,0,0,0,0,9.8,610,0,0,49,0,0.7,0,3.3,5,0,3,0,2,0.1,11960,0,0,0,0,1800,97,0,0,381,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0.0,2.4,2.0,2.5,1.8,2.0,1.5,1.9,67.6
Jonathan,Hogg,MID,HUD,4400000,3,38,1.7,3.8636363636363604e-07,8.63636363636364e-06,0,34333,5,33,0,0,0,0,0,8.6,328,-1,0,38,1,0.5,0,2.0,0,0,5,0,0,0.2,43376,0,0,0,0,1720,588,0,1,297,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,1.3,0.8,0.8,1.3,0.8,1.8,0.8,1.5,46.6
Pierre-Emile,H?jbjerg,MID,SOU,4300000,2,25,0.833333333333333,1.93798449612403e-07,5.81395348837209e-06,0,33573,3,19,0,0,0,0,0,5.8,674,-2,0,25,2,0.2,0,0.7,0,0,1,0,0,0.3,33086,0,0,0,0,1021,56,0,0,179,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,41.0
Rob,Holding,DEF,ARS,4400000,6,18,0.6,1.36363636363636e-07,4.09090909090909e-06,0,108392,2,12,0,0,0,0,0,4.1,245,-6,0,18,6,0.5,0,2.0,0,0,2,0,1,0.6,26045,0,0,0,0,533,418,0,0,130,Stoke,Southampton,Newcastle,West Ham,Man Utd,0.0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,17.9
Jose,Holebas,DEF,WAT,4800000,0,58,2.8,5.83333333333333e-07,1.2083333333333301e-05,0,66926,5,34,0,0,0,0,0,12.1,1049,-2,0,58,2,1.0,0,5.0,6,0,5,0,3,1.0,63790,0,0,0,0,1751,4959,0,0,324,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,2.3,2.5,2.9,2.1,4.0,2.2,2.7,1.8,100.0
Mason,Holgate,DEF,EVE,4100000,1,36,1.2,2.9268292682926804e-07,8.78048780487805e-06,0,188675,3,14,0,0,0,0,0,8.8,3134,-4,0,36,4,0.1,0,0.3,0,0,4,0,0,1.4,200300,0,0,0,0,1182,2195,0,0,211,Stoke,Man City,Liverpool,Swansea,Newcastle,0.6,0.7,0.9,0.6,0.7,0.6,0.9,0.6,48.5
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,18530,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1257,0,0,0,0,0,4,0,0,0,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,Hudson-Odoi,MID,CHE,4500000,0,1,0.0333333333333333,7.407407407407409e-09,2.22222222222222e-07,0,297,0,1,0,0,0,0,0,0.2,21,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,453,0,0,0,0,25,8,0,0,8,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Will,Hughes,MID,WAT,4600000,1,31,1.03333333333333,2.2463768115942e-07,6.739130434782611e-06,0,74296,0,7,0,0,0,2,0,6.7,319,-4,0,31,4,0.4,0,1.7,3,0,2,0,2,0.2,66620,0,0,0,1,375,266,0,0,108,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36.9
Jordan,Hugill,FWD,WHU,5100000,0,2,0.0666666666666667,1.30718954248366e-08,3.9215686274509797e-07,0,1156,0,0,0,0,0,0,0,0.4,98,-4,1,2,4,0.0,0,0.0,0,0,0,0,0,0.0,1684,0,0,0,0,12,34,-1,0,5,Southampton,Chelsea,Stoke,Arsenal,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0333333333333333,8.54700854700855e-09,2.56410256410256e-07,0,396661,0,1,0,0,0,0,0,0.3,5270,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,5.0,331157,0,0,0,0,17,1309,0,0,5,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0.0,0.0,0.0,0,5353,0,0,0,0,0,0,0,0.0,71,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2053,0,0,0,0,0,62,0,0,0,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson,Hyndman,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,115,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,156,0,0,0,0,0,11,0,0,0,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4700000,1,68,2.6,5.53191489361702e-07,1.4468085106382998e-05,0,117120,1,27,0,0,0,1,0,14.2,4643,-3,1,68,3,0.1,0,0.3,2,0,4,0,6,1.3,164775,0,0,0,0,1604,4401,-1,0,241,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,2.7,1.7,2.2,1.3,1.9,2.0,2.4,1.9,130.5
Vicente,Iborra,MID,LEI,5700000,10,45,1.5,2.6315789473684203e-07,7.89473684210526e-06,0,11197,0,16,0,0,0,2,0,7.9,135,-3,0,45,3,0.6,0,3.3,5,0,2,0,0,0.1,5151,0,0,0,0,1145,548,0,0,241,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,0.8,1.0,0.8,0.9,0.8,1.1,0.8,51.1
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,0.166666666666667,1.7543859649122802e-08,5.263157894736841e-07,0,39509,0,2,0,0,0,0,0,0.5,118,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.1,38061,0,0,0,0,102,78,0,0,18,Swansea,Man City,West Brom,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,11,33,1.1,1.6923076923076902e-07,5.0769230769230795e-06,0,141896,1,8,0,0,0,1,0,5.1,602,-5,0,33,5,0.8,0,5.3,3,0,0,0,3,0.8,23105,0,0,0,0,453,3146,0,0,89,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,0.6,0.7,0.6,0.7,0.6,0.7,0.6,32.9
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8424,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,972,0,0,0,0,0,1,0,0,0,Everton,Arsenal,Tottenham,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5500000,3,70,2.4,4.3636363636363604e-07,1.27272727272727e-05,0,93558,0,36,0,0,0,1,0,12.7,469,-5,0,70,5,0.3,0,1.7,3,0,7,0,1,0.6,37197,0,0,0,0,2211,2544,0,0,232,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,2.2,1.4,1.2,2.2,1.2,2.9,1.2,2.5,122.0
Danny,Ings,FWD,LIV,5400000,0,3,0.1,1.85185185185185e-08,5.55555555555556e-07,0,6997,0,0,0,0,0,0,0,0.6,76,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.1,4575,0,0,0,0,28,71,0,0,9,Watford,Crystal Palace,Everton,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Stephen,Ireland,MID,STK,4500000,0,1,0.0333333333333333,7.407407407407409e-09,2.22222222222222e-07,0,1852,1,3,0,0,0,0,0,0.2,81,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,2200,0,0,0,0,90,9,0,0,1,Everton,Arsenal,Tottenham,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Alex,Iwobi,MID,ARS,5100000,3,61,2.03333333333333,3.98692810457516e-07,1.19607843137255e-05,0,206644,1,17,0,0,0,2,0,12.0,2154,-4,0,61,4,0.3,0,1.7,1,0,7,0,3,0.7,92621,0,0,0,0,1249,236,0,0,285,Stoke,Southampton,Newcastle,West Ham,Man Utd,0.0,1.8,1.7,1.0,2.0,1.0,1.7,1.0,119.6
,Izquierdo,MID,BHA,5900000,2,74,2.46666666666667,4.1807909604519794e-07,1.25423728813559e-05,0,15691,2,22,0,0,0,4,0,12.5,3556,-1,0,74,1,0.6,0,3.3,4,0,3,0,3,0.3,34603,0,0,0,0,1381,697,0,0,239,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0.0,2.3,2.8,1.4,1.9,1.5,2.0,1.2,93.3
Jaroslaw,Jach,DEF,CRY,4300000,0,0,0.0,0.0,0.0,0,211,0,0,0,0,0,0,0,0.0,17,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,304,0,0,0,0,0,13,0,0,0,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jagielka,DEF,EVE,4700000,6,34,1.13333333333333,2.4113475177305004e-07,7.23404255319149e-06,0,353835,1,30,0,0,0,0,0,7.2,515,-3,0,34,3,0.4,0,2.0,4,0,3,0,0,2.6,110782,0,0,0,1,1354,2798,0,0,269,Stoke,Man City,Liverpool,Swansea,Newcastle,0.6,0.6,0.8,0.6,0.7,0.6,0.8,0.6,42.8
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0.0,0.0,0.0,0,9687,0,0,0,0,0,0,0,0.0,83,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1626,0,0,0,0,0,20,0,0,0,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty,James,MID,LEI,4400000,0,26,0.866666666666667,1.96969696969697e-07,5.90909090909091e-06,0,27229,2,15,0,0,0,0,0,5.9,294,-1,0,26,1,0.3,0,1.3,0,0,4,0,0,0.2,19844,0,0,0,0,991,48,0,0,121,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,31.4
Kyle,Jameson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,728,0,0,0,0,0,0,0,0.0,165,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2568,0,0,0,0,0,228,0,0,0,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Janmaat,DEF,WAT,4800000,1,51,3.0,6.25e-07,1.0625e-05,0,35812,2,29,0,0,0,3,0,10.6,1589,-2,0,51,2,0.8,0,4.0,3,0,2,0,1,0.7,53755,0,0,0,2,1374,1767,0,0,268,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,2.6,2.8,3.2,2.3,4.3,2.4,2.9,2.1,73.0
Vincent,Janssen,FWD,TOT,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,9002,0,0,0,0,0,0,0,0.1,6,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,977,0,0,0,0,1,2,0,0,2,Chelsea,Stoke,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,13565,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,743,0,0,0,0,0,3,0,0,0,Stoke,Southampton,Newcastle,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jese,MID,STK,5400000,2,30,1.0,1.85185185185185e-07,5.55555555555556e-06,0,588161,0,16,0,0,0,1,0,5.6,301,-6,0,30,6,0.2,0,1.0,2,0,1,0,1,2.1,579139,0,0,0,1,598,895,0,0,88,Everton,Arsenal,Tottenham,West Ham,Burnley,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.2
,Jesus,FWD,MCI,9900000,5,84,4.0,4.04040404040404e-07,8.48484848484848e-06,0,2262469,3,8,0,0,0,8,0,8.5,3461,-6,0,84,6,0.2,1,2.3,11,0,7,0,5,5.6,1900565,0,0,0,2,1105,61124,0,0,291,Everton,Man Utd,Tottenham,Swansea,West Ham,0.0,3.9,4.6,3.4,4.5,4.1,5.3,4.6,142.0
,Joao Mario,MID,WHU,6100000,2,14,0.46666666666666706,7.65027322404372e-08,2.29508196721311e-06,0,11366,0,10,0,0,0,0,0,2.3,1119,-4,1,14,4,0.2,0,1.3,0,0,1,0,1,0.1,16044,0,0,0,0,408,73,-1,0,55,Southampton,Chelsea,Stoke,Arsenal,Man City,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.9
,Joel Pereira,GLK,MUN,3900000,0,0,0.0,0.0,0.0,0,174045,0,0,0,0,0,0,0,0.0,5145,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,4.2,401997,0,0,0,0,0,356,-1,0,0,Swansea,Man City,West Brom,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Johnson,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,713,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1026,0,0,0,0,0,17,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
