FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast
Jason,Puncheon,MID,CRY,5100000,2,85,2.5,4.90196078431373e-07,1.6666666666666698e-05,0,103872,8,51,0,0,0,0,0,16.7,1170,-4,0,85,4,0.6,0,3.0,6,0,6,0,5,0.7,81372,0,381,0,0,2913,497,0,0,460,Hull City,Man Utd,,,,2.6,1.8
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,198,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,285,0,0,0,0,0,3,0,0,0,Liverpool,Burnley,,,,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,0,59,2.5,4.807692307692311e-07,1.1346153846153801e-05,0,110708,8,22,0,0,0,2,0,11.3,577,-3,0,59,3,0.0,0,0.0,6,0,6,0,3,0.5,79673,0,0,0,0,1539,11,0,1,244,Southampton,Liverpool,,,,0.0,0.0
Aaron,Ramsey,MID,ARS,7600000,9,39,0.36111111111111105,4.75146198830409e-08,5.13157894736842e-06,0,150748,3,19,0,0,0,0,0,5.1,481,-4,0,39,4,0.4,0,3.4,0,0,3,0,3,1.1,26752,0,558,0,0,1064,8876,0,0,169,Stoke,Sunderland,Everton,,,0.4,0.2
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,66362,0,0,0,0,0,0,0,0.0,1589,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,92708,0,30,0,0,0,422,0,0,0,West Ham,Middlesbrough,,,,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,0,69,3.1,7.045454545454549e-07,1.56818181818182e-05,0,64719,1,39,0,64,0,0,0,15.7,5696,-1,0,69,1,0.1,0,0.3,5,0,4,0,0,1.3,87392,0,56,1,1,1980,88,0,0,370,Liverpool,Burnley,,,,4.2,2.1
Angel,Rangel,DEF,SWA,4100000,0,26,0.24074074074074103,5.87172538392051e-08,6.34146341463415e-06,0,15608,1,24,0,0,0,1,0,6.3,115,-4,0,26,4,0.0,0,0.0,1,0,1,0,0,0.2,6794,0,194,0,0,831,39,0,0,190,Sunderland,West Brom,,,,0.0,0.1
Andrea,Ranocchia,DEF,HUL,4500000,1,56,0.5185185185185179,1.1522633744856e-07,1.24444444444444e-05,0,28622,2,22,0,0,0,2,0,12.4,8294,0,0,56,0,1.1,0,4.8,9,0,3,0,2,1.4,86508,0,0,0,2,1195,805,0,0,272,Crystal Palace,Tottenham,,,,0.3,0.3
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14497,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2118,0,3,0,0,0,17,0,0,0,Burnley,Leicester,,,,0.0,0.0
Marcus,Rashford,FWD,MUN,6500000,1,74,2.5,3.84615384615385e-07,1.13846153846154e-05,0,803031,3,15,0,0,0,5,0,11.4,51647,-5,1,74,5,0.5,0,3.4,2,0,7,0,3,12.7,1097773,0,237,0,0,1678,48183,-1,0,286,Tottenham,Southampton,Crystal Palace,,,3.7,2.2
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2371,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,505,0,0,0,0,0,0,0,0,0,Southampton,Liverpool,,,,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,3,114,3.4,5.76271186440678e-07,1.93220338983051e-05,0,742973,2,38,0,0,0,6,0,19.3,20930,-1,0,114,1,0.3,0,1.8,12,0,11,0,1,7.5,767324,0,379,0,1,2673,16983,0,1,445,Middlesbrough,Man Utd,Stoke,,,6.1,3.6
Harrison,Reed,MID,SOU,4300000,0,3,0.0277777777777778,6.45994832041344e-09,6.976744186046509e-07,0,3049,0,1,0,0,0,0,0,0.7,13,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,2069,0,1,0,0,64,11,0,0,16,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
Winston,Reid,DEF,WHU,4900000,5,102,3.5,7.142857142857141e-07,2.08163265306122e-05,0,285954,8,44,0,0,0,2,0,20.8,1238,-1,0,102,1,0.9,0,4.3,16,0,9,0,3,2.5,280900,0,294,0,2,2497,2547,0,1,605,Liverpool,Burnley,,,,5.0,2.6
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,233,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,257,0,0,0,0,0,8,0,0,0,Stoke,Sunderland,Everton,,,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,6,0.0555555555555556,8.960573476702509e-09,9.677419354838708e-07,0,25488,0,3,0,0,0,0,0,1.0,41,-3,0,6,3,0.0,0,0.2,0,0,1,0,0,0.2,18339,0,62,0,0,134,45,0,0,17,Hull City,Man Utd,,,,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39204,0,2,0,0,0,0,0,1.5,25,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3453,0,0,0,0,211,2,0,0,21,Southampton,Liverpool,,,,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,415,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,733,0,0,0,0,0,10,0,0,0,Liverpool,Burnley,,,,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,113,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,277,0,0,0,0,0,34,0,0,0,Sunderland,West Brom,,,,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,1,74,2.4,5.454545454545451e-07,1.6818181818181798e-05,0,107241,4,55,0,0,0,1,0,16.8,9305,-1,0,74,1,0.7,0,3.3,4,0,5,0,2,2.0,141475,0,0,0,0,2673,1126,0,0,484,Crystal Palace,Tottenham,,,,2.1,2.7
Paul,Robinson,GLK,BUR,4000000,0,5,0.0462962962962963,1.1574074074074099e-08,1.25e-06,0,68295,0,7,0,10,0,0,0,1.3,1587,0,0,5,0,0.0,0,0.0,0,0,0,0,0,2.3,45521,0,0,0,0,270,196,0,0,45,Bournemouth,West Ham,,,,0.0,0.0
Joel,Robles,GLK,EVE,4700000,0,80,0.7407407407407409,1.57604412923562e-07,1.70212765957447e-05,0,51522,2,17,0,46,0,0,0,17.0,6746,-3,0,80,3,0.2,0,0.8,5,0,9,0,1,0.9,76406,0,110,0,1,1557,370,0,0,362,Watford,Arsenal,,,,0.4,0.4
Hal,Robson-Kanu,FWD,WBA,5000000,0,46,1.7,3.4e-07,9.2e-06,0,43533,3,12,0,0,0,2,0,9.2,783,0,0,46,0,0.1,0,0.3,3,0,1,0,2,0.3,50166,0,0,0,0,674,80,0,0,116,Chelsea,Man City,Swansea,,,0.0,0.0
Jay,Rodriguez,MID,SOU,5900000,1,59,0.5462962962962961,9.259259259259259e-08,1e-05,0,64098,0,14,0,0,0,4,0,10.0,171,-6,0,59,6,0.1,0,0.8,5,0,3,0,1,0.3,54078,0,56,0,1,774,65,0,0,134,Middlesbrough,Man Utd,Stoke,,,0.6,0.3
Jack,Rodwell,MID,SUN,4300000,0,36,1.9,4.4186046511627905e-07,8.372093023255811e-06,0,87987,4,27,0,0,0,0,0,8.4,216,-2,0,36,2,0.1,0,0.3,1,0,2,0,1,0.6,69592,0,112,0,0,1402,87,0,0,185,Swansea,Arsenal,Chelsea,,,2.5,1.0
Marcos,Rojo,DEF,MUN,5200000,0,77,3.7,7.115384615384621e-07,1.4807692307692301e-05,0,108617,5,13,0,0,0,1,0,14.8,2680,-3,0,77,3,0.2,0,1.0,7,0,8,0,0,0.8,103836,0,192,0,0,1663,69,0,0,394,Tottenham,Southampton,Crystal Palace,,,0.0,0.0
Sergio,Romero,GLK,MUN,4700000,0,7,0.0648148148148148,1.37903861308117e-08,1.48936170212766e-06,0,4462,0,0,0,4,0,0,0,1.5,63,-3,0,7,3,0.0,0,0.0,0,0,1,0,0,0.1,1862,0,40,0,0,90,28,0,0,29,Tottenham,Southampton,Crystal Palace,,,0.0,0.0
Salomon,Rondon,FWD,WBA,6300000,8,112,3.2,5.07936507936508e-07,1.77777777777778e-05,0,874409,2,38,0,0,0,8,0,17.8,3188,-2,0,112,2,0.6,0,3.7,10,0,6,0,3,4.4,925703,0,354,0,1,2642,10897,0,0,283,Chelsea,Man City,Swansea,,,5.9,3.1
Wayne,Rooney,FWD,MUN,8600000,2,66,0.6111111111111109,7.10594315245478e-08,7.674418604651159e-06,0,284005,7,14,0,0,0,4,0,7.7,1548,-4,0,66,4,0.3,0,3.0,8,0,4,0,5,2.4,154729,0,509,0,0,1273,3119,0,0,275,Tottenham,Southampton,Crystal Palace,,,0.6,0.3
Danny,Rose,DEF,TOT,5800000,0,84,4.7,8.10344827586207e-07,1.44827586206897e-05,0,550557,8,11,0,0,0,2,0,14.5,1160,-2,0,84,2,0.0,0,0.0,6,0,8,0,3,4.3,389200,0,346,0,2,1530,119,0,0,357,Man Utd,Leicester,Hull City,,,8.6,4.6
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5600,0,0,0,0,0,0,0,0.0,98,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9531,0,0,0,0,0,121,0,0,0,Chelsea,Man City,Swansea,,,0.0,0.0
Wayne,Routledge,MID,SWA,4500000,0,74,2.7,6e-07,1.64444444444444e-05,0,60010,1,42,0,0,0,3,0,16.4,706,-5,0,74,5,0.0,0,0.0,2,0,5,0,2,0.3,48072,0,269,0,0,1917,43,0,0,228,Sunderland,West Brom,,,,0.0,2.5
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,466,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,922,0,0,0,0,0,43,0,0,0,Everton,Chelsea,Man City,,,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,0,54,0.5,9.433962264150939e-08,1.0188679245283e-05,0,238763,2,14,0,0,0,0,0,10.2,229,-2,0,54,2,0.0,0,0.0,3,0,6,0,1,1.7,35815,0,386,0,1,1318,203,0,0,311,Leicester,West Brom,Watford,,,0.4,0.2
Diafra,Sakho,FWD,WHU,5700000,0,12,3.0,5.263157894736841e-07,2.10526315789474e-06,0,8701,0,4,0,0,0,1,0,2.1,125,-3,0,12,3,0.1,0,0.3,2,0,0,0,0,0.1,5075,0,286,0,0,181,31,0,0,32,Liverpool,Burnley,,,,0.0,0.0
Mamadou,Sakho,DEF,CRY,4700000,0,35,4.4,9.36170212765958e-07,7.4468085106383e-06,0,77561,0,6,0,0,0,0,0,7.4,7387,-3,1,35,3,0.1,0,0.4,6,0,4,0,0,0.7,96907,0,273,0,1,686,89,-1,0,155,Hull City,Man Utd,,,,0.0,0.0
Bakary,Sako,MID,CRY,5300000,0,6,0.0555555555555556,1.0482180293501e-08,1.13207547169811e-06,0,1438,0,5,0,0,0,0,0,1.1,25,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.0,974,0,220,0,0,112,29,0,0,26,Hull City,Man Utd,,,,0.0,0.0
Alexis,Sanchez,MID,ARS,11600000,14,228,6.5,5.60344827586207e-07,1.9655172413793102e-05,0,1689891,6,39,0,0,0,20,0,19.7,15500,6,-1,228,-6,0.4,1,5.0,26,0,12,0,10,28.7,2424790,0,690,0,8,2984,67193,1,0,728,Stoke,Sunderland,Everton,,,16.1,9.3
Leroy,Sane,MID,MCI,7700000,3,87,0.805555555555555,1.0461760461760499e-07,1.12987012987013e-05,0,218509,3,13,0,0,0,5,0,11.3,16613,-3,0,87,3,0.6,0,4.3,5,0,8,0,4,7.1,498199,0,0,0,0,1540,43729,0,0,276,Leicester,West Brom,Watford,,,0.8,0.4
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9459,0,0,0,0,0,0,0,0.0,43,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3859,0,0,0,0,0,88,0,0,0,Stoke,Sunderland,Everton,,,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,0,34,0.314814814814815,6.69818754925138e-08,7.23404255319149e-06,0,22889,0,15,0,0,0,0,0,7.2,1120,-3,0,34,3,0.3,0,1.6,1,0,2,0,1,0.3,14795,0,236,0,0,959,176,0,0,193,Hull City,Man Utd,,,,0.2,0.2
Kasper,Schmeichel,GLK,LEI,4900000,11,103,3.8,7.75510204081633e-07,2.10204081632653e-05,0,407420,1,38,0,101,0,0,0,21.0,2593,-1,0,103,1,1.2,0,6.0,10,0,8,0,0,5.9,121906,0,475,0,1,2396,6983,0,0,532,Man City,Tottenham,Bournemouth,,,8.4,5.5
Morgan,Schneiderlin,MID,EVE,4500000,0,33,0.305555555555556,6.79012345679012e-08,7.33333333333333e-06,0,48612,1,11,0,0,0,1,0,7.3,1881,-5,1,33,5,0.3,0,1.3,1,0,4,0,0,0.4,49291,0,317,0,1,893,120,-1,0,187,Watford,Arsenal,,,,0.2,0.2
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7238,0,0,0,0,0,0,0,0.0,9,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1726,0,200,0,0,0,4,0,0,0,Tottenham,Southampton,Crystal Palace,,,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,2,76,4.0,6.66666666666667e-07,1.2666666666666699e-05,0,486162,1,17,0,0,0,4,0,12.7,4834,-5,0,76,5,0.8,0,5.0,8,0,7,0,2,3.1,262675,0,302,0,2,1519,1698,0,0,254,Arsenal,Southampton,,,,3.9,3.0
Luke,Shaw,DEF,MUN,5200000,0,45,4.1,7.88461538461538e-07,8.65384615384615e-06,0,868107,1,6,0,0,0,0,0,8.7,2889,-3,0,45,3,0.0,0,0.2,4,0,4,0,3,6.5,382553,0,92,0,2,688,23,0,0,202,Tottenham,Southampton,Crystal Palace,,,0.0,0.0
Ryan,Shawcross,DEF,STK,4900000,-1,88,2.7,5.510204081632651e-07,1.7959183673469397e-05,0,112549,6,49,0,0,0,1,0,18.0,2411,-1,0,88,1,0.4,0,2.0,6,0,8,0,2,1.7,91750,2,176,0,2,2970,151,0,0,512,Arsenal,Southampton,,,,3.6,2.6
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,987,0,0,0,0,0,0,0,0.0,7,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,297,0,81,0,0,0,11,0,0,0,West Ham,Middlesbrough,,,,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,7400000,3,173,4.8,6.48648648648649e-07,2.33783783783784e-05,0,1156984,2,69,0,0,0,9,0,23.4,43106,-1,0,173,1,0.7,0,5.3,18,0,6,0,12,10.3,1273160,0,586,0,4,3147,14697,0,0,646,Sunderland,West Brom,,,,5.6,5.7
David,Silva,MID,MCI,8600000,9,117,3.8,4.4186046511627905e-07,1.36046511627907e-05,0,261576,5,31,0,0,0,3,0,13.6,871,-4,0,117,4,0.4,0,3.8,11,0,10,0,9,2.7,143842,0,351,0,1,2519,28485,0,0,565,Leicester,West Brom,Watford,,,8.6,3.9
Danny,Simpson,DEF,LEI,4900000,6,85,2.7,5.510204081632651e-07,1.73469387755102e-05,0,106228,10,41,0,0,0,0,0,17.3,2644,-1,0,85,1,0.7,0,3.3,4,0,9,0,3,2.1,89253,0,390,0,1,2718,3954,0,0,498,Man City,Tottenham,Bournemouth,,,5.2,3.5
Joshua,Sims,MID,SOU,4100000,0,12,0.111111111111111,2.7100271002710004e-08,2.92682926829268e-06,0,26100,0,1,0,0,0,0,0,2.9,492,-4,1,12,4,0.0,0,0.2,0,0,1,0,1,0.3,35328,0,0,0,0,211,611,-1,0,48,Middlesbrough,Man Utd,Stoke,,,0.2,0.1
Jerome,Sinclair,FWD,WAT,4800000,0,6,1.2,2.5e-07,1.25e-06,0,18449,0,1,0,0,0,0,0,1.3,35,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,7382,0,0,0,0,116,16,0,0,11,Everton,Chelsea,Man City,,,0.0,0.0
Moussa,Sissoko,MID,TOT,6600000,0,41,0.37962962962963,5.75196408529742e-08,6.21212121212121e-06,0,14123,2,4,0,0,0,0,0,6.2,33,-4,0,41,4,0.1,0,0.8,0,0,4,0,3,0.1,13225,0,0,0,0,802,15,0,0,146,Man Utd,Leicester,Hull City,,,0.4,0.2
Islam,Slimani,FWD,LEI,8200000,1,76,0.703703703703704,8.58175248419151e-08,9.26829268292683e-06,0,155740,1,18,0,0,0,7,0,9.3,322,-3,0,76,3,0.0,0,0.3,9,0,5,0,3,0.6,157221,0,0,0,1,1128,281,0,0,256,Man City,Tottenham,Bournemouth,,,0.8,0.4
Chris,Smalling,DEF,MUN,5800000,1,45,0.4166666666666671,7.183908045977009e-08,7.75862068965517e-06,0,62057,0,14,0,0,0,1,0,7.8,99,-2,0,45,2,0.0,0,0.2,1,0,3,0,1,1.0,28637,0,381,0,0,1037,364,0,0,244,Tottenham,Southampton,Crystal Palace,,,0.4,0.2
Adam,Smith,DEF,BOU,4500000,7,100,2.9,6.44444444444444e-07,2.22222222222222e-05,0,527792,6,59,0,0,0,1,0,22.2,8852,0,0,100,0,1.2,0,5.3,12,0,8,0,5,6.8,685377,1,297,0,1,2921,15108,0,0,610,Burnley,Leicester,,,,3.1,1.6
Bradley,Smith,DEF,BOU,3900000,0,4,0.037037037037037,9.49667616334283e-09,1.02564102564103e-06,0,168540,1,9,0,0,0,0,0,1.0,1562,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,2.5,88216,0,35,0,0,269,836,0,0,35,Burnley,Leicester,,,,0.0,0.0
Robert,Snodgrass,MID,WHU,5500000,1,130,3.9,7.09090909090909e-07,2.36363636363636e-05,0,1059044,2,55,0,0,0,7,0,23.6,18821,0,1,130,0,0.3,0,1.8,16,0,3,0,6,6.4,1221688,0,0,0,2,2451,3296,-1,0,489,Liverpool,Burnley,,,,3.1,3.5
Ramadan,Sobhi,MID,STK,4800000,0,33,0.305555555555556,6.365740740740741e-08,6.875e-06,0,49337,1,11,0,0,0,0,0,6.9,877,-7,0,33,7,0.1,0,0.3,1,0,4,0,2,0.5,28007,0,0,0,0,755,24,0,0,141,Arsenal,Southampton,,,,0.2,0.2
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,739,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,850,0,0,0,0,0,13,0,0,0,West Brom,Watford,Sunderland,,,0.0,0.0
Heung-Min,Son,MID,TOT,7200000,2,150,1.38888888888889,1.92901234567901e-07,2.0833333333333302e-05,0,994808,2,15,0,0,0,12,0,20.8,36904,-3,0,150,3,0.6,0,4.0,11,0,10,0,7,10.3,1380902,0,244,0,3,1825,24794,0,0,438,Man Utd,Leicester,Hull City,,,1.5,0.7
Pape,Souare,DEF,CRY,4100000,0,6,2.0,4.878048780487799e-07,1.46341463414634e-06,0,54059,0,3,0,0,0,0,0,1.5,36,-4,0,6,4,0.0,0,0.0,0,0,0,0,0,0.2,20744,0,354,0,0,270,21,0,0,37,Hull City,Man Utd,,,,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,7403,0,0,0,0,0,0,0,0.0,45,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1292,0,13,0,0,0,8,0,0,0,Hull City,Man Utd,,,,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3850,0,0,0,0,0,0,0,0.0,125,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8813,0,0,0,0,0,305,0,0,0,Liverpool,Burnley,,,,0.0,0.0
Junior,Stanislas,MID,BOU,4600000,9,88,0.8148148148148149,1.77133655394525e-07,1.91304347826087e-05,0,292723,1,27,0,0,0,5,0,19.1,1018,-9,0,88,9,0.7,0,3.3,8,0,4,0,6,0.9,316217,0,217,0,1,1291,3121,0,0,318,Burnley,Leicester,,,,0.5,0.4
Maarten,Stekelenburg,GLK,EVE,4700000,3,68,3.6,7.65957446808511e-07,1.4468085106382998e-05,0,217138,2,24,0,43,0,0,0,14.5,1151,-3,0,68,3,0.6,0,2.8,3,0,4,0,0,1.8,206508,1,151,2,1,1683,292,0,0,309,Watford,Arsenal,,,,0.0,3.7
Jack,Stephens,DEF,SOU,4200000,8,51,0.472222222222222,1.1243386243386199e-07,1.21428571428571e-05,0,32597,0,23,0,0,0,0,0,12.1,2254,2,0,51,-2,0.8,0,3.4,8,0,5,0,1,5.1,241063,0,0,0,0,1291,39339,0,0,299,Middlesbrough,Man Utd,Stoke,,,0.4,0.2
Raheem,Sterling,MID,MCI,7500000,8,147,4.6,6.13333333333333e-07,1.9600000000000002e-05,0,1846495,7,26,0,0,0,7,0,19.6,7333,-5,0,147,5,0.4,0,3.0,11,0,9,0,14,11.3,2139047,0,400,0,2,2432,72363,0,0,465,Leicester,West Brom,Watford,,,11.3,5.2
,Steve Cook,DEF,BOU,4800000,1,108,3.0,6.25e-07,2.25e-05,0,155052,5,65,0,0,0,2,0,22.5,7532,-2,0,108,2,0.7,0,3.3,17,0,10,0,0,3.1,244761,1,443,0,1,3240,4571,0,0,740,Burnley,Leicester,,,,3.3,1.7
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,213,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,306,0,0,0,0,0,15,0,0,0,Everton,Chelsea,Man City,,,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.037037037037037,8.81834215167548e-09,9.52380952380952e-07,0,5642,0,0,0,0,0,0,0,1.0,21,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2934,0,69,0,0,20,15,0,0,12,West Ham,Middlesbrough,,,,0.0,0.0
John,Stones,DEF,MCI,4600000,0,58,2.2,4.78260869565217e-07,1.26086956521739e-05,0,1337844,1,28,0,0,0,0,0,12.6,32000,-4,0,58,4,0.0,0,0.0,4,0,4,0,0,13.4,591857,0,336,0,0,2000,787,0,0,431,Leicester,West Brom,Watford,,,4.1,1.4
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2892,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4435,0,0,0,0,0,20,0,0,0,Swansea,Arsenal,Chelsea,,,0.0,0.0
Cristhian,Stuani,FWD,MID,4600000,0,54,2.3,5e-07,1.17391304347826e-05,0,447907,4,15,0,0,0,4,0,11.7,1937,-4,0,54,4,0.1,0,0.6,4,0,4,0,0,2.4,486697,0,0,0,1,1355,833,0,0,203,Southampton,Liverpool,,,,2.2,1.8
Daniel,Sturridge,FWD,LIV,9600000,1,42,2.3,2.3958333333333303e-07,4.375e-06,0,98704,1,7,0,0,0,2,0,4.4,164,-4,0,42,4,0.1,0,0.8,1,0,1,0,4,0.8,71738,0,283,0,0,608,542,0,0,139,West Ham,Middlesbrough,,,,1.7,2.2
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,7157,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,334,0,69,0,0,0,1,0,0,0,Everton,Chelsea,Man City,,,0.0,0.0
Isaac,Success,MID,WAT,5700000,0,28,0.25925925925925897,4.5484080571799906e-08,4.91228070175439e-06,0,4666,2,9,0,0,0,1,0,4.9,13,-3,0,28,3,0.1,0,0.3,0,0,1,0,1,0.0,2368,0,0,0,0,519,31,0,0,87,Everton,Chelsea,Man City,,,0.2,0.1
Andrew,Surman,MID,BOU,4600000,0,42,2.0,4.3478260869565203e-07,9.13043478260869e-06,0,9670,1,37,0,0,0,0,0,9.1,21,-4,0,42,4,0.0,0,0.0,0,0,4,0,1,0.1,2531,0,385,0,0,1710,14,0,1,271,Burnley,Leicester,,,,0.0,0.0
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1609,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,121,0,0,0,0,0,0,0,0,0,Sunderland,West Brom,,,,0.0,0.0
Dusan,Tadic,MID,SOU,6900000,5,103,3.3,4.78260869565217e-07,1.49275362318841e-05,0,275881,4,28,0,0,0,3,0,14.9,6303,-6,0,103,6,0.3,1,1.8,4,0,12,0,7,2.2,163015,0,564,0,1,2257,4131,0,0,350,Middlesbrough,Man Utd,Stoke,,,5.7,3.5
Matt,Targett,DEF,SOU,4100000,0,6,0.0555555555555556,1.3550135501355002e-08,1.46341463414634e-06,0,37657,0,4,0,0,0,0,0,1.5,31,-4,0,6,4,0.0,0,0.0,0,0,0,0,0,0.2,13644,0,169,0,0,283,23,0,0,59,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
James,Tarkowski,DEF,BUR,4000000,1,21,0.19444444444444395,4.8611111111111105e-08,5.25e-06,0,83049,1,7,0,0,0,0,0,5.3,1283,0,0,21,0,0.5,0,2.0,0,0,1,0,0,1.7,80565,0,0,0,0,388,768,0,0,92,Bournemouth,West Ham,,,,0.1,0.1
Joel,Taylor,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,430,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,527,0,0,0,0,0,5,0,0,0,Arsenal,Southampton,,,,0.0,0.0
Neil,Taylor,DEF,SWA,4100000,0,22,2.0,4.878048780487799e-07,5.365853658536589e-06,0,65446,1,26,0,0,0,0,0,5.4,174,-4,0,22,4,0.0,0,0.0,0,0,2,0,1,0.1,25719,0,321,0,0,920,15,0,0,160,Sunderland,West Brom,,,,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,2829,0,0,0,0,0,0,0,0.0,65,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4838,0,0,0,0,0,51,0,0,0,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,33718,0,0,0,0,0,0,0,0.0,96,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,3500,0,12,0,0,0,4,0,0,0,Arsenal,Southampton,,,,0.0,0.0
John,Terry,DEF,CHE,5200000,1,13,0.12037037037037,2.31481481481481e-08,2.5e-06,0,188471,1,5,0,0,0,0,0,2.5,84,-3,0,13,3,0.1,0,0.5,0,0,1,0,0,1.5,57863,0,228,0,0,379,239,0,0,72,West Brom,Watford,Sunderland,,,0.2,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,5016,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5852,0,0,0,0,0,1,0,0,0,Swansea,Arsenal,Chelsea,,,0.0,0.0
