FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1514,0,0,0,0,0,0,0,0.0,71,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,2382,0,0,0,0,0,92,0,0,0,Southampton,Sunderland,Crystal Palace,Tottenham,,0.0,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,306,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,404,0,0,0,0,0,8,0,0,0,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,1.1,2.61904761904762e-07,1.9047619047619e-06,0,36222,3,13,0,0,0,0,0,1.9,212,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.5,16649,0,261,0,0,590,9,0,0,60,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4200000,0,36,0.3529411764705879,8.40336134453782e-08,8.571428571428571e-06,0,35689,2,17,0,0,0,2,0,8.4,6786,-3,1,36,3,0.5,0,2.2,2,0,2,0,0,0.8,70150,0,0,0,1,963,62,-1,0,168,Man Utd,Everton,Sunderland,West Brom,,0.0,0.2,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1755,0,4,0,0,0,0,0,0.7,6,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1620,0,0,0,0,85,3,0,0,16,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,5,0.0490196078431373,1.1671335200747e-08,1.19047619047619e-06,0,4397,0,0,0,0,0,0,0,1.2,73,-3,0,5,3,0.0,0,0.2,0,0,0,0,0,0.1,4130,0,17,0,0,22,20,0,0,17,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6000000,2,85,2.8,4.66666666666667e-07,1.41666666666667e-05,0,830301,0,18,0,0,0,6,0,13.9,30260,-10,1,85,10,0.6,0,3.6,8,0,4,0,4,4.9,785068,0,200,0,1,1219,8160,-1,0,269,Watford,Southampton,West Ham,Middlesbrough,,2.0,3.0,2.4,3.0
,Oriol Romeu,MID,SOU,4400000,7,66,2.3,5.22727272727273e-07,1.4999999999999999e-05,0,39604,10,38,0,0,0,1,0,15.0,413,-1,0,66,1,0.5,0,2.0,4,0,10,0,0,0.4,44790,0,239,0,0,2531,4459,0,0,458,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,2.6,2.7,3.1,2.1
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65569,1,6,0,0,0,0,0,2.4,40,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23184,0,321,0,0,455,11,0,0,104,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.0,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,1,34,1.5,3.40909090909091e-07,7.727272727272729e-06,0,21148,4,32,0,0,0,0,0,7.7,91,-1,0,34,1,0.2,0,0.8,2,0,2,0,0,0.4,7066,0,193,0,0,1708,152,0,0,262,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,1.5,0.8,2.2,0.8
David,Ospina,GLK,ARS,4700000,0,2,0.0196078431372549,4.171881518564871e-09,4.25531914893617e-07,0,7759,0,4,0,4,0,0,0,0.4,102,-3,0,2,3,0.1,0,0.4,0,0,0,0,0,0.2,3384,0,56,0,0,143,14,0,0,18,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,6,76,3.0,5.084745762711859e-07,1.28813559322034e-05,0,129349,8,24,0,0,0,0,0,12.9,399,-1,0,76,1,0.4,0,2.6,8,0,7,0,2,2.5,71430,0,353,0,1,2142,2297,0,0,511,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,2.7,3.3,6.6,2.3
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,803,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,499,0,0,0,0,0,4,0,0,0,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,0,25,0.24509803921568601,5.6999544003647993e-08,5.81395348837209e-06,0,13984,4,19,0,0,0,0,0,5.8,228,-2,0,25,2,0.2,0,1.0,0,0,3,0,0,0.1,12264,0,130,0,0,1143,7,0,0,202,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,0.0,0.2,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19890,0,0,0,0,0,0,0,0.0,54,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2689,0,28,0,0,0,3,0,0,0,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,3,137,5.1,5.425531914893621e-07,1.45744680851064e-05,0,596444,0,26,0,0,0,7,0,14.6,5047,-1,0,137,1,0.7,0,6.8,16,0,9,0,8,6.2,559432,0,783,0,2,2311,12252,0,0,578,Tottenham,Man Utd,Southampton,Stoke,Sunderland,3.4,10.2,12.2,6.7
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,2040,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2768,0,0,0,0,0,2,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0196078431372549,4.668534080298789e-09,4.76190476190476e-07,0,15371,0,4,0,6,0,0,0,0.5,38,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2786,0,146,0,0,83,13,0,0,20,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,455644,0,0,0,0,0,0,0,0.0,808,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.9,14444,0,88,0,0,0,7,0,0,0,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,601,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,571,0,0,0,0,0,2,0,0,0,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,977270,2,28,0,0,0,2,0,9.0,625,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.2,248640,0,701,0,1,1513,18,0,0,347,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,6900000,4,135,1.3235294117647098,1.9181585677749399e-07,1.9565217391304397e-05,0,722240,6,15,0,0,0,7,0,19.6,26857,-6,0,135,6,0.3,0,2.2,15,0,12,0,9,6.4,950852,0,399,0,4,1877,8215,0,0,485,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.7,0.9,1.9,1.1
Matthew,Pennington,DEF,EVE,3900000,0,9,0.0882352941176471,2.26244343891403e-08,2.3076923076923098e-06,0,26699,0,6,0,0,0,1,0,2.3,1612,-1,0,9,1,0.5,0,1.8,0,0,0,0,0,1.0,48686,0,53,0,0,180,1207,0,0,37,Chelsea,Swansea,Watford,Arsenal,,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2847,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,746,0,12,0,0,0,4,0,0,0,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Dion,Pereira,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,38,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,98,0,0,0,0,0,16,0,0,0,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,62309,2,17,0,0,0,2,0,7.4,34,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63359,0,0,0,0,1036,4,0,1,186,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Lucas,Perez,FWD,ARS,7800000,0,20,0.19607843137254896,2.5138260432378103e-08,2.56410256410256e-06,0,42339,0,2,0,0,0,1,0,2.6,45,-7,0,20,7,0.0,0,0.0,0,0,1,0,1,0.1,41779,0,0,0,0,272,18,0,0,83,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.2,0.2,0.1
Matt,Phillips,MID,WBA,5400000,0,115,4.3,7.96296296296296e-07,2.12962962962963e-05,0,1067256,2,28,0,0,0,4,0,21.3,17115,-1,0,115,1,0.2,0,1.0,12,0,6,0,9,4.8,1217942,0,0,0,2,2181,1436,0,0,357,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,4.0,7.5,3.8
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,497,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,690,0,0,0,0,0,22,0,0,0,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4200000,2,83,3.5,8.33333333333333e-07,1.97619047619048e-05,0,430866,0,40,0,110,0,0,0,20.2,4585,2,-1,83,-2,0.7,0,2.8,6,0,3,0,0,10.5,516112,0,18,0,3,2160,14342,1,0,493,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,4.8,3.1,8.1,3.1
Jeremy,Pied,DEF,SOU,4700000,0,1,0.00980392156862745,2.08594075928244e-09,2.1276595744680897e-07,0,2785,0,0,0,0,0,0,0,0.2,13,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,289,0,0,0,0,12,10,0,0,2,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.147058823529412,3.0637254901960804e-08,3.125e-06,0,1070,4,13,0,0,0,0,0,3.1,2,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,963,0,0,0,0,748,3,0,1,74,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.1,0.1,0.2,0.1
Erik,Pieters,DEF,STK,4700000,1,96,2.9,6.17021276595745e-07,2.04255319148936e-05,0,313457,5,46,0,0,0,0,0,20.4,13418,2,0,96,-2,0.3,0,1.4,9,0,9,0,2,8.3,472233,0,388,0,1,2970,5711,0,0,577,West Ham,Bournemouth,Arsenal,Southampton,,4.0,2.5,4.0,2.7
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1352,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1781,0,0,0,0,0,5,0,0,0,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19136,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1947,0,16,0,0,0,1,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8200000,3,103,3.6,4.3902439024390204e-07,1.2560975609756098e-05,0,850240,7,21,0,0,0,4,0,12.6,28044,-3,0,103,3,0.2,0,1.7,11,0,13,0,3,7.6,650328,0,0,0,1,2564,706,0,0,473,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,2.4,5.2,3.1
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,50713,0,0,0,0,0,0,0,0.0,763,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,51397,0,0,0,0,0,1099,0,0,0,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,229,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,76,0,-4,0,0,0,2,0,0,0,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4300000,0,66,2.3,5.348837209302331e-07,1.53488372093023e-05,0,87749,9,40,0,0,0,1,0,15.3,926,-2,0,66,2,0.3,0,1.4,3,0,5,0,2,0.8,106707,0,181,0,1,2410,858,0,0,391,Liverpool,Leicester,Everton,Chelsea,Man City,3.0,1.2,2.6,2.2
Marc,Pugh,MID,BOU,4600000,14,55,0.53921568627451,1.17220801364024e-07,1.19565217391304e-05,0,7669,1,20,0,0,0,2,0,12.0,433,-4,0,55,4,1.0,0,4.6,6,0,4,0,3,0.2,12812,0,245,0,2,1018,7215,0,0,186,Sunderland,Stoke,Burnley,Leicester,,0.3,0.3,0.3,0.3
Jason,Puncheon,MID,CRY,5100000,9,81,2.5,4.90196078431373e-07,1.5882352941176503e-05,0,101267,8,44,0,0,0,0,0,15.9,545,-4,0,81,4,0.6,0,3.0,6,0,6,0,5,0.7,80453,0,381,0,0,2733,1972,0,0,444,Burnley,Man City,Hull City,Man Utd,,2.6,1.5,2.7,1.9
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,189,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,276,0,0,0,0,0,7,0,0,0,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,-2,59,0.5784313725490201,1.11236802413273e-07,1.1346153846153801e-05,0,109421,8,22,0,0,0,2,0,11.3,1499,-3,0,59,3,0.0,0,0.2,6,0,6,0,3,0.5,79638,0,0,0,0,1539,41,0,1,244,Man City,Chelsea,Southampton,Liverpool,,0.3,0.3,0.3,0.3
Aaron,Ramsey,MID,ARS,7600000,1,28,0.27450980392156893,3.61197110423117e-08,3.6842105263157896e-06,0,150017,3,17,0,0,0,0,0,3.7,94,-4,0,28,4,0.2,0,1.6,0,0,1,0,2,0.9,14468,0,558,0,0,794,262,0,0,124,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.1,0.2,0.2,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,63516,0,0,0,0,0,0,0,0.0,1017,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,92023,0,30,0,0,0,203,0,0,0,Watford,Southampton,West Ham,Middlesbrough,,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,0,69,3.1,7.045454545454549e-07,1.56818181818182e-05,0,53818,1,39,0,64,0,0,0,15.7,4799,-1,0,69,1,0.4,0,1.8,5,0,4,0,0,1.6,87198,0,56,1,1,1980,119,0,0,370,Stoke,Tottenham,Liverpool,Burnley,,3.0,3.6,4.3,2.2
Angel,Rangel,DEF,SWA,4200000,0,26,1.4,3.3333333333333304e-07,6.190476190476191e-06,0,15382,1,24,0,0,0,1,0,6.2,116,-3,0,26,3,0.0,0,0.0,1,0,1,0,0,0.2,6739,0,194,0,0,831,10,0,0,190,Man Utd,Everton,Sunderland,West Brom,,0.0,0.0,0.0,0.0
Andrea,Ranocchia,DEF,HUL,4500000,8,50,0.49019607843137303,1.08932461873638e-07,1.11111111111111e-05,0,17171,1,20,0,0,0,2,0,11.1,1759,0,0,50,0,1.4,0,6.4,9,0,2,0,2,1.4,75743,0,0,0,2,1015,12312,0,0,235,Southampton,Sunderland,Crystal Palace,Tottenham,,0.2,0.2,0.2,0.2
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14431,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2087,0,3,0,0,0,13,0,0,0,Sunderland,Stoke,Burnley,Leicester,,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6600000,3,68,2.4,3.63636363636364e-07,1.03030303030303e-05,0,632017,3,14,0,0,0,5,0,10.3,76688,-4,0,68,4,0.5,0,3.3,2,0,7,0,2,14.6,1014302,0,237,0,0,1560,64443,0,0,271,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,2.5,1.8,3.6,1.9
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2365,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,501,0,0,0,0,0,3,0,0,0,Man City,Chelsea,Southampton,Liverpool,,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,1,108,3.5,5.932203389830511e-07,1.83050847457627e-05,0,712070,2,37,0,0,0,6,0,18.3,7924,-1,0,108,1,0.6,0,3.8,12,0,10,0,1,6.3,682297,0,379,0,1,2487,23991,0,1,425,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,4.6,4.8,6.2,3.9
Harrison,Reed,MID,SOU,4300000,0,3,0.0294117647058824,6.83994528043776e-09,6.976744186046509e-07,0,3021,0,1,0,0,0,0,0,0.7,20,-2,0,3,2,0.0,0,0.2,0,0,0,0,0,0.1,2045,0,1,0,0,64,8,0,0,16,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,4900000,6,91,3.4,6.93877551020408e-07,1.8571428571428602e-05,0,283825,7,44,0,0,0,2,0,18.6,1136,-1,0,91,1,0.2,0,1.2,16,0,7,0,3,2.4,277445,0,294,0,2,2317,681,0,1,559,Stoke,Tottenham,Liverpool,Burnley,,0.0,4.1,4.8,2.6
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,215,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,240,0,0,0,0,0,9,0,0,0,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0490196078431373,7.90638836179633e-09,8.064516129032259e-07,0,25418,0,2,0,0,0,0,0,0.8,37,-3,0,5,3,0.0,0,0.0,0,0,1,0,0,0.2,18246,0,62,0,0,114,45,0,0,11,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39161,0,2,0,0,0,0,0,1.5,29,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3449,0,0,0,0,211,5,0,0,21,Man City,Chelsea,Southampton,Liverpool,,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,387,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,718,0,0,0,0,0,6,0,0,0,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,87,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,219,0,0,0,0,0,14,0,0,0,Man Utd,Everton,Sunderland,West Brom,,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,5,67,2.3,5.22727272727273e-07,1.52272727272727e-05,0,93450,4,53,0,0,0,1,0,15.2,3097,-1,0,67,1,1.0,0,4.2,4,0,4,0,2,2.1,132866,0,0,0,0,2493,1867,0,0,441,Southampton,Sunderland,Crystal Palace,Tottenham,,1.8,2.3,1.9,2.5
Paul,Robinson,GLK,BUR,4000000,0,5,0.0490196078431373,1.22549019607843e-08,1.25e-06,0,65446,0,7,0,10,0,0,0,1.3,860,0,0,5,0,0.0,0,0.0,0,0,0,0,0,2.4,45145,0,0,0,0,270,185,0,0,45,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,0,80,4.4,9.36170212765958e-07,1.70212765957447e-05,0,38301,2,17,0,46,0,0,0,17.0,7637,-3,0,80,3,0.3,0,1.2,5,0,9,0,1,1.2,75931,0,110,0,1,1557,117,0,0,362,Chelsea,Swansea,Watford,Arsenal,,5.9,4.2,6.0,4.9
Hal,Robson-Kanu,FWD,WBA,5000000,0,46,1.7,3.4e-07,9.2e-06,0,41426,3,12,0,0,0,2,0,9.2,1608,0,0,46,0,0.3,0,1.3,3,0,1,0,2,0.3,50003,0,0,0,0,674,238,0,0,116,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.9,2.2,1.1
Jay,Rodriguez,MID,SOU,5900000,1,57,0.558823529411765,9.4715852442672e-08,9.66101694915254e-06,0,63775,0,13,0,0,0,4,0,9.7,159,-6,0,57,6,0.2,0,1.2,5,0,3,0,1,0.3,53885,0,56,0,1,759,59,0,0,127,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.3,0.6,0.6,0.3
Jack,Rodwell,MID,SUN,4300000,1,36,1.9,4.4186046511627905e-07,8.372093023255811e-06,0,87400,4,27,0,0,0,0,0,8.4,314,-2,0,36,2,0.3,0,1.4,1,0,2,0,1,0.6,69488,0,112,0,0,1402,46,0,0,185,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,1.1,2.5,1.0
Marcos,Rojo,DEF,MUN,5200000,0,77,3.7,7.115384615384621e-07,1.4807692307692301e-05,0,99856,5,13,0,0,0,1,0,14.8,18185,-3,0,77,3,0.6,0,3.2,7,0,8,0,0,1.0,103685,0,192,0,0,1663,162,0,0,394,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Sergio,Romero,GLK,MUN,4700000,0,7,0.0686274509803921,1.46015853149771e-08,1.48936170212766e-06,0,4315,0,0,0,4,0,0,0,1.5,123,-3,0,7,3,0.3,0,1.2,0,0,1,0,0,0.1,1812,0,40,0,0,90,50,0,0,29,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6300000,0,102,3.1,4.92063492063492e-07,1.61904761904762e-05,0,866924,2,35,0,0,0,7,0,16.2,5075,-2,0,102,2,0.2,0,1.3,8,0,6,0,3,4.2,911819,0,354,0,1,2462,2450,0,0,256,Leicester,Burnley,Chelsea,Man City,Swansea,4.2,2.4,5.8,2.9
Wayne,Rooney,FWD,MUN,8600000,5,56,0.549019607843137,6.38394892840857e-08,6.511627906976741e-06,0,281143,7,11,0,0,0,3,0,6.5,830,-4,0,56,4,0.1,0,0.8,6,0,4,0,5,2.3,148661,0,509,0,0,1104,2856,0,0,235,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.3,0.3,0.6,0.3
Danny,Rose,DEF,TOT,5800000,0,84,4.7,8.10344827586207e-07,1.44827586206897e-05,0,548062,8,11,0,0,0,2,0,14.5,1637,-2,1,84,2,0.0,0,0.0,6,0,8,0,3,4.3,388905,0,346,0,2,1530,201,-1,0,357,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,5.3,8.6,4.7
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5411,0,0,0,0,0,0,0,0.0,60,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9340,0,0,0,0,0,61,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4600000,0,74,2.7,5.8695652173913e-07,1.60869565217391e-05,0,58184,1,42,0,0,0,3,0,16.1,1719,-4,0,74,4,0.4,0,1.8,2,0,5,0,2,0.3,48004,0,269,0,0,1917,13,0,0,228,Man Utd,Everton,Sunderland,West Brom,,0.0,2.7,2.3,2.5
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,426,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,854,0,0,0,0,0,12,0,0,0,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,0,54,0.529411764705882,9.988901220865699e-08,1.0188679245283e-05,0,238384,2,14,0,0,0,0,0,10.2,334,-2,0,54,2,0.0,0,0.0,3,0,6,0,1,1.7,35512,0,386,0,1,1318,106,0,0,311,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.3,0.3,0.6,0.3
Diafra,Sakho,FWD,WHU,5700000,1,12,0.11764705882352902,2.0639834881321e-08,2.10526315789474e-06,0,8409,0,4,0,0,0,1,0,2.1,105,-3,0,12,3,0.1,0,0.4,2,0,0,0,0,0.1,5002,0,286,0,0,181,181,0,0,32,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.1,0.1,0.1
Mamadou,Sakho,DEF,CRY,4800000,1,35,4.4,9.16666666666667e-07,7.29166666666667e-06,0,54932,0,6,0,0,0,0,0,7.3,21642,-2,0,35,2,0.4,0,1.8,6,0,4,0,0,1.2,96705,0,273,0,1,686,1049,0,0,155,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Bakary,Sako,MID,CRY,5300000,0,6,0.0588235294117647,1.1098779134295199e-08,1.13207547169811e-06,0,1381,0,5,0,0,0,0,0,1.1,41,-2,0,6,2,0.0,0,0.2,0,0,0,0,0,0.0,925,0,220,0,0,112,29,0,0,26,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,11500000,2,212,6.6,5.73913043478261e-07,1.84347826086957e-05,0,1649828,6,37,0,0,0,19,0,18.4,33391,5,0,212,-5,0.3,1,3.2,23,0,10,0,10,24.6,2204095,0,690,0,7,2714,33256,0,0,672,Tottenham,Man Utd,Southampton,Stoke,Sunderland,5.2,14.8,16.5,9.4
Leroy,Sane,MID,MCI,7600000,3,81,0.7941176470588229,1.04489164086687e-07,1.06578947368421e-05,0,171789,2,12,0,0,0,5,0,10.7,11293,-4,0,81,4,0.6,0,4.6,5,0,7,0,3,6.2,411908,0,0,0,0,1415,47768,0,0,255,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.4,0.4,0.8,0.4
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9378,0,0,0,0,0,0,0,0.0,29,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3687,0,0,0,0,0,36,0,0,0,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.0,0.0,0.0
