FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast
Sam,McQueen,MID,SOU,4200000,0,23,0.219047619047619,5.21541950113379e-08,5.47619047619048e-06,0,7618,0,9,0,0,0,0,0,5.5,154,-3,0,23,3,0.1,0,0.6,0,0,1,0,1,0.1,10697,0,0,0,0,616,8,0,0,132,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.0,0.2,0.1
Scott,McTominay,MID,MUN,4500000,0,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5,0,0,0,0,0,5,0,0,0,Arsenal,Tottenham,Southampton,Crystal Palace,,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4600000,0,94,2.8,6.08695652173913e-07,2.04347826086957e-05,0,142741,5,49,0,0,0,1,0,20.4,12397,1,1,94,-1,0.6,0,2.8,6,0,9,0,2,3.1,238976,2,0,0,0,3015,192,-1,0,592,West Brom,Bournemouth,West Ham,,,0.0,0.0,3.9
Nampalys,Mendy,MID,LEI,4400000,0,6,1.5,3.40909090909091e-07,1.36363636363636e-06,0,31475,1,5,0,0,0,0,0,1.4,36,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3673,0,0,0,0,269,6,0,0,26,Watford,Man City,Tottenham,Bournemouth,,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5789,0,0,0,0,0,0,0,0.0,44,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1974,0,265,0,0,0,49,0,0,0,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18992,2,23,0,0,0,1,0,7.5,74,-1,0,33,1,0.0,0,0.0,0,0,2,0,0,0.2,15703,0,0,0,0,962,3,0,0,179,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3911,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,470,0,18,0,0,0,3,0,0,0,Middlesbrough,West Brom,Watford,Sunderland,,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,7,90,3.6,7.65957446808511e-07,1.9148936170212803e-05,0,153117,0,30,0,46,0,0,0,19.1,1706,-3,0,90,3,0.8,0,3.8,7,0,6,0,0,2.9,158559,0,340,2,1,2250,936,0,0,425,Southampton,West Ham,Middlesbrough,,,4.9,4.4,4.4
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,337,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,353,0,0,0,0,0,5,0,0,0,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5317,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1958,0,209,0,0,0,2,0,0,0,Middlesbrough,West Brom,Watford,Sunderland,,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,2,29,0.276190476190476,5.52380952380952e-08,5.7999999999999995e-06,0,1516,3,11,0,0,0,1,0,5.8,365,0,0,29,0,0.6,0,2.8,1,0,4,0,0,0.1,3942,0,0,0,0,978,41,0,0,122,Man City,Hull City,Man Utd,,,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,3,132,4.0,6.25e-07,2.0625e-05,0,588254,5,35,0,0,0,7,0,20.6,5305,-1,0,132,1,0.4,0,2.4,16,0,9,0,4,5.0,707171,0,508,0,3,2889,1591,0,0,642,Southampton,West Ham,Middlesbrough,,,4.1,2.8,4.9
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0380952380952381,8.46560846560846e-09,8.888888888888891e-07,0,2187,0,16,0,0,0,0,0,0.9,18,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1814,2,1,0,0,506,17,0,0,89,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,1,112,3.5,5.83333333333333e-07,1.86666666666667e-05,0,343292,2,22,0,0,0,4,0,18.7,2997,-5,0,112,5,0.6,0,3.4,8,0,10,0,8,2.4,371745,0,245,0,2,1809,979,0,0,384,Swansea,Watford,Arsenal,,,2.6,4.8,1.8
Henrikh,Mkhitaryan,MID,MUN,8800000,1,67,0.6380952380952379,7.25108225108225e-08,7.61363636363636e-06,0,437318,1,6,0,0,0,4,0,7.6,8950,-7,0,67,7,0.3,0,2.3,3,0,9,0,1,2.5,259053,0,0,0,1,1168,388,0,0,252,Arsenal,Tottenham,Southampton,Crystal Palace,,0.3,0.6,0.3
Nacho,Monreal,DEF,ARS,5800000,0,94,3.0,5.17241379310345e-07,1.62068965517241e-05,0,256736,4,41,0,0,0,0,0,16.2,3238,-2,0,94,2,0.7,0,4.2,9,0,8,0,3,4.4,193050,0,511,0,1,2703,34487,0,0,583,Man Utd,Southampton,Stoke,Sunderland,Everton,5.6,6.0,3.2
Jefferson,Montero,MID,SWA,5000000,1,18,1.4,2.8e-07,3.6000000000000003e-06,0,8608,0,9,0,0,0,0,0,3.6,7,-5,0,18,5,0.1,0,0.4,0,0,0,0,1,0.1,2436,0,202,0,0,380,2,0,0,76,Everton,Sunderland,West Brom,,,0.0,0.0,0.0
Alberto,Moreno,DEF,LIV,4400000,0,14,0.133333333333333,3.03030303030303e-08,3.18181818181818e-06,0,150189,1,7,0,0,0,0,0,3.2,86,-6,0,14,6,0.1,0,0.4,1,0,0,0,1,1.4,17947,0,394,0,0,300,42,0,0,76,Southampton,West Ham,Middlesbrough,,,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4600000,0,63,2.3,5e-07,1.3695652173913e-05,0,863576,3,45,0,0,0,1,0,13.7,2998,-4,0,63,4,0.0,0,0.0,0,0,5,0,1,10.6,308679,0,549,0,0,2430,202,0,0,360,Watford,Man City,Tottenham,Bournemouth,,0.0,4.0,2.8
James,Morrison,MID,WBA,4300000,1,80,0.7619047619047621,1.7718715393134e-07,1.8604651162790697e-05,0,113318,3,19,0,0,0,5,0,18.6,1880,-7,0,80,7,0.3,0,1.3,4,0,4,0,2,1.2,156056,0,266,0,0,1595,1907,0,0,313,Burnley,Chelsea,Man City,Swansea,,0.4,0.8,0.4
Victor,Moses,MID,CHE,5500000,3,97,3.1,5.63636363636364e-07,1.7636363636363603e-05,0,277420,4,14,0,0,0,3,0,17.6,1667,0,0,97,0,0.3,0,1.4,6,0,15,0,3,2.0,336625,0,127,0,1,2220,3433,0,0,430,Middlesbrough,West Brom,Watford,Sunderland,,3.4,6.2,3.9
Lys,Mousset,FWD,BOU,5100000,1,8,0.0761904761904762,1.49393090569561e-08,1.56862745098039e-06,0,3594,0,2,0,0,0,0,0,1.6,15,-4,0,8,4,0.2,0,0.8,0,0,0,0,0,0.1,1665,0,0,0,0,87,42,0,0,9,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,5,32,0.304761904761905,7.61904761904762e-08,8e-06,0,49388,2,5,0,0,0,1,0,8.0,403,-5,0,32,5,0.5,0,1.8,3,0,3,0,0,0.7,69587,0,111,0,1,559,1125,0,0,142,Bournemouth,Arsenal,Southampton,,,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,0,38,0.361904761904762,5.2449965493443797e-08,5.50724637681159e-06,0,417259,1,18,0,0,0,2,0,5.5,147,-6,0,38,6,0.0,0,0.2,5,0,1,0,0,3.0,79202,0,0,0,0,748,35,0,0,127,Watford,Man City,Tottenham,Bournemouth,,0.2,0.4,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,76,3.3,5.68965517241379e-07,1.31034482758621e-05,0,145369,9,29,0,0,0,2,0,13.1,5478,-2,0,76,2,0.2,0,1.0,6,0,6,0,2,1.2,162798,0,0,0,1,2004,82,0,0,440,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,6.9,3.7
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,21476,0,1,0,0,0,0,0,1.0,112,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20296,0,54,0,0,53,3,0,0,17,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4100000,0,0,0.0,0.0,0.0,0,37564,0,0,0,0,0,0,0,0.0,46,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,3422,0,218,0,0,0,21,0,0,0,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5200000,0,20,0.19047619047619,3.66300366300366e-08,3.84615384615385e-06,0,3659,0,8,0,0,0,0,0,3.8,40,-3,1,20,3,0.1,0,0.6,0,0,1,0,2,0.0,4366,0,0,0,0,389,2,-1,0,55,Everton,Sunderland,West Brom,,,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12992,0,0,0,0,0,0,0,0.2,9,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1366,0,164,0,0,16,4,0,0,0,Crystal Palace,Leicester,West Brom,Watford,,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,2,59,2.1,4.88372093023256e-07,1.37209302325581e-05,0,60500,5,47,0,0,0,0,0,13.7,545,-2,0,59,2,0.8,0,3.4,4,0,6,0,0,1.0,52431,1,239,0,0,2444,821,0,0,450,Everton,Sunderland,West Brom,,,1.8,1.3,2.3
Jesus,Navas,MID,MCI,6100000,2,45,0.42857142857142894,7.02576112412178e-08,7.37704918032787e-06,0,40845,2,17,0,0,0,0,0,7.4,224,-4,0,45,4,0.5,0,3.2,6,0,2,0,3,0.6,18191,0,408,0,0,1027,471,0,0,235,Crystal Palace,Leicester,West Brom,Watford,,0.2,0.4,0.2
Alfred,N'Diaye,MID,HUL,4100000,2,29,2.4,5.85365853658537e-07,7.073170731707319e-06,0,43856,6,18,0,0,0,1,0,7.1,1338,-4,0,29,4,0.4,0,1.6,2,0,4,0,0,0.7,73463,0,0,0,0,1017,1907,0,0,163,Sunderland,Crystal Palace,Tottenham,,,2.9,1.4,1.9
Wilfred,Ndidi,MID,LEI,4600000,3,42,0.4,8.69565217391304e-08,9.13043478260869e-06,0,24388,0,19,0,0,0,1,0,9.1,1268,-4,1,42,4,0.4,0,2.0,2,0,3,0,2,0.6,48348,0,0,0,1,1161,1072,-1,0,229,Watford,Man City,Tottenham,Bournemouth,,0.2,0.4,0.2
Didier,Ndong,MID,SUN,4800000,2,60,2.1,4.375e-07,1.25e-05,0,3149,5,44,0,0,0,1,0,12.5,100,-2,0,60,2,0.4,0,1.8,1,0,4,0,1,0.0,4138,0,0,0,0,2253,179,0,0,358,Hull City,Swansea,Arsenal,Chelsea,,1.3,2.8,1.0
Alvaro,Negredo,FWD,MID,6200000,11,125,3.8,6.12903225806452e-07,2.0161290322580604e-05,0,1841805,5,40,0,0,0,9,0,20.2,16443,-3,0,125,3,0.8,0,5.0,17,0,10,0,5,12.0,1788745,0,0,0,4,2682,8765,0,0,416,Chelsea,Southampton,Liverpool,,,2.9,4.6,3.9
Julien,Ngoy,FWD,STK,4500000,0,5,0.0476190476190476,1.05820105820106e-08,1.11111111111111e-06,0,5297,0,1,0,0,0,0,0,1.1,37,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6869,0,0,0,0,49,10,0,0,16,Bournemouth,Arsenal,Southampton,,,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,42,0.4,6.77966101694915e-08,7.11864406779661e-06,0,49913,2,17,0,0,0,2,0,7.1,1585,-1,0,42,1,0.6,0,3.8,6,0,3,0,2,0.5,68612,0,0,0,1,1011,1169,0,0,164,Leicester,Everton,Chelsea,Man City,,0.2,0.4,0.2
Oumar,Niasse,FWD,HUL,5600000,2,35,0.33333333333333304,5.95238095238095e-08,6.25e-06,0,35253,3,17,0,0,0,4,0,6.3,930,-4,0,35,4,0.3,0,1.8,3,0,2,0,0,0.5,50715,0,19,0,1,826,3318,0,1,108,Sunderland,Crystal Palace,Tottenham,,,0.2,0.2,0.2
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,2008,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,508,0,38,0,0,0,2,0,0,0,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,6,0.0571428571428571,8.40336134453781e-09,8.823529411764709e-07,0,635,0,0,0,0,0,0,0,0.9,4,-2,0,6,2,0.0,0,0.2,0,0,0,0,0,0.0,619,0,0,0,0,52,4,0,0,19,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,1,69,0.6571428571428571,1.05990783410138e-07,1.11290322580645e-05,0,132223,9,40,0,0,0,3,0,11.1,64,-3,0,69,3,0.2,1,1.0,5,0,7,0,0,1.2,22468,0,581,0,1,2299,17,0,0,382,Tottenham,Liverpool,Burnley,,,0.3,0.3,0.3
,Nolito,MID,MCI,8400000,1,54,0.5142857142857139,6.122448979591839e-08,6.42857142857143e-06,0,258153,3,7,0,0,0,4,0,6.4,58,-6,0,54,6,0.1,0,0.6,2,0,3,0,3,1.0,213605,0,0,0,1,777,15,0,1,170,Crystal Palace,Leicester,West Brom,Watford,,0.3,0.6,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,51458,0,0,0,0,0,0,0,0.0,914,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.3,69229,0,10,0,0,0,1344,0,0,0,Everton,Sunderland,West Brom,,,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,3,29,0.276190476190476,5.87639311043566e-08,6.17021276595745e-06,0,5230,2,16,0,0,0,0,0,6.2,2,-3,0,29,3,0.3,0,1.4,0,0,3,0,1,0.1,1609,0,0,0,0,867,2,0,0,150,Tottenham,Liverpool,Burnley,,,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,27255,0,5,0,0,0,0,0,2.4,34,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11288,0,0,0,0,320,4,0,0,49,Chelsea,Southampton,Liverpool,,,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31484,0,0,0,0,0,0,0,0.9,32,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,10014,0,0,0,0,43,4,0,0,11,Chelsea,Southampton,Liverpool,,,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,1,68,2.4,5.454545454545451e-07,1.54545454545455e-05,0,102918,7,31,0,0,0,0,0,15.5,2338,-1,0,68,1,0.2,0,0.8,6,0,5,0,1,1.4,122173,0,275,0,1,2328,263,0,0,384,Burnley,Chelsea,Man City,Swansea,,1.4,4.2,1.8
Pedro,Obiang,MID,WHU,4300000,0,55,2.5,5.81395348837209e-07,1.27906976744186e-05,0,45800,7,32,0,0,0,1,0,12.5,377,-2,1,55,2,0.0,0,0.0,6,0,4,0,2,0.3,45178,0,163,0,1,1763,11,-1,0,331,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,436,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,361,0,0,0,0,0,12,0,0,0,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,49678,2,30,0,0,0,0,0,9.1,70,-3,0,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20305,0,284,0,0,1665,6,0,0,309,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Stefano,Okaka,FWD,WAT,5100000,1,33,0.314285714285714,6.162464985994401e-08,6.47058823529412e-06,0,25050,4,13,0,0,0,3,0,6.5,160,-4,0,33,4,0.2,0,1.0,3,0,2,0,0,0.1,27197,0,0,0,1,669,105,0,0,129,Leicester,Everton,Chelsea,Man City,,0.2,0.4,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,11041,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1475,0,84,0,0,0,3,0,0,0,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,5,53,2.0,3.5714285714285705e-07,9.46428571428571e-06,0,142835,1,22,0,0,0,2,0,9.5,406,-4,0,53,4,0.3,0,1.6,2,0,6,0,1,1.3,94947,0,320,0,0,1386,1650,0,0,180,Watford,Man City,Tottenham,Bournemouth,,2.1,3.0,2.0
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1541,0,0,0,0,0,0,0,0.0,27,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,2468,0,0,0,0,0,86,0,0,0,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,315,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,416,0,0,0,0,0,11,0,0,0,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.0,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,1.1,2.61904761904762e-07,1.9047619047619e-06,0,36324,3,13,0,0,0,0,0,1.9,99,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.5,16658,0,261,0,0,590,7,0,0,60,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Martin,Olsson,DEF,SWA,4200000,1,37,0.352380952380952,8.39002267573696e-08,8.80952380952381e-06,0,38216,2,17,0,0,0,2,0,8.8,2342,-3,0,37,3,0.3,0,1.2,2,0,2,0,0,0.8,70341,0,0,0,1,982,190,0,0,171,Everton,Sunderland,West Brom,,,0.2,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1758,0,4,0,0,0,0,0,0.7,3,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1621,0,0,0,0,85,1,0,0,16,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,5,0.0476190476190476,1.1337868480725601e-08,1.19047619047619e-06,0,4439,0,0,0,0,0,0,0,1.2,42,-3,0,5,3,0.0,0,0.2,0,0,0,0,0,0.1,4146,0,17,0,0,22,16,0,0,17,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Divock,Origi,FWD,LIV,6000000,2,87,2.8,4.66666666666667e-07,1.4499999999999998e-05,0,841864,0,18,0,0,0,6,0,14.5,10877,-10,0,87,10,0.5,0,3.0,8,0,5,0,4,4.8,789575,0,200,0,1,1302,4341,0,0,270,Southampton,West Ham,Middlesbrough,,,2.9,2.4,3.0
,Oriol Romeu,MID,SOU,4400000,3,69,2.3,5.22727272727273e-07,1.56818181818182e-05,0,40312,10,38,0,0,0,1,0,15.7,691,-1,0,69,1,0.5,0,2.2,4,0,11,0,0,0.5,51770,0,239,0,0,2621,6872,0,0,468,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,2.8,3.1,2.1
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65603,1,6,0,0,0,0,0,2.4,34,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23199,0,321,0,0,455,15,0,0,104,Middlesbrough,West Brom,Watford,Sunderland,,0.0,0.0,0.0
John,O'Shea,DEF,SUN,4400000,2,36,1.5,3.40909090909091e-07,8.18181818181818e-06,0,21273,4,33,0,0,0,0,0,8.2,124,-1,0,36,1,0.2,0,0.8,2,0,2,0,0,0.4,7281,0,193,0,0,1798,210,0,0,268,Hull City,Swansea,Arsenal,Chelsea,,0.8,2.2,0.8
David,Ospina,GLK,ARS,4700000,0,2,0.019047619047619,4.05268490374873e-09,4.25531914893617e-07,0,7795,0,4,0,4,0,0,0,0.4,36,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.2,3393,0,56,0,0,143,9,0,0,18,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,0,76,2.9,4.91525423728814e-07,1.28813559322034e-05,0,130062,9,26,0,0,0,0,0,12.9,707,-1,0,76,1,0.4,0,2.4,8,0,7,0,2,2.6,72463,0,353,0,1,2232,969,0,0,522,Crystal Palace,Leicester,West Brom,Watford,,3.1,6.2,2.2
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,805,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,500,0,0,0,0,0,1,0,0,0,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4200000,0,25,0.23809523809523803,5.6689342403628096e-08,5.95238095238095e-06,0,14101,4,19,0,0,0,0,0,5.8,115,-3,1,25,3,0.1,0,0.6,0,0,3,0,0,0.1,12270,0,130,0,0,1143,6,-1,0,202,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.2,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19912,0,0,0,0,0,0,0,0.0,21,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2692,0,28,0,0,0,2,0,0,0,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,2,139,5.0,5.31914893617021e-07,1.4787234042553198e-05,0,600726,0,28,0,0,0,7,0,14.8,4166,-1,0,139,1,0.7,0,6.2,16,0,9,0,8,6.9,591509,0,783,0,2,2401,31823,0,0,594,Man Utd,Southampton,Stoke,Sunderland,Everton,9.9,11.8,6.5
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,2055,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2772,0,0,0,0,0,4,0,0,0,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.019047619047619,4.53514739229025e-09,4.76190476190476e-07,0,15409,0,4,0,6,0,0,0,0.5,38,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2795,0,146,0,0,83,8,0,0,20,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,456138,0,0,0,0,0,0,0,0.0,474,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.9,14449,0,88,0,0,0,5,0,0,0,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,605,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,574,0,0,0,0,0,3,0,0,0,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,977637,2,28,0,0,0,2,0,9.0,358,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.2,248652,0,701,0,1,1513,12,0,0,347,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
,Pedro,MID,CHE,6800000,10,145,1.38095238095238,2.03081232492997e-07,2.13235294117647e-05,0,728650,6,15,0,0,0,8,0,21.3,5797,-7,1,145,7,0.6,0,3.8,17,0,13,0,9,7.2,992557,0,399,0,5,1958,41500,-1,0,517,Middlesbrough,West Brom,Watford,Sunderland,,1.0,1.9,1.2
Matthew,Pennington,DEF,EVE,3900000,0,9,0.0857142857142857,2.1978021978022e-08,2.3076923076923098e-06,0,27819,0,6,0,0,0,1,0,2.3,1091,-1,0,9,1,0.1,0,0.4,0,0,0,0,0,1.0,49350,0,53,0,0,180,637,0,0,37,Swansea,Watford,Arsenal,,,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2849,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,747,0,12,0,0,0,1,0,0,0,Arsenal,Tottenham,Southampton,Crystal Palace,,0.0,0.0,0.0
Dion,Pereira,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,57,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,109,0,0,0,0,0,11,0,0,0,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,62321,2,17,0,0,0,2,0,7.4,11,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63360,0,0,0,0,1036,1,0,1,186,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Lucas,Perez,FWD,ARS,7800000,0,20,0.19047619047619,2.44200244200244e-08,2.56410256410256e-06,0,42371,0,2,0,0,0,1,0,2.6,32,-7,0,20,7,0.0,0,0.0,0,0,1,0,1,0.1,41791,0,0,0,0,272,12,0,0,83,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.2,0.1
Matt,Phillips,MID,WBA,5400000,0,115,4.3,7.96296296296296e-07,2.12962962962963e-05,0,1077686,2,28,0,0,0,4,0,21.3,10030,-1,0,115,1,0.2,0,1.0,12,0,6,0,9,4.6,1218125,0,0,0,2,2181,171,0,0,357,Burnley,Chelsea,Man City,Swansea,,4.1,7.4,3.9
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,507,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,708,0,0,0,0,0,18,0,0,0,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4200000,3,86,3.4,8.095238095238101e-07,2.04761904761905e-05,0,437232,0,41,0,115,0,0,0,20.5,6221,2,0,86,-2,0.6,0,2.4,6,0,3,0,0,10.6,527136,0,18,0,3,2250,10716,0,0,514,Hull City,Swansea,Arsenal,Chelsea,,3.1,7.8,3.1
Jeremy,Pied,DEF,SOU,4700000,0,1,0.00952380952380952,2.0263424518743696e-09,2.1276595744680897e-07,0,2792,0,0,0,0,0,0,0,0.2,7,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,291,0,0,0,0,12,2,0,0,2,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.0,0.0,0.0
